,BMET10_Involved
RP11-254I22.3,0
RP11-254I22.2,0
PCSK1,0
CAST,2814
CTC-506B8.1,0
ERAP1,277
CTD-2260A17.1,7
CTD-2260A17.3,0
CTD-2260A17.2,38
ERAP2,279
LNPEP,797
CTD-2215E18.1,4
LIX1,0
RIOK2,263
CTD-2215E18.2,0
CTD-2215E18.3,0
RP11-1E3.1,0
RP11-455B3.1,0
AC008834.1,0
RGMB,2
RGMB-AS1,3
CHD1,1154
CTD-2007H13.3,3
CTD-2151A2.1,0
RP11-346J10.1,0
CTD-2001C12.1,6
FAM174A,345
CTC-293G12.1,0
ST8SIA4,393
CTD-2333K2.1,0
SLCO4C1,25
AC008948.1,0
SLCO6A1,0
RP11-58B2.1,0
LINC00492,0
CTD-2340E1.2,2
LINC00491,0
PAM,83
GIN1,105
PPIP5K2,1024
CTC-503K11.2,0
C5orf30,335
CTD-2154H6.1,0
CTD-2193G5.1,0
NUDT12,99
RP11-138J23.1,0
RP11-6N13.1,0
RP11-6N13.4,0
CTD-2374C24.1,0
CTC-254B4.1,0
EFNA5,7
RP11-252I13.2,0
FBXL17,99
LINC01023,63
FER,112
CTD-2197I11.1,0
CTD-2587M2.1,15
PJA2,1051
RP11-231G15.2,3
RP11-231G15.3,0
RP11-231G15.1,0
CTC-332L22.1,2
MAN2A1,403
AC011366.3,0
TMEM232,3
SLC25A46,455
CTC-551A13.1,0
TSLP,9
CTC-551A13.2,0
WDR36,372
CAMK4,198
AC010468.2,0
CTC-499J9.1,0
STARD4,265
STARD4-AS1,176
NREP,583
NREP-AS1,0
EPB41L4A,23
EPB41L4A-AS1,1193
CTC-459M5.1,0
CTC-459M5.2,0
RP11-526F3.1,0
EPB41L4A-AS2,0
RP11-159K7.2,0
APC,341
CTC-554D6.1,0
CTC-487M23.8,25
SRP19,1191
REEP5,2030
ZRSR1,0
CTC-487M23.5,3
CTC-487M23.7,1
DCP2,1299
MCC,48
CTD-2201G3.1,0
TSSK1B,0
YTHDC2,412
RP11-371M22.1,0
KCNN2,1
RP11-492A10.1,0
CTC-313D10.1,0
RP11-438C19.2,0
RP11-438C19.1,0
TRIM36,47
CTC-428G20.2,0
CTC-428G20.3,34
PGGT1B,357
CTC-428G20.6,13
CCDC112,513
FEM1C,147
TICAM2,5
TMED7-TICAM2,0
AC010226.4,16
TMED7,548
CTC-505O3.3,11
CTC-505O3.2,0
CDO1,98
ATG12,944
AP3S1,2669
AQPEP,0
CTD-2287O16.3,0
ARL14EPL,0
CTD-2287O16.4,3
CTD-2287O16.5,44
COMMD10,611
CTC-339F2.2,0
SEMA6A,5
CTB-118N6.3,22
CTB-118N6.2,0
RP11-249M12.2,0
CTC-472C24.1,0
RP11-492L8.2,0
LINC00992,3
CTD-3179P9.1,2
CTD-3179P9.2,0
CTD-2281M20.1,0
RP11-2N5.2,1
RP11-2N5.1,0
CTC-448D22.1,0
DTWD2,149
CTB-161M19.4,5
DMXL1,286
TNFAIP8,1385
HSD17B4,365
FAM170A,0
CTC-552D5.1,0
RP11-574H6.1,0
PRR16,40
CTD-2334D19.1,0
CTC-546K23.1,1
FTMT,2
SRFBP1,471
LOX,0
CTC-441N14.2,0
ZNF474,0
CTC-441N14.1,0
CTD-2544H17.2,0
SNCAIP,0
CTD-2544H17.1,0
CTD-2280E9.1,0
CTC-210G5.1,0
RP11-166A12.1,0
SNX2,1138
SNX24,80
PPIC,6
RP11-359P5.1,0
AC106786.1,0
PRDM6,0
CEP120,131
CSNK1G3,225
LINC01170,0
CTC-369A16.2,0
CTC-369A16.3,0
CTD-2308B18.4,0
CTD-2308B18.1,0
CTD-2308B18.2,0
CTD-2308B18.3,1
ZNF608,38
RP11-43D2.2,0
RP11-436H11.2,0
RP11-436H11.3,0
RP11-436H11.4,0
RP11-436H11.6,0
RP11-284A20.3,0
RP11-284A20.2,0
RP11-284A20.1,0
RP11-257I8.2,0
RP11-508M8.1,0
RP11-425E13.1,0
RP11-395P13.2,0
RP11-395P13.1,0
RP11-395P13.3,0
RP11-395P13.4,0
RP11-395P13.5,0
RP11-395P13.6,5
RP11-756H20.1,0
RP11-114J13.1,0
CTC-339D2.1,0
GRAMD3,60
RP11-517I3.1,0
ALDH7A1,56
PHAX,490
C5orf48,0
RP11-434D11.4,0
LMNB1,714
3-Mar,84
C5orf63,202
MEGF10,0
CTD-2195M15.3,0
PRRC1,364
CTXN3,0
CTC-548H10.2,0
CTC-228N24.1,0
CTC-228N24.2,0
CTC-228N24.3,262
SLC12A2,205
FBN2,105
SLC27A6,0
ISOC1,403
ADAMTS19-AS1,0
ADAMTS19,0
CTC-575N7.1,0
KIAA1024L,18
CHSY3,0
HINT1,17391
LYRM7,617
CDC42SE2,1328
RAPGEF6,165
CTC-432M15.3,0
FNIP1,303
ACSL6,118
AC034228.4,0
AC034228.3,0
AC034228.2,0
IL3,0
CSF2,0
AC063976.3,0
P4HA2-AS1,0
P4HA2,61
PDLIM4,3
SLC22A4,64
SLC22A5,51
C5orf56,451
AC116366.5,4
AC116366.6,9
IRF1,1159
IL5,1
RAD50,817
AC004041.2,0
IL13,0
IL4,4
AC004237.1,0
KIF3A,131
CCNI2,2
8-Sep,45
SOWAHA,0
AC004775.5,4
SHROOM1,51
GDF9,0
UQCRQ,7168
LEAP2,90
AFF4,501
CTC-350I8.1,1
ZCCHC10,1062
HSPA4,563
RP11-485M7.3,0
CTB-49A3.2,2
FSTL4,1
CTB-49A3.5,0
CTB-49A3.4,0
CTB-3M24.3,0
CTD-2131I18.1,0
C5orf15,656
VDAC1,3684
CTB-113I20.2,51
TCF7,426
SKP1,6776
CTD-2410N18.5,0
PPP2CA,1287
CDKL3,151
CTD-2410N18.3,2
UBE2B,2447
RP11-215P8.3,15
CDKN2AIPNL,543
RP11-215P8.4,1
AC005355.1,0
AC005355.2,2
JADE2,126
SAR1B,923
SEC24A,227
CAMLG,1653
DDX46,2421
C5orf24,840
TXNDC15,502
PCBD2,354
CATSPER3,10
PITX1,2
C5orf66,6
CTC-276P9.1,0
CTC-276P9.2,0
CTC-276P9.3,0
CTC-349C3.2,0
H2AFY,4428
CTC-203F4.2,1
C5orf20,0
TIFAB,52
CTB-138E5.1,5
NEUROG1,0
CTC-321K16.1,0
CXCL14,138
CTC-321K16.4,0
RP11-119J18.1,0
SLC25A48,1
IL9,0
GS1-39E22.1,0
LECT2,0
TGFBI,293
VTRNA2-1,1
SMAD5-AS1,6
SMAD5,612
AC009014.3,0
TRPC7,0
TRPC7-AS1,0
TRPC7-AS2,0
RP11-114H21.2,1
CTB-1I21.1,1
SPOCK1,4
KLHL3,26
RP11-381K20.5,0
HNRNPA0,3133
RP11-381K20.4,0
RP11-381K20.2,48
MYOT,0
PKD2L2,17
FAM13B,326
RP11-325L7.1,2
RP11-325L7.2,2
WNT8A,0
NME5,3
BRD8,554
KIF20A,85
CDC23,238
GFRA3,0
CDC25C,121
FAM53C,277
RP11-256P1.1,0
KDM3B,312
REEP2,0
EGR1,177
ETF1,676
HSPA9,1187
CTNNA1,583
AC034243.1,8
LRRTM2,1
SIL1,645
CTB-46B19.2,7
MATR3,2703
PAIP2,2889
CTB-43P18.1,7
SLC23A1,6
MZB1,4275
PROB1,0
SPATA24,65
DNAJC18,79
ECSCR,6
AC138517.1,0
TMEM173,1474
UBE2D2,3002
CTD-3224K15.3,2
CXXC5,362
CTD-3224K15.2,1
CTB-35F21.1,1
CTB-35F21.2,0
CTB-35F21.3,0
CTB-35F21.5,0
PSD2,0
NRG2,1
CTB-35F21.4,0
LINC01024,9
PURA,344
IGIP,42
CYSTM1,858
PFDN1,780
HBEGF,51
CTC-329D1.3,0
SLC4A9,2
CTC-329D1.2,4
ANKHD1,174
ANKHD1-EIF4EBP3,21
SRA1,1304
EIF4EBP3,0
APBB3,170
SLC35A4,414
CD14,4300
NDUFA2,4672
TMCO6,154
IK,1711
WDR55,237
DND1,116
HARS,472
HARS2,93
ZMAT2,1295
PCDHA1,0
PCDHA2,0
PCDHA3,0
PCDHA4,0
PCDHA5,0
PCDHA6,0
PCDHA7,0
PCDHA8,0
PCDHA9,4
PCDHA10,0
AC005609.1,5
PCDHA11,0
PCDHA12,0
PCDHA13,1
PCDHAC1,0
PCDHAC2,0
PCDHB1,0
PCDHB2,4
AC005754.7,0
PCDHB3,1
AC005754.8,4
PCDHB4,4
PCDHB5,3
PCDHB6,0
PCDHB17,0
PCDHB7,0
PCDHB8,0
PCDHB16,0
PCDHB10,0
PCDHB11,0
PCDHB12,0
PCDHB13,0
PCDHB14,3
PCDHB15,0
SLC25A2,1
TAF7,1995
AC005618.6,6
PCDHGA1,0
PCDHGA2,0
PCDHGA3,0
PCDHGB1,0
PCDHGA4,0
PCDHGB2,0
PCDHGA5,0
PCDHGB3,1
PCDHGA6,1
PCDHGA7,3
PCDHGB4,0
PCDHGA8,1
PCDHGA9,1
PCDHGB6,0
PCDHGA10,3
PCDHGB7,0
PCDHGA11,0
PCDHGA12,4
PCDHGC3,0
PCDHGC4,0
PCDHGC5,0
DIAPH1,497
CTD-2024I7.13,0
AC008781.7,1
HDAC3,521
RELL2,130
FCHSD1,75
ARAP3,25
PCDH1,0
KIAA0141,301
PCDH12,11
AC005740.6,0
RNF14,278
AC005740.5,0
GNPDA1,248
NDFIP1,1884
SPRY4,0
AC005592.2,0
FGF1,0
AC005592.3,0
AC005592.1,0
ARHGAP26,362
ARHGAP26-AS1,0
NR3C1,997
CTD-2050E21.1,0
CTD-2050E21.2,0
HMHB1,17
YIPF5,534
KCTD16,1
CTC-367F4.1,0
CTC-806A22.1,0
CTB-73N10.1,0
PRELID2,139
GRXCR2,0
SH3RF2,1
PLAC8L1,3
RP11-118M9.3,0
LARS,1355
RBM27,1054
CTC-359M8.1,0
POU4F3,0
CTC-359M8.3,0
CTB-1H10.1,0
TCERG1,772
GPR151,0
CTB-99A3.1,0
PPP2R2B,17
CTC-255N20.1,0
STK32A,1
DPYSL3,5
CTB-108O6.2,0
JAKMIP2,51
SPINK1,52
SCGB3A2,6
C5orf46,0
CTC-327F10.5,0
CTC-327F10.4,0
SPINK5,0
SPINK14,0
SPINK6,0
CTC-295J13.3,0
SPINK13,0
RP11-373N22.3,3
SPINK7,0
AC091948.1,0
SPINK9,1
FBXO38,312
CTD-2283N19.1,21
HTR4,0
ADRB2,180
SH3TC2,6
RP11-44B19.1,0
CTC-529P8.1,0
ABLIM3,25
RP11-331K21.1,0
AC012613.2,0
AFAP1L1,1
GRPEL2,128
GRPEL2-AS1,0
PCYOX1L,64
IL17B,0
RP11-394O4.3,1
MIR143HG,5
AC131025.8,1
MIR145,9
CSNK1A1,2644
ARHGEF37,58
PPARGC1B,129
PDE6A,22
SLC26A2,480
TIGD6,48
HMGXB3,292
CSF1R,495
PDGFRB,12
CDX1,0
SLC6A7,0
CAMK2A,0
ARSI,0
TCOF1,488
CD74,27549
RPS14,128046
CTC-367J11.1,0
NDST1,75
SYNPO,2
CTB-140J7.2,0
MYOZ3,24
CTC-345K18.2,0
RBM22,525
DCTN4,326
SMIM3,0
AC010441.1,0
IRGM,6
ZNF300,21
GPX3,7
TNIP1,765
ANXA6,1194
CTB-17P3.4,1
CCDC69,1431
GM2A,280
SLC36A3,1
SLC36A2,1
SLC36A1,156
FAT2,0
CTC-251D13.1,10
CTB-113P19.4,0
SPARC,52
CTB-113P19.1,0
CTB-113P19.5,14
ATOX1,3732
CTB-113P19.3,0
G3BP1,1455
GLRA1,9
CTB-12O2.1,0
NMUR2,0
AC091969.1,1
GRIA1,0
AC091962.3,0
RP11-461L18.1,0
FAM114A2,326
MFAP3,129
GALNT10,253
SAP30L-AS1,0
SAP30L,79
HAND1,0
CTB-158E9.1,0
LARP1,697
FAXDC2,65
CNOT8,716
GEMIN5,110
MRPL22,1091
KIF4B,14
SGCD,2
CTC-340I23.2,0
TIMD4,9
HAVCR1,2
HAVCR2,370
CTB-120L21.1,0
MED7,403
ITK,190
FAM71B,0
CTB-4E7.1,1
CTC-248O19.1,2
CYFIP2,308
FNDC9,0
CTB-47B11.3,3
ADAM19,256
NIPAL4,0
AC106801.1,4
SOX30,0
C5orf52,0
AC008694.3,0
THG1L,460
AC026407.1,1
LSM11,37
CLINT1,868
CTC-436K13.5,7
CTC-436K13.1,10
CTC-436K13.6,3
CTC-436K13.3,2
CTC-436K13.2,1
RP11-542A14.1,1
RP11-542A14.2,2
RP11-32D16.1,0
EBF1,165
CTD-2363C16.1,0
CTD-2363C16.2,0
RP11-175K6.1,9
RNF145,193
CTB-11I22.1,4
CTB-11I22.2,0
UBLCP1,563
AC008697.1,5
IL12B,2
AC008703.1,0
AC008691.1,0
AC011343.1,0
ADRA1B,0
TTC1,1183
PWWP2A,367
FABP6,1
CTB-127C13.1,5
CCNJL,6
C1QTNF2,3
C5orf54,16
SLU7,555
PTTG1,2361
MIR146A,11
ATP10B,0
CTC-348L5.1,0
CTC-529G1.1,0
RP11-109J4.1,0
GABRB2,0
GABRA6,0
RP11-348M17.2,0
GABRA1,0
GABRG2,0
RP11-96G10.1,0
RP11-167P20.1,0
RP11-541P9.3,0
CCNG1,1581
AC112205.1,0
NUDCD2,1103
HMMR,1090
RP11-80G7.1,0
MAT2B,624
CTC-207P7.1,0
CTB-32P11.1,0
CTC-340A15.2,1
CTD-2313P7.1,0
CTB-181F24.1,0
CTC-535M15.2,0
RP11-67M9.1,0
CTB-7E3.1,0
CTC-264O10.2,0
CTC-264O10.1,0
TENM2,0
CTB-180C19.1,0
CTC-286N12.1,0
CTB-105L4.2,0
CTB-78F1.1,1
CTC-353G13.1,0
CTB-77H17.1,0
CTB-178M22.1,0
CTB-178M22.2,2
WWC1,19
RARS,550
FBLL1,1
PANK3,507
CTC-558O2.2,0
SLIT3,1
CTC-558O2.1,0
CTB-174D11.2,0
CTB-174D11.1,0
SPDL1,339
DOCK2,442
CTB-37A13.1,0
FAM196B,1
FOXI1,0
CTB-27N1.1,0
C5orf58,1
LCP2,702
CTB-114C7.4,0
CTB-114C7.3,8
KCNIP1,0
KCNMB1,131
CTD-2270F17.1,1
CTB-147C13.1,0
CTC-265N9.1,0
MIR4454,0
GABRP,1
RANBP17,84
TLX3,0
NPM1,24176
FGF18,0
CTB-78H18.1,0
SMIM23,0
FBXW11,249
STK10,517
EFCAB9,0
UBTD2,82
SH3PXD2B,159
CTB-54I1.1,0
AC027309.1,0
NEURL1B,88
CTB-79E8.2,0
RP11-779O18.1,0
RP11-779O18.3,1
DUSP1,3419
RP11-536N17.1,0
ERGIC1,677
CTC-308K20.1,8
CTC-308K20.2,0
RPL26L1,1514
ATP6V0E1,6963
CREBRF,553
CTC-209H22.3,3
BNIP1,139
NKX2-5,0
STC2,6
CTB-32H22.1,0
CTB-164N12.1,0
CTB-33O18.1,0
CTB-33O18.2,0
CTB-33O18.3,0
BOD1,102
CTB-43E15.1,0
CTB-43E15.2,1
CTB-43E15.3,10
CTB-43E15.4,38
CPEB4,582
C5orf47,1
NSG2,0
RP11-619L12.3,0
RP11-619L12.4,0
CTC-430J12.2,0
RP11-267A15.1,0
RP11-267A15.3,0
MSX2,6
CTD-2532K18.1,0
CTD-2532K18.2,0
CTC-281M20.1,0
CTC-281M20.4,0
DRD1,0
SFXN1,544
HRH2,880
CPLX2,0
THOC3,872
RP11-91H12.3,0
RP11-826N14.1,0
RP11-826N14.2,1
FAM153B,60
RP11-844P9.1,0
RP11-826N14.4,0
RP11-844P9.2,12
SIMC1,65
KIAA1191,175
RP11-843P14.2,0
RP11-843P14.1,0
ARL10,49
NOP16,767
HIGD2A,4208
CLTB,325
FAF2,243
RNF44,286
CDHR2,0
GPRIN1,1
SNCB,0
EIF4E1B,0
TSPAN17,370
RP11-375B1.1,0
RP11-375B1.2,0
RP11-375B1.3,0
UNC5A,0
HK3,299
UIMC1,278
ZNF346,83
FGFR4,2
NSD1,1131
RAB24,109
MXD3,447
PRELID1,5282
LMAN2,2690
RGS14,470
SLC34A1,1
PFN3,0
F12,67
GRK6,380
PRR7-AS1,7
PRR7,102
DBN1,86
PDLIM7,444
RP11-1334A24.6,0
DOK3,463
DDX41,521
FAM193B,102
RP11-1277A3.3,7
TMED9,2747
B4GALT7,368
RP11-1277A3.1,5
RP11-1101H11.1,0
FAM153A,17
RP11-1026M7.2,6
RP11-1026M7.3,0
RP11-423H2.5,0
RP11-1252I4.2,1
RP11-423H2.3,47
PROP1,0
FAM153C,8
N4BP3,11
RMND5B,346
NHP2,3859
HNRNPAB,863
PHYKPL,739
COL23A1,16
RP11-1259L22.1,0
CLK4,614
ZNF354A,121
ZNF354B,71
ZFP2,2
RP11-281O15.8,1
ZNF454,2
RP11-281O15.4,0
GRM6,9
ZNF879,59
ZNF354C,30
ADAMTS2,75
RP11-443C10.2,0
RP11-443C10.1,0
RP11-798K23.1,0
RP11-798K23.4,0
RUFY1,191
RP11-1379J22.2,0
HNRNPH1,4282
C5orf60,0
AC136604.1,0
RP11-1379J22.5,11
CBY3,1
CANX,3372
MAML1,98
LTC4S,3
MGAT4B,132
SQSTM1,805
C5orf45,194
CTC-241N9.1,36
TBC1D9B,287
RNF130,1565
CTC-563A5.2,0
RASGEF1C,0
MAPK9,149
CTB-129O4.1,20
GFPT2,0
CTC-573N18.1,0
CNOT6,326
SCGB3A1,20
FLT4,4
RP11-451H23.3,0
OR2Y1,0
MGAT1,1229
LINC00847,125
ZFP62,210
BTNL8,0
BTNL3,0
BTNL9,15
OR2V1,0
OR2V2,0
CTC-338M12.2,0
CTC-338M12.5,73
TRIM7,43
CTC-338M12.6,2
CTC-338M12.1,1
TRIM41,212
CTC-338M12.7,1
GNB2L1,45007
CTC-338M12.4,63
TRIM52,216
AC008443.1,9
TRIM52-AS1,344
CTC-338M12.9,0
AC138035.2,2
AC138035.1,0
OR4F3,0
LINC00266-3,0
RP3-416J7.4,26
RP3-416J7.5,0
DUSP22,538
IRF4,166
EXOC2,141
RP1-20B11.2,0
HUS1B,4
RP11-532F6.3,15
RP11-532F6.4,0
RP11-532F6.5,0
RP11-284J1.1,0
RP5-1077H22.2,0
RP5-1077H22.1,0
RP5-856G1.1,0
AL033381.1,0
FOXQ1,1
RP4-668J24.2,0
FOXF2,0
RP11-157J24.2,2
FOXC1,6
GMDS,71
GMDS-AS1,143
RP1-136B1.1,1
C6orf195,0
RP11-145H9.3,0
MYLK4,6
WRNIP1,240
SERPINB1,6212
RP11-420G6.4,8
SERPINB9,1074
RP1-90J20.2,0
SERPINB6,1303
LINC01011,25
NQO2,1141
RP1-90J20.8,21
RP1-90J20.12,30
RP1-40E16.2,0
RIPK1,101
RP1-40E16.12,0
BPHL,120
RP1-40E16.11,0
TUBB2A,162
RP1-40E16.9,0
TUBB2B,2
PSMG4,1106
SLC22A23,12
RP11-506K6.4,0
RP1-223B1.1,0
PXDC1,2
RP11-420L9.5,0
FAM50B,145
RP1-140K8.1,0
RP1-140K8.5,1
C6ORF50,0
RP3-406P24.4,1
RP3-406P24.3,0
PRPF4B,1285
FAM217A,1
C6orf201,0
ECI2,728
RP3-400B16.4,0
RP3-400B16.1,2
RP3-400B16.3,0
RP3-527G5.1,0
RP11-274H24.1,16
RP4-529N6.2,0
RP4-529N6.1,0
CDYL,193
RP3-430A16.1,0
RPP40,149
RP11-428J1.5,12
RP11-428J1.4,0
PPP1R3G,2
LYRM4,1121
FARS2,225
RP1-232P20.1,2
RP1-256G22.2,0
RP3-380B8.4,1
NRN1,23
F13A1,169
LY86-AS1,23
LY86,940
RP1-80N2.3,14
RP1-80N2.2,6
RP3-470L22.1,0
RP3-429O6.1,2
RP11-556O15.1,0
RREB1,606
SSR1,2453
RP11-69L16.4,1
CAGE1,2
RIOK1,471
RP3-512B11.3,7
DSP,69
SNRNP48,352
BMP6,2
TXNDC5,4
BLOC1S5-TXNDC5,0
BLOC1S5,211
EEF1E1-BLOC1S5,0
EEF1E1,1378
RP11-203H2.1,0
RP11-203H2.2,0
SLC35B3,331
HULC,1
RP11-314C16.1,2
RP11-354I10.1,0
OFCC1,0
TFAP2A,24
TFAP2A-AS1,3
RP1-290I10.3,0
LINC00518,0
RP1-290I10.7,0
RP1-290I10.5,0
GCNT2,141
RP11-360O19.4,1
GCNT6,1
C6orf52,34
PAK1IP1,556
TMEM14C,3077
RP11-421M1.8,13
TMEM14B,2954
SYCP2L,1
RP11-637O19.3,0
MAK,10
GCM2,0
RP11-637O19.2,2
ELOVL2,4
ELOVL2-AS1,0
SMIM13,75
ERVFRD-1,1
RP3-510L9.1,0
NEDD9,214
RP11-716O23.1,0
RP11-716O23.2,0
TMEM170B,283
RP11-679B17.2,0
ADTRP,51
RP3-413H6.2,0
RP11-456H18.1,0
RP11-456H18.2,0
HIVEP1,69
EDN1,5
RP11-125M16.1,1
PHACTR1,294
RP1-257A7.4,17
TBC1D7,291
RP1-257A7.5,16
GFOD1,75
AL583828.1,0
GFOD1-AS1,0
SIRT5,161
RP1-223E5.4,35
NOL7,2065
AL441883.1,4
RANBP9,234
MCUR1,307
RP3-500L14.2,1
RNF182,21
RP3-380E11.2,0
CD83,50
RP11-359N11.1,0
LINC01108,0
RP3-448I9.2,0
RP3-448I9.1,0
RP11-330A16.1,0
RP11-146I2.1,9
RP11-560J1.2,4
JARID2,1104
JARID2-AS1,0
DTNBP1,438
RP11-401E14.2,0
MYLIP,398
GMPR,57
ATXN1,301
RP1-151F17.1,0
RP1-151F17.2,13
STMND1,16
RBM24,0
CAP2,0
FAM8A1,94
NUP153,338
RP11-500C11.3,75
KIF13A,179
NHLRC1,49
TPMT,575
KDM1B,251
DEK,5253
RNF144B,792
RP11-686D16.1,0
RP1-167F1.2,0
RP3-471C18.2,0
RP3-471C18.1,0
RP4-625H18.2,0
ID4,0
MBOAT1,293
RP11-239H6.2,0
E2F3,431
CDKAL1,176
RP3-348I23.2,0
RP1-135L22.1,0
RP11-204E9.1,0
SOX4,1891
CASC15,20
CASC14,2
RP11-524C21.2,2
RP3-404K8.2,0
PRL,0
HDGFL1,0
RP1-309H15.2,0
RP1-209A6.1,0
RP11-439H9.1,0
NRSN1,1
DCDC2,0
KAAG1,0
MRS2,311
GPLD1,22
ALDH5A1,96
KIAA0319,1
TDP2,422
ACOT13,612
RP1-30M3.5,16
C6orf62,2380
RP1-30M3.6,0
RP3-369A17.4,2
GMNN,938
C6orf229,1
FAM65B,3708
RP11-367G6.3,142
RP3-425P12.5,0
RP3-425P12.1,0
RP3-425P12.2,0
RP3-522P13.3,1
LRRC16A,94
SCGN,0
HIST1H2AA,1
HIST1H2BA,0
SLC17A4,0
SLC17A1,0
SLC17A3,3
SLC17A2,0
TRIM38,671
U91328.21,0
U91328.20,14
U91328.19,10
U91328.22,3
HIST1H1A,51
HIST1H3A,36
HIST1H4A,22
HIST1H4B,15
HIST1H3B,43
HIST1H2AB,54
HIST1H2BB,19
HIST1H3C,35
HIST1H1C,2164
HFE,40
HIST1H4C,8887
HIST1H1T,0
HIST1H2BC,90
HIST1H2AC,675
HIST1H1E,1530
HIST1H2BD,159
HIST1H2BE,6
HIST1H4D,13
HIST1H3D,58
HIST1H2AD,3
HIST1H2BF,29
HIST1H4E,80
HIST1H2BG,42
HIST1H2AE,100
HIST1H3E,3
HIST1H1D,1975
HIST1H4F,6
HIST1H4G,0
HIST1H3F,25
HIST1H2BH,112
HIST1H3G,76
HIST1H2BI,9
HIST1H4H,64
BTN3A2,794
BTN2A2,82
BTN3A1,154
BTN3A3,110
BTN2A1,167
BTN1A1,0
HCG11,227
CTA-14H9.5,40
HMGN4,125
ABT1,626
ZNF322,168
RP11-457M11.5,14
LINC00240,6
RP11-239L20.6,1
RP1-86C11.7,3
HIST1H2BJ,54
HIST1H2AG,80
HIST1H2BK,1141
HIST1H4I,26
HIST1H2AH,138
PRSS16,11
POM121L2,0
ZNF391,12
RP1-153G14.4,3
ZNF184,123
HIST1H2BL,17
HIST1H2AI,21
HIST1H3H,18
HIST1H2AJ,59
HIST1H2BM,14
HIST1H4J,11
HIST1H4K,4
HIST1H2AK,35
HIST1H2BN,140
HIST1H2AL,88
HIST1H1B,546
HIST1H3I,17
HIST1H4L,1
HIST1H3J,11
HIST1H2AM,93
HIST1H2BO,10
OR2B2,1
OR2B6,3
RP1-313I6.12,127
ZNF165,13
ZSCAN16-AS1,496
ZSCAN16,86
RP1-265C24.8,0
ZKSCAN8,123
ZSCAN9,97
ZKSCAN4,54
NKAPL,44
PGBD1,61
ZSCAN31,46
ZKSCAN3,47
ZSCAN12,46
ZSCAN23,1
GPX6,0
GPX5,0
SCAND3,2
LINC00533,0
XXbac-BPG308K3.5,2
XXbac-BPG308K3.6,0
HCG14,9
TRIM27,702
C6orf100,1
HCG15,6
HCG16,3
ZNF311,11
OR2W1,0
OR2B3,0
OR2J1,0
OR2J3,0
XXbac-BCX196D17.5,0
OR2J2,0
XXbac-BPG308J9.3,0
OR14J1,0
OR5V1,0
OR12D3,0
OR12D2,0
OR11A1,0
OR10C1,0
OR2H1,0
MAS1L,0
XXbac-BPG13B8.10,0
LINC01015,0
UBD,0
GABBR1,110
OR2H2,0
MOG,8
ZFP57,60
HLA-F,862
XXbac-BPG170G13.32,7
HLA-G,42
HLA-A,13268
HCG9,1
ZNRD1-AS1,151
ZNRD1,1347
PPP1R11,893
RNF39,0
TRIM31,8
TRIM31-AS1,0
TRIM40,0
TRIM10,41
TRIM15,0
TRIM26,222
HCG17,0
HCG18,382
TRIM39,45
TRIM39-RPP21,0
RPP21,161
HLA-E,5875
XXbac-BPG249D20.9,0
GNL1,303
PRR3,260
ABCF1,767
PPP1R10,627
MRPS18B,1212
ATAT1,123
C6orf136,196
DHX16,212
PPP1R18,1457
NRM,248
MDC1,165
MDC1-AS1,0
TUBB,9811
XXbac-BPG252P9.9,12
FLOT1,1978
XXbac-BPG252P9.10,40
IER3,216
HCG20,1
XXbac-BPG27H4.8,2
DDR1-AS1,38
DDR1,20
GTF2H4,6
VARS2,114
SFTA2,1
DPCR1,0
HCG21,0
MUC21,0
MUC22,0
HCG22,0
C6orf15,0
PSORS1C1,8
CDSN,0
PSORS1C2,0
CCHCR1,140
TCF19,203
POU5F1,14
XXbac-BPG299F13.17,152
HCG27,61
XXbac-BPG299F13.14,0
HLA-C,23030
XXbac-BPG248L24.13,0
HLA-B,35870
XXbac-BPG181B23.7,51
MICA,210
LINC01149,0
MICB,150
MCCD1,0
ATP6V1G2-DDX39B,0
DDX39B,732
DDX39B-AS1,0
ATP6V1G2,12
NFKBIL1,367
LTA,29
TNF,34
LTB,4005
LST1,9534
NCR3,135
AIF1,17789
PRRC2A,557
BAG6,495
APOM,101
C6orf47,315
C6orf47-AS1,2
GPANK1,776
CSNK2B,2463
CSNK2B-LY6G5B-1181,0
LY6G5B,13
LY6G5C,98
ABHD16A,13
XXbac-BPG32J3.20,0
LY6G6F,0
MEGT1,3
LY6G6E,0
LY6G6D,0
C6orf25,59
LY6G6C,1
DDAH2,1983
CLIC1,10605
MSH5,31
MSH5-SAPCD1,1
SAPCD1,1
SAPCD1-AS1,3
VWA7,1
VARS,204
LSM2,2949
HSPA1L,9
HSPA1A,416
HSPA1B,373
C6orf48,4236
NEU1,372
SLC44A4,62
EHMT2,379
EHMT2-AS1,0
C2,26
ZBTB12,0
CFB,0
CFB,0
NELFE,993
SKIV2L,178
DXO,201
STK19,257
C4A,0
C4A-AS1,0
AL645922.1,0
C4B,0
C4B-AS1,0
CYP21A2,2
TNXB,11
ATF6B,1005
FKBPL,159
PRRT1,74
PPT2,78
PPT2-EGFL8,7
EGFL8,18
AGPAT1,363
RNF5,1011
AGER,62
PBX2,254
GPSM3,4246
NOTCH4,96
XXbac-BPG154L12.4,4
C6orf10,0
HCG23,2
BTNL2,0
HLA-DRA,19950
HLA-DRB5,4448
HLA-DRB1,10746
