,BMET6_Involved
SDPR,296
AC098617.1,6
TMEFF2,98
AC013401.1,0
AC013401.2,0
PCGEM1,0
RP11-764E7.1,0
AC018799.1,0
AC006196.1,0
AC010983.1,0
AC064834.1,2
RP11-762E8.1,1
AC064834.2,2
AC064834.3,0
SLC39A10,212
DNAH7,7
STK17B,553
RP11-347P5.1,185
HECW2,2
AC020571.3,8
CCDC150,53
GTF3C3,205
C2orf66,0
PGAP1,23
ANKRD44,228
AC013264.2,48
AC010746.3,0
SF3B1,1016
COQ10B,162
HSPD1,3276
HSPE1,3905
HSPE1-MOB4,0
MOB4,303
RFTN2,4
AC011997.1,0
MARS2,39
BOLL,5
PLCL1,7
AC109589.1,0
AC005235.1,0
AC019330.1,0
AC018717.1,0
SATB2,5
RP11-486F17.1,0
SATB2-AS1,1
AC093590.1,0
FTCDNL1,11
C2orf69,247
TYW5,210
C2orf47,121
SPATS2L,41
KCTD18,97
SGOL2,274
AOX1,3
AC007163.3,1
AC007163.6,0
BZW1,707
RP11-469M7.1,18
CLK1,561
PPIL3,637
NIF3L1,84
ORC2,192
AC005037.3,5
FAM126B,264
NDUFB3,1228
RP11-13J8.1,4
CFLAR,812
CFLAR-AS1,1
AC007283.5,0
CASP10,143
CASP8,352
ALS2CR12,5
TRAK2,279
STRADB,445
ALS2CR11,2
TMEM237,120
MPP4,2
ALS2,80
CDK15,2
RP11-107N15.1,6
FZD7,9
AC079354.1,2
AC079354.3,3
AC079354.5,2
SUMO1,1949
AC079354.2,1
NOP58,1144
RP11-686O6.1,2
RP11-686O6.2,7
BMPR2,115
FAM117B,72
ICA1L,53
WDR12,340
CARF,173
NBEAL1,5247
CYP20A1,203
ABI2,308
RP11-363J17.1,0
RAPH1,14
CD28,35
CTLA4,7
ICOS,9
AC009965.2,0
AC009498.1,0
AC016903.1,0
AC016903.2,0
PARD3B,5
NRP2,3
AC007362.3,0
AC007679.3,0
INO80D,297
AC007383.3,7
NDUFS1,300
AC007383.4,1
EEF1B2,28540
GPR1,8
ZDBF2,11
AC017081.1,0
ADAM23,2
AC010731.2,0
AC010731.3,0
AC010731.4,0
DYTN,16
MDH1B,4
FASTKD2,160
RP11-95H11.1,0
AC008269.2,0
CPO,0
KLF7,49
AC007879.1,0
AC007879.2,0
AC007879.4,0
AC007879.3,0
AC007879.7,0
AC007879.5,1
AC007879.6,0
CREB1,402
METTL21A,580
AC079767.4,6
CCNYL1,86
RP11-801F7.1,0
FZD5,33
AC096772.6,24
PLEKHM3,5
CRYGD,344
CRYGC,0
CRYGB,0
CRYGA,0
C2orf80,0
IDH1,319
IDH1-AS1,24
PIKFYVE,220
PTH2R,63
MAP2,2
UNC80,1
RPE,175
KANSL1L,41
RP11-260M2.1,44
AC007038.7,24
AC006994.2,3
ACADL,3
MYL1,0
AC007970.1,0
LANCL1,158
CPS1,6
ERBB4,0
AC093381.2,0
AC108066.1,0
IKZF2,39
RP11-105N14.1,16
RP11-105N14.3,0
RP11-105N14.2,0
AC079610.2,0
SPAG16,187
AC107218.3,1
VWC2L,0
BARD1,223
AC072062.1,2
ABCA12,0
AC072062.3,0
AC073284.4,0
ATIC,315
FN1,24
AC012462.1,0
AC012462.2,0
AC012462.3,0
AC012668.1,0
AC012668.2,0
AC012668.3,0
LINC00607,0
AC093850.2,0
AC122136.2,0
AC093382.1,4
MREG,4
PECR,75
TMEM169,2
XRCC5,1416
RP11-566E18.3,18
4-Mar,0
AC012513.6,0
AC069155.1,0
AC098820.2,0
SMARCAL1,56
AC098820.4,2
RPL37A,69385
AC073321.3,0
AC073321.4,0
IGFBP2,9
IGFBP5,14
AC007563.5,0
AC007563.3,0
AC007557.4,0
TNP1,0
AC007557.2,0
AC007557.3,0
AC007563.1,0
AC007557.1,0
RP11-574O16.1,0
AC009492.1,0
DIRC3,2
TNS1,42
AC010136.2,0
RUFY4,4
CXCR2,7
CXCR1,3
ARPC2,3217
GPBAR1,51
AAMP,323
PNKD,716
TMBIM1,163
AC021016.8,0
C2orf62,2
SLC11A1,244
CTDSP1,361
RP11-378A13.2,7
VIL1,4
USP37,177
RQCD1,239
PLCD4,1
RP11-548H3.1,5
ZNF142,37
BCS1L,179
RNF25,40
STK36,18
TTLL4,60
CYP27A1,20
RP11-459I19.1,2
PRKAG3,0
WNT6,3
WNT10A,3
AC073128.10,0
AC097468.7,0
CDK5R2,0
LINC00608,5
FEV,0
CRYBA2,0
AC097468.4,0
CCDC108,5
IHH,5
RP11-33O4.1,8
NHEJ1,0
SLC23A3,10
CNPPD1,152
FAM134A,155
ZFAND2B,312
ABCB6,1
ATG9A,120
ANKZF1,192
GLB1L,42
STK16,303
TUBA4A,420
DNAJB2,75
PTPRN,1
AC114803.3,0
RESP18,0
DNPEP,305
AC053503.4,0
DES,16
AC053503.6,0
SPEG,10
AC053503.11,0
RP11-316O14.1,2
GMPPA,104
ASIC4,5
CHPF,21
TMEM198,3
RP11-256I23.1,0
OBSL1,26
RP11-256I23.2,0
INHA,0
STK11IP,46
AC009955.8,0
SLC4A3,1
RP11-256I23.3,0
AC009502.4,1
AC008281.1,0
AC114765.1,0
AC114765.2,0
AC067956.1,0
AC093843.1,0
EPHA4,10
CTD-2308L22.1,0
AC068489.1,0
PAX3,0
CCDC140,0
RP11-384O8.1,0
SGPP2,6
RP11-16P6.1,7
FARSB,218
MOGAT1,0
ACSL3,259
AC097461.4,0
KCNE4,1
AC013448.1,8
AC013448.2,0
SCG2,0
AP1S3,34
WDFY1,108
MRPL44,230
AC073641.2,0
SERPINE2,257
FAM124B,101
CUL3,241
DOCK10,126
AC067961.1,0
NYAP2,14
RP11-314B1.2,0
AC068138.1,0
IRS1,4
RP11-395N3.2,0
RHBDD1,87
COL4A4,4
COL4A3,1
AC097662.2,7
MFF,655
TM4SF20,0
AGFG1,168
C2orf83,0
SLC19A3,16
CCL20,0
DAW1,0
SPHKAP,0
AC009410.1,0
AC074019.1,0
PID1,26
DNER,0
TRIP12,487
FBXO36,19
SLC16A14,5
AC009950.2,8
SP110,394
SP140,52
SP140L,181
SP100,680
AC010149.4,0
AC098823.3,1
CAB39,276
ITM2C,755
AC012507.3,1
GPR55,8
AC012507.4,0
SPATA3-AS1,0
SPATA3,0
C2orf72,3
PSMD1,382
HTR2B,0
ARMC9,15
B3GNT7,23
AC017104.2,0
NCL,6481
NMUR1,11
C2orf57,0
MGC4771,0
PTMA,63272
PDE6D,144
COPS7B,160
NPPC,1
DIS3L2,123
AC105461.1,0
ALPP,3
AC068134.8,0
ALPPL2,0
AC068134.6,0
ALPI,0
ECEL1,0
PRSS56,0
CHRND,0
CHRNG,0
TIGD1,102
EIF4E2,617
AC073254.1,0
EFHD1,0
GIGYF2,302
KCNJ13,0
C2orf82,7
NGEF,0
AC106876.2,0
NEU2,0
INPP5D,259
ATG16L1,70
SAG,17
RP11-400N9.1,9
DGKD,123
USP40,51
UGT1A8,2
UGT1A10,0
UGT1A9,0
UGT1A7,0
UGT1A6,0
AC114812.8,0
UGT1A5,0
UGT1A4,0
UGT1A3,0
UGT1A1,0
MROH2A,0
HJURP,104
TRPM8,25
AC005538.5,0
SPP2,0
AC006037.2,0
RP11-309M7.1,0
AC097713.3,0
AC097713.4,0
ARL4C,178
SH3BP4,14
AC114814.4,0
AC114814.3,0
AGAP1,29
AC064874.1,0
GBX2,0
AC079135.1,0
ASB18,0
IQCA1,1
RP11-785G17.1,0
AC019068.2,0
ACKR3,4
AC011286.1,0
AC105760.3,2
AC105760.2,20
COPS8,293
AC107079.1,0
AC112715.2,0
COL6A3,17
AC112721.1,0
AC112721.2,0
MLPH,10
PRLH,0
RAB17,2
AC104667.3,2
AC096574.5,1
LRRFIP1,1272
RBM44,6
RAMP1,271
UBE2F,581
UBE2F-SCLY,0
SCLY,56
ESPNL,0
KLHL30,2
FAM132B,55
ILKAP,359
AC016757.3,104
HES6,100
PER2,85
AC012485.1,0
AC012485.2,0
TRAF3IP1,31
ASB1,111
AC016999.2,0
LINC01107,0
AC113618.1,0
AC144525.1,0
TWIST2,0
AC114788.2,0
RP11-648F7.1,0
HDAC4,76
AC017028.1,0
AC062017.1,80
AC079612.1,0
AC079612.2,0
RP11-315F22.1,0
AC093802.1,15
NDUFA10,597
OR6B2,0
PRR21,0
OR6B3,0
AC013469.1,0
MYEOV2,2050
OTOS,0
AC124861.1,0
GPC1,6
AC110619.2,2
ANKMY1,29
DUSP28,45
RNPEPL1,159
CAPN10-AS1,59
CAPN10,35
GPR35,13
AQP12B,0
AC011298.1,0
AC011298.2,0
AQP12A,0
KIF1A,2
AGXT,0
C2orf54,0
AC104809.3,0
AC104809.2,0
SNED1,10
AC093585.6,0
AC005237.4,2
MTERFD2,371
PASK,77
PPP1R7,430
ANO7,5
HDLBP,701
AC104841.2,2
2-Sep,827
AC005104.3,0
FARP2,51
STK25,539
BOK-AS1,0
BOK,0
RP11-367H1.1,0
THAP4,170
ATG4B,215
DTYMK,870
AC133528.2,15
ING5,189
AC114730.11,0
D2HGDH,113
AC114730.8,0
AC114730.7,0
GAL3ST2,0
AC114730.5,0
AC114730.3,0
NEU4,0
AC114730.2,1
PDCD1,5
CXXC11,2
AC131097.3,6
AC131097.4,0
AC093642.3,8
AC093642.4,0
AC093642.6,0
RP11-341N2.1,4
AY269186.1,0
AY269186.2,0
CHL1,14
CHL1-AS1,0
AC090044.1,0
AC090044.2,0
AC087430.1,0
CNTN6,0
RP11-204C23.1,0
CNTN4,3
CNTN4-AS2,0
CNTN4-AS1,0
IL5RA,15
TRNT1,292
CRBN,457
RP11-97C16.1,44
AC026188.1,2
SUMF1,85
LRRN1,5
SETMAR,67
ITPR1-AS1,1
ITPR1,100
EGOT,0
AC018816.3,9
BHLHE40-AS1,3
BHLHE40,33
ARL8B,250
AC026202.3,9
AC026202.1,0
EDEM1,104
AC026202.5,0
AC027119.1,0
AC026167.1,0
AC069277.2,4
GRM7-AS3,0
GRM7,7
GRM7-AS2,0
GRM7-AS1,0
RP11-157E16.1,1
LMCD1-AS1,8
AC018832.1,0
AC023481.1,0
LMCD1,0
LINC00312,0
AC034187.2,2
SSUH2,0
CAV3,0
OXTR,6
RAD18,135
SRGAP3,46
SRGAP3-AS1,0
SRGAP3-AS2,0
SRGAP3-AS3,0
SRGAP3-AS4,0
RP11-380O24.1,2
SETD5-AS1,766
THUMPD3,268
SETD5,381
RP11-58B17.2,4
LHFPL4,0
MTMR14,212
CPNE9,4
BRPF1,94
OGG1,153
CAMK1,33
TADA3,428
ARPC4,1064
ARPC4-TTLL3,0
TTLL3,45
RP11-266J6.2,2
RPUSD3,401
CIDEC,15
JAGN1,426
IL17RE,11
IL17RC,71
CRELD1,74
PRRT3,43
PRRT3-AS1,3
RP11-1020A11.2,9
EMC3,413
AC022007.5,1
FANCD2,194
FANCD2OS,0
BRK1,2452
VHL,230
IRAK2,9
TATDN2,59
RP11-438J1.1,0
LINC00852,16
GHRL,88
GHRLOS,5
SEC13,299
ATP2B2,1
LINC00606,0
AC018495.3,0
SLC6A11,2
SLC6A1,0
SLC6A1-AS1,0
HRH1,2
ATG7,103
VGLL4,255
RP11-169K17.4,0
RP11-169K17.3,0
TAMM41,106
TIMP4,2
PPARG,2
TSEN2,152
C3orf83,0
MKRN2,105
RAF1,349
TMEM40,0
CAND2,7
RP11-767C1.2,1
RPL32,98416
RP11-767C1.1,0
IQSEC1,239
NUP210,511
HDAC11-AS1,0
HDAC11,19
FBLN2,6
LINC00620,0
WNT7A,1
TPRXL,0
CHCHD4,215
TMEM43,157
RP11-434D12.1,3
AC093495.4,7
XPC,269
LSM3,1762
RP11-536I6.2,0
RP11-536I6.1,0
SLC6A6,66
AC090952.5,0
CCDC174,213
C3orf20,0
AC090957.2,0
RP11-95M5.1,0
FGD5,10
FGD5-AS1,529
NR2C2,29
MRPS25,713
ZFYVE20,98
CAPN7,222
SH3BP5-AS1,20
SH3BP5,43
METTL6,97
EAF1,124
EAF1-AS1,13
COLQ,3
HACL1,105
BTD,62
ANKRD28,1080
GALNT15,1
DPH3,281
OXNAD1,189
RFTN1,88
RP11-415F23.2,6
RP11-415F23.3,4
RP11-415F23.4,6
RP11-194G10.3,0
LINC00690,0
DAZL,1
AC091493.2,0
PLCL2,45
PLCL2-AS1,0
TBC1D5,275
AC132807.1,0
SATB1,367
KCNH8,1
EFHB,23
RAB5A,301
PP2D1,0
KAT2B,142
SGOL1,196
SGOL1-AS1,0
AC107622.1,1
RP11-669C19.1,3
RP11-180N14.1,4
ZNF385D,113
ZNF385D-AS1,0
ZNF385D-AS2,0
UBE2E2-AS1,0
UBE2E2,83
UBE2E1-AS1,1
UBE2E1,551
NKIRAS1,33
RPL15,49622
NR1D2,101
LINC00691,4
THRB,103
RP11-317L10.1,1
AC133680.1,0
RARB,1
TOP2B,638
NGLY1,402
OXSM,72
LINC00692,0
AC099754.1,0
LRRC3B,0
AC114877.3,0
NEK10,6
SLC4A7,87
RP11-222K16.1,1
RP11-222K16.2,32
EOMES,26
AC098973.2,0
AC098973.1,0
AC092415.1,1
CMC1,761
AZI2,345
ZCWPW2,4
LINC00693,0
RBMS3-AS3,0
RBMS3,6
RBMS3-AS2,3
RBMS3-AS1,0
AC116035.1,0
AC116035.2,0
TGFBR2,124
GADL1,1
STT3B,477
OSBPL10,14
OSBPL10-AS1,5
ZNF860,0
GPD1L,42
CMTM8,6
CMTM7,146
CMTM6,617
DYNC1LI1,267
CNOT10,267
CNOT10-AS1,0
TRIM71,2
CCR4,13
GLB1,112
TMPPE,7
CRTAP,289
RP11-627J17.1,0
SUSD5,0
FBXL2,36
UBP1,210
CLASP2,208
RP11-10C24.2,1
RP11-10C24.3,14
RP11-10C24.1,1
PDCD6IP,446
AC018359.1,0
AC123023.1,0
AC018359.3,0
ARPP21,1
ARPP21-AS1,0
STAC,9
DCLK3,0
TRANK1,53
RP11-129K12.1,3
RP11-129K12.4,7
RP11-129K12.3,0
EPM2AIP1,482
MLH1,116
LRRFIP2,403
RP11-285J16.1,10
RP11-259K5.1,0
RP11-259K5.2,0
GOLGA4,1031
C3orf35,3
ITGA9,26
CTDSPL,123
VILL,52
PLCD1,18
DLEC1,10
ACAA1,241
MYD88,149
OXSR1,222
SLC22A13,0
SLC22A14,0
XYLB,36
ACVR2B-AS1,3
ACVR2B,15
EXOG,99
SCN5A,0
SCN10A,0
RP11-134J21.1,0
SCN11A,11
WDR48,141
GORASP1,36
TTC21A,9
CSRNP1,10
XIRP1,0
CX3CR1,48
CCR8,0
SLC25A38,283
RPSA,21863
MOBP,1
MYRIP,2
EIF1B,1185
ENTPD3-AS1,99
ENTPD3,4
RPL14,47049
RP11-391M1.4,35
ZNF619,24
ZNF620,128
ZNF621,68
RP11-528N21.1,0
RP11-761N21.1,0
RP11-520A21.1,0
RP11-372H2.1,0
CTNNB1,366
ULK4,50
TRAK1,72
CCK,0
LYZL4,0
VIPR1,17
VIPR1-AS1,3
SEC22C,433
SS18L2,957
NKTR,1261
RP4-613B23.1,8
ZBTB47,4
KLHL40,0
CCDC13,10
HHATL,0
HHATL-AS1,0
CCDC13-AS1,1
HIGD1A,1035
RP11-70C1.1,15
ACKR2,4
RP11-70C1.3,0
KRBOX1,0
KRBOX1,13
CYP8B1,0
ZNF662,32
KRBOX1-AS1,0
FAM198A,2
POMGNT2,72
RP11-136C24.2,0
SNRK,129
RP11-188P20.3,1
SNRK-AS1,5
ANO10,76
ABHD5,237
RP4-672N11.1,0
RP4-555D20.3,0
RP4-555D20.4,0
RP4-555D20.2,0
TOPAZ1,0
RP11-424N24.2,14
TCAIM,133
LINC00694,22
ZNF445,129
ZNF852,19
ZKSCAN7,19
RP11-944L7.4,1
RP11-944L7.5,0
ZNF660,90
ZNF197,91
ZNF197-AS1,1
ZNF35,57
RP11-348P10.2,11
ZNF502,28
ZNF501,27
KIAA1143,556
KIF15,196
TMEM42,143
TGM4,1
RP11-272D20.2,0
ZDHHC3,408
EXOSC7,325
CLEC3B,2
CDCP1,20
TMEM158,0
LARS2,38
LARS2-AS1,0
LIMD1,97
LIMD1-AS1,4
SACM1L,267
SLC6A20,1
LZTFL1,112
CCR9,5
FYCO1,40
CXCR6,16
XCR1,4
CCR3,0
CCR1,34
CCR2,123
RP11-24F11.2,5
CCR5,8
CCRL2,45
LTF,5
RTP3,0
LRRC2,15
LUZPP1,1
TDGF1,0
ALS2CL,6
TMIE,3
PRSS50,0
PRSS46,0
PRSS45,0
PRSS42,0
MYL3,0
PTH1R,0
AC109583.1,0
CCDC12,765
NBEAL2,37
SETD2,431
KIF9-AS1,18
KIF9,252
KLHL18,204
RP11-708J19.1,47
PTPN23,38
SCAP,115
ELP6,206
CSPG5,0
SMARCC1,489
DHX30,340
MAP4,258
CDC25A,71
CAMP,21
ZNF589,48
NME6,120
SPINK8,1
FBXW12,0
PLXNB1,9
CCDC51,109
TMA7,8742
RP11-24C3.2,0
ATRIP,15
TREX1,159
SHISA5,308
PFKFB4,11
UCN2,0
COL7A1,1
UQCRC1,602
TMEM89,0
SLC26A6,31
CELSR3,6
RP11-148G20.1,3
NCKIPSD,36
RP11-572O6.1,0
IP6K2,377
PRKAR2A,305
PRKAR2A-AS1,4
SLC25A20,88
ARIH2OS,66
ARIH2,400
RP13-131K19.1,3
RP13-131K19.2,4
RP13-131K19.7,6
P4HTM,71
WDR6,168
DALRD3,165
NDUFAF3,1428
IMPDH2,1648
RP13-131K19.6,6
QRICH1,163
QARS,1044
USP19,43
LAMB2,13
CCDC71,143
KLHDC8B,105
C3orf84,0
CCDC36,0
RP11-3B7.1,1
C3orf62,66
USP4,134
GPX1,5976
RHOA,2330
TCTA,163
AMT,149
NICN1-AS1,1
NICN1,49
DAG1,71
BSN-AS2,14
BSN,1
BSN-AS1,4
APEH,279
MST1,34
RNF123,104
AMIGO3,0
GMPPB,4
IP6K1,82
CDHR4,3
FAM212A,226
UBA7,124
TRAIP,44
CAMKV,0
MST1R,0
CTD-2330K9.2,0
CTD-2330K9.3,0
MON1A,62
RBM6,647
RBM5,544
RP11-493K19.3,0
SEMA3F,0
GNAT1,0
GNAI2,605
U73166.2,6
SEMA3B-AS1,0
LSMEM2,3
IFRD2,611
HYAL3,65
NAT6,105
HYAL1,0
HYAL2,64
TUSC2,596
RASSF1,363
ZMYND10-AS1,0
ZMYND10,5
NPRL2,175
CYB561D2,222
XXcos-LUCA11.5,0
TMEM115,142
CACNA2D2,5
XXcos-LUCA11.4,55
C3orf18,7
HEMK1,100
CISH,140
MAPKAPK3,371
RP11-804H8.6,12
DOCK3,1
MANF,553
RBM15B,147
VPRBP,116
RAD54L2,120
TEX264,347
GRM2,0
IQCF6,0
IQCF3,0
IQCF2,0
IQCF5-AS1,0
IQCF5,0
IQCF1,0
RRP9,168
PARP3,27
GPR62,0
PCBP4,17
RP11-155D18.14,0
ABHD14B,716
ABHD14A,291
ACY1,11
ABHD14A-ACY1,0
RPL29,52320
DUSP7,60
LINC00696,0
POC1A,102
ALAS1,74
TLR9,0
TLR9,0
TWF2,317
RP5-1157M23.2,4
PPM1M,60
WDR82,298
GLYCTK,54
DNAH1,20
BAP1,137
PHF7,294
SEMA3G,1
TNNC1,4
NISCH,106
STAB1,40
NT5DC2,129
SMIM4,345
PBRM1,418
GNL3,774
GLT8D1,142
SPCS1,1990
NEK4,102
ITIH1,0
ITIH3,0
ITIH4,8
RP5-966M1.6,1
ITIH4-AS1,0
MUSTN1,0
TMEM110-MUSTN1,0
TMEM110,5
SFMBT1,37
RP11-894J14.5,2
RFT1,114
PRKCD,56
TKT,2305
DCP1A,187
CACNA1D,8
RP11-884K10.6,0
CHDH,3
IL17RB,0
RP11-884K10.7,9
ACTR8,67
SELK,677
CACNA2D3,47
CACNA2D3-AS1,0
LRTM1,1
RP11-889D3.1,0
RP11-889D3.2,0
RP11-64C1.1,0
RP11-875H7.1,0
RP11-875H7.2,0
WNT5A,0
WNT5A-AS1,0
RP11-875H7.5,0
ERC2,0
RP11-58O15.1,0
CCDC66,691
FAM208A,355
ARHGEF3,98
ARHGEF3-AS1,0
SPATA12,0
RP11-157F20.3,0
IL17RD,5
HESX1,28
APPL1,366
ASB14,2
DNAH12,1
PDE12,150
ARF4,677
RP11-755B10.4,47
DENND6A,139
RP11-755B10.2,1
RP11-755B10.3,9
SLMAP,251
FLNB,76
FLNB-AS1,0
DNASE1L3,12
ABHD6,18
RPP14,301
RPP14,0
RP11-80H18.4,0
PXK,140
PDHB,362
RP11-802O23.3,12
RP11-359I18.5,0
KCTD6,80
ACOX2,1
FAM107A,2
RP11-475O23.2,0
RP11-475O23.3,0
FAM3D,1
C3orf67,17
RP11-147N17.1,0
CTD-2185K10.1,0
RP11-285B24.1,0
RP11-719N22.2,0
FHIT,310
NPCDR1,0
PTPRG,5
C3orf14,45
FEZF2,0
CADPS,4
LINC00698,0
SYNPR,0
SYNPR-AS1,0
SNTN,1
C3orf49,4
THOC7,1188
THOC7-AS1,0
ATXN7,308
PSMD6-AS2,19
RP11-245J9.5,4
PSMD6,520
RP11-245J9.4,31
RP11-245J9.6,6
RP11-129B22.1,0
LINC00994,0
PRICKLE2,0
PRICKLE2-AS1,0
PRICKLE2-AS2,0
PRICKLE2-AS3,1
RP11-14D22.2,0
RP11-14D22.1,0
ADAMTS9,1
ADAMTS9-AS1,0
ADAMTS9-AS2,1
RP11-543A18.1,0
MAGI1,5
MAGI1-AS1,0
SLC25A26,281
LRIG1,15
KBTBD8,46
RP11-85I21.1,1
SUCLG2,257
RP11-81N13.1,6
FAM19A1,3
FAM19A4,0
EOGT,47
CTD-2013N24.2,2
TMF1,369
UBA3,303
ARL6IP5,1185
LMOD3,66
FRMD4B,150
RP11-62G11.2,0
RP11-444P10.1,0
MITF,63
RP11-460N16.1,18
RP11-231I13.2,0
FOXP1,1284
FOXP1-AS1,2
RP11-154H23.3,40
EIF4E3,123
GPR27,39
PROK2,58
LINC00877,25
RP11-398A8.4,0
LINC00870,0
RP11-433A10.3,0
RP11-433A10.2,0
RP11-447M4.1,0
RYBP,368
RP11-654C22.2,1
SHQ1,80
GXYLT2,4
PPP4R2,453
EBLN2,62
PDZRN3,1
PDZRN3-AS1,0
RP11-20B7.1,0
RP11-508O18.1,0
CNTN3,2
RP11-803B1.8,12
CTD-2026G6.3,0
FRG2C,0
LINC00960,12
ZNF717,62
ROBO2,0
RP11-354H21.1,0
RP11-354H21.2,0
RP11-314M24.1,2
ROBO1,6
RP11-47P18.1,0
RP11-47P18.2,0
RP11-6B4.1,0
RP11-520D19.1,0
RP11-520D19.2,0
GBE1,105
RP11-142L1.1,0
RP11-359D24.1,0
RP11-260O18.1,0
LINC00971,10
RP11-735B13.2,0
CADM2,13
CADM2-AS2,1
CADM2-AS1,0
RP11-789F5.1,0
RP11-331K15.1,0
VGLL3,10
CHMP2B,327
POU1F1,0
RP11-451B8.1,15
HTR1F,148
CGGBP1,705
RP11-159G9.5,44
ZNF654,113
C3orf38,183
EPHA3,0
PROS1,8
ARL13B,122
STX19,1
DHFRL1,46
NSUN3,120
LINC00879,0
MTRNR2L12,7437
EPHA6,1
ARL6,16
CRYBG3,43
CRYBG3,15
MINA,171
OR5AC2,0
RP11-343D2.11,0
OR5H1,0
OR5H14,0
OR5H15,0
RP11-325B23.2,0
OR5H6,0
OR5H2,0
OR5K4,0
OR5K3,0
OR5K1,0
OR5K2,0
CLDND1,361
CPOX,297
RP11-227H4.5,0
GPR15,0
ST3GAL6-AS1,5
ST3GAL6,103
DCBLD2,34
CTD-2021J15.1,0
LINC00973,0
RP11-779P15.1,0
RP11-779P15.2,0
RP11-201E8.1,0
COL8A1,1
RP11-383I23.2,3
CMSS1,542
FILIP1L,9
TMEM30C,0
TBC1D23,242
NIT2,290
RP11-114I8.4,1
TOMM70A,255
LNP1,7
TMEM45A,48
GPR128,0
TFG,293
ABI3BP,23
IMPG2,3
SENP7,228
TRMT10C,500
PCNP,1378
ZBTB11,192
ZBTB11-AS1,50
RPL24,29759
CEP97,122
NXPE3,94
RP11-49I4.3,2
NFKBIZ,159
RP11-221J22.1,0
RP11-221J22.2,1
ZPLD1,0
RP11-280H21.1,0
ALCAM,182
CBLB,107
LINC00882,4
LINC00883,40
RP11-446H18.5,1
RP11-446H18.6,0
CCDC54,0
RP11-115H18.1,0
BBX,555
LINC00635,0
LINC00636,0
CD47,915
RP11-861A13.4,36
IFT57,186
HHLA2,3
MYH15,1
KIAA1524,154
DZIP3,140
RETNLB,0
TRAT1,106
GUCA1C,0
MORC1,4
MORC1-AS1,0
RP11-59E19.1,0
RP11-59E19.4,0
LINC00488,1
DPPA2,0
DPPA4,145
RP11-702L6.4,2
RP11-457K10.1,0
RP11-119D18.1,0
RP11-553A10.1,0
PVRL3-AS1,0
PVRL3,7
CD96,95
RP11-615J4.3,0
ZBED2,0
PLCXD2,3
PLCXD2-AS1,0
PHLDB2,89
ABHD10,111
TAGLN3,0
TMPRSS7,6
C3orf52,9
GCSAM,31
RP11-757F18.5,1
SLC9C1,0
RP11-90K6.1,5
CD200,67
RP11-231E6.1,2
BTLA,37
ATG3,1058
SLC35A5,90
RP11-572C15.6,2
CCDC80,2
RP11-572C15.5,5
CD200R1L,0
CD200R1,34
RP11-484K9.4,6
GTPBP8,202
C3orf17,198
RP11-572M11.4,1
RP11-572M11.1,0
RP11-572M11.3,0
BOC,0
WDR52,35
WDR52-AS1,0
SPICE1,74
SIDT1,33
SIDT1-AS1,27
KIAA2018,128
NAA50,842
RP11-271C24.2,0
ATP6V1A,349
GRAMD1C,14
RP11-255E6.6,1
ZDHHC23,32
KIAA1407,29
QTRTD1,127
DRD3,0
RP11-553L6.2,23
ZNF80,2
TIGIT,36
RP11-553L6.5,59
ZBTB20,208
ZBTB20-AS1,0
RP11-197K3.1,0
ZBTB20-AS2,8
ZBTB20-AS3,0
ZBTB20-AS4,3
RP11-190P13.2,0
GAP43,0
LSAMP,24
LSAMP-AS1,0
LINC00903,0
TUSC7,0
LINC00901,0
RP11-384F7.2,0
RP11-768G7.2,1
RP11-768G7.3,0
RP11-384F7.1,1
IGSF11,0
IGSF11-AS1,0
C3orf30,0
RP11-484M3.5,0
UPK1B,1
B4GALT4,100
B4GALT4-AS1,0
ARHGAP31,9
ARHGAP31-AS1,3
TMEM39A,92
POGLUT1,149
RP11-190C22.8,8
TIMMDC1,443
CD80,0
RP11-190C22.9,1
ADPRH,19
PLA1A,3
POPDC2,4
COX17,1391
MAATS1,0
RP11-169N13.4,0
NR1I2,3
GSK3B,150
RP11-18H7.1,17
GPR156,0
LRRC58,434
RP11-174O3.3,0
FSTL1,20
NDUFB4,2068
HGD,7
RABL3,129
GTF2E1,55
RP11-500K19.1,0
STXBP5L,1
POLQ,265
ARGFX,0
FBXO40,1
HCLS1,596
GOLGB1,541
IQCB1,197
EAF2,269
SLC15A2,50
ILDR1,3
CD86,90
CASR,0
CSTA,1219
CCDC58,263
FAM162A,595
WDR5B,67
RP11-299J3.8,70
KPNA1,238
PARP9,185
DTX3L,215
PARP15,75
PARP14,335
HSPBAP1,64
DIRC2,16
RP11-67L2.2,26
SEMA5B,0
PDIA5,76
SEC22A,93
RP11-797D24.3,1
ADCY5,0
RP11-797D24.4,1
PTPLB,159
MYLK-AS1,27
MYLK,24
MYLK-AS2,0
RP11-9N20.3,0
CCDC14,903
ROPN1,0
KALRN,13
UMPS,195
RP11-71H17.9,2
ITGB5,3
ITGB5-AS1,0
MUC13,0
HEG1,21
SLC12A8,1
ZNF148,408
SNX4,223
OSBPL11,165
RP11-379B18.6,0
RP11-379B18.5,10
RP11-666A20.4,10
ALG1L,4
ROPN1B,0
SLC41A3,76
RP11-158I23.1,0
RP11-124N2.1,0
ALDH1L1,11
ALDH1L1-AS1,0
ALDH1L1-AS2,0
RP11-71E19.1,0
