,BMET2_Involved
RP11-395N3.2,0
RHBDD1,34
COL4A4,3
COL4A3,0
AC097662.2,3
MFF,315
TM4SF20,0
AGFG1,116
C2orf83,0
SLC19A3,34
CCL20,6
DAW1,1
SPHKAP,0
AC009410.1,0
AC074019.1,0
PID1,46
DNER,0
TRIP12,251
FBXO36,18
SLC16A14,1
AC009950.2,21
SP110,665
SP140,185
SP140L,155
SP100,612
AC010149.4,0
AC098823.3,2
CAB39,241
ITM2C,104
AC012507.3,0
GPR55,6
AC012507.4,0
SPATA3-AS1,0
SPATA3,0
C2orf72,1
PSMD1,120
HTR2B,0
ARMC9,7
B3GNT7,11
AC017104.2,4
NCL,794
NMUR1,34
C2orf57,0
MGC4771,1
PTMA,14921
PDE6D,97
COPS7B,94
NPPC,0
DIS3L2,72
AC105461.1,0
ALPP,0
AC068134.8,0
ALPPL2,0
AC068134.6,0
ALPI,0
ECEL1,1
PRSS56,0
CHRND,0
CHRNG,1
TIGD1,64
EIF4E2,394
AC073254.1,0
EFHD1,0
GIGYF2,182
KCNJ13,0
C2orf82,1
NGEF,0
AC106876.2,0
NEU2,0
INPP5D,191
ATG16L1,47
SAG,20
RP11-400N9.1,12
DGKD,108
USP40,27
UGT1A8,5
UGT1A10,0
UGT1A9,0
UGT1A7,0
UGT1A6,0
AC114812.8,0
UGT1A5,0
UGT1A4,0
UGT1A3,0
UGT1A1,0
MROH2A,0
HJURP,6
TRPM8,18
AC005538.5,0
SPP2,0
AC006037.2,0
RP11-309M7.1,0
AC097713.3,0
AC097713.4,4
ARL4C,549
SH3BP4,3
AC114814.4,0
AC114814.3,0
AGAP1,3
AC064874.1,0
GBX2,0
AC079135.1,0
ASB18,1
IQCA1,0
RP11-785G17.1,0
AC019068.2,0
ACKR3,0
AC011286.1,0
AC105760.3,0
AC105760.2,5
COPS8,135
AC107079.1,0
AC112715.2,0
COL6A3,8
AC112721.1,0
AC112721.2,1
MLPH,33
PRLH,0
RAB17,9
AC104667.3,5
AC096574.5,0
LRRFIP1,1289
RBM44,7
RAMP1,90
UBE2F,375
UBE2F-SCLY,0
SCLY,11
ESPNL,0
KLHL30,0
FAM132B,15
ILKAP,71
AC016757.3,1
HES6,2
PER2,30
AC012485.1,0
AC012485.2,0
TRAF3IP1,13
ASB1,54
AC016999.2,0
LINC01107,0
AC113618.1,0
AC144525.1,0
TWIST2,0
AC114788.2,0
RP11-648F7.1,0
HDAC4,65
AC017028.1,0
AC062017.1,73
AC079612.1,0
AC079612.2,0
RP11-315F22.1,0
AC093802.1,7
NDUFA10,264
OR6B2,0
PRR21,0
OR6B3,0
AC013469.1,0
MYEOV2,1447
OTOS,0
AC124861.1,0
GPC1,8
AC110619.2,6
ANKMY1,17
DUSP28,26
RNPEPL1,156
CAPN10-AS1,68
CAPN10,39
GPR35,32
AQP12B,0
AC011298.1,0
AC011298.2,0
AQP12A,0
KIF1A,0
AGXT,2
C2orf54,0
AC104809.3,2
AC104809.2,0
SNED1,11
AC093585.6,0
AC005237.4,1
MTERFD2,268
PASK,88
PPP1R7,210
ANO7,3
HDLBP,269
AC104841.2,1
2-Sep,355
AC005104.3,0
FARP2,29
STK25,98
BOK-AS1,2
BOK,4
RP11-367H1.1,0
THAP4,59
ATG4B,120
DTYMK,99
AC133528.2,8
ING5,80
AC114730.11,0
D2HGDH,45
AC114730.8,0
AC114730.7,1
GAL3ST2,0
AC114730.5,1
AC114730.3,0
NEU4,0
AC114730.2,1
PDCD1,18
CXXC11,1
AC131097.3,1
AC131097.4,0
AC093642.3,18
AC093642.4,0
AC093642.6,0
RP11-341N2.1,1
AY269186.1,0
AY269186.2,0
CHL1,3
CHL1-AS1,0
AC090044.1,1
AC090044.2,0
AC087430.1,2
CNTN6,0
RP11-204C23.1,0
CNTN4,0
CNTN4-AS2,0
CNTN4-AS1,0
IL5RA,1
TRNT1,138
CRBN,439
RP11-97C16.1,33
AC026188.1,1
SUMF1,68
LRRN1,2
SETMAR,15
ITPR1-AS1,5
ITPR1,74
EGOT,0
AC018816.3,29
BHLHE40-AS1,4
BHLHE40,50
ARL8B,195
AC026202.3,3
AC026202.1,0
EDEM1,107
AC026202.5,0
AC027119.1,0
AC026167.1,0
AC069277.2,1
GRM7-AS3,0
GRM7,9
GRM7-AS2,0
GRM7-AS1,1
RP11-157E16.1,1
LMCD1-AS1,2
AC018832.1,0
AC023481.1,0
LMCD1,1
LINC00312,0
AC034187.2,3
SSUH2,0
CAV3,0
OXTR,3
RAD18,51
SRGAP3,43
SRGAP3-AS1,0
SRGAP3-AS2,1
SRGAP3-AS3,0
SRGAP3-AS4,0
RP11-380O24.1,1
SETD5-AS1,717
THUMPD3,80
SETD5,162
RP11-58B17.2,3
LHFPL4,0
MTMR14,192
CPNE9,2
BRPF1,47
OGG1,110
CAMK1,107
TADA3,371
ARPC4,832
ARPC4-TTLL3,0
TTLL3,59
RP11-266J6.2,6
RPUSD3,199
CIDEC,3
JAGN1,260
IL17RE,9
IL17RC,37
CRELD1,70
PRRT3,29
PRRT3-AS1,1
RP11-1020A11.2,8
EMC3,211
AC022007.5,1
FANCD2,30
FANCD2OS,0
BRK1,2220
VHL,149
IRAK2,9
TATDN2,34
RP11-438J1.1,0
LINC00852,8
GHRL,73
GHRLOS,3
SEC13,110
ATP2B2,0
LINC00606,0
AC018495.3,0
SLC6A11,5
SLC6A1,0
SLC6A1-AS1,0
HRH1,5
ATG7,124
VGLL4,109
RP11-169K17.4,0
RP11-169K17.3,0
TAMM41,54
TIMP4,0
PPARG,3
TSEN2,53
C3orf83,0
MKRN2,68
RAF1,169
TMEM40,1
CAND2,2
RP11-767C1.2,0
RPL32,49437
RP11-767C1.1,0
IQSEC1,163
NUP210,179
HDAC11-AS1,0
HDAC11,13
FBLN2,2
LINC00620,0
WNT7A,2
TPRXL,0
CHCHD4,73
TMEM43,98
RP11-434D12.1,1
AC093495.4,8
XPC,170
LSM3,653
RP11-536I6.2,0
RP11-536I6.1,0
SLC6A6,116
AC090952.5,0
CCDC174,181
C3orf20,1
AC090957.2,0
RP11-95M5.1,0
FGD5,1
FGD5-AS1,280
NR2C2,13
MRPS25,176
ZFYVE20,59
CAPN7,91
SH3BP5-AS1,16
SH3BP5,139
METTL6,65
EAF1,85
EAF1-AS1,12
COLQ,6
HACL1,67
BTD,44
ANKRD28,79
GALNT15,3
DPH3,201
OXNAD1,279
RFTN1,74
RP11-415F23.2,13
RP11-415F23.3,5
RP11-415F23.4,2
RP11-194G10.3,0
LINC00690,0
DAZL,0
AC091493.2,0
PLCL2,62
PLCL2-AS1,0
TBC1D5,120
AC132807.1,0
SATB1,245
KCNH8,1
EFHB,17
RAB5A,232
PP2D1,0
KAT2B,66
SGOL1,17
SGOL1-AS1,0
AC107622.1,3
RP11-669C19.1,4
RP11-180N14.1,0
ZNF385D,4
ZNF385D-AS1,0
ZNF385D-AS2,0
UBE2E2-AS1,1
UBE2E2,125
UBE2E1-AS1,0
UBE2E1,275
NKIRAS1,26
RPL15,29936
NR1D2,77
LINC00691,4
THRB,12
RP11-317L10.1,0
AC133680.1,0
RARB,0
TOP2B,226
NGLY1,163
OXSM,33
LINC00692,0
AC099754.1,0
LRRC3B,0
AC114877.3,0
NEK10,10
SLC4A7,104
RP11-222K16.1,3
RP11-222K16.2,57
EOMES,66
AC098973.2,0
AC098973.1,0
AC092415.1,0
CMC1,1362
AZI2,302
ZCWPW2,8
LINC00693,0
RBMS3-AS3,0
RBMS3,2
RBMS3-AS2,4
RBMS3-AS1,0
AC116035.1,0
AC116035.2,0
TGFBR2,199
GADL1,0
STT3B,207
OSBPL10,6
OSBPL10-AS1,2
ZNF860,9
GPD1L,17
CMTM8,18
CMTM7,96
CMTM6,780
DYNC1LI1,130
CNOT10,90
CNOT10-AS1,0
TRIM71,0
CCR4,22
GLB1,80
TMPPE,1
CRTAP,209
RP11-627J17.1,0
SUSD5,1
FBXL2,14
UBP1,91
CLASP2,91
RP11-10C24.2,1
RP11-10C24.3,12
RP11-10C24.1,4
PDCD6IP,311
AC018359.1,0
AC123023.1,2
AC018359.3,0
ARPP21,10
ARPP21-AS1,0
STAC,0
DCLK3,0
TRANK1,67
RP11-129K12.1,1
RP11-129K12.4,0
RP11-129K12.3,0
EPM2AIP1,288
MLH1,44
LRRFIP2,142
RP11-285J16.1,3
RP11-259K5.1,1
RP11-259K5.2,4
GOLGA4,605
C3orf35,1
ITGA9,0
CTDSPL,13
VILL,30
PLCD1,18
DLEC1,4
ACAA1,94
MYD88,238
OXSR1,83
SLC22A13,1
SLC22A14,0
XYLB,8
ACVR2B-AS1,7
ACVR2B,11
EXOG,142
SCN5A,0
SCN10A,0
RP11-134J21.1,0
SCN11A,4
WDR48,77
GORASP1,25
TTC21A,21
CSRNP1,22
XIRP1,0
CX3CR1,402
CCR8,0
SLC25A38,112
RPSA,11132
MOBP,0
MYRIP,0
EIF1B,653
ENTPD3-AS1,85
ENTPD3,0
RPL14,20077
RP11-391M1.4,10
ZNF619,13
ZNF620,25
ZNF621,35
RP11-528N21.1,0
RP11-761N21.1,0
RP11-520A21.1,1
RP11-372H2.1,0
CTNNB1,204
ULK4,31
TRAK1,45
CCK,0
LYZL4,0
VIPR1,27
VIPR1-AS1,2
SEC22C,155
SS18L2,519
NKTR,673
RP4-613B23.1,4
ZBTB47,12
KLHL40,0
CCDC13,7
HHATL,0
HHATL-AS1,0
CCDC13-AS1,0
HIGD1A,284
RP11-70C1.1,19
ACKR2,0
RP11-70C1.3,0
KRBOX1,0
KRBOX1,1
CYP8B1,0
ZNF662,12
KRBOX1-AS1,0
FAM198A,0
POMGNT2,7
RP11-136C24.2,0
SNRK,181
RP11-188P20.3,4
SNRK-AS1,0
ANO10,27
ABHD5,92
RP4-672N11.1,0
RP4-555D20.3,0
RP4-555D20.4,0
RP4-555D20.2,0
TOPAZ1,0
RP11-424N24.2,4
TCAIM,65
LINC00694,32
ZNF445,61
ZNF852,18
ZKSCAN7,5
RP11-944L7.4,0
RP11-944L7.5,0
ZNF660,7
ZNF197,25
ZNF197-AS1,1
ZNF35,25
RP11-348P10.2,1
ZNF502,9
ZNF501,12
KIAA1143,216
KIF15,8
TMEM42,111
TGM4,0
RP11-272D20.2,0
ZDHHC3,165
EXOSC7,117
CLEC3B,0
CDCP1,5
TMEM158,0
LARS2,14
LARS2-AS1,0
LIMD1,69
LIMD1-AS1,3
SACM1L,172
SLC6A20,1
LZTFL1,26
CCR9,1
FYCO1,36
CXCR6,23
XCR1,0
CCR3,0
CCR1,196
CCR2,220
RP11-24F11.2,14
CCR5,42
CCRL2,20
LTF,3
RTP3,0
LRRC2,13
LUZPP1,0
TDGF1,0
ALS2CL,5
TMIE,11
PRSS50,0
PRSS46,0
PRSS45,0
PRSS42,0
MYL3,0
PTH1R,0
AC109583.1,0
CCDC12,545
NBEAL2,43
SETD2,171
KIF9-AS1,11
KIF9,72
KLHL18,78
RP11-708J19.1,41
PTPN23,23
SCAP,41
ELP6,109
CSPG5,0
SMARCC1,123
DHX30,181
MAP4,190
CDC25A,0
CAMP,8
ZNF589,30
NME6,94
SPINK8,7
FBXW12,0
PLXNB1,5
CCDC51,30
TMA7,5608
RP11-24C3.2,0
ATRIP,3
TREX1,163
SHISA5,312
PFKFB4,23
UCN2,0
COL7A1,3
UQCRC1,222
TMEM89,0
SLC26A6,17
CELSR3,2
RP11-148G20.1,0
NCKIPSD,21
RP11-572O6.1,0
IP6K2,183
PRKAR2A,212
PRKAR2A-AS1,4
SLC25A20,48
ARIH2OS,56
ARIH2,196
RP13-131K19.1,2
RP13-131K19.2,2
RP13-131K19.7,2
P4HTM,34
WDR6,62
DALRD3,122
NDUFAF3,565
IMPDH2,392
RP13-131K19.6,1
QRICH1,91
QARS,469
USP19,29
LAMB2,5
CCDC71,62
KLHDC8B,31
C3orf84,0
CCDC36,0
RP11-3B7.1,1
C3orf62,56
USP4,129
GPX1,5167
RHOA,1800
TCTA,122
AMT,21
NICN1-AS1,2
NICN1,42
DAG1,15
BSN-AS2,7
BSN,1
BSN-AS1,5
APEH,81
MST1,8
RNF123,50
AMIGO3,0
GMPPB,2
IP6K1,85
CDHR4,6
FAM212A,21
UBA7,89
TRAIP,2
CAMKV,0
MST1R,1
CTD-2330K9.2,0
CTD-2330K9.3,2
MON1A,18
RBM6,356
RBM5,313
RP11-493K19.3,2
SEMA3F,0
GNAT1,0
GNAI2,879
U73166.2,3
SEMA3B-AS1,0
LSMEM2,1
IFRD2,151
HYAL3,8
NAT6,45
HYAL1,1
HYAL2,10
TUSC2,348
RASSF1,120
ZMYND10-AS1,0
ZMYND10,20
NPRL2,144
CYB561D2,147
XXcos-LUCA11.5,0
TMEM115,67
CACNA2D2,6
XXcos-LUCA11.4,53
C3orf18,13
HEMK1,41
CISH,193
MAPKAPK3,397
RP11-804H8.6,18
DOCK3,0
MANF,273
RBM15B,62
VPRBP,43
RAD54L2,37
TEX264,318
GRM2,1
IQCF6,0
IQCF3,0
IQCF2,0
IQCF5-AS1,0
IQCF5,0
IQCF1,0
RRP9,37
PARP3,17
GPR62,0
PCBP4,24
RP11-155D18.14,0
ABHD14B,376
ABHD14A,102
ACY1,1
ABHD14A-ACY1,0
RPL29,21645
DUSP7,48
LINC00696,0
POC1A,6
ALAS1,59
TLR9,0
TLR9,0
TWF2,330
RP5-1157M23.2,6
PPM1M,80
WDR82,231
GLYCTK,46
DNAH1,20
BAP1,48
PHF7,39
SEMA3G,1
TNNC1,0
NISCH,79
STAB1,79
NT5DC2,11
SMIM4,124
PBRM1,184
GNL3,177
GLT8D1,51
SPCS1,1077
NEK4,49
ITIH1,3
ITIH3,0
ITIH4,7
RP5-966M1.6,1
ITIH4-AS1,0
MUSTN1,0
TMEM110-MUSTN1,1
TMEM110,0
SFMBT1,14
RP11-894J14.5,0
RFT1,33
PRKCD,79
TKT,2444
DCP1A,137
CACNA1D,7
RP11-884K10.6,0
CHDH,9
IL17RB,1
RP11-884K10.7,6
ACTR8,26
SELK,553
CACNA2D3,88
CACNA2D3-AS1,0
LRTM1,0
RP11-889D3.1,0
RP11-889D3.2,0
RP11-64C1.1,0
RP11-875H7.1,0
RP11-875H7.2,0
WNT5A,12
WNT5A-AS1,0
RP11-875H7.5,0
ERC2,0
RP11-58O15.1,0
CCDC66,409
FAM208A,237
ARHGEF3,182
ARHGEF3-AS1,0
SPATA12,1
RP11-157F20.3,0
IL17RD,7
HESX1,6
APPL1,223
ASB14,1
DNAH12,8
PDE12,83
ARF4,254
RP11-755B10.4,18
DENND6A,72
RP11-755B10.2,2
RP11-755B10.3,13
SLMAP,73
FLNB,49
FLNB-AS1,0
DNASE1L3,2
ABHD6,19
RPP14,158
RPP14,0
RP11-80H18.4,0
PXK,95
PDHB,214
RP11-802O23.3,4
RP11-359I18.5,0
KCTD6,45
ACOX2,1
FAM107A,0
RP11-475O23.2,0
RP11-475O23.3,1
FAM3D,0
C3orf67,8
RP11-147N17.1,0
CTD-2185K10.1,0
RP11-285B24.1,0
RP11-719N22.2,0
FHIT,145
NPCDR1,1
PTPRG,0
C3orf14,62
FEZF2,0
CADPS,3
LINC00698,0
SYNPR,0
SYNPR-AS1,0
SNTN,9
C3orf49,8
THOC7,396
THOC7-AS1,0
ATXN7,188
PSMD6-AS2,13
RP11-245J9.5,0
PSMD6,171
RP11-245J9.4,21
RP11-245J9.6,4
RP11-129B22.1,0
LINC00994,0
PRICKLE2,1
PRICKLE2-AS1,0
PRICKLE2-AS2,0
PRICKLE2-AS3,0
RP11-14D22.2,0
RP11-14D22.1,0
ADAMTS9,0
ADAMTS9-AS1,0
ADAMTS9-AS2,2
RP11-543A18.1,0
MAGI1,5
MAGI1-AS1,0
SLC25A26,205
LRIG1,24
KBTBD8,10
RP11-85I21.1,0
SUCLG2,209
RP11-81N13.1,7
FAM19A1,10
FAM19A4,0
EOGT,20
CTD-2013N24.2,1
TMF1,274
UBA3,207
ARL6IP5,1070
LMOD3,116
FRMD4B,171
RP11-62G11.2,0
RP11-444P10.1,0
MITF,21
RP11-460N16.1,15
RP11-231I13.2,0
FOXP1,762
FOXP1-AS1,1
RP11-154H23.3,33
EIF4E3,186
GPR27,14
PROK2,14
LINC00877,84
RP11-398A8.4,0
LINC00870,0
RP11-433A10.3,0
RP11-433A10.2,0
RP11-447M4.1,0
RYBP,101
RP11-654C22.2,0
SHQ1,25
GXYLT2,1
PPP4R2,218
EBLN2,47
PDZRN3,0
PDZRN3-AS1,0
RP11-20B7.1,0
RP11-508O18.1,0
CNTN3,4
RP11-803B1.8,16
CTD-2026G6.3,0
FRG2C,0
LINC00960,1
ZNF717,35
ROBO2,0
RP11-354H21.1,0
RP11-354H21.2,0
RP11-314M24.1,0
ROBO1,0
RP11-47P18.1,0
RP11-47P18.2,0
RP11-6B4.1,0
RP11-520D19.1,0
RP11-520D19.2,0
GBE1,40
RP11-142L1.1,0
RP11-359D24.1,0
RP11-260O18.1,0
LINC00971,11
RP11-735B13.2,0
CADM2,1
CADM2-AS2,0
CADM2-AS1,0
RP11-789F5.1,0
RP11-331K15.1,0
VGLL3,2
CHMP2B,216
POU1F1,0
RP11-451B8.1,0
HTR1F,8
CGGBP1,331
RP11-159G9.5,25
ZNF654,52
C3orf38,106
EPHA3,0
PROS1,2
ARL13B,48
STX19,3
DHFRL1,33
NSUN3,115
LINC00879,0
MTRNR2L12,3417
EPHA6,1
ARL6,17
CRYBG3,30
CRYBG3,19
MINA,82
OR5AC2,0
RP11-343D2.11,0
OR5H1,0
OR5H14,0
OR5H15,0
RP11-325B23.2,0
OR5H6,0
OR5H2,0
OR5K4,0
OR5K3,0
OR5K1,0
OR5K2,0
CLDND1,264
CPOX,21
RP11-227H4.5,0
GPR15,0
ST3GAL6-AS1,0
ST3GAL6,99
DCBLD2,4
CTD-2021J15.1,0
LINC00973,0
RP11-779P15.1,0
RP11-779P15.2,0
RP11-201E8.1,0
COL8A1,0
RP11-383I23.2,4
CMSS1,59
FILIP1L,14
TMEM30C,0
TBC1D23,73
NIT2,103
RP11-114I8.4,1
TOMM70A,72
LNP1,9
TMEM45A,0
GPR128,0
TFG,121
ABI3BP,0
IMPG2,1
SENP7,143
TRMT10C,172
PCNP,745
ZBTB11,130
ZBTB11-AS1,23
RPL24,13859
CEP97,41
NXPE3,127
RP11-49I4.3,0
NFKBIZ,165
RP11-221J22.1,1
RP11-221J22.2,2
ZPLD1,0
RP11-280H21.1,0
ALCAM,112
CBLB,129
LINC00882,4
LINC00883,4
RP11-446H18.5,0
RP11-446H18.6,0
CCDC54,0
RP11-115H18.1,1
BBX,382
LINC00635,0
LINC00636,0
CD47,366
RP11-861A13.4,67
IFT57,174
HHLA2,3
MYH15,0
KIAA1524,24
DZIP3,79
RETNLB,0
TRAT1,429
GUCA1C,0
MORC1,0
MORC1-AS1,0
RP11-59E19.1,0
RP11-59E19.4,0
LINC00488,0
DPPA2,0
DPPA4,4
RP11-702L6.4,5
RP11-457K10.1,0
RP11-119D18.1,0
RP11-553A10.1,0
PVRL3-AS1,2
PVRL3,8
CD96,178
RP11-615J4.3,0
ZBED2,9
PLCXD2,8
PLCXD2-AS1,0
PHLDB2,21
ABHD10,46
TAGLN3,0
TMPRSS7,13
C3orf52,7
GCSAM,35
RP11-757F18.5,1
SLC9C1,0
RP11-90K6.1,3
CD200,28
RP11-231E6.1,0
BTLA,47
ATG3,495
SLC35A5,77
RP11-572C15.6,0
CCDC80,0
RP11-572C15.5,4
CD200R1L,0
CD200R1,41
RP11-484K9.4,4
GTPBP8,124
C3orf17,110
RP11-572M11.4,0
RP11-572M11.1,0
RP11-572M11.3,1
BOC,0
WDR52,14
WDR52-AS1,0
SPICE1,34
SIDT1,30
SIDT1-AS1,57
KIAA2018,93
NAA50,227
RP11-271C24.2,0
ATP6V1A,210
GRAMD1C,5
RP11-255E6.6,0
ZDHHC23,5
KIAA1407,34
QTRTD1,72
DRD3,0
RP11-553L6.2,34
ZNF80,10
TIGIT,122
RP11-553L6.5,55
ZBTB20,183
ZBTB20-AS1,3
RP11-197K3.1,0
ZBTB20-AS2,8
ZBTB20-AS3,0
ZBTB20-AS4,4
RP11-190P13.2,1
GAP43,0
LSAMP,0
LSAMP-AS1,1
LINC00903,0
TUSC7,0
LINC00901,0
RP11-384F7.2,0
RP11-768G7.2,0
RP11-768G7.3,0
RP11-384F7.1,0
IGSF11,0
IGSF11-AS1,0
C3orf30,0
RP11-484M3.5,0
UPK1B,1
B4GALT4,44
B4GALT4-AS1,0
ARHGAP31,27
ARHGAP31-AS1,0
TMEM39A,40
POGLUT1,93
RP11-190C22.8,6
TIMMDC1,146
CD80,2
RP11-190C22.9,1
ADPRH,28
PLA1A,0
POPDC2,10
COX17,780
MAATS1,1
RP11-169N13.4,0
NR1I2,1
GSK3B,118
RP11-18H7.1,14
GPR156,0
LRRC58,191
RP11-174O3.3,0
FSTL1,8
NDUFB4,943
HGD,5
RABL3,52
GTF2E1,12
RP11-500K19.1,0
STXBP5L,0
POLQ,12
ARGFX,0
FBXO40,1
HCLS1,572
GOLGB1,310
IQCB1,98
EAF2,95
SLC15A2,23
ILDR1,4
CD86,219
CASR,0
CSTA,3065
CCDC58,66
FAM162A,352
WDR5B,33
RP11-299J3.8,26
KPNA1,127
PARP9,163
DTX3L,171
PARP15,45
PARP14,508
HSPBAP1,52
DIRC2,16
RP11-67L2.2,41
SEMA5B,0
PDIA5,21
SEC22A,48
RP11-797D24.3,0
ADCY5,0
RP11-797D24.4,1
PTPLB,94
MYLK-AS1,10
MYLK,16
MYLK-AS2,0
RP11-9N20.3,0
CCDC14,171
ROPN1,0
KALRN,17
UMPS,52
RP11-71H17.9,2
ITGB5,11
ITGB5-AS1,0
MUC13,0
HEG1,38
SLC12A8,1
ZNF148,282
SNX4,100
OSBPL11,191
RP11-379B18.6,0
RP11-379B18.5,6
RP11-666A20.4,8
ALG1L,1
ROPN1B,3
SLC41A3,54
RP11-158I23.1,0
RP11-124N2.1,0
ALDH1L1,11
ALDH1L1-AS1,0
ALDH1L1-AS2,0
RP11-71E19.1,0
RP11-71E19.2,0
KLF15,2
RP11-71E19.5,0
CCDC37,0
ZXDC,23
UROC1,0
CHST13,6
C3orf22,0
TXNRD3,3
TXNRD3NB,0
CHCHD6,41
PLXNA1,6
C3orf56,0
RP11-88I21.2,0
RP11-59J16.1,0
RP11-59J16.2,0
TPRA1,37
MCM2,5
PODXL2,0
ABTB1,249
MGLL,35
KBTBD12,3
SEC61A1,188
RUVBL1,74
RUVBL1-AS1,0
EEFSEC,55
DNAJB8,0
DNAJB8-AS1,0
GATA2,11
RP11-475N22.4,11
C3orf27,0
RPN1,213
RAB7A,544
RP11-723O4.9,7
RP11-723O4.2,0
ACAD9,34
KIAA1257,8
RP11-723O4.6,0
EFCC1,0
GP9,0
RAB43,1
ISY1-RAB43,0
RP11-434H6.6,1
ISY1,135
RP11-434H6.7,16
CNBP,1377
COPG1,83
HMCES,63
H1FX,28
H1FX-AS1,12
EFCAB12,6
MBD4,334
IFT122,31
RHO,0
H1FOO,0
PLXND1,83
TMCC1,44
TMCC1-AS1,12
RP11-93K22.6,0
TRH,1
RP11-93K22.13,0
RP11-77P16.4,11
COL6A5,0
COL6A6,0
PIK3R4,22
ATP2C1,96
RP11-39E3.3,0
ASTE1,72
NEK11,15
RP11-265F19.1,0
NUDT16,303
MRPL3,239
RP11-517B11.4,1
CPNE4,64
ACPP,76
DNAJC13,85
ACAD11,12
NPHP3,103
ACKR4,7
UBA5,71
NPHP3-AS1,0
RP11-469L4.1,0
TMEM108,1
RP11-402L6.1,0
BFSP2,2
BFSP2-AS1,0
RP11-91K8.5,0
CDV3,250
TOPBP1,74
TF,5
SRPRB,57
RAB6B,6
C3orf36,0
SLCO2A1,0
RP11-202A13.1,0
RYK,67
RP11-200A1.1,0
RP11-375I20.6,0
AMOTL2,2
ANAPC13,345
CEP63,149
EPHB1,1
KY,0
PPP2R3A,22
RP11-305O4.3,0
MSL2,114
PCCB,30
STAG1,152
RP11-102M11.2,10
SLC35G2,25
RP11-731C17.2,15
RP11-85F14.5,58
NCK1,243
IL20RB,2
IL20RB-AS1,0
SOX14,0
RP11-2A4.3,0
RP11-2A4.4,0
CLDN18,3
RP11-461M2.2,0
DZIP1L,8
A4GNT,0
DBR1,39
ARMC8,158
NME9,1
MRAS,16
ESYT3,0
CEP70,36
FAIM,44
PIK3CB,119
RP11-548O1.3,0
FOXL2,0
C3orf72,0
PRR23A,1
MRPS22,108
PRR23B,0
PRR23C,0
BPESC1,0
RP11-219D15.3,2
COPB2,153
RP11-319G6.1,7
RBP2,0
RP11-319G6.3,0
RBP1,0
NMNAT3,15
RP11-442N1.2,1
RP11-442N1.1,0
RP11-166D18.1,0
CLSTN2,1
RP11-68L1.2,0
RP11-68L1.1,0
CLSTN2-AS1,0
TRIM42,0
RP11-691G17.1,0
SLC25A36,184
SPSB4,0
RP11-231L11.1,0
ACPL2,19
RP11-438D8.2,0
ZBTB38,146
RASA2,243
RP11-340E6.1,0
RNF7,904
GRK7,1
ATP1B3,262
ATP1B3-AS1,0
RP11-271K21.11,0
TFDP2,140
RP11-485G4.2,101
GK5,55
XRN1,307
ATR,66
PLS1,5
PLS1-AS1,0
TRPC1,0
PCOLCE2,2
RP11-372E1.4,0
PAQR9,0
RP11-372E1.6,12
U2SURP,470
RP11-91G21.1,10
RP11-80H8.3,0
CHST2,39
RP11-80H8.4,7
SLC9A9,128
SLC9A9-AS1,0
SLC9A9-AS2,0
C3orf58,68
RP11-88H10.2,0
RP11-88H10.3,0
RP11-274H2.2,0
AC107021.1,0
RP11-274H2.3,0
PLOD2,5
PLSCR4,0
PLSCR2,1
PLSCR1,288
PLSCR5,0
PLSCR5-AS1,0
RP11-649A16.1,0
RP11-232M24.1,0
ZIC4,0
ZIC4-AS1,0
ZIC1,0
RP11-78O22.1,0
RP11-71N10.1,1
RP11-639B1.1,0
RP11-501O2.1,0
RP11-501O2.3,0
RP11-501O2.4,0
RP11-501O2.5,0
AGTR1,0
CPB1,0
RP11-680B3.2,0
CPA3,16
GYG1,182
HLTF,87
HLTF-AS1,0
HPS3,87
CP,1
RP11-206M11.7,0
TM4SF18,0
TM4SF1,64
TM4SF1-AS1,3
RP11-278L15.2,0
TM4SF4,0
WWTR1,8
WWTR1-AS1,0
COMMD2,216
ANKUB1,25
RNF13,438
PFN2,66
AC117395.1,3
RP11-651P23.5,0
RP11-167H9.4,0
snoU13,0
RP11-167H9.5,0
RP11-167H9.6,10
RP11-483E7.1,1
TSC22D2,60
SERP1,1610
EIF2A,682
SELT,842
FAM194A,0
RP11-103G8.2,36
SIAH2,45
SIAH2-AS1,0
CLRN1-AS1,0
FAM188B2,0
RP11-166N6.3,0
RP11-166N6.2,0
RP11-373I8.1,0
CLRN1,0
MED12L,8
GPR171,112
P2RY14,17
GPR87,0
P2RY13,231
P2RY12,1
IGSF10,3
RP11-454C18.1,0
AADACL2,0
RP11-454C18.2,0
RP11-64D22.5,0
AADAC,0
SUCNR1,5
RP11-246A10.1,5
MBNL1,1258
MBNL1-AS1,12
TMEM14E,0
RP11-362A9.3,1
RP11-788A4.1,0
P2RY1,14
RP11-38P22.2,4
RP11-529G21.2,11
RAP2B,209
RP11-292E2.1,0
RP11-292E2.2,0
RP11-292E2.4,0
C3orf79,0
RP11-217E22.5,0
ARHGEF26,51
DHX36,444
GPR149,0
RP11-656A15.1,0
RP11-439C8.1,0
RP11-439C8.2,0
MME,19
MME-AS1,0
RP11-451G4.1,0
RP11-451G4.2,7
RP11-451G4.3,0
PLCH1,1
PLCH1-AS1,0
PLCH1-AS2,0
AC104472.1,0
C3orf33,17
SLC33A1,96
GMPS,136
KCNAB1,2
KCNAB1-AS2,0
KCNAB1-AS1,0
