,BMET11_Tumor
CTD-2228K2.5,47
SLC9A3,0
RP11-310P5.2,0
RP11-310P5.1,0
CEP72,15
TPPP,2
AC026740.1,5
CTD-2589H19.6,4
ZDHHC11,9
ZDHHC11B,3
BRD9,126
TRIP13,95
RP11-661C8.2,0
RP11-661C8.3,0
RP11-43F13.3,1
RP11-43F13.4,0
NKD2,6
SLC12A7,139
CTD-3080P12.3,0
SLC6A19,2
SLC6A18,0
TERT,4
CLPTM1L,360
RP11-325I22.2,0
SLC6A3,1
LPCAT1,422
CTD-2245E15.3,0
CTD-2012J19.3,1
CTD-2587M23.1,1
MRPL36,990
NDUFS6,3350
CTD-2194D22.1,0
CTD-2194D22.2,0
IRX4,3
CTD-2194D22.3,8
CTD-2194D22.4,0
RP11-259O2.1,0
RP11-259O2.2,0
RP11-259O2.3,0
RP11-129I19.2,0
IRX2,2
C5orf38,1
RP11-468D11.1,0
RP11-35O7.1,0
CTD-2029E14.1,0
LINC01019,0
RP11-121L11.3,0
RP11-121L11.2,0
IRX1,6
CTD-2012M11.3,0
CTD-2287N17.1,0
CTD-2383I20.1,0
CTD-2008N3.1,0
RP11-445O3.3,42
RP11-445O3.2,0
RP11-445O3.1,0
CTD-2318H23.1,0
CTD-2161F6.3,0
CTD-2161F6.2,0
CTD-2161F6.1,0
CTD-2046I8.1,0
CTD-2247C11.2,0
CTD-2247C11.1,0
LINC01020,0
CTD-2247C11.4,0
CTD-2247C11.5,0
CTD-2297D10.2,0
ADAMTS16,2
CTD-2297D10.1,0
KIAA0947,252
CTC-471C19.1,0
CTC-471C19.2,0
CTD-2324F15.2,1
MED10,933
UBE2QL1,4
LINC01018,8
NSUN2,329
SRD5A1,257
CTD-2044J15.2,25
CTD-2044J15.1,0
PAPD7,230
RP11-332J15.3,2
RP11-332J15.4,1
RP11-332J15.1,0
RP11-332J15.2,0
RP11-122F24.1,0
RP11-404K5.4,0
CTD-2296D1.1,0
CTD-2296D1.2,0
CTD-2296D1.3,0
CTD-2296D1.4,0
CTD-2296D1.5,2
ADCY2,15
RP11-711G10.1,0
C5orf49,1
MTRR,183
FASTKD3,111
CTD-2072I24.1,0
RP11-480D4.1,0
RP11-480D4.2,0
RP11-480D4.6,5
MIR4458HG,69
RP11-417J1.1,0
RP11-315A16.1,0
RP11-143A12.3,0
CTD-2215L10.1,0
SEMA5A,10
CTD-2201E9.4,0
CTD-2201E9.1,0
SNHG18,4
TAS2R1,0
CTD-2143L24.1,0
RP11-447B18.1,0
CTD-2199O4.1,11
CTD-2199O4.3,0
CTD-2199O4.7,0
CTD-2199O4.6,4
FAM173B,95
CTD-2256P15.1,2
CCT5,1673
CTD-2256P15.4,4
CTD-2256P15.5,3
CMBL,286
CTD-2256P15.2,49
6-Mar,1359
ROPN1L-AS1,1
ROPN1L,8
RP11-1C1.7,19
RP11-1C1.6,0
RP11-1C1.4,0
RP11-1C1.5,0
ANKRD33B,0
ANKRD33B-AS1,0
RP11-215G15.5,49
DAP,306
CTD-2154B17.4,0
CTD-2154B17.1,0
CTNND2,5
RP11-308B16.2,0
CT49,2
RP11-419C19.2,0
CTC-305H11.1,0
DNAH5,3
CTB-51A17.1,0
TRIO,190
FAM105A,762
CTD-2165H16.4,13
FAM105B,205
ANKH,180
CTB-40H15.4,0
RP1-251I12.1,0
RP1-137K24.1,0
FBXL7,6
CTD-2350J17.1,0
11-Mar,2
RP11-19O2.1,0
RP11-19O2.2,0
RP1-167G20.1,0
RP1-167G20.2,0
ZNF622,612
FAM134B,176
RP11-260E18.1,3
CTC-461F20.1,0
MYO10,41
BASP1,1172
CTD-2228A4.1,0
AC091878.1,4
CTD-2139B15.2,5
CTD-2139B15.5,0
CTD-2139B15.4,0
RP11-321E2.3,1
RP11-321E2.4,3
RP11-454P21.1,0
CTD-2023M8.1,1
RP11-124N3.3,2
RP11-124N3.2,0
CDH18,1
RP11-420O16.1,0
RP11-774D14.1,0
CTD-2333M24.1,0
RP11-374A4.1,3
RP11-360I2.1,1
RP11-804N13.1,0
CDH12,0
CTD-2234B20.1,0
PRDM9,0
C5orf17,2
CTD-2074D8.1,0
CDH10,4
RP11-116O11.1,0
RP11-730N24.1,0
RP11-730N24.2,0
RP11-549K20.1,0
RP11-184E9.1,0
RP11-192H6.2,0
RP11-184E9.2,0
CTD-2306M5.1,9
RP11-351N6.1,0
CTD-2533K21.4,0
CDH9,10
CTD-3007L5.1,0
LINC01021,2
CTD-2061E9.1,0
CTD-2134P3.1,0
CTD-2118P12.1,36
CTD-2010I22.2,0
RP11-152K4.2,0
CDH6,22
DROSHA,141
C5orf22,121
PDZD2,50
RP11-5N11.4,0
RP11-5N11.5,0
RP11-5N11.6,0
CTD-2152M20.2,2
GOLPH3,656
CTD-2186M15.3,51
MTMR12,266
ZFR,1136
SUB1,12532
CTD-2004A9.1,0
NPR3,183
AC026703.1,0
CTD-2066L21.3,0
CTD-2218G20.2,0
CTD-2066L21.1,0
CTD-2066L21.2,0
RP11-113I22.1,0
CTD-2203K17.1,2
TARS,498
CTD-2233C11.2,0
ADAMTS12,0
RXFP3,0
SLC45A2,0
AMACR,30
RP11-1084J3.4,2
C1QTNF3,36
RP11-1250I15.3,4
CTD-2024P10.2,0
RAI14,26
CTD-2024P10.1,0
CTD-2517O10.6,10
TTC23L,0
RAD1,419
BRIX1,446
DNAJC21,485
AGXT2,0
PRLR,68
AC010368.2,0
SPEF2,62
CTD-2113L7.1,1
IL7R,4172
CAPSL,15
RP11-79C6.3,0
UGT3A1,0
UGT3A2,10
LMBRD2,183
SKP2,187
NADK2,147
NADK2-AS1,0
RANBP3L,4
SLC1A3,415
CTD-2353F22.1,19
CTD-2653M23.3,7
NIPBL,1808
C5orf42,176
NUP155,235
WDR70,304
GDNF,0
GDNF-AS1,0
CTD-2194L12.2,0
CTD-2194L12.3,0
CTD-2130F23.2,0
CTD-2130F23.1,0
CTD-2116N24.1,0
CTD-2207A17.1,0
EGFLAM,7
EGFLAM-AS4,1
EGFLAM-AS3,0
EGFLAM-AS2,0
EGFLAM-AS1,0
CTD-2263F21.1,3
LIFR,36
LIFR-AS1,4
CTD-2196P11.2,0
RP11-122C5.1,0
CTD-2127H9.1,3
RP11-122C5.3,0
OSMR,10
RICTOR,985
FYB,4354
AC008964.1,13
C9,0
DAB2,275
CTD-2078B5.2,0
LINC00603,0
LINC00604,0
PTGER4,946
TTC33,181
PRKAA1,679
RPL37,69571
CARD6,89
C7,18
MROH2B,1
C6,0
PLCXD3,9
OXCT1,409
C5orf51,204
FBXO4,282
RP11-112L7.1,7
GHR,64
CCDC152,147
SEPP1,1065
CTD-2325A15.5,4
CTD-2201E18.5,14
CTD-2035E11.3,518
CTD-2035E11.4,13
ANXA2R,491
AC025171.1,75
CTD-2035E11.5,50
ZNF131,1284
NIM1K,2
CTD-2636A23.2,1
HMGCS1,368
CCL28,96
C5orf28,234
C5orf34,54
RP11-159F24.6,1
RP11-159F24.5,5
PAIP1,728
NNT-AS1,283
NNT,601
RP11-8L21.1,0
FGF10,0
FGF10-AS1,0
RP11-473L15.3,0
RP11-503D12.1,0
RP11-53O19.1,14
RP11-53O19.2,0
MRPS30,445
RP11-53O19.3,24
RP11-357F12.1,1
HCN1,0
CTD-2013M15.1,0
EMB,2550
RP11-269M20.3,1
PARP8,1045
RP11-317O24.1,0
RP11-317O24.2,0
CTD-2089N3.1,0
CTD-2089N3.2,0
CTD-2089N3.3,0
CTD-2314G24.2,0
ISL1,0
CTD-2335O3.3,0
CTD-2203A3.1,0
CTD-2288O8.1,2
ITGA1,90
PELO,219
CTD-2175A23.1,0
ITGA2,49
CTD-2366F13.2,0
MOCS2,462
CTD-2366F13.1,21
FST,19
NDUFS4,1649
CTD-2081C10.1,0
CTD-2081C10.7,3
ARL15,149
LINC01033,3
HSPB3,0
SNX18,380
RP11-45H22.3,0
ESM1,41
GZMK,2267
CTD-2313F11.2,0
CTD-2313F11.3,0
GZMA,3143
CDC20B,5
GPX8,66
MCIDAS,0
CCNO,1
RP11-506H20.1,0
DHX29,650
SKIV2L2,349
PPAP2A,419
SLC38A9,134
DDX4,0
IL31RA,16
AC008914.1,0
IL6ST,1375
CTD-2031P19.5,33
CTD-2031P19.3,13
CTD-2227I18.1,1
ANKRD55,95
RP11-155L15.1,0
CTC-236F12.4,3
AC022431.2,0
AC008940.1,0
MAP3K1,489
AC008937.2,0
AC008937.3,0
SETD9,347
MIER3,108
CTD-2310F14.1,4
AC016644.1,0
GPBP1,5630
CTD-2023N9.1,0
ACTBL2,0
CTD-2023N9.2,0
CTD-2023N9.3,0
RP11-772C9.1,0
RP11-478P10.1,1
CTD-2037L6.2,0
PLK2,217
GAPT,1211
CTD-2117L12.1,2
RAB3C,10
RP11-479O16.1,0
CTD-2176I21.2,0
PDE4D,1162
RP11-266N13.2,2
CTD-2254N19.1,0
FKSG52,0
PART1,88
DEPDC1B,294
ELOVL7,26
RP11-231G3.1,10
ERCC8,126
AC104113.3,0
NDUFAF2,534
AC008498.1,0
SMIM15,772
CTC-436P18.1,1
CTC-436P18.3,1
ZSWIM6,445
C5orf64,1
RP11-2O17.2,0
CTD-2170G1.2,0
CTD-2244C20.2,0
KIF2A,1365
DIMT1,476
IPO11,200
CKS1B,2
LRRC70,1
HTR1A,0
RNF180,9
RGS7BP,3
FAM159B,0
SREK1IP1,824
CWC27,653
RP11-307L14.1,0
RP11-307L14.2,1
ADAMTS6,50
CTD-2116N20.1,1
CENPK,812
PPWD1,364
TRIM23,117
TRAPPC13,204
CTC-534A2.2,97
SGTB,253
NLN,148
CTD-2033C11.1,3
ERBB2IP,984
SREK1,1123
AC025442.3,0
CTD-2016O11.1,0
RP11-305P14.1,0
RP11-5P22.3,0
MAST4,218
MAST4-AS1,15
CTD-2306M10.1,17
CD180,101
CTD-2187J20.1,0
RP11-434D9.1,1
RP11-83M16.5,5
RP11-83M16.6,1
RP11-434D9.2,0
RP11-404L6.2,0
PIK3R1,2266
CTD-2582M21.1,0
CTC-537E7.3,2
CTC-537E7.1,0
CTC-537E7.2,0
CTC-340D7.1,0
RP11-141O11.1,0
7SK,0
CTC-498J12.1,2
SLC30A5,518
CTC-498J12.3,1
CCNB1,437
CENPH,647
MRPS36,1697
CDK7,154
CCDC125,152
TAF9,1725
RAD17,333
MARVELD2,37
RP11-241G9.3,0
OCLN,53
GTF2H2C,84
SERF1B,8
SMN2,24
RP11-497H16.9,30
SERF1A,45
SMN1,87
NAIP,837
RP11-195E2.4,0
GTF2H2,270
RP11-136K7.2,2
RP11-136K7.3,0
RP11-136K7.1,0
BDP1,1842
MCCC2,230
CARTPT,0
MAP1B,118
MRPS27,558
PTCD2,45
CTC-365E16.1,5
RP11-389C8.3,3
ZNF366,27
CTC-347C20.2,0
CTC-347C20.1,0
CTD-2631K10.1,0
TNPO1,775
CTD-2376I4.1,1
CTD-2376I4.2,10
FCHO2,336
TMEM171,0
RP11-232L2.2,0
TMEM174,0
RP11-60A8.1,0
RP11-60A8.2,0
FOXD1,5
RP11-79P5.2,0
RP11-79P5.7,0
RP11-79P5.5,0
RP11-79P5.9,15
BTF3,22891
ANKRA2,266
UTP15,60
AC008387.1,0
ARHGEF28,9
CTC-575I10.1,0
RP11-428C6.2,0
CTD-2292M14.1,0
CTD-2275D24.4,0
CTD-2275D24.1,0
CTD-2275D24.2,0
CTD-2275D24.3,0
CTC-419K13.1,0
ENC1,159
HEXB,1419
GFM2,120
NSA2,3200
FAM169A,61
CTD-2377O17.1,0
CTD-2503O16.4,2
GCNT4,2
RP11-229C3.2,3
ANKRD31,4
CTD-2235C13.2,1
HMGCR,221
CTD-2235C13.3,4
COL4A3BP,641
POLK,583
CTC-366B18.2,1
CTC-366B18.4,4
ANKDD1B,5
POC5,125
CTC-235G5.3,1
SV2C,3
RP11-466P24.6,2
RP11-466P24.7,0
IQGAP2,1221
CTD-2236F14.1,0
F2RL2,6
CTD-2384B11.2,1
F2R,360
F2RL1,29
S100Z,201
CRHBP,256
AGGF1,754
ZBED3,58
CTC-564N23.2,1
ZBED3-AS1,36
PDE8B,13
WDR41,474
OTP,0
TBCA,3999
RP11-107N7.1,0
AP3B1,829
CTD-2037K23.2,143
SCAMP1,488
LHFPL2,198
ARSB,144
DMGDH,12
BHMT2,11
BHMT,2
AC016559.1,0
JMY,450
HOMER1,172
PAPD4,651
CMYA5,10
CTC-431G16.2,1
RP11-168A11.1,0
MTX3,74
THBS4,3
CTD-2201I18.1,4
SERINC5,189
CTC-458I2.2,1
SPZ1,0
ZFYVE16,550
CTD-2015H6.3,89
FAM151B,55
ANKRD34B,2
CTC-325J23.3,1
DHFR,754
CTC-325J23.2,7
MTRNR2L2,502
MSH3,392
CTC-459I6.1,1
RASGRF2,25
CTD-2193P3.2,0
CKMT2-AS1,84
CKMT2,2
ZCCHC9,369
ACOT12,0
SSBP2,771
CTD-2249K22.1,1
ATG10,301
ATG10-AS1,0
RPS23,127557
ATP6AP1L,42
CTD-2015A6.1,0
CTD-2015A6.2,0
CTD-2218K11.2,0
RP11-78C3.1,0
CTD-2227C6.3,0
CTD-2227C6.2,0
RP11-343L5.2,3
TMEM167A,2704
XRCC4,470
VCAN,8114
VCAN-AS1,4
HAPLN1,0
EDIL3,10
CTD-2269F5.1,0
CTC-384G19.1,1
RP11-1072N2.3,0
CTD-2331D11.2,0
CTD-2331D11.3,0
CTD-2331D11.4,0
CTC-480C2.1,0
CTD-2036A18.2,0
CTC-261N6.3,0
CTC-261N6.1,0
CTC-261N6.2,0
COX7C,19284
CTC-493L21.1,1
CTC-493L21.2,0
RP11-72L22.1,1
AC008394.1,1
RASA1,336
CTC-428H11.2,327
CCNH,4013
CTD-2316B1.1,0
CTD-2316B1.2,0
TMEM161B,264
TMEM161B-AS1,174
CTC-498M16.2,0
CTC-498M16.4,0
LINC00461,2
CTC-467M3.1,4
CTC-467M3.3,0
CTC-467M3.2,0
MEF2C,1622
MEF2C-AS1,54
CTD-2232E5.2,0
RP11-116A1.1,0
AC113167.1,1
AC113167.2,0
RP11-61G23.2,0
CETN3,284
MBLAC2,77
POLR3G,46
LYSMD3,392
GPR98,15
RP11-414H23.2,2
RP11-414H23.3,0
RP11-213H15.1,12
LUCAT1,383
RP11-213H15.4,0
CTD-2061E19.6,1
ARRDC3,1095
RP11-348J24.2,0
RP11-348J24.1,0
RP11-133F8.2,0
CTC-529L17.1,0
CTC-529L17.2,0
CTC-458G6.4,0
CTC-458G6.2,0
CTD-2091N23.1,0
NR2F1,3
FAM172A,446
POU5F2,104
RP11-185E12.2,4
KIAA0825,62
ANKRD32,435
MCTP1,400
CTC-484P3.3,0
CTC-558O19.1,0
FAM81B,2
TTC37,688
ARSK,116
GPR150,1
RFESD,213
SPATA9,6
CTD-2154I11.2,2
RHOBTB3,268
GLRX,3703
AC008592.4,1
AC008592.8,0
C5orf27,9
ELL2,2425
CTD-2337A12.1,1
AC008592.7,0
RP11-254I22.1,2
RP11-254I22.3,0
RP11-254I22.2,0
PCSK1,5
CAST,4022
CTC-506B8.1,2
ERAP1,354
CTD-2260A17.1,10
CTD-2260A17.3,2
CTD-2260A17.2,38
ERAP2,279
LNPEP,1120
CTD-2215E18.1,8
LIX1,0
RIOK2,265
CTD-2215E18.2,0
CTD-2215E18.3,0
RP11-1E3.1,0
RP11-455B3.1,0
AC008834.1,0
RGMB,14
RGMB-AS1,1
CHD1,3849
CTD-2007H13.3,6
CTD-2151A2.1,0
RP11-346J10.1,0
CTD-2001C12.1,9
FAM174A,455
CTC-293G12.1,0
ST8SIA4,773
CTD-2333K2.1,0
SLCO4C1,81
AC008948.1,0
SLCO6A1,0
RP11-58B2.1,0
LINC00492,0
CTD-2340E1.2,6
LINC00491,0
PAM,177
GIN1,40
PPIP5K2,1001
CTC-503K11.2,0
C5orf30,268
CTD-2154H6.1,0
CTD-2193G5.1,0
NUDT12,39
RP11-138J23.1,0
RP11-6N13.1,0
RP11-6N13.4,0
CTD-2374C24.1,0
CTC-254B4.1,0
EFNA5,21
RP11-252I13.2,0
FBXL17,168
LINC01023,57
FER,216
CTD-2197I11.1,0
CTD-2587M2.1,41
PJA2,1326
RP11-231G15.2,8
RP11-231G15.3,0
RP11-231G15.1,0
CTC-332L22.1,1
MAN2A1,671
AC011366.3,0
TMEM232,6
SLC25A46,555
CTC-551A13.1,0
TSLP,9
CTC-551A13.2,0
WDR36,240
CAMK4,357
AC010468.2,1
CTC-499J9.1,0
STARD4,414
STARD4-AS1,112
NREP,497
NREP-AS1,0
EPB41L4A,26
EPB41L4A-AS1,1818
CTC-459M5.1,0
CTC-459M5.2,0
RP11-526F3.1,0
EPB41L4A-AS2,0
RP11-159K7.2,0
APC,582
CTC-554D6.1,0
CTC-487M23.8,18
SRP19,924
REEP5,1993
ZRSR1,7
CTC-487M23.5,5
CTC-487M23.7,0
DCP2,1488
MCC,77
CTD-2201G3.1,0
TSSK1B,0
YTHDC2,465
RP11-371M22.1,0
KCNN2,12
RP11-492A10.1,0
CTC-313D10.1,0
RP11-438C19.2,0
RP11-438C19.1,0
TRIM36,44
CTC-428G20.2,0
CTC-428G20.3,24
PGGT1B,224
CTC-428G20.6,13
CCDC112,506
FEM1C,275
TICAM2,15
TMED7-TICAM2,0
AC010226.4,40
TMED7,516
CTC-505O3.3,60
CTC-505O3.2,0
CDO1,43
ATG12,1155
AP3S1,2920
AQPEP,4
CTD-2287O16.3,0
ARL14EPL,1
CTD-2287O16.4,1
CTD-2287O16.5,28
COMMD10,465
CTC-339F2.2,0
SEMA6A,18
CTB-118N6.3,25
CTB-118N6.2,0
RP11-249M12.2,0
CTC-472C24.1,0
RP11-492L8.2,0
LINC00992,22
CTD-3179P9.1,2
CTD-3179P9.2,0
CTD-2281M20.1,0
RP11-2N5.2,1
RP11-2N5.1,0
CTC-448D22.1,1
DTWD2,81
CTB-161M19.4,7
DMXL1,443
TNFAIP8,1882
HSD17B4,470
FAM170A,0
CTC-552D5.1,0
RP11-574H6.1,0
PRR16,53
CTD-2334D19.1,1
CTC-546K23.1,8
FTMT,1
SRFBP1,422
LOX,34
CTC-441N14.2,0
ZNF474,0
CTC-441N14.1,0
CTD-2544H17.2,0
SNCAIP,1
CTD-2544H17.1,0
CTD-2280E9.1,0
CTC-210G5.1,1
RP11-166A12.1,0
SNX2,1213
SNX24,90
PPIC,45
RP11-359P5.1,0
AC106786.1,0
PRDM6,4
CEP120,221
CSNK1G3,384
LINC01170,0
CTC-369A16.2,0
CTC-369A16.3,0
CTD-2308B18.4,0
CTD-2308B18.1,0
CTD-2308B18.2,0
CTD-2308B18.3,0
ZNF608,52
RP11-43D2.2,0
RP11-436H11.2,0
RP11-436H11.3,0
RP11-436H11.4,1
RP11-436H11.6,0
RP11-284A20.3,1
RP11-284A20.2,0
RP11-284A20.1,0
RP11-257I8.2,0
RP11-508M8.1,0
RP11-425E13.1,0
RP11-395P13.2,0
RP11-395P13.1,0
RP11-395P13.3,0
RP11-395P13.4,0
RP11-395P13.5,0
RP11-395P13.6,10
RP11-756H20.1,0
RP11-114J13.1,0
CTC-339D2.1,0
GRAMD3,112
RP11-517I3.1,5
ALDH7A1,90
PHAX,438
C5orf48,0
RP11-434D11.4,4
LMNB1,648
3-Mar,109
C5orf63,117
MEGF10,5
CTD-2195M15.3,0
PRRC1,233
CTXN3,0
CTC-548H10.2,0
CTC-228N24.1,1
CTC-228N24.2,0
CTC-228N24.3,324
SLC12A2,363
FBN2,77
SLC27A6,5
ISOC1,408
ADAMTS19-AS1,0
ADAMTS19,0
CTC-575N7.1,0
KIAA1024L,29
CHSY3,3
HINT1,15661
LYRM7,413
CDC42SE2,2610
RAPGEF6,233
CTC-432M15.3,0
FNIP1,454
ACSL6,162
AC034228.4,0
AC034228.3,0
AC034228.2,0
IL3,0
CSF2,34
AC063976.3,0
P4HA2-AS1,0
P4HA2,82
PDLIM4,7
SLC22A4,41
SLC22A5,45
C5orf56,654
AC116366.5,2
AC116366.6,76
IRF1,3195
IL5,0
RAD50,1027
AC004041.2,0
IL13,0
IL4,2
AC004237.1,0
KIF3A,185
CCNI2,12
8-Sep,57
SOWAHA,0
AC004775.5,0
SHROOM1,66
GDF9,1
UQCRQ,5522
LEAP2,124
AFF4,1210
CTC-350I8.1,0
ZCCHC10,817
HSPA4,768
RP11-485M7.3,0
CTB-49A3.2,1
FSTL4,0
CTB-49A3.5,4
CTB-49A3.4,0
CTB-3M24.3,0
CTD-2131I18.1,0
C5orf15,506
VDAC1,3204
CTB-113I20.2,66
TCF7,603
SKP1,5784
CTD-2410N18.5,1
PPP2CA,1487
CDKL3,308
CTD-2410N18.3,2
UBE2B,3363
RP11-215P8.3,22
CDKN2AIPNL,503
RP11-215P8.4,1
AC005355.1,0
AC005355.2,5
JADE2,229
SAR1B,887
SEC24A,316
CAMLG,2018
DDX46,2932
C5orf24,766
TXNDC15,904
PCBD2,257
CATSPER3,3
PITX1,2
C5orf66,3
CTC-276P9.1,0
CTC-276P9.2,0
CTC-276P9.3,0
CTC-349C3.2,0
H2AFY,6349
CTC-203F4.2,7
C5orf20,0
TIFAB,40
CTB-138E5.1,7
NEUROG1,0
CTC-321K16.1,0
CXCL14,283
CTC-321K16.4,0
RP11-119J18.1,0
SLC25A48,0
IL9,0
GS1-39E22.1,0
LECT2,0
TGFBI,1101
VTRNA2-1,2
SMAD5-AS1,0
SMAD5,494
AC009014.3,0
TRPC7,0
TRPC7-AS1,0
TRPC7-AS2,0
RP11-114H21.2,0
CTB-1I21.1,0
SPOCK1,125
KLHL3,39
RP11-381K20.5,1
HNRNPA0,5438
RP11-381K20.4,0
RP11-381K20.2,37
MYOT,0
PKD2L2,32
FAM13B,662
RP11-325L7.1,6
RP11-325L7.2,2
WNT8A,0
NME5,7
BRD8,352
KIF20A,42
CDC23,146
GFRA3,0
CDC25C,80
FAM53C,1247
RP11-256P1.1,2
KDM3B,309
REEP2,1
EGR1,1135
ETF1,1440
HSPA9,1612
CTNNA1,518
AC034243.1,1
LRRTM2,7
SIL1,532
CTB-46B19.2,8
MATR3,3126
PAIP2,3216
CTB-43P18.1,16
SLC23A1,2
MZB1,6930
PROB1,0
SPATA24,65
DNAJC18,81
ECSCR,35
AC138517.1,2
TMEM173,1050
UBE2D2,3856
CTD-3224K15.3,1
CXXC5,388
CTD-3224K15.2,2
CTB-35F21.1,1
CTB-35F21.2,0
CTB-35F21.3,0
CTB-35F21.5,0
PSD2,4
NRG2,5
CTB-35F21.4,0
LINC01024,13
PURA,333
IGIP,32
CYSTM1,470
PFDN1,742
HBEGF,1744
CTC-329D1.3,0
SLC4A9,0
CTC-329D1.2,3
ANKHD1,341
ANKHD1-EIF4EBP3,24
SRA1,1194
EIF4EBP3,1
APBB3,156
SLC35A4,343
CD14,2346
NDUFA2,3844
TMCO6,111
IK,1615
WDR55,382
DND1,80
HARS,478
HARS2,94
ZMAT2,1139
PCDHA1,0
PCDHA2,1
PCDHA3,2
PCDHA4,0
PCDHA5,0
PCDHA6,0
PCDHA7,0
PCDHA8,0
PCDHA9,5
PCDHA10,1
AC005609.1,2
PCDHA11,1
PCDHA12,3
PCDHA13,0
PCDHAC1,1
PCDHAC2,0
PCDHB1,0
PCDHB2,4
AC005754.7,0
PCDHB3,1
AC005754.8,2
PCDHB4,2
PCDHB5,0
PCDHB6,0
PCDHB17,0
PCDHB7,0
PCDHB8,0
PCDHB16,2
PCDHB10,0
PCDHB11,0
PCDHB12,0
PCDHB13,0
PCDHB14,0
PCDHB15,0
SLC25A2,0
TAF7,2489
AC005618.6,1
PCDHGA1,0
PCDHGA2,0
PCDHGA3,0
PCDHGB1,0
PCDHGA4,0
PCDHGB2,0
PCDHGA5,1
PCDHGB3,1
PCDHGA6,0
PCDHGA7,1
PCDHGB4,2
PCDHGA8,0
PCDHGA9,1
PCDHGB6,2
PCDHGA10,6
PCDHGB7,0
PCDHGA11,0
PCDHGA12,3
PCDHGC3,0
PCDHGC4,0
PCDHGC5,0
DIAPH1,943
CTD-2024I7.13,1
AC008781.7,2
HDAC3,817
RELL2,84
FCHSD1,92
ARAP3,32
PCDH1,14
KIAA0141,429
PCDH12,16
AC005740.6,1
RNF14,212
AC005740.5,0
GNPDA1,265
NDFIP1,2059
SPRY4,9
AC005592.2,0
FGF1,2
AC005592.3,0
AC005592.1,0
ARHGAP26,408
ARHGAP26-AS1,0
NR3C1,1737
CTD-2050E21.1,0
CTD-2050E21.2,0
HMHB1,36
YIPF5,539
KCTD16,3
CTC-367F4.1,0
CTC-806A22.1,0
CTB-73N10.1,0
PRELID2,124
GRXCR2,0
SH3RF2,1
PLAC8L1,3
RP11-118M9.3,0
LARS,1151
RBM27,1145
CTC-359M8.1,0
POU4F3,0
CTC-359M8.3,1
CTB-1H10.1,0
TCERG1,721
GPR151,0
CTB-99A3.1,0
PPP2R2B,173
CTC-255N20.1,0
STK32A,1
DPYSL3,8
CTB-108O6.2,0
JAKMIP2,129
SPINK1,4
SCGB3A2,33
C5orf46,0
CTC-327F10.5,0
CTC-327F10.4,0
SPINK5,0
SPINK14,0
SPINK6,0
CTC-295J13.3,0
SPINK13,0
RP11-373N22.3,5
SPINK7,0
AC091948.1,0
SPINK9,1
FBXO38,219
CTD-2283N19.1,7
HTR4,1
ADRB2,254
SH3TC2,12
RP11-44B19.1,2
CTC-529P8.1,0
ABLIM3,22
RP11-331K21.1,0
AC012613.2,0
AFAP1L1,13
GRPEL2,115
GRPEL2-AS1,0
PCYOX1L,115
IL17B,0
RP11-394O4.3,5
MIR143HG,42
AC131025.8,11
MIR145,22
CSNK1A1,3666
ARHGEF37,55
PPARGC1B,138
PDE6A,20
SLC26A2,429
TIGD6,36
HMGXB3,412
CSF1R,480
PDGFRB,51
CDX1,0
SLC6A7,0
CAMK2A,1
ARSI,0
TCOF1,537
CD74,47140
RPS14,134324
CTC-367J11.1,0
NDST1,115
SYNPO,23
CTB-140J7.2,0
MYOZ3,21
CTC-345K18.2,0
RBM22,734
DCTN4,378
SMIM3,0
AC010441.1,1
IRGM,10
ZNF300,22
GPX3,596
TNIP1,1152
ANXA6,1270
CTB-17P3.4,1
CCDC69,1434
GM2A,354
SLC36A3,5
SLC36A2,1
SLC36A1,94
FAT2,0
CTC-251D13.1,8
CTB-113P19.4,2
SPARC,253
CTB-113P19.1,0
CTB-113P19.5,11
ATOX1,2183
CTB-113P19.3,0
G3BP1,1484
GLRA1,15
CTB-12O2.1,1
NMUR2,0
AC091969.1,0
GRIA1,0
AC091962.3,0
RP11-461L18.1,0
FAM114A2,262
MFAP3,80
GALNT10,260
SAP30L-AS1,3
SAP30L,61
HAND1,0
CTB-158E9.1,0
LARP1,822
FAXDC2,50
CNOT8,576
GEMIN5,95
MRPL22,839
KIF4B,18
SGCD,10
CTC-340I23.2,0
TIMD4,59
HAVCR1,5
HAVCR2,947
CTB-120L21.1,3
MED7,213
ITK,410
FAM71B,0
CTB-4E7.1,0
CTC-248O19.1,1
CYFIP2,547
FNDC9,2
CTB-47B11.3,14
ADAM19,347
NIPAL4,10
AC106801.1,5
SOX30,1
C5orf52,0
AC008694.3,0
THG1L,579
AC026407.1,0
LSM11,59
CLINT1,1405
CTC-436K13.5,0
CTC-436K13.1,10
CTC-436K13.6,3
CTC-436K13.3,3
CTC-436K13.2,1
RP11-542A14.1,0
RP11-542A14.2,2
RP11-32D16.1,0
EBF1,319
CTD-2363C16.1,0
CTD-2363C16.2,0
RP11-175K6.1,7
RNF145,216
CTB-11I22.1,3
CTB-11I22.2,0
UBLCP1,454
AC008697.1,3
IL12B,0
AC008703.1,0
AC008691.1,0
AC011343.1,0
ADRA1B,0
TTC1,828
PWWP2A,612
FABP6,4
CTB-127C13.1,7
CCNJL,15
C1QTNF2,6
C5orf54,22
SLU7,718
PTTG1,2475
MIR146A,83
