,BMM4_Benign
ARL15,25
LINC01033,1
HSPB3,0
SNX18,46
RP11-45H22.3,0
ESM1,12
GZMK,475
CTD-2313F11.2,0
CTD-2313F11.3,0
GZMA,810
CDC20B,1
GPX8,21
MCIDAS,0
CCNO,0
RP11-506H20.1,1
DHX29,203
SKIV2L2,115
PPAP2A,22
SLC38A9,58
DDX4,0
IL31RA,1
AC008914.1,0
IL6ST,257
CTD-2031P19.5,21
CTD-2031P19.3,12
CTD-2227I18.1,3
ANKRD55,32
RP11-155L15.1,0
CTC-236F12.4,3
AC022431.2,0
AC008940.1,0
MAP3K1,152
AC008937.2,0
AC008937.3,0
SETD9,39
MIER3,35
CTD-2310F14.1,4
AC016644.1,0
GPBP1,997
CTD-2023N9.1,0
ACTBL2,0
CTD-2023N9.2,0
CTD-2023N9.3,0
RP11-772C9.1,0
RP11-478P10.1,0
CTD-2037L6.2,0
PLK2,11
GAPT,424
CTD-2117L12.1,1
RAB3C,3
RP11-479O16.1,0
CTD-2176I21.2,0
PDE4D,81
RP11-266N13.2,1
CTD-2254N19.1,0
FKSG52,0
PART1,14
DEPDC1B,18
ELOVL7,2
RP11-231G3.1,0
ERCC8,33
AC104113.3,0
NDUFAF2,99
AC008498.1,0
SMIM15,218
CTC-436P18.1,0
CTC-436P18.3,0
ZSWIM6,47
C5orf64,0
RP11-2O17.2,0
CTD-2170G1.2,0
CTD-2244C20.2,0
KIF2A,424
DIMT1,135
IPO11,38
CKS1B,1
LRRC70,1
HTR1A,0
RNF180,3
RGS7BP,1
FAM159B,0
SREK1IP1,214
CWC27,157
RP11-307L14.1,1
RP11-307L14.2,1
ADAMTS6,21
CTD-2116N20.1,1
CENPK,99
PPWD1,164
TRIM23,43
TRAPPC13,57
CTC-534A2.2,29
SGTB,91
NLN,22
CTD-2033C11.1,0
ERBB2IP,229
SREK1,255
AC025442.3,0
CTD-2016O11.1,0
RP11-305P14.1,0
RP11-5P22.3,0
MAST4,42
MAST4-AS1,1
CTD-2306M10.1,5
CD180,89
CTD-2187J20.1,0
RP11-434D9.1,0
RP11-83M16.5,3
RP11-83M16.6,0
RP11-434D9.2,1
RP11-404L6.2,1
PIK3R1,520
CTD-2582M21.1,0
CTC-537E7.3,0
CTC-537E7.1,0
CTC-537E7.2,0
CTC-340D7.1,0
RP11-141O11.1,0
7SK,0
CTC-498J12.1,0
SLC30A5,112
CTC-498J12.3,2
CCNB1,52
CENPH,99
MRPS36,279
CDK7,25
CCDC125,37
TAF9,403
RAD17,123
MARVELD2,2
RP11-241G9.3,0
OCLN,36
GTF2H2C,75
SERF1B,6
SMN2,17
RP11-497H16.9,10
SERF1A,24
SMN1,50
NAIP,191
RP11-195E2.4,1
GTF2H2,138
RP11-136K7.2,1
RP11-136K7.3,0
RP11-136K7.1,0
BDP1,457
MCCC2,86
CARTPT,0
MAP1B,0
MRPS27,128
PTCD2,24
CTC-365E16.1,0
RP11-389C8.3,4
ZNF366,16
CTC-347C20.2,0
CTC-347C20.1,0
CTD-2631K10.1,1
TNPO1,178
CTD-2376I4.1,0
CTD-2376I4.2,1
FCHO2,18
TMEM171,0
RP11-232L2.2,0
TMEM174,0
RP11-60A8.1,0
RP11-60A8.2,0
FOXD1,0
RP11-79P5.2,0
RP11-79P5.7,0
RP11-79P5.5,0
RP11-79P5.9,1
BTF3,5504
ANKRA2,116
UTP15,14
AC008387.1,0
ARHGEF28,4
CTC-575I10.1,0
RP11-428C6.2,0
CTD-2292M14.1,0
CTD-2275D24.4,0
CTD-2275D24.1,0
CTD-2275D24.2,0
CTD-2275D24.3,0
CTC-419K13.1,0
ENC1,15
HEXB,179
GFM2,53
NSA2,1230
FAM169A,15
CTD-2377O17.1,0
CTD-2503O16.4,7
GCNT4,2
RP11-229C3.2,7
ANKRD31,5
CTD-2235C13.2,0
HMGCR,36
CTD-2235C13.3,0
COL4A3BP,133
POLK,207
CTC-366B18.2,2
CTC-366B18.4,5
ANKDD1B,3
POC5,43
CTC-235G5.3,0
SV2C,0
RP11-466P24.6,0
RP11-466P24.7,0
IQGAP2,184
CTD-2236F14.1,1
F2RL2,1
CTD-2384B11.2,0
F2R,83
F2RL1,16
S100Z,29
CRHBP,42
AGGF1,190
ZBED3,8
CTC-564N23.2,0
ZBED3-AS1,11
PDE8B,0
WDR41,91
OTP,1
TBCA,976
RP11-107N7.1,0
AP3B1,174
CTD-2037K23.2,108
SCAMP1,128
LHFPL2,30
ARSB,20
DMGDH,12
BHMT2,11
BHMT,1
AC016559.1,0
JMY,19
HOMER1,11
PAPD4,195
CMYA5,2
CTC-431G16.2,2
RP11-168A11.1,0
MTX3,30
THBS4,2
CTD-2201I18.1,3
SERINC5,122
CTC-458I2.2,0
SPZ1,0
ZFYVE16,119
CTD-2015H6.3,24
FAM151B,4
ANKRD34B,1
CTC-325J23.3,0
DHFR,174
CTC-325J23.2,8
MTRNR2L2,493
MSH3,115
CTC-459I6.1,1
RASGRF2,25
CTD-2193P3.2,0
CKMT2-AS1,51
CKMT2,6
ZCCHC9,122
ACOT12,0
SSBP2,428
CTD-2249K22.1,0
ATG10,321
ATG10-AS1,0
RPS23,33116
ATP6AP1L,15
CTD-2015A6.1,0
CTD-2015A6.2,0
CTD-2218K11.2,0
RP11-78C3.1,1
CTD-2227C6.3,0
CTD-2227C6.2,0
RP11-343L5.2,3
TMEM167A,380
XRCC4,84
VCAN,936
VCAN-AS1,0
HAPLN1,0
EDIL3,0
CTD-2269F5.1,0
CTC-384G19.1,0
RP11-1072N2.3,0
CTD-2331D11.2,0
CTD-2331D11.3,0
CTD-2331D11.4,0
CTC-480C2.1,0
CTD-2036A18.2,0
CTC-261N6.3,0
CTC-261N6.1,0
CTC-261N6.2,0
COX7C,5073
CTC-493L21.1,0
CTC-493L21.2,0
RP11-72L22.1,0
AC008394.1,4
RASA1,98
CTC-428H11.2,33
CCNH,471
CTD-2316B1.1,0
CTD-2316B1.2,0
TMEM161B,89
TMEM161B-AS1,150
CTC-498M16.2,0
CTC-498M16.4,0
LINC00461,2
CTC-467M3.1,0
CTC-467M3.3,0
CTC-467M3.2,0
MEF2C,680
MEF2C-AS1,26
CTD-2232E5.2,0
RP11-116A1.1,1
AC113167.1,0
AC113167.2,0
RP11-61G23.2,0
CETN3,56
MBLAC2,32
POLR3G,5
LYSMD3,60
GPR98,8
RP11-414H23.2,0
RP11-414H23.3,0
RP11-213H15.1,0
LUCAT1,7
RP11-213H15.4,0
CTD-2061E19.6,0
ARRDC3,343
RP11-348J24.2,0
RP11-348J24.1,0
RP11-133F8.2,0
CTC-529L17.1,0
CTC-529L17.2,0
CTC-458G6.4,0
CTC-458G6.2,0
CTD-2091N23.1,0
NR2F1,6
FAM172A,212
POU5F2,24
RP11-185E12.2,3
KIAA0825,11
ANKRD32,165
MCTP1,30
CTC-484P3.3,0
CTC-558O19.1,0
FAM81B,0
TTC37,239
ARSK,52
GPR150,0
RFESD,24
SPATA9,3
CTD-2154I11.2,0
RHOBTB3,30
GLRX,622
AC008592.4,1
AC008592.8,0
C5orf27,0
ELL2,52
CTD-2337A12.1,0
AC008592.7,0
RP11-254I22.1,0
RP11-254I22.3,0
RP11-254I22.2,0
PCSK1,2
CAST,399
CTC-506B8.1,1
ERAP1,134
CTD-2260A17.1,3
CTD-2260A17.3,0
CTD-2260A17.2,24
ERAP2,343
LNPEP,332
CTD-2215E18.1,9
LIX1,1
RIOK2,73
CTD-2215E18.2,0
CTD-2215E18.3,0
RP11-1E3.1,0
RP11-455B3.1,0
AC008834.1,0
RGMB,9
RGMB-AS1,2
CHD1,449
CTD-2007H13.3,6
CTD-2151A2.1,0
RP11-346J10.1,0
CTD-2001C12.1,2
FAM174A,80
CTC-293G12.1,0
ST8SIA4,124
CTD-2333K2.1,0
SLCO4C1,22
AC008948.1,2
SLCO6A1,0
RP11-58B2.1,0
LINC00492,0
CTD-2340E1.2,6
LINC00491,0
PAM,26
GIN1,39
PPIP5K2,225
CTC-503K11.2,0
C5orf30,17
CTD-2154H6.1,0
CTD-2193G5.1,1
NUDT12,17
RP11-138J23.1,0
RP11-6N13.1,0
RP11-6N13.4,0
CTD-2374C24.1,1
CTC-254B4.1,0
EFNA5,2
RP11-252I13.2,0
FBXL17,48
LINC01023,14
FER,57
CTD-2197I11.1,0
CTD-2587M2.1,16
PJA2,319
RP11-231G15.2,4
RP11-231G15.3,0
RP11-231G15.1,0
CTC-332L22.1,1
MAN2A1,132
AC011366.3,0
TMEM232,1
SLC25A46,163
CTC-551A13.1,0
TSLP,2
CTC-551A13.2,0
WDR36,65
CAMK4,322
AC010468.2,0
CTC-499J9.1,0
STARD4,25
STARD4-AS1,66
NREP,137
NREP-AS1,0
EPB41L4A,15
EPB41L4A-AS1,469
CTC-459M5.1,0
CTC-459M5.2,0
RP11-526F3.1,0
EPB41L4A-AS2,0
RP11-159K7.2,0
APC,112
CTC-554D6.1,0
CTC-487M23.8,19
SRP19,252
REEP5,403
ZRSR1,1
CTC-487M23.5,2
CTC-487M23.7,0
DCP2,305
MCC,30
CTD-2201G3.1,0
TSSK1B,0
YTHDC2,158
RP11-371M22.1,0
KCNN2,1
RP11-492A10.1,0
CTC-313D10.1,0
RP11-438C19.2,0
RP11-438C19.1,0
TRIM36,3
CTC-428G20.2,0
CTC-428G20.3,6
PGGT1B,42
CTC-428G20.6,2
CCDC112,108
FEM1C,42
TICAM2,2
TMED7-TICAM2,0
AC010226.4,12
TMED7,60
CTC-505O3.3,12
CTC-505O3.2,0
CDO1,1
ATG12,323
AP3S1,416
AQPEP,1
CTD-2287O16.3,0
ARL14EPL,0
CTD-2287O16.4,0
CTD-2287O16.5,20
COMMD10,85
CTC-339F2.2,0
SEMA6A,4
CTB-118N6.3,13
CTB-118N6.2,0
RP11-249M12.2,0
CTC-472C24.1,0
RP11-492L8.2,0
LINC00992,1
CTD-3179P9.1,0
CTD-3179P9.2,0
CTD-2281M20.1,0
RP11-2N5.2,0
RP11-2N5.1,0
CTC-448D22.1,0
DTWD2,18
CTB-161M19.4,1
DMXL1,100
TNFAIP8,569
HSD17B4,85
FAM170A,0
CTC-552D5.1,0
RP11-574H6.1,0
PRR16,5
CTD-2334D19.1,0
CTC-546K23.1,0
FTMT,0
SRFBP1,129
LOX,0
CTC-441N14.2,0
ZNF474,0
CTC-441N14.1,0
CTD-2544H17.2,0
SNCAIP,0
CTD-2544H17.1,0
CTD-2280E9.1,0
CTC-210G5.1,0
RP11-166A12.1,0
SNX2,312
SNX24,9
PPIC,2
RP11-359P5.1,0
AC106786.1,0
PRDM6,0
CEP120,49
CSNK1G3,96
LINC01170,0
CTC-369A16.2,0
CTC-369A16.3,0
CTD-2308B18.4,0
CTD-2308B18.1,0
CTD-2308B18.2,0
CTD-2308B18.3,0
ZNF608,23
RP11-43D2.2,0
RP11-436H11.2,0
RP11-436H11.3,0
RP11-436H11.4,0
RP11-436H11.6,0
RP11-284A20.3,4
RP11-284A20.2,0
RP11-284A20.1,0
RP11-257I8.2,0
RP11-508M8.1,0
RP11-425E13.1,0
RP11-395P13.2,0
RP11-395P13.1,0
RP11-395P13.3,0
RP11-395P13.4,0
RP11-395P13.5,0
RP11-395P13.6,4
RP11-756H20.1,0
RP11-114J13.1,0
CTC-339D2.1,0
GRAMD3,22
RP11-517I3.1,2
ALDH7A1,18
PHAX,181
C5orf48,1
RP11-434D11.4,0
LMNB1,60
3-Mar,38
C5orf63,78
MEGF10,0
CTD-2195M15.3,0
PRRC1,71
CTXN3,0
CTC-548H10.2,0
CTC-228N24.1,0
CTC-228N24.2,0
CTC-228N24.3,130
SLC12A2,74
FBN2,21
SLC27A6,1
ISOC1,48
ADAMTS19-AS1,0
ADAMTS19,0
CTC-575N7.1,0
KIAA1024L,31
CHSY3,0
HINT1,3617
LYRM7,209
CDC42SE2,896
RAPGEF6,69
CTC-432M15.3,0
FNIP1,71
ACSL6,98
AC034228.4,0
AC034228.3,0
AC034228.2,0
IL3,0
CSF2,0
AC063976.3,0
P4HA2-AS1,0
P4HA2,42
PDLIM4,0
SLC22A4,2
SLC22A5,7
C5orf56,339
AC116366.5,1
AC116366.6,6
IRF1,602
IL5,0
RAD50,306
AC004041.2,0
IL13,0
IL4,0
AC004237.1,0
KIF3A,79
CCNI2,0
8-Sep,23
SOWAHA,0
AC004775.5,0
SHROOM1,13
GDF9,0
UQCRQ,1109
LEAP2,35
AFF4,248
CTC-350I8.1,0
ZCCHC10,169
HSPA4,154
RP11-485M7.3,0
CTB-49A3.2,0
FSTL4,0
CTB-49A3.5,1
CTB-49A3.4,0
CTB-3M24.3,0
CTD-2131I18.1,0
C5orf15,97
VDAC1,586
CTB-113I20.2,22
TCF7,577
SKP1,1106
CTD-2410N18.5,0
PPP2CA,160
CDKL3,57
CTD-2410N18.3,4
UBE2B,477
RP11-215P8.3,8
CDKN2AIPNL,134
RP11-215P8.4,0
AC005355.1,0
AC005355.2,1
JADE2,105
SAR1B,142
SEC24A,39
CAMLG,441
DDX46,672
C5orf24,196
TXNDC15,141
PCBD2,77
CATSPER3,1
PITX1,0
C5orf66,2
CTC-276P9.1,0
CTC-276P9.2,0
CTC-276P9.3,0
CTC-349C3.2,0
H2AFY,1016
CTC-203F4.2,1
C5orf20,0
TIFAB,19
CTB-138E5.1,2
NEUROG1,0
CTC-321K16.1,0
CXCL14,138
CTC-321K16.4,0
RP11-119J18.1,0
SLC25A48,0
IL9,0
GS1-39E22.1,0
LECT2,0
TGFBI,180
VTRNA2-1,0
SMAD5-AS1,0
SMAD5,117
AC009014.3,0
TRPC7,0
TRPC7-AS1,0
TRPC7-AS2,0
RP11-114H21.2,0
CTB-1I21.1,0
SPOCK1,3
KLHL3,22
RP11-381K20.5,0
HNRNPA0,1088
RP11-381K20.4,0
RP11-381K20.2,22
MYOT,0
PKD2L2,20
FAM13B,167
RP11-325L7.1,1
RP11-325L7.2,1
WNT8A,0
NME5,0
BRD8,94
KIF20A,15
CDC23,43
GFRA3,0
CDC25C,11
FAM53C,83
RP11-256P1.1,1
KDM3B,75
REEP2,0
EGR1,18
ETF1,147
HSPA9,185
CTNNA1,66
AC034243.1,4
LRRTM2,2
SIL1,74
CTB-46B19.2,6
MATR3,630
PAIP2,722
CTB-43P18.1,8
SLC23A1,9
MZB1,1186
PROB1,0
SPATA24,10
DNAJC18,39
ECSCR,1
AC138517.1,0
TMEM173,242
UBE2D2,1097
CTD-3224K15.3,2
CXXC5,175
CTD-3224K15.2,0
CTB-35F21.1,0
CTB-35F21.2,0
CTB-35F21.3,0
CTB-35F21.5,0
PSD2,0
NRG2,3
CTB-35F21.4,0
LINC01024,12
PURA,119
IGIP,14
CYSTM1,63
PFDN1,206
HBEGF,5
CTC-329D1.3,0
SLC4A9,0
CTC-329D1.2,2
ANKHD1,84
ANKHD1-EIF4EBP3,7
SRA1,136
EIF4EBP3,1
APBB3,37
SLC35A4,95
CD14,99
NDUFA2,701
TMCO6,64
IK,435
WDR55,87
DND1,1
HARS,119
HARS2,35
ZMAT2,299
PCDHA1,0
PCDHA2,0
PCDHA3,0
PCDHA4,0
PCDHA5,0
PCDHA6,0
PCDHA7,0
PCDHA8,0
PCDHA9,0
PCDHA10,0
AC005609.1,5
PCDHA11,0
PCDHA12,0
PCDHA13,0
PCDHAC1,0
PCDHAC2,0
PCDHB1,0
PCDHB2,0
AC005754.7,0
PCDHB3,0
AC005754.8,0
PCDHB4,1
PCDHB5,0
PCDHB6,0
PCDHB17,0
PCDHB7,0
PCDHB8,0
PCDHB16,0
PCDHB10,1
PCDHB11,2
PCDHB12,0
PCDHB13,0
PCDHB14,0
PCDHB15,1
SLC25A2,0
TAF7,768
AC005618.6,3
PCDHGA1,0
PCDHGA2,0
PCDHGA3,0
PCDHGB1,0
PCDHGA4,0
PCDHGB2,0
PCDHGA5,1
PCDHGB3,0
PCDHGA6,0
PCDHGA7,0
PCDHGB4,0
PCDHGA8,0
PCDHGA9,0
PCDHGB6,0
PCDHGA10,1
PCDHGB7,0
PCDHGA11,0
PCDHGA12,0
PCDHGC3,1
PCDHGC4,0
PCDHGC5,0
DIAPH1,245
CTD-2024I7.13,0
AC008781.7,2
HDAC3,206
RELL2,44
FCHSD1,61
ARAP3,6
PCDH1,0
KIAA0141,83
PCDH12,1
AC005740.6,0
RNF14,88
AC005740.5,0
GNPDA1,34
NDFIP1,263
SPRY4,0
AC005592.2,0
FGF1,0
AC005592.3,0
AC005592.1,0
ARHGAP26,88
ARHGAP26-AS1,0
NR3C1,413
CTD-2050E21.1,1
CTD-2050E21.2,0
HMHB1,68
YIPF5,188
KCTD16,0
CTC-367F4.1,0
CTC-806A22.1,0
CTB-73N10.1,0
PRELID2,22
GRXCR2,0
SH3RF2,2
PLAC8L1,2
RP11-118M9.3,0
LARS,369
RBM27,302
CTC-359M8.1,0
POU4F3,0
CTC-359M8.3,0
CTB-1H10.1,0
TCERG1,200
GPR151,0
CTB-99A3.1,0
PPP2R2B,73
CTC-255N20.1,0
STK32A,1
DPYSL3,0
CTB-108O6.2,0
JAKMIP2,55
SPINK1,1
SCGB3A2,1
C5orf46,0
CTC-327F10.5,0
CTC-327F10.4,0
SPINK5,0
SPINK14,0
SPINK6,0
CTC-295J13.3,0
SPINK13,0
RP11-373N22.3,0
SPINK7,0
AC091948.1,0
SPINK9,0
FBXO38,76
CTD-2283N19.1,8
HTR4,0
ADRB2,86
SH3TC2,6
RP11-44B19.1,0
CTC-529P8.1,0
ABLIM3,0
RP11-331K21.1,0
AC012613.2,0
AFAP1L1,2
GRPEL2,30
GRPEL2-AS1,0
PCYOX1L,15
IL17B,0
RP11-394O4.3,0
MIR143HG,7
AC131025.8,2
MIR145,14
CSNK1A1,621
ARHGEF37,10
PPARGC1B,32
PDE6A,15
SLC26A2,165
TIGD6,16
HMGXB3,102
CSF1R,41
PDGFRB,8
CDX1,0
SLC6A7,0
CAMK2A,0
ARSI,0
TCOF1,130
CD74,10634
RPS14,36900
CTC-367J11.1,1
NDST1,16
SYNPO,0
CTB-140J7.2,0
MYOZ3,8
CTC-345K18.2,0
RBM22,150
DCTN4,99
SMIM3,0
AC010441.1,0
IRGM,7
ZNF300,7
GPX3,5
TNIP1,305
ANXA6,307
CTB-17P3.4,0
CCDC69,476
GM2A,64
SLC36A3,2
SLC36A2,0
SLC36A1,40
FAT2,0
CTC-251D13.1,5
CTB-113P19.4,0
SPARC,4
CTB-113P19.1,0
CTB-113P19.5,3
ATOX1,316
CTB-113P19.3,0
G3BP1,235
GLRA1,8
CTB-12O2.1,1
NMUR2,0
AC091969.1,1
GRIA1,0
AC091962.3,0
RP11-461L18.1,0
FAM114A2,74
MFAP3,24
GALNT10,54
SAP30L-AS1,2
SAP30L,28
HAND1,0
CTB-158E9.1,0
LARP1,161
FAXDC2,15
CNOT8,153
GEMIN5,24
MRPL22,170
KIF4B,3
SGCD,1
CTC-340I23.2,0
TIMD4,2
HAVCR1,4
HAVCR2,72
CTB-120L21.1,0
MED7,112
ITK,318
FAM71B,0
CTB-4E7.1,1
CTC-248O19.1,2
CYFIP2,351
FNDC9,0
CTB-47B11.3,8
ADAM19,104
NIPAL4,5
AC106801.1,1
SOX30,0
C5orf52,0
AC008694.3,0
THG1L,64
AC026407.1,0
LSM11,12
CLINT1,267
CTC-436K13.5,8
CTC-436K13.1,9
CTC-436K13.6,3
CTC-436K13.3,2
CTC-436K13.2,3
RP11-542A14.1,2
RP11-542A14.2,7
RP11-32D16.1,0
EBF1,190
CTD-2363C16.1,5
CTD-2363C16.2,0
RP11-175K6.1,11
RNF145,53
CTB-11I22.1,0
CTB-11I22.2,0
UBLCP1,119
AC008697.1,7
IL12B,0
AC008703.1,0
AC008691.1,0
AC011343.1,0
ADRA1B,0
TTC1,230
PWWP2A,106
FABP6,0
CTB-127C13.1,5
CCNJL,0
C1QTNF2,1
C5orf54,3
SLU7,188
PTTG1,302
MIR146A,35
ATP10B,1
CTC-348L5.1,0
CTC-529G1.1,0
RP11-109J4.1,0
GABRB2,0
GABRA6,0
RP11-348M17.2,0
GABRA1,0
GABRG2,0
RP11-96G10.1,0
RP11-167P20.1,0
RP11-541P9.3,1
CCNG1,478
AC112205.1,0
NUDCD2,256
HMMR,67
RP11-80G7.1,0
MAT2B,173
CTC-207P7.1,0
CTB-32P11.1,0
CTC-340A15.2,4
CTD-2313P7.1,0
CTB-181F24.1,0
CTC-535M15.2,0
RP11-67M9.1,0
CTB-7E3.1,0
CTC-264O10.2,0
CTC-264O10.1,0
TENM2,1
CTB-180C19.1,0
CTC-286N12.1,0
CTB-105L4.2,0
CTB-78F1.1,0
CTC-353G13.1,0
CTB-77H17.1,0
CTB-178M22.1,0
CTB-178M22.2,0
WWC1,3
RARS,112
FBLL1,0
PANK3,62
CTC-558O2.2,0
SLIT3,3
CTC-558O2.1,1
CTB-174D11.2,0
CTB-174D11.1,0
SPDL1,52
DOCK2,198
CTB-37A13.1,0
FAM196B,0
FOXI1,0
CTB-27N1.1,2
C5orf58,0
LCP2,232
CTB-114C7.4,0
CTB-114C7.3,1
KCNIP1,0
KCNMB1,46
CTD-2270F17.1,2
CTB-147C13.1,0
CTC-265N9.1,0
MIR4454,0
GABRP,0
RANBP17,3
TLX3,0
NPM1,5543
FGF18,0
CTB-78H18.1,0
SMIM23,0
FBXW11,62
STK10,276
EFCAB9,2
UBTD2,9
SH3PXD2B,1
CTB-54I1.1,0
AC027309.1,0
NEURL1B,18
CTB-79E8.2,0
RP11-779O18.1,0
RP11-779O18.3,0
DUSP1,303
RP11-536N17.1,0
ERGIC1,236
CTC-308K20.1,8
CTC-308K20.2,2
RPL26L1,192
ATP6V0E1,1127
CREBRF,228
CTC-209H22.3,2
BNIP1,35
NKX2-5,0
STC2,0
CTB-32H22.1,0
CTB-164N12.1,0
CTB-33O18.1,0
CTB-33O18.2,0
CTB-33O18.3,1
BOD1,17
CTB-43E15.1,0
CTB-43E15.2,0
CTB-43E15.3,6
CTB-43E15.4,1
CPEB4,98
C5orf47,0
NSG2,0
RP11-619L12.3,0
RP11-619L12.4,0
CTC-430J12.2,0
RP11-267A15.1,1
RP11-267A15.3,0
MSX2,7
CTD-2532K18.1,0
CTD-2532K18.2,0
CTC-281M20.1,0
CTC-281M20.4,0
DRD1,0
SFXN1,237
HRH2,80
CPLX2,1
THOC3,271
RP11-91H12.3,0
RP11-826N14.1,0
RP11-826N14.2,1
FAM153B,99
RP11-844P9.1,0
RP11-826N14.4,0
RP11-844P9.2,10
SIMC1,49
KIAA1191,104
RP11-843P14.2,0
RP11-843P14.1,0
ARL10,28
NOP16,62
HIGD2A,1404
CLTB,39
FAF2,81
RNF44,139
CDHR2,0
GPRIN1,3
SNCB,0
EIF4E1B,0
TSPAN17,41
RP11-375B1.1,0
RP11-375B1.2,0
RP11-375B1.3,0
UNC5A,0
HK3,46
UIMC1,109
ZNF346,34
FGFR4,0
NSD1,465
RAB24,33
MXD3,70
PRELID1,389
LMAN2,444
RGS14,211
SLC34A1,0
PFN3,0
F12,15
GRK6,106
PRR7-AS1,7
PRR7,51
DBN1,36
PDLIM7,76
RP11-1334A24.6,0
DOK3,78
DDX41,71
FAM193B,41
RP11-1277A3.3,2
TMED9,330
B4GALT7,85
RP11-1277A3.1,3
RP11-1101H11.1,0
FAM153A,31
RP11-1026M7.2,8
RP11-1026M7.3,0
RP11-423H2.5,0
RP11-1252I4.2,0
RP11-423H2.3,9
PROP1,0
FAM153C,14
N4BP3,13
RMND5B,109
NHP2,507
HNRNPAB,79
PHYKPL,292
COL23A1,1
RP11-1259L22.1,0
CLK4,241
ZNF354A,43
ZNF354B,43
ZFP2,2
RP11-281O15.8,0
ZNF454,4
RP11-281O15.4,0
GRM6,4
ZNF879,23
ZNF354C,13
ADAMTS2,3
RP11-443C10.2,0
RP11-443C10.1,0
RP11-798K23.1,0
RP11-798K23.4,0
RUFY1,44
RP11-1379J22.2,0
HNRNPH1,925
C5orf60,1
AC136604.1,0
RP11-1379J22.5,1
CBY3,0
CANX,481
MAML1,66
LTC4S,0
MGAT4B,20
SQSTM1,282
C5orf45,137
CTC-241N9.1,8
TBC1D9B,80
RNF130,291
CTC-563A5.2,0
RASGEF1C,0
MAPK9,45
CTB-129O4.1,9
GFPT2,0
CTC-573N18.1,0
CNOT6,48
SCGB3A1,4
FLT4,2
RP11-451H23.3,0
OR2Y1,0
MGAT1,334
LINC00847,81
ZFP62,82
BTNL8,0
BTNL3,0
BTNL9,17
OR2V1,0
OR2V2,0
CTC-338M12.2,3
CTC-338M12.5,31
TRIM7,9
CTC-338M12.6,1
CTC-338M12.1,0
TRIM41,120
CTC-338M12.7,0
GNB2L1,13254
CTC-338M12.4,72
TRIM52,103
AC008443.1,5
TRIM52-AS1,121
CTC-338M12.9,0
AC138035.2,2
AC138035.1,0
OR4F3,0
LINC00266-3,0
RP3-416J7.4,13
RP3-416J7.5,0
DUSP22,163
IRF4,131
EXOC2,43
RP1-20B11.2,0
HUS1B,1
RP11-532F6.3,16
RP11-532F6.4,1
RP11-532F6.5,0
RP11-284J1.1,0
RP5-1077H22.2,0
RP5-1077H22.1,0
RP5-856G1.1,0
AL033381.1,0
FOXQ1,0
RP4-668J24.2,0
FOXF2,0
RP11-157J24.2,8
FOXC1,3
GMDS,17
GMDS-AS1,68
RP1-136B1.1,0
C6orf195,0
RP11-145H9.3,0
MYLK4,1
WRNIP1,40
SERPINB1,648
RP11-420G6.4,8
SERPINB9,149
RP1-90J20.2,0
SERPINB6,147
LINC01011,16
NQO2,44
RP1-90J20.8,1
RP1-90J20.12,18
RP1-40E16.2,0
RIPK1,47
RP1-40E16.12,1
BPHL,27
RP1-40E16.11,0
TUBB2A,7
RP1-40E16.9,0
TUBB2B,1
PSMG4,191
SLC22A23,3
RP11-506K6.4,0
RP1-223B1.1,0
PXDC1,0
RP11-420L9.5,0
FAM50B,32
RP1-140K8.1,0
RP1-140K8.5,0
C6ORF50,0
RP3-406P24.4,0
RP3-406P24.3,0
PRPF4B,405
FAM217A,0
C6orf201,1
ECI2,178
RP3-400B16.4,0
RP3-400B16.1,0
RP3-400B16.3,0
RP3-527G5.1,0
RP11-274H24.1,30
RP4-529N6.2,0
RP4-529N6.1,0
CDYL,43
RP3-430A16.1,0
RPP40,22
RP11-428J1.5,3
RP11-428J1.4,0
PPP1R3G,0
LYRM4,262
FARS2,52
RP1-232P20.1,0
RP1-256G22.2,3
RP3-380B8.4,1
NRN1,11
F13A1,8
LY86-AS1,8
LY86,243
RP1-80N2.3,3
RP1-80N2.2,0
RP3-470L22.1,0
RP3-429O6.1,0
RP11-556O15.1,1
RREB1,95
SSR1,530
RP11-69L16.4,1
CAGE1,10
RIOK1,77
RP3-512B11.3,0
DSP,12
SNRNP48,101
BMP6,2
TXNDC5,2
BLOC1S5-TXNDC5,0
BLOC1S5,95
EEF1E1-BLOC1S5,0
EEF1E1,178
RP11-203H2.1,0
RP11-203H2.2,0
SLC35B3,61
HULC,0
RP11-314C16.1,0
RP11-354I10.1,0
OFCC1,0
TFAP2A,0
TFAP2A-AS1,2
RP1-290I10.3,0
LINC00518,0
RP1-290I10.7,0
RP1-290I10.5,0
GCNT2,81
RP11-360O19.4,0
GCNT6,0
C6orf52,5
PAK1IP1,74
TMEM14C,332
RP11-421M1.8,4
TMEM14B,652
SYCP2L,3
RP11-637O19.3,0
MAK,5
GCM2,0
RP11-637O19.2,2
ELOVL2,3
ELOVL2-AS1,0
SMIM13,8
ERVFRD-1,0
RP3-510L9.1,0
NEDD9,150
RP11-716O23.1,1
RP11-716O23.2,0
TMEM170B,57
RP11-679B17.2,0
ADTRP,66
RP3-413H6.2,0
RP11-456H18.1,0
RP11-456H18.2,0
HIVEP1,58
EDN1,0
RP11-125M16.1,0
PHACTR1,178
RP1-257A7.4,7
