,BMM2_Benign
CADM2-AS1,0
RP11-789F5.1,0
RP11-331K15.1,0
VGLL3,1
CHMP2B,344
POU1F1,0
RP11-451B8.1,1
HTR1F,17
CGGBP1,756
RP11-159G9.5,65
ZNF654,100
C3orf38,266
EPHA3,0
PROS1,0
ARL13B,92
STX19,4
DHFRL1,149
NSUN3,257
LINC00879,0
MTRNR2L12,8964
EPHA6,0
ARL6,26
CRYBG3,60
CRYBG3,28
MINA,140
OR5AC2,0
RP11-343D2.11,0
OR5H1,0
OR5H14,0
OR5H15,0
RP11-325B23.2,0
OR5H6,0
OR5H2,0
OR5K4,0
OR5K3,0
OR5K1,0
OR5K2,0
CLDND1,1010
CPOX,31
RP11-227H4.5,0
GPR15,6
ST3GAL6-AS1,0
ST3GAL6,39
DCBLD2,8
CTD-2021J15.1,0
LINC00973,0
RP11-779P15.1,0
RP11-779P15.2,0
RP11-201E8.1,1
COL8A1,0
RP11-383I23.2,3
CMSS1,238
FILIP1L,12
TMEM30C,0
TBC1D23,137
NIT2,242
RP11-114I8.4,4
TOMM70A,138
LNP1,12
TMEM45A,2
GPR128,0
TFG,334
ABI3BP,2
IMPG2,4
SENP7,346
TRMT10C,358
PCNP,1654
ZBTB11,197
ZBTB11-AS1,51
RPL24,25952
CEP97,127
NXPE3,259
RP11-49I4.3,2
NFKBIZ,110
RP11-221J22.1,0
RP11-221J22.2,0
ZPLD1,2
RP11-280H21.1,0
ALCAM,86
CBLB,369
LINC00882,3
LINC00883,9
RP11-446H18.5,0
RP11-446H18.6,0
CCDC54,0
RP11-115H18.1,0
BBX,1018
LINC00635,0
LINC00636,0
CD47,1127
RP11-861A13.4,283
IFT57,421
HHLA2,1
MYH15,1
KIAA1524,80
DZIP3,255
RETNLB,0
TRAT1,1273
GUCA1C,0
MORC1,0
MORC1-AS1,0
RP11-59E19.1,0
RP11-59E19.4,0
LINC00488,0
DPPA2,0
DPPA4,27
RP11-702L6.4,6
RP11-457K10.1,0
RP11-119D18.1,0
RP11-553A10.1,0
PVRL3-AS1,0
PVRL3,9
CD96,866
RP11-615J4.3,0
ZBED2,1
PLCXD2,10
PLCXD2-AS1,0
PHLDB2,64
ABHD10,84
TAGLN3,0
TMPRSS7,24
C3orf52,46
GCSAM,328
RP11-757F18.5,0
SLC9C1,0
RP11-90K6.1,6
CD200,107
RP11-231E6.1,2
BTLA,138
ATG3,555
SLC35A5,104
RP11-572C15.6,0
CCDC80,1
RP11-572C15.5,4
CD200R1L,1
CD200R1,65
RP11-484K9.4,6
GTPBP8,193
C3orf17,266
RP11-572M11.4,4
RP11-572M11.1,1
RP11-572M11.3,1
BOC,0
WDR52,50
WDR52-AS1,0
SPICE1,64
SIDT1,133
SIDT1-AS1,276
KIAA2018,194
NAA50,347
RP11-271C24.2,0
ATP6V1A,128
GRAMD1C,30
RP11-255E6.6,1
ZDHHC23,41
KIAA1407,662
QTRTD1,142
DRD3,0
RP11-553L6.2,156
ZNF80,37
TIGIT,752
RP11-553L6.5,104
ZBTB20,532
ZBTB20-AS1,6
RP11-197K3.1,1
ZBTB20-AS2,15
ZBTB20-AS3,2
ZBTB20-AS4,8
RP11-190P13.2,0
GAP43,0
LSAMP,0
LSAMP-AS1,0
LINC00903,0
TUSC7,0
LINC00901,0
RP11-384F7.2,1
RP11-768G7.2,0
RP11-768G7.3,0
RP11-384F7.1,1
IGSF11,2
IGSF11-AS1,0
C3orf30,0
RP11-484M3.5,0
UPK1B,4
B4GALT4,104
B4GALT4-AS1,0
ARHGAP31,22
ARHGAP31-AS1,1
TMEM39A,118
POGLUT1,153
RP11-190C22.8,0
TIMMDC1,346
CD80,2
RP11-190C22.9,0
ADPRH,16
PLA1A,1
POPDC2,21
COX17,1304
MAATS1,1
RP11-169N13.4,0
NR1I2,1
GSK3B,278
RP11-18H7.1,9
GPR156,0
LRRC58,321
RP11-174O3.3,1
FSTL1,3
NDUFB4,2093
HGD,3
RABL3,153
GTF2E1,43
RP11-500K19.1,0
STXBP5L,0
POLQ,42
ARGFX,0
FBXO40,3
HCLS1,1527
GOLGB1,612
IQCB1,216
EAF2,258
SLC15A2,32
ILDR1,2
CD86,19
CASR,0
CSTA,157
CCDC58,208
FAM162A,620
WDR5B,91
RP11-299J3.8,89
KPNA1,243
PARP9,245
DTX3L,212
PARP15,161
PARP14,693
HSPBAP1,76
DIRC2,14
RP11-67L2.2,6
SEMA5B,0
PDIA5,34
SEC22A,92
RP11-797D24.3,1
ADCY5,0
RP11-797D24.4,1
PTPLB,153
MYLK-AS1,28
MYLK,80
MYLK-AS2,0
RP11-9N20.3,0
CCDC14,477
ROPN1,0
KALRN,36
UMPS,114
RP11-71H17.9,0
ITGB5,2
ITGB5-AS1,0
MUC13,0
HEG1,88
SLC12A8,3
ZNF148,589
SNX4,211
OSBPL11,201
RP11-379B18.6,0
RP11-379B18.5,18
RP11-666A20.4,14
ALG1L,0
ROPN1B,0
SLC41A3,140
RP11-158I23.1,0
RP11-124N2.1,0
ALDH1L1,17
ALDH1L1-AS1,0
ALDH1L1-AS2,0
RP11-71E19.1,0
RP11-71E19.2,0
KLF15,5
RP11-71E19.5,0
CCDC37,0
ZXDC,51
UROC1,0
CHST13,0
C3orf22,0
TXNRD3,0
TXNRD3NB,0
CHCHD6,87
PLXNA1,23
C3orf56,0
RP11-88I21.2,0
RP11-59J16.1,1
RP11-59J16.2,0
TPRA1,97
MCM2,36
PODXL2,1
ABTB1,423
MGLL,50
KBTBD12,3
SEC61A1,255
RUVBL1,250
RUVBL1-AS1,0
EEFSEC,185
DNAJB8,0
DNAJB8-AS1,0
GATA2,5
RP11-475N22.4,3
C3orf27,1
RPN1,264
RAB7A,1101
RP11-723O4.9,16
RP11-723O4.2,0
ACAD9,91
KIAA1257,11
RP11-723O4.6,0
EFCC1,2
GP9,1
RAB43,0
ISY1-RAB43,0
RP11-434H6.6,2
ISY1,269
RP11-434H6.7,65
CNBP,3116
COPG1,132
HMCES,409
H1FX,37
H1FX-AS1,29
EFCAB12,6
MBD4,708
IFT122,57
RHO,0
H1FOO,0
PLXND1,34
TMCC1,74
TMCC1-AS1,16
RP11-93K22.6,1
TRH,2
RP11-93K22.13,0
RP11-77P16.4,51
COL6A5,0
COL6A6,0
PIK3R4,49
ATP2C1,96
RP11-39E3.3,0
ASTE1,187
NEK11,21
RP11-265F19.1,0
NUDT16,172
MRPL3,487
RP11-517B11.4,3
CPNE4,0
ACPP,5
DNAJC13,106
ACAD11,40
NPHP3,193
ACKR4,26
UBA5,206
NPHP3-AS1,0
RP11-469L4.1,0
TMEM108,5
RP11-402L6.1,0
BFSP2,33
BFSP2-AS1,2
RP11-91K8.5,2
CDV3,345
TOPBP1,220
TF,1
SRPRB,219
RAB6B,5
C3orf36,0
SLCO2A1,0
RP11-202A13.1,0
RYK,126
RP11-200A1.1,0
RP11-375I20.6,0
AMOTL2,0
ANAPC13,572
CEP63,278
EPHB1,6
KY,0
PPP2R3A,44
RP11-305O4.3,1
MSL2,227
PCCB,66
STAG1,389
RP11-102M11.2,21
SLC35G2,74
RP11-731C17.2,22
RP11-85F14.5,94
NCK1,674
IL20RB,5
IL20RB-AS1,0
SOX14,0
RP11-2A4.3,0
RP11-2A4.4,0
CLDN18,0
RP11-461M2.2,0
DZIP1L,0
A4GNT,0
DBR1,74
ARMC8,315
NME9,5
MRAS,2
ESYT3,3
CEP70,90
FAIM,186
PIK3CB,152
RP11-548O1.3,0
FOXL2,0
C3orf72,0
PRR23A,23
MRPS22,229
PRR23B,0
PRR23C,1
BPESC1,0
RP11-219D15.3,2
COPB2,273
RP11-319G6.1,22
RBP2,0
RP11-319G6.3,0
RBP1,2
NMNAT3,20
RP11-442N1.2,23
RP11-442N1.1,0
RP11-166D18.1,0
CLSTN2,3
RP11-68L1.2,0
RP11-68L1.1,0
CLSTN2-AS1,0
TRIM42,0
RP11-691G17.1,1
SLC25A36,389
SPSB4,0
RP11-231L11.1,0
ACPL2,20
RP11-438D8.2,0
ZBTB38,431
RASA2,439
RP11-340E6.1,0
RNF7,1214
GRK7,0
ATP1B3,587
ATP1B3-AS1,2
RP11-271K21.11,0
TFDP2,547
RP11-485G4.2,92
GK5,57
XRN1,661
ATR,157
PLS1,8
PLS1-AS1,0
TRPC1,4
PCOLCE2,0
RP11-372E1.4,0
PAQR9,1
RP11-372E1.6,41
U2SURP,1098
RP11-91G21.1,14
RP11-80H8.3,0
CHST2,20
RP11-80H8.4,5
SLC9A9,194
SLC9A9-AS1,0
SLC9A9-AS2,0
C3orf58,93
RP11-88H10.2,0
RP11-88H10.3,0
RP11-274H2.2,0
AC107021.1,0
RP11-274H2.3,0
PLOD2,2
PLSCR4,1
PLSCR2,3
PLSCR1,171
PLSCR5,0
PLSCR5-AS1,0
RP11-649A16.1,0
RP11-232M24.1,0
ZIC4,0
ZIC4-AS1,0
ZIC1,1
RP11-78O22.1,0
RP11-71N10.1,3
RP11-639B1.1,0
RP11-501O2.1,0
RP11-501O2.3,0
RP11-501O2.4,0
RP11-501O2.5,0
AGTR1,0
CPB1,0
RP11-680B3.2,0
CPA3,1
GYG1,344
HLTF,174
HLTF-AS1,0
HPS3,209
CP,6
RP11-206M11.7,0
TM4SF18,0
TM4SF1,0
TM4SF1-AS1,0
RP11-278L15.2,0
TM4SF4,0
WWTR1,6
WWTR1-AS1,0
COMMD2,496
ANKUB1,18
RNF13,723
PFN2,36
AC117395.1,0
RP11-651P23.5,1
RP11-167H9.4,0
snoU13,0
RP11-167H9.5,0
RP11-167H9.6,0
RP11-483E7.1,0
TSC22D2,129
SERP1,2150
EIF2A,919
SELT,1445
FAM194A,2
RP11-103G8.2,47
SIAH2,43
SIAH2-AS1,0
CLRN1-AS1,0
FAM188B2,0
RP11-166N6.3,0
RP11-166N6.2,0
RP11-373I8.1,0
CLRN1,0
MED12L,11
GPR171,493
P2RY14,54
GPR87,0
P2RY13,5
P2RY12,0
IGSF10,16
RP11-454C18.1,0
AADACL2,0
RP11-454C18.2,0
RP11-64D22.5,0
AADAC,0
SUCNR1,1
RP11-246A10.1,9
MBNL1,2574
MBNL1-AS1,12
TMEM14E,1
RP11-362A9.3,0
RP11-788A4.1,0
P2RY1,5
RP11-38P22.2,0
RP11-529G21.2,11
RAP2B,268
RP11-292E2.1,0
RP11-292E2.2,0
RP11-292E2.4,0
C3orf79,0
RP11-217E22.5,0
ARHGEF26,63
DHX36,804
GPR149,0
RP11-656A15.1,0
RP11-439C8.1,0
RP11-439C8.2,0
MME,647
MME-AS1,0
RP11-451G4.1,0
RP11-451G4.2,19
RP11-451G4.3,0
PLCH1,1
PLCH1-AS1,0
PLCH1-AS2,0
AC104472.1,2
C3orf33,42
SLC33A1,234
GMPS,392
KCNAB1,4
KCNAB1-AS2,0
KCNAB1-AS1,0
RP11-305K5.1,1
SSR3,784
TIPARP-AS1,59
TIPARP,88
LINC00886,9
LEKR1,4
LINC00880,5
RP11-6F2.5,0
LINC00881,1
CCNL1,1669
RP11-555M1.3,0
VEPH1,1
PTX3,0
C3orf55,0
RP11-290K4.1,0
RP11-290K4.2,0
SHOX2,14
RSRC1,438
RP11-538P18.2,139
MLF1,44
GFM1,246
LXN,70
RP11-379F4.7,1
RP11-379F4.6,4
RARRES1,2
MFSD1,229
RP11-379F4.4,2
RP11-379F4.9,3
IQCJ-SCHIP1,0
IQCJ,0
IQCJ-SCHIP1-AS1,0
SCHIP1,26
IL12A-AS1,1
IL12A,6
LINC01100,0
C3orf80,2
RP11-431I8.1,0
RP11-432B6.3,0
IFT80,80
SMC4,709
TRIM59,155
KPNA4,276
ARL14,0
RP11-16N11.2,22
PPM1L,24
B3GALNT1,26
NMD3,237
SPTSSB,37
RP11-3P17.4,11
RP11-3P17.5,28
OTOL1,0
RP11-774I5.1,0
RP11-10O22.1,6
CT64,0
RP11-418B12.1,1
RP11-71H9.2,0
RP11-71H9.1,0
SI,0
RP11-747D18.1,2
SLITRK3,0
RP11-85M11.2,0
BCHE,0
RP11-450H5.1,0
RP11-12K11.2,0
ZBBX,0
RP11-576M8.2,0
SERPINI2,3
WDR49,30
PDCD10,897
SERPINI1,49
RP11-298O21.6,0
RP11-298O21.7,0
RP11-298O21.3,0
RP11-298O21.2,0
RP11-298O21.5,0
GOLIM4,75
RP11-637O11.2,0
RP11-368I23.2,0
RP11-368I23.3,0
RP11-368I23.4,0
RP11-152C17.1,0
MECOM,13
RP11-641D5.2,0
TERC,3
ACTRT3,2
RP11-816J6.3,3
MYNN,166
RP11-362K14.5,17
LRRC34,53
RP11-362K14.7,5
RP11-362K14.6,5
LRRIQ4,0
LRRC31,0
SAMD7,3
RP11-379K17.4,4
SEC62,2521
SEC62-AS1,4
GPR160,56
PHC3,540
RP11-379K17.12,55
PRKCI,101
RP11-543D10.2,2
SKIL,238
RP11-469J4.3,0
CLDN11,5
SLC7A14,15
RP11-373E16.4,0
RPL22L1,1101
EIF5A2,87
SLC2A2,0
TNIK,225
RP11-185E8.1,1
PLD1,6
PP13439,3
TMEM212,6
TMEM212-AS1,0
FNDC3B,101
AC092964.2,0
AC092964.1,0
GHSR,0
TNFSF10,228
RP11-408H1.3,0
NCEH1,31
AC007919.2,0
ECT2,28
SPATA16,1
RP11-324C10.1,0
NLGN1,0
NLGN1-AS1,0
NAALADL2,3
NAALADL2-AS2,0
NAALADL2-AS1,0
RP11-523G9.3,0
RP11-809F4.3,0
RP11-71G7.1,0
RP11-644C3.1,0
RP11-255G21.1,3
TBL1XR1,452
TBL1XR1-AS1,0
LINC00501,3
RP11-706D8.3,1
LINC00578,1
RP11-114M1.2,0
RP11-114M1.1,0
RP11-91K9.1,0
RP11-2L8.1,0
RP11-2L8.2,0
RP11-33A14.1,0
KCNMB2,0
RP11-385J1.2,0
ZMAT3,155
RP11-360P21.2,0
PIK3CA,172
RP11-245C23.3,1
KCNMB3,17
ZNF639,62
RP11-255C15.4,10
RP11-255C15.3,2
MFN1,121
RP11-145M9.4,19
AC007620.3,12
GNB4,57
RP11-145M9.5,0
ACTL6A,317
RP11-15L13.4,0
RP11-145M9.6,5
MRPL47,491
NDUFB5,1071
USP13,32
PEX5L,8
RP11-494H4.3,0
PEX5L-AS1,0
PEX5L-AS2,0
RP11-420J11.2,0
RP11-496B10.3,1
TTC14,1691
CCDC39,0
CCDC39-AS1,0
FXR1,564
DNAJC19,1092
RP11-275H4.1,0
RP11-4B14.3,0
SOX2,0
RP11-416O18.1,0
RP11-416O18.2,0
RP11-338L18.1,0
RP11-139K4.1,1
RP11-139K4.2,0
RP11-646E18.2,0
RP11-646E18.4,1
RP11-225N10.1,0
ATP11B,220
RP11-531F16.4,1
DCUN1D1,237
MCCC1,127
MCCC1-AS1,0
LAMP3,4
MCF2L2,40
B3GNT5,12
KLHL6,232
KLHL6-AS1,8
KLHL24,376
YEATS2,64
YEATS2-AS1,5
MAP6D1,1
PARL,428
ABCC5,73
ABCC5-AS1,0
HTR3D,0
HTR3C,1
HTR3E-AS1,0
HTR3E,1
RP11-778D9.13,3
RP11-778D9.12,5
EIF2B5,218
DVL3,71
AP2M1,1190
ABCF3,105
VWA5B2,0
ALG3,195
ECE2,42
CAMK2N2,0
PSMD2,405
EIF4G1,289
FAM131A,47
CLCN2,5
POLR2H,317
THPO,0
CHRD,0
RP11-433C9.2,0
EIF2B5-AS1,10
EPHB3,1
MAGEF1,285
RP11-329B9.4,0
RP11-329B9.3,0
RP11-329B9.5,0
RP11-329B9.1,10
VPS8,241
C3orf70,4
EHHADH-AS1,0
EHHADH,5
MAP3K13,316
TMEM41A,174
LIPH,0
SENP2,216
IGF2BP2,33
C3orf65,0
TRA2B,1107
ETV5,7
ETV5-AS1,0
DGKG,5
RP11-78H24.1,0
RP11-48F14.1,0
RP11-48F14.2,0
CRYGS,6
TBCCD1,113
DNAJB11,464
AHSG,0
FETUB,0
RP11-134F2.2,0
HRG,3
RP11-573D15.8,14
KNG1,1
RP11-573D15.9,14
EIF4A2,5321
RFC4,180
RP11-573D15.3,2
RP11-573D15.2,29
ADIPOQ,2
ADIPOQ-AS1,5
ST6GAL1,360
RPL39L,278
RP11-208N14.4,0
RTP1,0
MASP1,3
RTP4,91
RP11-567G11.1,0
SST,0
RTP2,0
RP11-211G3.3,1
BCL6,36
RP11-211G3.2,4
RP11-30O15.1,0
RP11-44H4.1,0
RP11-132N15.3,0
RP11-132N15.1,0
RP11-132N15.2,0
RP11-430L16.1,0
LPP-AS2,13
LPP,311
AC022498.1,10
LPP-AS1,0
TPRG1-AS1,4
TPRG1,66
TPRG1-AS2,0
TP63,0
LEPREL1,11
LEPREL1-AS1,8
CLDN1,1
CLDN16,5
TMEM207,0
IL1RAP,26
RP11-268E23.2,0
RP11-95L3.2,0
GMNC,0
OSTN,1
OSTN-AS1,2
UTS2B,1
CCDC50,114
PYDC2,0
RP11-197K6.1,0
RP11-655G22.1,0
FGF12,1
FGF12-AS1,0
FGF12-AS2,0
FGF12-AS3,0
MB21D2,12
RP11-143P4.2,0
HRASLS,0
ATP13A5,0
ATP13A5-AS1,0
ATP13A4,12
ATP13A4-AS1,0
OPA1,222
OPA1-AS1,0
RP11-528A4.2,0
RP11-699L21.1,1
RP11-699L21.2,0
RP11-135A1.3,0
RP11-135A1.2,2
HES1,1
RP11-513G11.4,0
RP11-513G11.3,2
RP11-513G11.2,0
LINC00887,23
CPN2,0
LRRC15,0
GP5,1
ATP13A3,146
LINC00884,26
TMEM44-AS1,18
TMEM44,21
AC046143.3,1
RP11-534C12.1,0
LSG1,145
FAM43A,62
AC106706.1,0
AC090505.6,0
AC090505.4,13
AC090505.1,0
XXYLT1,15
XXYLT1-AS1,0
XXYLT1-AS2,35
ACAP2,515
PPP1R2,2050
AC091633.3,6
APOD,2
RP11-141C7.4,1
AC069513.4,20
LINC00969,1218
MUC20,26
MUC4,0
AC124944.5,0
TNK2,177
TNK2-AS1,2
AC124944.3,10
RP11-352G9.1,3
RP11-480A16.1,34
TFRC,143
LINC00885,1
ZDHHC19,12
SLC51A,82
PCYT1A,250
RP11-447L10.1,0
AC069257.8,0
TCTEX1D2,154
TM4SF19,0
TM4SF19-AS1,7
TM4SF19,4
UBXN7,224
UBXN7-AS1,16
RNF168,556
CTD-2002J20.1,0
SMCO1,0
WDR53,98
FBXO45,44
LINC01063,12
NRROS,293
PIGX,119
CEP19,123
PAK2,1304
SENP5,333
NCBP2,732
NCBP2-AS1,11
NCBP2-AS2,502
PIGZ,9
MFI2,6
MFI2-AS1,7
DLG1,326
DLG1-AS1,0
AC128709.3,0
AC128709.4,0
AC128709.2,0
RP13-616I3.1,3
BDH1,115
RP11-496H1.2,2
AC024560.2,2
KIAA0226,248
FYTTD1,443
RP11-803P9.1,1
LRCH3,316
AC055764.1,1
IQCG,96
RPL35A,57528
LMLN,15
LMLN-AS1,0
FAM157A,0
ZNF595,206
ZNF718,102
ZNF732,7
ZNF141,315
RP11-2H3.6,0
ZNF721,502
PIGG,139
RP11-1263C18.1,0
PDE6B,115
RP11-1191J2.2,1
RP11-1191J2.5,54
ATP5I,2247
MYL5,100
MFSD7,2
PCGF3,104
RP11-1191J2.4,0
RP11-440L14.4,29
RP11-440L14.1,190
AC139887.4,0
CPLX1,0
RP11-440L14.3,0
GAK,219
TMEM175,184
DGKQ,33
SLC26A1,4
IDUA,6
FGFRL1,27
RP11-460I19.2,0
RNF212,17
RP11-20I20.2,1
AC092535.3,2
SPON2,425
RP11-20I20.4,0
CTBP1,343
CTBP1-AS2,74
MAEA,200
UVSSA,49
CRIPAK,25
NKX1-1,0
RP13-1016M1.2,1
RP11-1398P2.1,173
FAM53A,0
SLBP,98
RP11-572O17.1,117
TMEM129,49
TACC3,213
FGFR3,1
LETM1,139
WHSC1,135
NELFA,139
C4orf48,12
NAT8L,2
POLN,26
RP11-317B7.3,0
HAUS3,208
MXD4,182
ZFYVE28,78
RP11-478C1.7,0
RP11-503N18.1,1
RP11-503N18.3,0
RNF4,323
FAM193A,122
TNIP2,47
SH3BP2,205
ADD1,446
MFSD10,577
NOP14-AS1,114
NOP14,190
GRK4,15
HTT-AS,0
HTT,116
MSANTD1,3
RGS12,71
HGFAC,0
DOK7,8
LRPAP1,544
AL590235.1,0
RP11-529E10.7,2
LINC00955,0
RP3-368B9.2,0
RP3-513G18.2,0
AC141928.1,0
ADRA2C,0
OTOP1,0
TMEM128,297
LYAR,1245
ZBTB49,51
RP11-265O12.1,1
NSG1,299
STX18,149
STX18-AS1,26
RP11-326I19.3,0
MSX1,33
CYTL1,31
STK32B,18
C4orf6,0
EVC2,29
EVC,6
CRMP1,7
C4orf50,0
JAKMIP1,59
RP11-586D19.1,17
RP11-586D19.2,2
RP11-1406H17.1,0
WFS1,18
PPP2R2C,2
MAN2B2,88
MRFAP1,1040
RP11-539L10.3,92
AC093323.3,33
RP11-539L10.2,171
AC093323.1,0
S100P,16
MRFAP1L1,351
BLOC1S4,33
KIAA0232,136
TBC1D14,145
RP11-367J11.2,1
CCDC96,4
TADA2B,80
GRPEL1,331
RP11-367J11.3,27
SORCS2,0
PSAPL1,0
AFAP1-AS1,1
AFAP1,34
AC097381.1,0
ABLIM2,8
RP11-338K13.1,0
RP11-1258F18.1,0
SH3TC1,74
HTRA3,1
RP11-774O3.2,0
RP11-774O3.1,1
RP11-774O3.3,11
ACOX3,59
TRMT44,30
RP11-689P11.3,0
RP11-689P11.2,6
GPR78,0
CPZ,0
RP11-1338A24.1,0
HMX1,0
FAM90A26,0
USP17L13,0
USP17L10,0
USP17L11,0
USP17L12,0
USP17L15,0
USP17L17,0
USP17L18,0
USP17L19,0
USP17L20,0
USP17L21,0
USP17L22,0
USP17L23,0
USP17L24,0
USP17L25,0
USP17L26,0
USP17L5,0
USP17L27,0
USP17L28,0
USP17L29,0
USP17L30,0
RP11-1396O13.13,2
DEFB131,0
SLC2A9,4
DRD5,0
RP13-560N11.1,0
RP11-448G15.1,0
WDR1,838
ZNF518B,116
CLNK,51
RP11-61G19.1,0
HS3ST1,172
RP11-281P23.1,6
RP11-281P23.2,1
RP11-74M11.2,0
RP11-1J7.1,0
RP11-168E17.1,0
RP11-22A3.2,2
RP11-22A3.1,1
RAB28,347
NKX3-2,0
LINC01096,0
BOD1L1,484
RP11-341G5.1,0
AC007126.1,2
LINC01085,0
RP11-669M16.2,0
RP11-669M16.1,0
AC006296.1,0
AC006296.2,0
LINC00504,29
CPEB2-AS1,4
CPEB2,26
RP11-665G4.1,3
C1QTNF7,0
RP11-484O2.1,3
CC2D2A,65
RP11-799M12.2,0
FBXL5,376
FAM200B,610
BST1,19
CD38,659
FGFBP1,0
FGFBP2,538
PROM1,11
TAPT1,116
RP11-452J21.2,1
TAPT1-AS1,96
RP11-446J8.1,0
LDB2,15
RP11-141E13.1,0
RP11-576E20.1,0
QDPR,154
CLRN2,0
LAP3,186
AC006160.5,1
MED28,1060
FAM184B,60
DCAF16,259
NCAPG,69
LCORL,122
RP11-608B3.1,0
RP11-3J1.1,0
RP11-608O21.1,0
RP11-94H6.1,0
SLIT2,0
PACRGL,41
KCNIP4,0
RP11-362J17.1,1
RP11-120A1.1,0
RP11-556G22.3,0
RP11-556G22.2,0
RP11-17E2.2,0
GPR125,33
RP11-412P11.1,1
RP11-552M14.1,0
RP11-453O5.1,0
RP11-380P13.1,0
RP11-380P13.2,0
PPARGC1A,0
RP13-497K6.1,0
DHX15,261
RP11-496D24.2,0
SOD3,0
CCDC149,3
LGI2,0
SEPSECS,44
PI4K2B,210
RP11-660M5.1,0
ZCCHC4,71
ANAPC4,189
RP11-302F12.3,0
SLC34A2,0
SEL1L3,238
RP11-302F12.10,8
SMIM20,450
RP13-494C23.1,1
RBPJ,581
CCKAR,0
TBC1D19,175
STIM2,740
RP11-293A21.1,11
RP11-415C15.1,0
AC024132.1,0
RP11-415C15.2,0
RP11-415C15.3,0
AC007106.1,0
RP11-180C1.1,0
RP11-123O22.1,0
RP11-292B1.2,0
RP11-769N22.1,0
RP11-472K22.1,0
RP11-472K22.2,0
PCDH7,1
RP11-619J20.1,0
RP11-617I14.1,0
RP11-315A17.1,1
RP11-665I14.1,0
RP11-734I18.1,0
RP11-240A16.1,0
RP11-802H3.2,0
RP11-79E3.3,0
RP11-79E3.2,0
RP11-548L20.1,0
RP11-725M22.1,0
ARAP2,495
RP11-431M7.3,10
DTHD1,187
RP11-431M7.2,0
RP11-722M1.1,0
RP11-103J17.2,0
RP11-103J17.1,0
KIAA1239,0
C4orf19,1
RP11-36B15.1,1
RELL1,47
PGM2,89
TBC1D1,267
PTTG2,14
RP11-600L4.1,0
RP11-83C7.1,0
RP11-83C7.2,0
RP11-213G21.1,9
RP11-213G21.2,0
RP11-617D20.1,22
RP11-617D20.2,0
AC021860.1,69
KLF3,148
TLR10,89
TLR1,49
TLR6,21
FAM114A1,4
TMEM156,332
KLHL5,96
RP11-360F5.1,0
RP11-360F5.3,1
WDR19,34
RFC1,598
KLB,23
RPL9,55580
LIAS,213
UGDH,129
UGDH-AS1,27
SMIM14,631
RP11-539G18.2,9
UBE2K,437
PDS5A,336
N4BP2,348
RHOH,1628
RP11-395I6.2,2
AC195454.1,2
CHRNA9,0
RBM47,23
RP11-588L15.2,0
NSUN7,25
APBB2,123
RP11-632F7.3,1
UCHL1-AS1,1
UCHL1,20
LIMCH1,5
RP11-227F19.5,0
PHOX2B,0
RP11-227F19.1,0
RP11-227F19.2,0
LINC00682,1
RP11-457P14.5,0
TMEM33,382
DCAF4L1,1
RP11-814H16.2,1
SLC30A9,149
BEND4,8
RP11-63A11.1,0
SHISA3,0
ATP8A1,281
RP11-109E24.2,1
RP11-109E24.1,5
GRXCR1,0
RP11-395F4.1,0
RP11-324J13.2,0
RP11-663P9.1,0
RP11-328N19.1,1
KCTD8,0
YIPF7,0
GUF1,126
GNPDA2,137
RP11-700J17.1,3
RP11-700J17.2,3
RP11-362I1.1,0
GABRG1,0
GABRA2,0
RP11-436F23.1,0
COX7B2,0
GABRA4,1
GABRB1,1
COMMD8,570
ATP10D,124
AC092597.3,0
CORIN,5
RP11-121C2.2,14
NFXL1,61
NIPAL1,22
CNGA1,0
TXK,431
TEC,23
SLAIN2,198
SLC10A4,1
ZAR1,0
FRYL,597
OCIAD1,1024
OCIAD1-AS1,0
OCIAD2,1323
CWH43,0
DCUN1D4,120
RP11-365H22.2,1
LRRC66,0
SGCB,86
RP11-535C7.1,0
SPATA18,0
USP46,101
USP46-AS1,2
RP11-177B4.2,0
ERVMER34-1,0
RP11-752D24.3,0
RASL11B,0
SCFD2,65
RP11-752D24.2,0
FIP1L1,574
LNX1,61
LNX1-AS1,23
RP11-571I18.4,1
CHIC2,511
AC110792.1,0
GSX2,0
PDGFRA,1
RP11-231C18.1,0
RP11-231C18.2,0
RP11-545H22.1,0
AC006552.1,1
KIT,13
RP11-273B19.2,0
RP11-273B19.1,0
RP11-463H12.2,0
RP11-530I17.1,0
KDR,0
SRD5A3,69
RP11-177J6.1,1
TMEM165,186
CLOCK,218
RP11-528I4.2,4
PDCL2,0
NMU,3
RP11-345F18.1,0
EXOC1,300
CEP135,538
KIAA1211,0
AASDH,236
RP11-646I6.5,7
PPAT,75
RP11-646I6.6,1
AC068620.1,12
PAICS,211
RP11-393M11.2,1
SRP72,726
ARL9,2
THEGL,0
HOPX,1132
SPINK2,213
REST,488
RP11-738E22.3,2
NOA1,366
POLR2B,665
IGFBP7,16
IGFBP7-AS1,0
RP11-300M6.1,0
RP11-319E12.1,0
RP11-319E12.2,1
RP11-685F15.1,0
RP11-4O3.1,0
RP11-4O3.2,0
RP11-577G20.1,0
RP11-577G20.2,0
RP11-506N2.1,0
RP11-340A13.2,0
RP11-340A13.3,0
RP11-622J8.1,0
RP11-725D20.1,0
RP11-525J21.1,1
RP11-593F5.2,0
