,BMET3_Tumor
DNER,0
TRIP12,111
FBXO36,12
SLC16A14,4
AC009950.2,4
SP110,221
SP140,105
SP140L,112
SP100,443
AC010149.4,0
AC098823.3,0
CAB39,72
ITM2C,140
AC012507.3,0
GPR55,3
AC012507.4,0
SPATA3-AS1,0
SPATA3,0
C2orf72,0
PSMD1,48
HTR2B,0
ARMC9,4
B3GNT7,6
AC017104.2,2
NCL,744
NMUR1,9
C2orf57,0
MGC4771,0
PTMA,12104
PDE6D,53
COPS7B,36
NPPC,0
DIS3L2,49
AC105461.1,0
ALPP,1
AC068134.8,0
ALPPL2,0
AC068134.6,0
ALPI,0
ECEL1,0
PRSS56,0
CHRND,0
CHRNG,0
TIGD1,23
EIF4E2,135
AC073254.1,0
EFHD1,9
GIGYF2,79
KCNJ13,0
C2orf82,1
NGEF,1
AC106876.2,0
NEU2,0
INPP5D,106
ATG16L1,40
SAG,17
RP11-400N9.1,13
DGKD,73
USP40,14
UGT1A8,6
UGT1A10,0
UGT1A9,0
UGT1A7,0
UGT1A6,0
AC114812.8,1
UGT1A5,0
UGT1A4,0
UGT1A3,0
UGT1A1,0
MROH2A,0
HJURP,2
TRPM8,6
AC005538.5,0
SPP2,0
AC006037.2,0
RP11-309M7.1,0
AC097713.3,0
AC097713.4,1
ARL4C,516
SH3BP4,16
AC114814.4,0
AC114814.3,0
AGAP1,16
AC064874.1,0
GBX2,0
AC079135.1,0
ASB18,2
IQCA1,1
RP11-785G17.1,0
AC019068.2,0
ACKR3,0
AC011286.1,0
AC105760.3,2
AC105760.2,1
COPS8,129
AC107079.1,0
AC112715.2,1
COL6A3,98
AC112721.1,0
AC112721.2,1
MLPH,24
PRLH,0
RAB17,1
AC104667.3,4
AC096574.5,0
LRRFIP1,730
RBM44,4
RAMP1,22
UBE2F,121
UBE2F-SCLY,1
SCLY,9
ESPNL,0
KLHL30,0
FAM132B,22
ILKAP,60
AC016757.3,15
HES6,2
PER2,29
AC012485.1,0
AC012485.2,0
TRAF3IP1,12
ASB1,19
AC016999.2,0
LINC01107,0
AC113618.1,0
AC144525.1,0
TWIST2,0
AC114788.2,0
RP11-648F7.1,1
HDAC4,38
AC017028.1,0
AC062017.1,26
AC079612.1,0
AC079612.2,0
RP11-315F22.1,0
AC093802.1,10
NDUFA10,143
OR6B2,0
PRR21,0
OR6B3,0
AC013469.1,0
MYEOV2,626
OTOS,0
AC124861.1,0
GPC1,8
AC110619.2,4
ANKMY1,7
DUSP28,23
RNPEPL1,82
CAPN10-AS1,22
CAPN10,12
GPR35,33
AQP12B,0
AC011298.1,0
AC011298.2,1
AQP12A,0
KIF1A,0
AGXT,0
C2orf54,0
AC104809.3,0
AC104809.2,0
SNED1,14
AC093585.6,0
AC005237.4,0
MTERFD2,105
PASK,42
PPP1R7,114
ANO7,1
HDLBP,166
AC104841.2,0
2-Sep,246
AC005104.3,0
FARP2,17
STK25,79
BOK-AS1,0
BOK,4
RP11-367H1.1,0
THAP4,35
ATG4B,78
DTYMK,59
AC133528.2,7
ING5,55
AC114730.11,0
D2HGDH,23
AC114730.8,0
AC114730.7,0
GAL3ST2,0
AC114730.5,0
AC114730.3,0
NEU4,1
AC114730.2,0
PDCD1,60
CXXC11,6
AC131097.3,0
AC131097.4,0
AC093642.3,3
AC093642.4,0
AC093642.6,0
RP11-341N2.1,1
AY269186.1,0
AY269186.2,0
CHL1,10
CHL1-AS1,0
AC090044.1,1
AC090044.2,0
AC087430.1,3
CNTN6,0
RP11-204C23.1,0
CNTN4,7
CNTN4-AS2,0
CNTN4-AS1,0
IL5RA,6
TRNT1,55
CRBN,183
RP11-97C16.1,2
AC026188.1,0
SUMF1,36
LRRN1,1
SETMAR,8
ITPR1-AS1,5
ITPR1,53
EGOT,3
AC018816.3,14
BHLHE40-AS1,6
BHLHE40,311
ARL8B,94
AC026202.3,8
AC026202.1,0
EDEM1,49
AC026202.5,0
AC027119.1,0
AC026167.1,0
AC069277.2,0
GRM7-AS3,0
GRM7,3
GRM7-AS2,0
GRM7-AS1,1
RP11-157E16.1,0
LMCD1-AS1,7
AC018832.1,0
AC023481.1,1
LMCD1,44
LINC00312,5
AC034187.2,3
SSUH2,0
CAV3,0
OXTR,2
RAD18,16
SRGAP3,35
SRGAP3-AS1,0
SRGAP3-AS2,0
SRGAP3-AS3,0
SRGAP3-AS4,0
RP11-380O24.1,1
SETD5-AS1,289
THUMPD3,47
SETD5,113
RP11-58B17.2,2
LHFPL4,0
MTMR14,76
CPNE9,0
BRPF1,24
OGG1,20
CAMK1,40
TADA3,142
ARPC4,370
ARPC4-TTLL3,1
TTLL3,35
RP11-266J6.2,1
RPUSD3,67
CIDEC,10
JAGN1,98
IL17RE,4
IL17RC,28
CRELD1,47
PRRT3,11
PRRT3-AS1,3
RP11-1020A11.2,13
EMC3,152
AC022007.5,1
FANCD2,18
FANCD2OS,1
BRK1,845
VHL,81
IRAK2,19
TATDN2,20
RP11-438J1.1,0
LINC00852,2
GHRL,29
GHRLOS,3
SEC13,80
ATP2B2,0
LINC00606,0
AC018495.3,0
SLC6A11,3
SLC6A1,0
SLC6A1-AS1,0
HRH1,12
ATG7,30
VGLL4,131
RP11-169K17.4,0
RP11-169K17.3,0
TAMM41,20
TIMP4,46
PPARG,17
TSEN2,15
C3orf83,0
MKRN2,31
RAF1,124
TMEM40,1
CAND2,2
RP11-767C1.2,0
RPL32,22739
RP11-767C1.1,0
IQSEC1,108
NUP210,75
HDAC11-AS1,0
HDAC11,12
FBLN2,18
LINC00620,0
WNT7A,1
TPRXL,0
CHCHD4,22
TMEM43,80
RP11-434D12.1,1
AC093495.4,7
XPC,108
LSM3,243
RP11-536I6.2,1
RP11-536I6.1,0
SLC6A6,71
AC090952.5,0
CCDC174,80
C3orf20,1
AC090957.2,0
RP11-95M5.1,0
FGD5,13
FGD5-AS1,166
NR2C2,6
MRPS25,80
ZFYVE20,32
CAPN7,73
SH3BP5-AS1,9
SH3BP5,184
METTL6,21
EAF1,65
EAF1-AS1,5
COLQ,4
HACL1,53
BTD,29
ANKRD28,397
GALNT15,33
DPH3,87
OXNAD1,167
RFTN1,61
RP11-415F23.2,4
RP11-415F23.3,6
RP11-415F23.4,2
RP11-194G10.3,0
LINC00690,0
DAZL,0
AC091493.2,1
PLCL2,34
PLCL2-AS1,0
TBC1D5,77
AC132807.1,0
SATB1,119
KCNH8,1
EFHB,3
RAB5A,215
PP2D1,0
KAT2B,37
SGOL1,9
SGOL1-AS1,0
AC107622.1,0
RP11-669C19.1,0
RP11-180N14.1,0
ZNF385D,14
ZNF385D-AS1,0
ZNF385D-AS2,0
UBE2E2-AS1,0
UBE2E2,35
UBE2E1-AS1,0
UBE2E1,121
NKIRAS1,20
RPL15,14021
NR1D2,67
LINC00691,2
THRB,11
RP11-317L10.1,0
AC133680.1,0
RARB,8
TOP2B,109
NGLY1,119
OXSM,10
LINC00692,0
AC099754.1,0
LRRC3B,1
AC114877.3,0
NEK10,3
SLC4A7,77
RP11-222K16.1,0
RP11-222K16.2,30
EOMES,16
AC098973.2,0
AC098973.1,0
AC092415.1,0
CMC1,659
AZI2,129
ZCWPW2,0
LINC00693,0
RBMS3-AS3,2
RBMS3,44
RBMS3-AS2,2
RBMS3-AS1,0
AC116035.1,7
AC116035.2,0
TGFBR2,144
GADL1,0
STT3B,116
OSBPL10,11
OSBPL10-AS1,6
ZNF860,2
GPD1L,12
CMTM8,4
CMTM7,48
CMTM6,462
DYNC1LI1,62
CNOT10,56
CNOT10-AS1,0
TRIM71,0
CCR4,22
GLB1,38
TMPPE,0
CRTAP,97
RP11-627J17.1,0
SUSD5,0
FBXL2,39
UBP1,49
CLASP2,66
RP11-10C24.2,0
RP11-10C24.3,2
RP11-10C24.1,1
PDCD6IP,163
AC018359.1,0
AC123023.1,2
AC018359.3,0
ARPP21,0
ARPP21-AS1,0
STAC,1
DCLK3,0
TRANK1,19
RP11-129K12.1,0
RP11-129K12.4,0
RP11-129K12.3,0
EPM2AIP1,134
MLH1,34
LRRFIP2,75
RP11-285J16.1,0
RP11-259K5.1,0
RP11-259K5.2,0
GOLGA4,356
C3orf35,0
ITGA9,7
CTDSPL,9
VILL,4
PLCD1,25
DLEC1,9
ACAA1,51
MYD88,75
OXSR1,81
SLC22A13,0
SLC22A14,0
XYLB,2
ACVR2B-AS1,5
ACVR2B,5
EXOG,33
SCN5A,0
SCN10A,0
RP11-134J21.1,0
SCN11A,2
WDR48,48
GORASP1,19
TTC21A,8
CSRNP1,323
XIRP1,0
CX3CR1,7
CCR8,0
SLC25A38,77
RPSA,5376
MOBP,1
MYRIP,4
EIF1B,362
ENTPD3-AS1,45
ENTPD3,2
RPL14,9113
RP11-391M1.4,4
ZNF619,4
ZNF620,34
ZNF621,15
RP11-528N21.1,0
RP11-761N21.1,0
RP11-520A21.1,0
RP11-372H2.1,0
CTNNB1,288
ULK4,22
TRAK1,27
CCK,0
LYZL4,0
VIPR1,6
VIPR1-AS1,4
SEC22C,85
SS18L2,244
NKTR,412
RP4-613B23.1,2
ZBTB47,4
KLHL40,0
CCDC13,3
HHATL,0
HHATL-AS1,0
CCDC13-AS1,0
HIGD1A,141
RP11-70C1.1,3
ACKR2,1
RP11-70C1.3,0
KRBOX1,0
KRBOX1,3
CYP8B1,0
ZNF662,10
KRBOX1-AS1,0
FAM198A,4
POMGNT2,8
RP11-136C24.2,0
SNRK,125
RP11-188P20.3,2
SNRK-AS1,1
ANO10,15
ABHD5,138
RP4-672N11.1,0
RP4-555D20.3,0
RP4-555D20.4,0
RP4-555D20.2,0
TOPAZ1,0
RP11-424N24.2,1
TCAIM,29
LINC00694,16
ZNF445,26
ZNF852,1
ZKSCAN7,0
RP11-944L7.4,0
RP11-944L7.5,0
ZNF660,6
ZNF197,28
ZNF197-AS1,0
ZNF35,8
RP11-348P10.2,3
ZNF502,4
ZNF501,3
KIAA1143,141
KIF15,0
TMEM42,46
TGM4,0
RP11-272D20.2,0
ZDHHC3,78
EXOSC7,40
CLEC3B,6
CDCP1,9
TMEM158,4
LARS2,9
LARS2-AS1,0
LIMD1,34
LIMD1-AS1,0
SACM1L,107
SLC6A20,0
LZTFL1,15
CCR9,0
FYCO1,36
CXCR6,69
XCR1,0
CCR3,0
CCR1,21
CCR2,13
RP11-24F11.2,2
CCR5,10
CCRL2,63
LTF,2
RTP3,0
LRRC2,17
LUZPP1,0
TDGF1,2
ALS2CL,5
TMIE,2
PRSS50,0
PRSS46,0
PRSS45,0
PRSS42,0
MYL3,1
PTH1R,23
AC109583.1,0
CCDC12,270
NBEAL2,16
SETD2,109
KIF9-AS1,3
KIF9,34
KLHL18,38
RP11-708J19.1,17
PTPN23,18
SCAP,17
ELP6,47
CSPG5,0
SMARCC1,81
DHX30,67
MAP4,187
CDC25A,0
CAMP,6
ZNF589,15
NME6,49
SPINK8,4
FBXW12,1
PLXNB1,8
CCDC51,14
TMA7,2659
RP11-24C3.2,1
ATRIP,2
TREX1,35
SHISA5,163
PFKFB4,9
UCN2,0
COL7A1,5
UQCRC1,128
TMEM89,0
SLC26A6,12
CELSR3,1
RP11-148G20.1,0
NCKIPSD,7
RP11-572O6.1,0
IP6K2,103
PRKAR2A,114
PRKAR2A-AS1,3
SLC25A20,9
ARIH2OS,21
ARIH2,153
RP13-131K19.1,0
RP13-131K19.2,1
RP13-131K19.7,0
P4HTM,21
WDR6,38
DALRD3,60
NDUFAF3,213
IMPDH2,193
RP13-131K19.6,2
QRICH1,41
QARS,198
USP19,7
LAMB2,23
CCDC71,8
KLHDC8B,10
C3orf84,0
CCDC36,3
RP11-3B7.1,0
C3orf62,29
USP4,54
GPX1,2283
RHOA,950
TCTA,55
AMT,13
NICN1-AS1,1
NICN1,31
DAG1,17
BSN-AS2,1
BSN,0
BSN-AS1,0
APEH,42
MST1,4
RNF123,10
AMIGO3,0
GMPPB,8
IP6K1,36
CDHR4,1
FAM212A,11
UBA7,25
TRAIP,0
CAMKV,0
MST1R,0
CTD-2330K9.2,0
CTD-2330K9.3,1
MON1A,8
RBM6,184
RBM5,211
RP11-493K19.3,2
SEMA3F,2
GNAT1,0
GNAI2,345
U73166.2,12
SEMA3B-AS1,0
LSMEM2,3
IFRD2,64
HYAL3,3
NAT6,24
HYAL1,6
HYAL2,92
TUSC2,112
RASSF1,91
ZMYND10-AS1,0
ZMYND10,7
NPRL2,57
CYB561D2,59
XXcos-LUCA11.5,0
TMEM115,27
CACNA2D2,3
XXcos-LUCA11.4,23
C3orf18,6
HEMK1,22
CISH,58
MAPKAPK3,123
RP11-804H8.6,4
DOCK3,0
MANF,271
RBM15B,27
VPRBP,29
RAD54L2,18
TEX264,148
GRM2,0
IQCF6,0
IQCF3,0
IQCF2,0
IQCF5-AS1,0
IQCF5,0
IQCF1,0
RRP9,22
PARP3,12
GPR62,0
PCBP4,33
RP11-155D18.14,0
ABHD14B,216
ABHD14A,83
ACY1,2
ABHD14A-ACY1,0
RPL29,10245
DUSP7,20
LINC00696,0
POC1A,3
ALAS1,36
TLR9,0
TLR9,0
TWF2,162
RP5-1157M23.2,3
PPM1M,26
WDR82,125
GLYCTK,24
DNAH1,9
BAP1,10
PHF7,16
SEMA3G,9
TNNC1,1
NISCH,67
STAB1,58
NT5DC2,24
SMIM4,77
PBRM1,89
GNL3,235
GLT8D1,30
SPCS1,600
NEK4,21
ITIH1,1
ITIH3,0
ITIH4,4
RP5-966M1.6,0
ITIH4-AS1,1
MUSTN1,0
TMEM110-MUSTN1,1
TMEM110,2
SFMBT1,42
RP11-894J14.5,1
RFT1,17
PRKCD,19
TKT,964
DCP1A,81
CACNA1D,4
RP11-884K10.6,0
CHDH,8
IL17RB,2
RP11-884K10.7,9
ACTR8,26
SELK,1379
CACNA2D3,10
CACNA2D3-AS1,0
LRTM1,5
RP11-889D3.1,0
RP11-889D3.2,0
RP11-64C1.1,0
RP11-875H7.1,0
RP11-875H7.2,0
WNT5A,10
WNT5A-AS1,0
RP11-875H7.5,0
ERC2,0
RP11-58O15.1,0
CCDC66,178
FAM208A,96
ARHGEF3,92
ARHGEF3-AS1,0
SPATA12,1
RP11-157F20.3,1
IL17RD,8
HESX1,2
APPL1,146
ASB14,0
DNAH12,0
PDE12,32
ARF4,351
RP11-755B10.4,16
DENND6A,41
RP11-755B10.2,1
RP11-755B10.3,16
SLMAP,58
FLNB,38
FLNB-AS1,0
DNASE1L3,124
ABHD6,10
RPP14,83
RPP14,0
RP11-80H18.4,0
PXK,78
PDHB,96
RP11-802O23.3,2
RP11-359I18.5,1
KCTD6,21
ACOX2,3
FAM107A,24
RP11-475O23.2,0
RP11-475O23.3,0
FAM3D,0
C3orf67,11
RP11-147N17.1,0
CTD-2185K10.1,0
RP11-285B24.1,0
RP11-719N22.2,0
FHIT,51
NPCDR1,0
PTPRG,58
C3orf14,16
FEZF2,0
CADPS,4
LINC00698,0
SYNPR,0
SYNPR-AS1,0
SNTN,0
C3orf49,2
THOC7,174
THOC7-AS1,0
ATXN7,140
PSMD6-AS2,6
RP11-245J9.5,0
PSMD6,118
RP11-245J9.4,15
RP11-245J9.6,2
RP11-129B22.1,1
LINC00994,0
PRICKLE2,3
PRICKLE2-AS1,0
PRICKLE2-AS2,0
PRICKLE2-AS3,1
RP11-14D22.2,0
RP11-14D22.1,0
ADAMTS9,24
ADAMTS9-AS1,0
ADAMTS9-AS2,15
RP11-543A18.1,0
MAGI1,19
MAGI1-AS1,0
SLC25A26,109
LRIG1,18
KBTBD8,22
RP11-85I21.1,0
SUCLG2,116
RP11-81N13.1,10
FAM19A1,6
FAM19A4,0
EOGT,22
CTD-2013N24.2,0
TMF1,252
UBA3,57
ARL6IP5,675
LMOD3,60
FRMD4B,304
RP11-62G11.2,0
RP11-444P10.1,0
MITF,20
RP11-460N16.1,9
RP11-231I13.2,0
FOXP1,318
FOXP1-AS1,0
RP11-154H23.3,3
EIF4E3,29
GPR27,1
PROK2,6
LINC00877,24
RP11-398A8.4,0
LINC00870,0
RP11-433A10.3,0
RP11-433A10.2,0
RP11-447M4.1,0
RYBP,116
RP11-654C22.2,0
SHQ1,14
GXYLT2,4
PPP4R2,199
EBLN2,35
PDZRN3,4
PDZRN3-AS1,0
RP11-20B7.1,0
RP11-508O18.1,0
CNTN3,0
RP11-803B1.8,6
CTD-2026G6.3,0
FRG2C,0
LINC00960,3
ZNF717,10
ROBO2,0
RP11-354H21.1,0
RP11-354H21.2,0
RP11-314M24.1,0
ROBO1,9
RP11-47P18.1,0
RP11-47P18.2,0
RP11-6B4.1,0
RP11-520D19.1,0
RP11-520D19.2,0
GBE1,23
RP11-142L1.1,0
RP11-359D24.1,0
RP11-260O18.1,0
LINC00971,12
RP11-735B13.2,0
CADM2,2
CADM2-AS2,0
CADM2-AS1,0
RP11-789F5.1,0
RP11-331K15.1,0
VGLL3,1
CHMP2B,115
POU1F1,0
RP11-451B8.1,0
HTR1F,1
CGGBP1,191
RP11-159G9.5,14
ZNF654,23
C3orf38,39
EPHA3,9
PROS1,14
ARL13B,28
STX19,1
DHFRL1,18
NSUN3,42
LINC00879,0
MTRNR2L12,7011
EPHA6,0
ARL6,5
CRYBG3,16
CRYBG3,8
MINA,22
OR5AC2,0
RP11-343D2.11,0
OR5H1,0
OR5H14,0
OR5H15,0
RP11-325B23.2,0
OR5H6,0
OR5H2,0
OR5K4,0
OR5K3,0
OR5K1,0
OR5K2,0
CLDND1,261
CPOX,14
RP11-227H4.5,0
GPR15,0
ST3GAL6-AS1,2
ST3GAL6,43
DCBLD2,5
CTD-2021J15.1,0
LINC00973,0
RP11-779P15.1,0
RP11-779P15.2,0
RP11-201E8.1,1
COL8A1,28
RP11-383I23.2,0
CMSS1,66
FILIP1L,95
TMEM30C,0
TBC1D23,42
NIT2,66
RP11-114I8.4,0
TOMM70A,24
LNP1,3
TMEM45A,36
GPR128,0
TFG,108
ABI3BP,50
IMPG2,1
SENP7,87
TRMT10C,100
PCNP,416
ZBTB11,87
ZBTB11-AS1,16
RPL24,7000
CEP97,19
NXPE3,48
RP11-49I4.3,0
NFKBIZ,468
RP11-221J22.1,0
RP11-221J22.2,0
ZPLD1,1
RP11-280H21.1,0
ALCAM,38
CBLB,146
LINC00882,10
LINC00883,1
RP11-446H18.5,0
RP11-446H18.6,1
CCDC54,0
RP11-115H18.1,0
BBX,296
LINC00635,0
LINC00636,0
CD47,189
RP11-861A13.4,23
IFT57,108
HHLA2,0
MYH15,0
KIAA1524,9
DZIP3,43
RETNLB,0
TRAT1,282
GUCA1C,0
MORC1,0
MORC1-AS1,0
RP11-59E19.1,0
RP11-59E19.4,0
LINC00488,0
DPPA2,0
DPPA4,3
RP11-702L6.4,4
RP11-457K10.1,0
RP11-119D18.1,0
RP11-553A10.1,1
PVRL3-AS1,0
PVRL3,10
CD96,242
RP11-615J4.3,0
ZBED2,2
PLCXD2,10
PLCXD2-AS1,0
PHLDB2,29
ABHD10,13
TAGLN3,1
TMPRSS7,23
C3orf52,1
GCSAM,10
RP11-757F18.5,0
SLC9C1,0
RP11-90K6.1,1
CD200,23
RP11-231E6.1,1
BTLA,14
ATG3,161
SLC35A5,18
RP11-572C15.6,3
CCDC80,67
RP11-572C15.5,7
CD200R1L,0
CD200R1,14
RP11-484K9.4,0
GTPBP8,63
C3orf17,52
RP11-572M11.4,0
RP11-572M11.1,0
RP11-572M11.3,0
BOC,19
WDR52,18
WDR52-AS1,0
SPICE1,22
SIDT1,21
SIDT1-AS1,33
KIAA2018,53
NAA50,139
RP11-271C24.2,0
ATP6V1A,77
GRAMD1C,7
RP11-255E6.6,0
ZDHHC23,2
KIAA1407,11
QTRTD1,34
DRD3,0
RP11-553L6.2,48
ZNF80,11
TIGIT,58
RP11-553L6.5,40
ZBTB20,165
ZBTB20-AS1,0
RP11-197K3.1,0
ZBTB20-AS2,12
ZBTB20-AS3,0
ZBTB20-AS4,4
RP11-190P13.2,0
GAP43,0
LSAMP,12
LSAMP-AS1,0
LINC00903,0
TUSC7,0
LINC00901,0
RP11-384F7.2,0
RP11-768G7.2,0
RP11-768G7.3,0
RP11-384F7.1,0
IGSF11,1
IGSF11-AS1,0
C3orf30,0
RP11-484M3.5,0
UPK1B,1
B4GALT4,73
B4GALT4-AS1,0
ARHGAP31,22
ARHGAP31-AS1,1
TMEM39A,44
POGLUT1,50
RP11-190C22.8,0
TIMMDC1,91
CD80,0
RP11-190C22.9,3
ADPRH,12
PLA1A,0
POPDC2,4
COX17,410
MAATS1,1
RP11-169N13.4,0
NR1I2,1
GSK3B,107
RP11-18H7.1,3
GPR156,0
LRRC58,83
RP11-174O3.3,0
FSTL1,83
NDUFB4,489
HGD,9
RABL3,26
GTF2E1,5
RP11-500K19.1,0
STXBP5L,0
POLQ,2
ARGFX,0
FBXO40,0
HCLS1,385
GOLGB1,279
IQCB1,34
EAF2,53
SLC15A2,15
ILDR1,2
CD86,62
CASR,0
CSTA,864
CCDC58,35
FAM162A,213
WDR5B,10
RP11-299J3.8,12
KPNA1,59
PARP9,42
DTX3L,24
PARP15,39
PARP14,168
HSPBAP1,37
DIRC2,9
RP11-67L2.2,15
SEMA5B,1
PDIA5,22
SEC22A,24
RP11-797D24.3,0
ADCY5,0
RP11-797D24.4,0
PTPLB,44
MYLK-AS1,6
MYLK,35
MYLK-AS2,0
RP11-9N20.3,0
CCDC14,97
ROPN1,0
KALRN,29
UMPS,16
RP11-71H17.9,0
ITGB5,14
ITGB5-AS1,0
MUC13,1
HEG1,56
SLC12A8,4
ZNF148,155
SNX4,63
OSBPL11,47
RP11-379B18.6,0
RP11-379B18.5,4
RP11-666A20.4,7
ALG1L,0
ROPN1B,0
SLC41A3,44
RP11-158I23.1,0
RP11-124N2.1,0
ALDH1L1,8
ALDH1L1-AS1,0
ALDH1L1-AS2,0
RP11-71E19.1,0
RP11-71E19.2,0
KLF15,2
RP11-71E19.5,0
CCDC37,0
ZXDC,16
UROC1,0
CHST13,3
C3orf22,0
TXNRD3,3
TXNRD3NB,0
CHCHD6,18
PLXNA1,19
C3orf56,0
RP11-88I21.2,0
RP11-59J16.1,1
RP11-59J16.2,0
TPRA1,29
MCM2,1
PODXL2,0
ABTB1,143
MGLL,27
KBTBD12,0
SEC61A1,77
RUVBL1,38
RUVBL1-AS1,0
EEFSEC,27
DNAJB8,0
DNAJB8-AS1,0
GATA2,37
RP11-475N22.4,4
C3orf27,3
RPN1,162
RAB7A,347
RP11-723O4.9,3
RP11-723O4.2,0
ACAD9,9
KIAA1257,6
RP11-723O4.6,0
EFCC1,1
GP9,0
RAB43,0
ISY1-RAB43,0
RP11-434H6.6,0
ISY1,73
RP11-434H6.7,3
CNBP,759
COPG1,32
HMCES,48
H1FX,7
H1FX-AS1,16
EFCAB12,2
MBD4,147
IFT122,28
RHO,0
H1FOO,0
PLXND1,72
TMCC1,24
TMCC1-AS1,5
RP11-93K22.6,0
TRH,1
RP11-93K22.13,0
RP11-77P16.4,11
COL6A5,0
COL6A6,0
PIK3R4,16
ATP2C1,33
RP11-39E3.3,0
ASTE1,31
NEK11,6
RP11-265F19.1,0
NUDT16,138
MRPL3,119
RP11-517B11.4,0
CPNE4,6
ACPP,53
DNAJC13,29
ACAD11,5
NPHP3,64
ACKR4,4
UBA5,41
NPHP3-AS1,0
RP11-469L4.1,0
TMEM108,12
RP11-402L6.1,0
BFSP2,1
BFSP2-AS1,0
RP11-91K8.5,0
CDV3,131
TOPBP1,42
TF,0
SRPRB,50
RAB6B,1
C3orf36,1
SLCO2A1,21
RP11-202A13.1,0
RYK,61
RP11-200A1.1,0
RP11-375I20.6,1
AMOTL2,11
ANAPC13,73
CEP63,56
EPHB1,1
KY,0
PPP2R3A,24
RP11-305O4.3,0
MSL2,82
PCCB,19
STAG1,123
RP11-102M11.2,4
SLC35G2,21
RP11-731C17.2,7
RP11-85F14.5,22
NCK1,142
IL20RB,3
IL20RB-AS1,0
SOX14,0
RP11-2A4.3,0
RP11-2A4.4,0
CLDN18,0
RP11-461M2.2,1
DZIP1L,1
A4GNT,0
DBR1,12
ARMC8,65
NME9,2
MRAS,14
ESYT3,1
CEP70,10
FAIM,27
PIK3CB,40
RP11-548O1.3,0
FOXL2,1
C3orf72,0
PRR23A,7
MRPS22,52
PRR23B,0
PRR23C,0
BPESC1,0
RP11-219D15.3,0
COPB2,78
RP11-319G6.1,6
RBP2,0
RP11-319G6.3,0
RBP1,10
NMNAT3,5
RP11-442N1.2,2
RP11-442N1.1,0
RP11-166D18.1,0
CLSTN2,2
RP11-68L1.2,0
RP11-68L1.1,0
CLSTN2-AS1,0
TRIM42,0
RP11-691G17.1,0
SLC25A36,150
SPSB4,0
RP11-231L11.1,0
ACPL2,13
RP11-438D8.2,1
ZBTB38,226
RASA2,160
RP11-340E6.1,0
RNF7,428
GRK7,1
ATP1B3,1402
ATP1B3-AS1,5
RP11-271K21.11,1
TFDP2,119
RP11-485G4.2,58
GK5,36
XRN1,178
ATR,41
PLS1,1
PLS1-AS1,0
TRPC1,5
PCOLCE2,9
RP11-372E1.4,0
PAQR9,0
RP11-372E1.6,9
U2SURP,212
RP11-91G21.1,2
RP11-80H8.3,0
CHST2,10
RP11-80H8.4,0
SLC9A9,44
SLC9A9-AS1,0
SLC9A9-AS2,0
C3orf58,52
RP11-88H10.2,0
RP11-88H10.3,0
RP11-274H2.2,0
AC107021.1,0
RP11-274H2.3,0
PLOD2,16
PLSCR4,14
PLSCR2,0
PLSCR1,177
PLSCR5,0
PLSCR5-AS1,0
RP11-649A16.1,0
RP11-232M24.1,0
ZIC4,2
ZIC4-AS1,0
ZIC1,31
RP11-78O22.1,0
RP11-71N10.1,1
RP11-639B1.1,0
RP11-501O2.1,0
RP11-501O2.3,0
RP11-501O2.4,0
RP11-501O2.5,0
AGTR1,0
CPB1,0
RP11-680B3.2,0
CPA3,69
GYG1,110
HLTF,46
HLTF-AS1,0
HPS3,39
CP,20
RP11-206M11.7,1
TM4SF18,63
TM4SF1,233
TM4SF1-AS1,0
RP11-278L15.2,0
TM4SF4,0
WWTR1,84
WWTR1-AS1,0
COMMD2,94
ANKUB1,2
RNF13,220
PFN2,24
AC117395.1,1
RP11-651P23.5,0
RP11-167H9.4,1
snoU13,0
RP11-167H9.5,0
RP11-167H9.6,0
RP11-483E7.1,0
TSC22D2,197
SERP1,718
EIF2A,384
SELT,444
FAM194A,0
RP11-103G8.2,16
SIAH2,38
SIAH2-AS1,1
CLRN1-AS1,0
FAM188B2,0
RP11-166N6.3,0
RP11-166N6.2,2
RP11-373I8.1,0
CLRN1,0
MED12L,1
GPR171,251
P2RY14,13
GPR87,0
P2RY13,9
P2RY12,0
IGSF10,0
RP11-454C18.1,0
AADACL2,0
RP11-454C18.2,0
RP11-64D22.5,0
AADAC,0
SUCNR1,1
RP11-246A10.1,2
MBNL1,562
MBNL1-AS1,16
TMEM14E,0
RP11-362A9.3,0
RP11-788A4.1,0
P2RY1,11
RP11-38P22.2,2
RP11-529G21.2,7
RAP2B,67
RP11-292E2.1,0
RP11-292E2.2,2
RP11-292E2.4,0
C3orf79,0
RP11-217E22.5,0
ARHGEF26,21
DHX36,373
GPR149,0
RP11-656A15.1,0
RP11-439C8.1,0
RP11-439C8.2,0
MME,4
MME-AS1,0
RP11-451G4.1,0
RP11-451G4.2,6
RP11-451G4.3,0
PLCH1,0
PLCH1-AS1,0
PLCH1-AS2,0
AC104472.1,0
C3orf33,7
SLC33A1,51
GMPS,95
KCNAB1,3
KCNAB1-AS2,0
KCNAB1-AS1,0
RP11-305K5.1,2
SSR3,389
TIPARP-AS1,18
TIPARP,341
LINC00886,5
LEKR1,7
LINC00880,2
RP11-6F2.5,1
LINC00881,2
CCNL1,1151
RP11-555M1.3,0
VEPH1,3
PTX3,40
C3orf55,2
RP11-290K4.1,0
