,BMET1_Involved
STAM2,48
FMNL2,10
PRPF40A,446
ARL6IP6,159
AC011901.2,0
AC079150.3,0
RPRM,7
GALNT13,0
AC009227.2,2
AC009227.3,0
AC061961.2,0
KCNJ3,79
AC092625.1,0
AC093375.1,1
NR4A2,1424
GPD2,47
AC011308.1,0
GALNT5,0
ERMN,10
CYTIP,1829
ACVR1C,33
AC019186.1,2
ACVR1,20
UPP2,1
RP11-546J1.1,1
RP11-1152H14.1,1
CCDC148-AS1,0
CCDC148,0
PKP4,27
AC005042.4,0
AC005042.5,0
DAPL1,27
TANC1,5
WDSUB1,50
BAZ2B,271
AC008277.1,0
AC009506.1,4
AC009961.3,12
7-Mar,308
CD302,121
LY75,43
LY75-CD302,0
PLA2R1,1
ITGB6,1
RBMS1,423
AC009313.1,0
TANK,437
AC009299.2,0
AC009299.3,15
PSMD14,142
TBR1,0
AC009487.4,0
SLC4A10,6
DPP4,99
AC008063.2,0
AC008063.3,0
GCG,0
AC007750.5,0
FAP,1
IFIH1,56
GCA,243
KCNH7,0
AC007740.1,0
FIGN,5
AC092684.1,0
GRB14,0
COBLL1,148
AC019181.2,8
SLC38A11,3
AC013463.2,0
SCN3A,3
SCN2A,1
CSRNP3,0
GALNT3,101
AC009495.2,13
AC009495.4,1
AC009495.3,0
TTC21B,54
AC010127.3,0
SCN1A,0
SCN9A,7
SCN7A,0
XIRP2,0
XIRP2-AS1,0
AC074363.1,0
AC016723.4,0
B3GALT1,1
STK39,88
CERS6,74
CERS6-AS1,1
NOSTRIN,3
SPC25,33
G6PC2,0
ABCB11,0
DHRS9,18
AC007556.3,0
LRP2,1
BBS5,4
RP11-724O16.1,0
KLHL41,0
FASTKD1,41
PPIG,687
CCDC173,4
PHOSPHO2,21
KLHL23,33
SSB,609
METTL5,271
UBR3,89
MYO3B,6
AC012594.1,0
AC007277.3,4
LINC01124,0
SP5,0
AC007405.4,0
AC007405.6,3
ERICH2,0
GAD1,0
AC007405.8,0
GORASP2,187
TLK1,374
METTL8,99
DCAF17,49
CYBRD1,30
DYNC1I2,187
AC068039.1,0
AC068039.4,10
SLC25A12,46
HAT1,171
METAP1D,54
DLX1,10
DLX2,18
AC104801.1,1
AC104088.1,0
ITGA6,62
AC078883.4,0
AC078883.3,8
AC093818.1,15
PDK1,76
RAPGEF4-AS1,0
RAPGEF4,0
MLTK,80
MLK7-AS1,1
CDCA7,37
RP11-796E10.1,0
AC106900.6,0
SP3,222
RP11-394I13.2,0
RP11-394I13.3,0
RP11-394I13.1,2
OLA1,435
AC018470.4,0
SP9,0
AC018470.1,0
CIR1,319
SCRN3,43
GPR155,265
AC010894.3,11
AC018890.6,0
WIPF1,803
AC010894.5,3
CHRNA1,8
AC018890.4,0
CHN1,24
ATF2,137
AC096649.2,0
ATP5G3,1375
AC096649.3,0
AC016751.3,0
AC016751.2,0
KIAA1715,122
EVX2,0
HOXD13,0
HOXD12,0
HOXD11,0
HOXD10,0
HOXD-AS2,2
HOXD9,0
HOXD8,8
HOXD3,0
HOXD4,0
RP11-387A1.5,0
HOXD-AS1,2
AC009336.24,6
HOXD1,0
MTX2,139
AC017048.1,0
AC017048.2,0
RP11-324L17.1,0
LINC01116,18
LINC01117,0
AC092162.1,0
AC073636.1,0
AC079305.11,0
AC079305.8,0
HNRNPA3,1589
NFE2L2,825
AC079305.10,7
RP11-337N6.2,0
RP11-337N6.1,6
AGPS,88
TTC30B,6
AC073834.3,0
TTC30A,1
PDE11A,20
AC012499.1,0
RBM45,31
OSBPL6,3
RP11-65L3.1,1
AC009948.5,18
PRKRA,219
DFNB59,1
FKBP7,12
PLEKHA3,64
TTN-AS1,60
TTN,59
RP11-65L3.4,5
RP11-65L3.2,2
RP11-171I2.5,4
RP11-171I2.2,2
RP11-171I2.4,2
RP11-171I2.3,0
RP11-171I2.1,0
RP11-88L24.4,0
CCDC141,22
SESTD1,41
AC093911.1,0
ZNF385B,0
CWC22,146
AC009478.1,0
UBE2E3,233
AC104076.3,0
AC068196.1,0
AC104820.2,56
AC020595.1,0
ITGA4,566
CERKL,0
NEUROD1,0
AC013733.3,0
AC013733.4,0
RP11-366L5.1,3
SSFA2,96
PPP1R1C,0
PDE1A,0
DNAJC10,172
FRZB,0
NCKAP1,33
DUSP19,9
AC064871.3,0
NUP35,76
RP11-438L19.1,4
AC093639.1,0
ZNF804A,0
AC007966.1,0
FSIP2,1
AC008174.3,1
AC097500.2,31
RP11-410E4.1,6
ZC3H15,614
AC018867.1,0
AC018867.2,0
ITGAV,46
AC017101.10,0
FAM171B,1
ZSWIM2,0
AC007319.1,1
CALCRL,13
TFPI,40
LINC01090,0
GULP1,14
DIRC1,0
COL3A1,0
COL5A2,1
AC133106.2,0
WDR75,75
SLC40A1,78
ASNSD1,176
ANKAR,48
OSGEPL1,34
OSGEPL1-AS1,5
RP11-455J20.3,2
ORMDL1,702
AC013468.1,0
PMS1,86
C2orf88,8
MSTN,0
HIBCH,190
INPP1,29
MFSD6,57
RP11-647K16.1,2
TMEM194B,17
AC093388.3,3
NAB1,53
AC006460.2,0
AC005540.3,36
GLS,208
STAT1,459
AC067945.2,0
STAT4,376
AC092614.2,0
MYO1B,9
NABP1,402
AC098872.3,0
SDPR,19
AC098617.1,1
TMEFF2,1
AC013401.1,0
AC013401.2,0
PCGEM1,0
RP11-764E7.1,0
AC018799.1,0
AC006196.1,0
AC010983.1,0
AC064834.1,5
RP11-762E8.1,3
AC064834.2,3
AC064834.3,0
SLC39A10,123
DNAH7,4
STK17B,2248
RP11-347P5.1,1038
HECW2,9
AC020571.3,51
CCDC150,24
GTF3C3,55
C2orf66,0
PGAP1,57
ANKRD44,542
AC013264.2,88
AC010746.3,0
SF3B1,803
COQ10B,279
HSPD1,1690
HSPE1,1950
HSPE1-MOB4,0
MOB4,338
RFTN2,3
AC011997.1,2
MARS2,19
BOLL,10
PLCL1,15
AC109589.1,0
AC005235.1,2
AC019330.1,0
AC018717.1,0
SATB2,6
RP11-486F17.1,0
SATB2-AS1,0
AC093590.1,0
FTCDNL1,2
C2orf69,161
TYW5,232
C2orf47,73
SPATS2L,171
KCTD18,61
SGOL2,88
AOX1,0
AC007163.3,0
AC007163.6,1
BZW1,782
RP11-469M7.1,23
CLK1,733
PPIL3,158
NIF3L1,40
ORC2,78
AC005037.3,2
FAM126B,163
NDUFB3,617
RP11-13J8.1,3
CFLAR,1282
CFLAR-AS1,6
AC007283.5,0
CASP10,90
CASP8,432
ALS2CR12,6
TRAK2,116
STRADB,66
ALS2CR11,0
TMEM237,27
MPP4,2
ALS2,20
CDK15,0
RP11-107N15.1,0
FZD7,3
AC079354.1,8
AC079354.3,1
AC079354.5,1
SUMO1,1007
AC079354.2,2
NOP58,448
RP11-686O6.1,2
RP11-686O6.2,6
BMPR2,96
FAM117B,65
ICA1L,43
WDR12,123
CARF,80
NBEAL1,4709
CYP20A1,220
ABI2,152
RP11-363J17.1,0
RAPH1,13
CD28,150
CTLA4,30
ICOS,184
AC009965.2,0
AC009498.1,0
AC016903.1,0
AC016903.2,0
PARD3B,2
NRP2,6
AC007362.3,0
AC007679.3,0
INO80D,169
AC007383.3,12
NDUFS1,169
AC007383.4,13
EEF1B2,6735
GPR1,7
ZDBF2,37
AC017081.1,0
ADAM23,7
AC010731.2,0
AC010731.3,0
AC010731.4,0
DYTN,0
MDH1B,0
FASTKD2,61
RP11-95H11.1,0
AC008269.2,1
CPO,0
KLF7,118
AC007879.1,0
AC007879.2,1
AC007879.4,0
AC007879.3,0
AC007879.7,0
AC007879.5,3
AC007879.6,0
CREB1,251
METTL21A,213
AC079767.4,36
CCNYL1,47
RP11-801F7.1,0
FZD5,4
AC096772.6,12
PLEKHM3,13
CRYGD,0
CRYGC,0
CRYGB,0
CRYGA,0
C2orf80,0
IDH1,191
IDH1-AS1,24
PIKFYVE,100
PTH2R,8
MAP2,9
UNC80,7
RPE,108
KANSL1L,20
RP11-260M2.1,18
AC007038.7,18
AC006994.2,3
ACADL,63
MYL1,1
AC007970.1,1
LANCL1,51
CPS1,6
ERBB4,0
AC093381.2,1
AC108066.1,0
IKZF2,54
RP11-105N14.1,3
RP11-105N14.3,0
RP11-105N14.2,0
AC079610.2,0
SPAG16,129
AC107218.3,0
VWC2L,0
BARD1,57
AC072062.1,0
ABCA12,0
AC072062.3,0
AC073284.4,0
ATIC,147
FN1,21
AC012462.1,0
AC012462.2,0
AC012462.3,0
AC012668.1,0
AC012668.2,0
AC012668.3,0
LINC00607,2
AC093850.2,0
AC122136.2,0
AC093382.1,0
MREG,3
PECR,81
TMEM169,2
XRCC5,707
RP11-566E18.3,2
4-Mar,1
AC012513.6,0
AC069155.1,0
AC098820.2,1
SMARCAL1,34
AC098820.4,0
RPL37A,24206
AC073321.3,0
AC073321.4,0
IGFBP2,3
IGFBP5,1
AC007563.5,0
AC007563.3,0
AC007557.4,0
TNP1,0
AC007557.2,0
AC007557.3,0
AC007563.1,0
AC007557.1,0
RP11-574O16.1,0
AC009492.1,0
DIRC3,1
TNS1,6
AC010136.2,0
RUFY4,3
CXCR2,19
CXCR1,4
ARPC2,3822
GPBAR1,33
AAMP,241
PNKD,307
TMBIM1,309
AC021016.8,0
C2orf62,1
SLC11A1,514
CTDSP1,342
RP11-378A13.2,7
VIL1,2
USP37,95
RQCD1,97
PLCD4,3
RP11-548H3.1,7
ZNF142,11
BCS1L,53
RNF25,34
STK36,7
TTLL4,16
CYP27A1,15
RP11-459I19.1,0
PRKAG3,0
WNT6,0
WNT10A,6
AC073128.10,0
AC097468.7,0
CDK5R2,1
LINC00608,4
FEV,0
CRYBA2,64
AC097468.4,0
CCDC108,6
IHH,0
RP11-33O4.1,2
NHEJ1,5
SLC23A3,21
CNPPD1,141
FAM134A,98
ZFAND2B,200
ABCB6,0
ATG9A,65
ANKZF1,222
GLB1L,27
STK16,138
TUBA4A,1478
DNAJB2,100
PTPRN,0
AC114803.3,3
RESP18,0
DNPEP,229
AC053503.4,2
DES,2
AC053503.6,0
SPEG,7
AC053503.11,0
RP11-316O14.1,0
GMPPA,74
ASIC4,93
CHPF,36
TMEM198,12
RP11-256I23.1,0
OBSL1,7
RP11-256I23.2,2
INHA,0
STK11IP,27
AC009955.8,0
SLC4A3,4
RP11-256I23.3,0
AC009502.4,1
AC008281.1,0
AC114765.1,0
AC114765.2,0
AC067956.1,0
AC093843.1,0
EPHA4,31
CTD-2308L22.1,2
AC068489.1,0
PAX3,0
CCDC140,0
RP11-384O8.1,0
SGPP2,7
RP11-16P6.1,1
FARSB,95
MOGAT1,1
ACSL3,194
AC097461.4,0
KCNE4,2
AC013448.1,1
AC013448.2,0
SCG2,0
AP1S3,79
WDFY1,82
MRPL44,78
AC073641.2,0
SERPINE2,11
FAM124B,4
CUL3,133
DOCK10,331
AC067961.1,0
NYAP2,40
RP11-314B1.2,0
AC068138.1,0
IRS1,6
RP11-395N3.2,0
RHBDD1,31
COL4A4,6
COL4A3,3
AC097662.2,1
MFF,307
TM4SF20,0
AGFG1,103
C2orf83,0
SLC19A3,37
CCL20,976
DAW1,0
SPHKAP,0
AC009410.1,0
AC074019.1,0
PID1,24
DNER,2
TRIP12,275
FBXO36,15
SLC16A14,4
AC009950.2,4
SP110,522
SP140,261
SP140L,165
SP100,921
AC010149.4,1
AC098823.3,0
CAB39,144
ITM2C,234
AC012507.3,0
GPR55,35
AC012507.4,0
SPATA3-AS1,0
SPATA3,0
C2orf72,0
PSMD1,121
HTR2B,0
ARMC9,18
B3GNT7,39
AC017104.2,5
NCL,1471
NMUR1,10
C2orf57,0
MGC4771,0
PTMA,17739
PDE6D,87
COPS7B,64
NPPC,0
DIS3L2,89
AC105461.1,0
ALPP,3
AC068134.8,0
ALPPL2,0
AC068134.6,0
ALPI,0
ECEL1,0
PRSS56,0
CHRND,0
CHRNG,0
TIGD1,28
EIF4E2,298
AC073254.1,0
EFHD1,1
GIGYF2,162
KCNJ13,0
C2orf82,3
NGEF,2
AC106876.2,0
NEU2,0
INPP5D,263
ATG16L1,76
SAG,28
RP11-400N9.1,29
DGKD,142
USP40,30
UGT1A8,6
UGT1A10,0
UGT1A9,0
UGT1A7,0
UGT1A6,2
AC114812.8,0
UGT1A5,0
UGT1A4,0
UGT1A3,0
UGT1A1,0
MROH2A,0
HJURP,28
TRPM8,19
AC005538.5,0
SPP2,0
AC006037.2,0
RP11-309M7.1,0
AC097713.3,0
AC097713.4,8
ARL4C,1172
SH3BP4,4
AC114814.4,0
AC114814.3,0
AGAP1,34
AC064874.1,0
GBX2,0
AC079135.1,0
ASB18,0
IQCA1,2
RP11-785G17.1,0
AC019068.2,0
ACKR3,2
AC011286.1,0
AC105760.3,0
AC105760.2,6
COPS8,191
AC107079.1,0
AC112715.2,0
COL6A3,14
AC112721.1,0
AC112721.2,1
MLPH,40
PRLH,0
RAB17,12
AC104667.3,12
AC096574.5,0
LRRFIP1,1541
RBM44,7
RAMP1,64
UBE2F,281
UBE2F-SCLY,1
SCLY,24
ESPNL,0
KLHL30,0
FAM132B,21
ILKAP,144
AC016757.3,3
HES6,8
PER2,56
AC012485.1,0
AC012485.2,0
TRAF3IP1,11
ASB1,42
AC016999.2,0
LINC01107,0
AC113618.1,0
AC144525.1,0
TWIST2,0
AC114788.2,0
RP11-648F7.1,0
HDAC4,75
AC017028.1,0
AC062017.1,27
AC079612.1,0
AC079612.2,0
RP11-315F22.1,0
AC093802.1,13
NDUFA10,350
OR6B2,0
PRR21,0
OR6B3,0
AC013469.1,0
MYEOV2,981
OTOS,0
AC124861.1,0
GPC1,1
AC110619.2,0
ANKMY1,27
DUSP28,34
RNPEPL1,172
CAPN10-AS1,65
CAPN10,34
GPR35,57
AQP12B,0
AC011298.1,0
AC011298.2,0
AQP12A,0
KIF1A,2
AGXT,2
C2orf54,0
AC104809.3,0
AC104809.2,0
SNED1,11
AC093585.6,0
AC005237.4,0
MTERFD2,322
PASK,159
PPP1R7,235
ANO7,5
HDLBP,382
AC104841.2,0
2-Sep,507
AC005104.3,0
FARP2,42
STK25,146
BOK-AS1,1
BOK,11
RP11-367H1.1,0
THAP4,63
ATG4B,138
DTYMK,145
AC133528.2,18
ING5,69
AC114730.11,0
D2HGDH,57
AC114730.8,1
AC114730.7,0
GAL3ST2,0
AC114730.5,3
AC114730.3,1
NEU4,0
AC114730.2,0
PDCD1,76
CXXC11,14
AC131097.3,1
AC131097.4,0
AC093642.3,5
AC093642.4,0
AC093642.6,0
RP11-341N2.1,0
AY269186.1,0
AY269186.2,0
CHL1,3
CHL1-AS1,0
AC090044.1,0
AC090044.2,0
AC087430.1,2
CNTN6,0
RP11-204C23.1,0
CNTN4,0
CNTN4-AS2,0
CNTN4-AS1,0
IL5RA,3
TRNT1,96
CRBN,438
RP11-97C16.1,5
AC026188.1,1
SUMF1,56
LRRN1,0
SETMAR,19
ITPR1-AS1,8
ITPR1,98
EGOT,0
AC018816.3,25
BHLHE40-AS1,6
BHLHE40,592
ARL8B,162
AC026202.3,2
AC026202.1,0
EDEM1,105
AC026202.5,0
AC027119.1,0
AC026167.1,0
AC069277.2,5
GRM7-AS3,0
GRM7,15
GRM7-AS2,0
GRM7-AS1,0
RP11-157E16.1,0
LMCD1-AS1,8
AC018832.1,0
AC023481.1,0
LMCD1,5
LINC00312,0
AC034187.2,0
SSUH2,0
CAV3,0
OXTR,0
RAD18,43
SRGAP3,64
SRGAP3-AS1,0
SRGAP3-AS2,0
SRGAP3-AS3,0
SRGAP3-AS4,1
RP11-380O24.1,0
SETD5-AS1,643
THUMPD3,134
SETD5,240
RP11-58B17.2,8
LHFPL4,0
MTMR14,147
CPNE9,5
BRPF1,32
OGG1,57
CAMK1,49
TADA3,271
ARPC4,755
ARPC4-TTLL3,1
TTLL3,57
RP11-266J6.2,1
RPUSD3,143
CIDEC,6
JAGN1,158
IL17RE,8
IL17RC,29
CRELD1,65
PRRT3,42
PRRT3-AS1,2
RP11-1020A11.2,31
EMC3,266
AC022007.5,4
FANCD2,49
FANCD2OS,0
BRK1,1309
VHL,166
IRAK2,40
TATDN2,57
RP11-438J1.1,0
LINC00852,10
GHRL,67
GHRLOS,7
SEC13,149
ATP2B2,0
LINC00606,0
AC018495.3,0
SLC6A11,11
SLC6A1,0
SLC6A1-AS1,0
HRH1,9
ATG7,60
VGLL4,126
RP11-169K17.4,0
RP11-169K17.3,1
TAMM41,55
TIMP4,2
PPARG,3
TSEN2,36
C3orf83,2
MKRN2,82
RAF1,238
TMEM40,1
CAND2,3
RP11-767C1.2,1
RPL32,38079
RP11-767C1.1,0
IQSEC1,178
NUP210,237
HDAC11-AS1,0
HDAC11,16
FBLN2,2
LINC00620,0
WNT7A,13
TPRXL,1
CHCHD4,48
TMEM43,164
RP11-434D12.1,2
AC093495.4,7
XPC,197
LSM3,525
RP11-536I6.2,0
RP11-536I6.1,0
SLC6A6,79
AC090952.5,0
CCDC174,153
C3orf20,1
AC090957.2,0
RP11-95M5.1,0
FGD5,1
FGD5-AS1,261
NR2C2,10
MRPS25,207
ZFYVE20,66
CAPN7,142
SH3BP5-AS1,16
SH3BP5,227
METTL6,58
EAF1,108
EAF1-AS1,20
COLQ,30
HACL1,86
BTD,51
ANKRD28,291
GALNT15,4
DPH3,104
OXNAD1,365
RFTN1,141
RP11-415F23.2,12
RP11-415F23.3,13
RP11-415F23.4,20
RP11-194G10.3,0
LINC00690,0
DAZL,0
AC091493.2,0
PLCL2,92
PLCL2-AS1,0
TBC1D5,148
AC132807.1,0
SATB1,410
KCNH8,1
EFHB,1
RAB5A,241
PP2D1,0
KAT2B,88
SGOL1,19
SGOL1-AS1,1
AC107622.1,0
RP11-669C19.1,2
RP11-180N14.1,1
ZNF385D,3
ZNF385D-AS1,0
ZNF385D-AS2,0
UBE2E2-AS1,0
UBE2E2,40
UBE2E1-AS1,0
UBE2E1,215
NKIRAS1,16
RPL15,22027
NR1D2,141
LINC00691,6
THRB,10
RP11-317L10.1,1
AC133680.1,0
RARB,1
TOP2B,293
NGLY1,209
OXSM,36
LINC00692,0
AC099754.1,0
LRRC3B,0
AC114877.3,0
NEK10,8
SLC4A7,140
RP11-222K16.1,1
RP11-222K16.2,58
EOMES,87
AC098973.2,0
AC098973.1,0
AC092415.1,0
CMC1,1266
AZI2,214
ZCWPW2,3
LINC00693,11
RBMS3-AS3,0
RBMS3,0
RBMS3-AS2,4
RBMS3-AS1,0
AC116035.1,0
AC116035.2,0
TGFBR2,238
GADL1,1
STT3B,237
OSBPL10,12
OSBPL10-AS1,3
ZNF860,8
GPD1L,34
CMTM8,15
CMTM7,163
CMTM6,744
DYNC1LI1,136
CNOT10,128
CNOT10-AS1,0
TRIM71,1
CCR4,49
GLB1,88
TMPPE,2
CRTAP,103
RP11-627J17.1,0
SUSD5,1
FBXL2,51
UBP1,68
CLASP2,161
RP11-10C24.2,0
RP11-10C24.3,4
RP11-10C24.1,0
PDCD6IP,312
AC018359.1,0
AC123023.1,1
AC018359.3,0
ARPP21,5
ARPP21-AS1,0
STAC,1
DCLK3,0
TRANK1,109
RP11-129K12.1,1
RP11-129K12.4,0
RP11-129K12.3,0
EPM2AIP1,267
MLH1,77
LRRFIP2,184
RP11-285J16.1,1
RP11-259K5.1,0
RP11-259K5.2,2
GOLGA4,812
C3orf35,2
ITGA9,1
CTDSPL,12
VILL,38
PLCD1,20
DLEC1,10
ACAA1,209
MYD88,177
OXSR1,180
SLC22A13,0
SLC22A14,1
XYLB,9
ACVR2B-AS1,2
ACVR2B,5
EXOG,83
SCN5A,0
SCN10A,0
RP11-134J21.1,0
SCN11A,5
WDR48,160
GORASP1,19
TTC21A,11
CSRNP1,344
XIRP1,0
CX3CR1,126
CCR8,1
SLC25A38,159
RPSA,10143
MOBP,1
MYRIP,1
EIF1B,517
ENTPD3-AS1,60
ENTPD3,1
RPL14,17444
RP11-391M1.4,17
ZNF619,7
ZNF620,39
ZNF621,24
RP11-528N21.1,0
RP11-761N21.1,0
RP11-520A21.1,0
RP11-372H2.1,0
CTNNB1,378
ULK4,48
TRAK1,35
CCK,0
LYZL4,0
VIPR1,17
VIPR1-AS1,4
SEC22C,181
SS18L2,411
NKTR,756
RP4-613B23.1,0
ZBTB47,4
KLHL40,0
CCDC13,4
HHATL,0
HHATL-AS1,0
CCDC13-AS1,0
HIGD1A,251
RP11-70C1.1,3
ACKR2,0
RP11-70C1.3,0
KRBOX1,0
KRBOX1,0
CYP8B1,0
ZNF662,7
KRBOX1-AS1,0
FAM198A,0
POMGNT2,17
RP11-136C24.2,0
SNRK,285
RP11-188P20.3,2
SNRK-AS1,2
ANO10,18
ABHD5,112
RP4-672N11.1,0
RP4-555D20.3,0
RP4-555D20.4,0
RP4-555D20.2,0
TOPAZ1,0
RP11-424N24.2,2
TCAIM,55
LINC00694,9
ZNF445,63
ZNF852,10
ZKSCAN7,6
RP11-944L7.4,0
RP11-944L7.5,0
ZNF660,6
ZNF197,31
ZNF197-AS1,1
ZNF35,13
RP11-348P10.2,2
ZNF502,10
ZNF501,7
KIAA1143,201
KIF15,18
TMEM42,62
TGM4,0
RP11-272D20.2,0
ZDHHC3,132
EXOSC7,114
CLEC3B,0
CDCP1,1
TMEM158,0
LARS2,6
LARS2-AS1,0
LIMD1,46
LIMD1-AS1,3
SACM1L,182
SLC6A20,2
LZTFL1,25
CCR9,0
FYCO1,53
CXCR6,52
XCR1,0
CCR3,3
CCR1,25
CCR2,28
RP11-24F11.2,6
CCR5,42
CCRL2,87
LTF,0
RTP3,0
LRRC2,26
LUZPP1,0
TDGF1,0
ALS2CL,9
TMIE,3
PRSS50,0
PRSS46,0
PRSS45,0
PRSS42,0
MYL3,0
PTH1R,0
AC109583.1,0
CCDC12,531
NBEAL2,69
SETD2,294
KIF9-AS1,6
KIF9,45
KLHL18,109
RP11-708J19.1,31
PTPN23,38
SCAP,47
ELP6,100
CSPG5,0
SMARCC1,213
DHX30,128
MAP4,231
CDC25A,6
CAMP,0
ZNF589,33
NME6,95
SPINK8,0
FBXW12,0
PLXNB1,0
CCDC51,20
TMA7,4614
RP11-24C3.2,1
ATRIP,5
TREX1,55
SHISA5,307
PFKFB4,10
UCN2,0
COL7A1,1
UQCRC1,259
TMEM89,1
SLC26A6,16
CELSR3,1
RP11-148G20.1,0
NCKIPSD,16
RP11-572O6.1,1
IP6K2,186
PRKAR2A,254
PRKAR2A-AS1,7
SLC25A20,59
ARIH2OS,44
ARIH2,307
RP13-131K19.1,1
RP13-131K19.2,1
RP13-131K19.7,3
P4HTM,42
WDR6,109
DALRD3,115
NDUFAF3,496
IMPDH2,415
RP13-131K19.6,7
QRICH1,84
QARS,355
USP19,30
LAMB2,1
CCDC71,27
KLHDC8B,18
C3orf84,0
CCDC36,0
RP11-3B7.1,1
C3orf62,45
USP4,126
GPX1,1920
RHOA,1492
TCTA,113
AMT,12
NICN1-AS1,1
NICN1,36
DAG1,16
BSN-AS2,16
BSN,0
BSN-AS1,1
APEH,107
MST1,8
RNF123,51
AMIGO3,0
GMPPB,9
IP6K1,103
CDHR4,0
FAM212A,8
UBA7,74
TRAIP,4
CAMKV,7
MST1R,0
CTD-2330K9.2,0
CTD-2330K9.3,0
MON1A,15
RBM6,359
RBM5,408
RP11-493K19.3,1
SEMA3F,0
GNAT1,0
GNAI2,506
U73166.2,12
SEMA3B-AS1,0
LSMEM2,0
IFRD2,128
HYAL3,12
NAT6,41
HYAL1,10
HYAL2,18
TUSC2,245
RASSF1,207
ZMYND10-AS1,0
ZMYND10,6
NPRL2,147
CYB561D2,141
XXcos-LUCA11.5,0
TMEM115,52
CACNA2D2,19
XXcos-LUCA11.4,45
C3orf18,18
HEMK1,30
CISH,142
MAPKAPK3,183
RP11-804H8.6,7
DOCK3,3
MANF,344
RBM15B,55
VPRBP,53
RAD54L2,62
TEX264,292
GRM2,1
IQCF6,0
IQCF3,0
IQCF2,0
IQCF5-AS1,0
IQCF5,0
IQCF1,1
RRP9,60
PARP3,19
GPR62,0
PCBP4,30
RP11-155D18.14,0
ABHD14B,357
ABHD14A,153
ACY1,12
ABHD14A-ACY1,0
RPL29,17364
DUSP7,36
LINC00696,0
POC1A,26
ALAS1,67
TLR9,0
TLR9,0
TWF2,262
RP5-1157M23.2,5
PPM1M,54
WDR82,272
GLYCTK,38
DNAH1,26
BAP1,40
PHF7,36
SEMA3G,6
TNNC1,2
NISCH,90
STAB1,26
NT5DC2,20
SMIM4,164
PBRM1,202
GNL3,444
GLT8D1,62
SPCS1,1021
NEK4,40
ITIH1,3
ITIH3,0
ITIH4,8
RP5-966M1.6,1
ITIH4-AS1,1
MUSTN1,0
TMEM110-MUSTN1,0
TMEM110,1
SFMBT1,78
RP11-894J14.5,4
RFT1,41
PRKCD,59
TKT,1025
DCP1A,165
CACNA1D,20
RP11-884K10.6,0
CHDH,29
IL17RB,15
RP11-884K10.7,6
ACTR8,51
SELK,1527
CACNA2D3,7
CACNA2D3-AS1,0
LRTM1,2
RP11-889D3.1,0
RP11-889D3.2,0
RP11-64C1.1,0
RP11-875H7.1,0
RP11-875H7.2,0
WNT5A,1
WNT5A-AS1,0
RP11-875H7.5,0
ERC2,0
RP11-58O15.1,1
CCDC66,368
FAM208A,220
ARHGEF3,224
ARHGEF3-AS1,0
SPATA12,0
RP11-157F20.3,0
IL17RD,13
HESX1,4
APPL1,269
ASB14,0
DNAH12,0
PDE12,81
ARF4,432
RP11-755B10.4,16
DENND6A,98
RP11-755B10.2,1
RP11-755B10.3,11
SLMAP,190
FLNB,31
FLNB-AS1,0
DNASE1L3,5
ABHD6,31
RPP14,154
RPP14,0
RP11-80H18.4,0
PXK,77
PDHB,244
RP11-802O23.3,2
RP11-359I18.5,1
KCTD6,31
ACOX2,0
FAM107A,0
RP11-475O23.2,0
RP11-475O23.3,1
FAM3D,2
C3orf67,16
RP11-147N17.1,0
CTD-2185K10.1,3
RP11-285B24.1,0
RP11-719N22.2,0
FHIT,110
NPCDR1,0
PTPRG,1
C3orf14,27
FEZF2,0
CADPS,5
LINC00698,0
SYNPR,0
SYNPR-AS1,0
SNTN,0
C3orf49,6
THOC7,364
THOC7-AS1,0
ATXN7,373
PSMD6-AS2,23
RP11-245J9.5,2
PSMD6,190
RP11-245J9.4,31
RP11-245J9.6,3
RP11-129B22.1,0
LINC00994,0
PRICKLE2,1
PRICKLE2-AS1,0
PRICKLE2-AS2,0
PRICKLE2-AS3,0
RP11-14D22.2,0
RP11-14D22.1,0
ADAMTS9,1
ADAMTS9-AS1,0
ADAMTS9-AS2,3
RP11-543A18.1,0
MAGI1,4
MAGI1-AS1,0
SLC25A26,349
LRIG1,46
KBTBD8,24
RP11-85I21.1,1
SUCLG2,274
RP11-81N13.1,8
FAM19A1,30
FAM19A4,2
EOGT,26
CTD-2013N24.2,0
TMF1,469
UBA3,173
ARL6IP5,1238
LMOD3,84
FRMD4B,307
RP11-62G11.2,0
RP11-444P10.1,0
MITF,18
RP11-460N16.1,25
RP11-231I13.2,0
FOXP1,985
FOXP1-AS1,0
RP11-154H23.3,4
EIF4E3,118
GPR27,8
PROK2,33
LINC00877,33
RP11-398A8.4,0
LINC00870,0
RP11-433A10.3,0
RP11-433A10.2,0
RP11-447M4.1,0
RYBP,218
RP11-654C22.2,0
SHQ1,36
GXYLT2,0
PPP4R2,378
EBLN2,57
PDZRN3,1
PDZRN3-AS1,0
RP11-20B7.1,0
RP11-508O18.1,0
CNTN3,0
RP11-803B1.8,1
CTD-2026G6.3,0
FRG2C,0
LINC00960,1
ZNF717,17
ROBO2,0
RP11-354H21.1,0
RP11-354H21.2,0
RP11-314M24.1,0
ROBO1,3
RP11-47P18.1,1
RP11-47P18.2,1
RP11-6B4.1,0
RP11-520D19.1,0
RP11-520D19.2,2
GBE1,38
RP11-142L1.1,0
RP11-359D24.1,0
