,BMET5_Tumor
C3orf83,11
MKRN2,150
RAF1,283
TMEM40,1
CAND2,8
RP11-767C1.2,0
RPL32,87086
RP11-767C1.1,0
IQSEC1,173
NUP210,203
HDAC11-AS1,1
HDAC11,39
FBLN2,63
LINC00620,0
WNT7A,6
TPRXL,0
CHCHD4,132
TMEM43,219
RP11-434D12.1,0
AC093495.4,10
XPC,248
LSM3,1478
RP11-536I6.2,0
RP11-536I6.1,0
SLC6A6,144
AC090952.5,0
CCDC174,264
C3orf20,3
AC090957.2,0
RP11-95M5.1,0
FGD5,2
FGD5-AS1,432
NR2C2,22
MRPS25,525
ZFYVE20,58
CAPN7,215
SH3BP5-AS1,35
SH3BP5,182
METTL6,107
EAF1,130
EAF1-AS1,18
COLQ,14
HACL1,161
BTD,111
ANKRD28,894
GALNT15,34
DPH3,271
OXNAD1,343
RFTN1,117
RP11-415F23.2,5
RP11-415F23.3,10
RP11-415F23.4,14
RP11-194G10.3,0
LINC00690,0
DAZL,0
AC091493.2,0
PLCL2,65
PLCL2-AS1,0
TBC1D5,213
AC132807.1,0
SATB1,317
KCNH8,6
EFHB,13
RAB5A,473
PP2D1,0
KAT2B,115
SGOL1,61
SGOL1-AS1,2
AC107622.1,0
RP11-669C19.1,5
RP11-180N14.1,0
ZNF385D,35
ZNF385D-AS1,0
ZNF385D-AS2,0
UBE2E2-AS1,0
UBE2E2,161
UBE2E1-AS1,2
UBE2E1,664
NKIRAS1,59
RPL15,56807
NR1D2,117
LINC00691,6
THRB,53
RP11-317L10.1,2
AC133680.1,0
RARB,2
TOP2B,360
NGLY1,303
OXSM,96
LINC00692,0
AC099754.1,0
LRRC3B,0
AC114877.3,0
NEK10,27
SLC4A7,233
RP11-222K16.1,1
RP11-222K16.2,79
EOMES,57
AC098973.2,0
AC098973.1,0
AC092415.1,0
CMC1,1125
AZI2,349
ZCWPW2,16
LINC00693,3
RBMS3-AS3,2
RBMS3,39
RBMS3-AS2,2
RBMS3-AS1,0
AC116035.1,2
AC116035.2,0
TGFBR2,232
GADL1,0
STT3B,386
OSBPL10,60
OSBPL10-AS1,23
ZNF860,25
GPD1L,54
CMTM8,11
CMTM7,164
CMTM6,1058
DYNC1LI1,321
CNOT10,140
CNOT10-AS1,0
TRIM71,4
CCR4,18
GLB1,240
TMPPE,1
CRTAP,247
RP11-627J17.1,0
SUSD5,10
FBXL2,48
UBP1,107
CLASP2,176
RP11-10C24.2,1
RP11-10C24.3,8
RP11-10C24.1,3
PDCD6IP,485
AC018359.1,3
AC123023.1,1
AC018359.3,0
ARPP21,12
ARPP21-AS1,0
STAC,6
DCLK3,0
TRANK1,64
RP11-129K12.1,4
RP11-129K12.4,2
RP11-129K12.3,0
EPM2AIP1,387
MLH1,134
LRRFIP2,295
RP11-285J16.1,4
RP11-259K5.1,0
RP11-259K5.2,8
GOLGA4,1031
C3orf35,7
ITGA9,15
CTDSPL,58
VILL,43
PLCD1,53
DLEC1,4
ACAA1,220
MYD88,186
OXSR1,172
SLC22A13,0
SLC22A14,3
XYLB,20
ACVR2B-AS1,7
ACVR2B,20
EXOG,79
SCN5A,0
SCN10A,0
RP11-134J21.1,0
SCN11A,3
WDR48,152
GORASP1,60
TTC21A,33
CSRNP1,329
XIRP1,0
CX3CR1,43
CCR8,5
SLC25A38,309
RPSA,23013
MOBP,2
MYRIP,12
EIF1B,1148
ENTPD3-AS1,139
ENTPD3,2
RPL14,39045
RP11-391M1.4,30
ZNF619,11
ZNF620,40
ZNF621,45
RP11-528N21.1,0
RP11-761N21.1,1
RP11-520A21.1,2
RP11-372H2.1,0
CTNNB1,428
ULK4,54
TRAK1,92
CCK,3
LYZL4,0
VIPR1,32
VIPR1-AS1,0
SEC22C,290
SS18L2,688
NKTR,1039
RP4-613B23.1,18
ZBTB47,20
KLHL40,0
CCDC13,16
HHATL,0
HHATL-AS1,0
CCDC13-AS1,0
HIGD1A,919
RP11-70C1.1,30
ACKR2,5
RP11-70C1.3,0
KRBOX1,0
KRBOX1,4
CYP8B1,0
ZNF662,20
KRBOX1-AS1,0
FAM198A,3
POMGNT2,15
RP11-136C24.2,0
SNRK,164
RP11-188P20.3,7
SNRK-AS1,1
ANO10,88
ABHD5,211
RP4-672N11.1,0
RP4-555D20.3,0
RP4-555D20.4,2
RP4-555D20.2,0
TOPAZ1,0
RP11-424N24.2,6
TCAIM,210
LINC00694,16
ZNF445,86
ZNF852,16
ZKSCAN7,12
RP11-944L7.4,0
RP11-944L7.5,0
ZNF660,30
ZNF197,73
ZNF197-AS1,0
ZNF35,35
RP11-348P10.2,3
ZNF502,27
ZNF501,9
KIAA1143,344
KIF15,52
TMEM42,245
TGM4,12
RP11-272D20.2,0
ZDHHC3,279
EXOSC7,282
CLEC3B,0
CDCP1,26
TMEM158,5
LARS2,23
LARS2-AS1,0
LIMD1,72
LIMD1-AS1,5
SACM1L,230
SLC6A20,8
LZTFL1,78
CCR9,1
FYCO1,52
CXCR6,88
XCR1,7
CCR3,1
CCR1,112
CCR2,46
RP11-24F11.2,6
CCR5,47
CCRL2,31
LTF,2
RTP3,0
LRRC2,25
LUZPP1,0
TDGF1,1
ALS2CL,8
TMIE,8
PRSS50,0
PRSS46,0
PRSS45,0
PRSS42,2
MYL3,4
PTH1R,39
AC109583.1,0
CCDC12,594
NBEAL2,25
SETD2,326
KIF9-AS1,17
KIF9,212
KLHL18,116
RP11-708J19.1,64
PTPN23,42
SCAP,62
ELP6,269
CSPG5,8
SMARCC1,391
DHX30,218
MAP4,740
CDC25A,13
CAMP,16
ZNF589,45
NME6,163
SPINK8,230
FBXW12,0
PLXNB1,33
CCDC51,77
TMA7,8915
RP11-24C3.2,1
ATRIP,12
TREX1,189
SHISA5,435
PFKFB4,23
UCN2,0
COL7A1,8
UQCRC1,895
TMEM89,1
SLC26A6,43
CELSR3,6
RP11-148G20.1,1
NCKIPSD,30
RP11-572O6.1,0
IP6K2,443
PRKAR2A,251
PRKAR2A-AS1,7
SLC25A20,91
ARIH2OS,84
ARIH2,405
RP13-131K19.1,3
RP13-131K19.2,7
RP13-131K19.7,6
P4HTM,55
WDR6,155
DALRD3,292
NDUFAF3,1226
IMPDH2,1717
RP13-131K19.6,4
QRICH1,143
QARS,874
USP19,46
LAMB2,64
CCDC71,58
KLHDC8B,46
C3orf84,0
CCDC36,3
RP11-3B7.1,2
C3orf62,73
USP4,197
GPX1,9923
RHOA,3843
TCTA,253
AMT,50
NICN1-AS1,4
NICN1,58
DAG1,27
BSN-AS2,3
BSN,1
BSN-AS1,2
APEH,202
MST1,18
RNF123,45
AMIGO3,1
GMPPB,5
IP6K1,82
CDHR4,4
FAM212A,62
UBA7,102
TRAIP,14
CAMKV,4
MST1R,1
CTD-2330K9.2,0
CTD-2330K9.3,1
MON1A,37
RBM6,397
RBM5,399
RP11-493K19.3,3
SEMA3F,5
GNAT1,0
GNAI2,822
U73166.2,36
SEMA3B-AS1,21
LSMEM2,3
IFRD2,307
HYAL3,43
NAT6,97
HYAL1,43
HYAL2,88
TUSC2,454
RASSF1,270
ZMYND10-AS1,0
ZMYND10,14
NPRL2,184
CYB561D2,284
XXcos-LUCA11.5,0
TMEM115,137
CACNA2D2,10
XXcos-LUCA11.4,74
C3orf18,27
HEMK1,95
CISH,76
MAPKAPK3,434
RP11-804H8.6,27
DOCK3,5
MANF,831
RBM15B,60
VPRBP,68
RAD54L2,92
TEX264,719
GRM2,0
IQCF6,0
IQCF3,0
IQCF2,0
IQCF5-AS1,0
IQCF5,0
IQCF1,0
RRP9,120
PARP3,40
GPR62,0
PCBP4,116
RP11-155D18.14,0
ABHD14B,783
ABHD14A,340
ACY1,7
ABHD14A-ACY1,0
RPL29,44960
DUSP7,41
LINC00696,0
POC1A,39
ALAS1,204
TLR9,0
TLR9,0
TWF2,673
RP5-1157M23.2,6
PPM1M,82
WDR82,269
GLYCTK,86
DNAH1,26
BAP1,83
PHF7,82
SEMA3G,4
TNNC1,4
NISCH,143
STAB1,273
NT5DC2,75
SMIM4,360
PBRM1,375
GNL3,759
GLT8D1,166
SPCS1,2367
NEK4,42
ITIH1,1
ITIH3,0
ITIH4,16
RP5-966M1.6,0
ITIH4-AS1,1
MUSTN1,0
TMEM110-MUSTN1,2
TMEM110,0
SFMBT1,58
RP11-894J14.5,0
RFT1,75
PRKCD,71
TKT,3409
DCP1A,203
CACNA1D,10
RP11-884K10.6,0
CHDH,15
IL17RB,7
RP11-884K10.7,22
ACTR8,98
SELK,1689
CACNA2D3,29
CACNA2D3-AS1,0
LRTM1,1
RP11-889D3.1,0
RP11-889D3.2,0
RP11-64C1.1,0
RP11-875H7.1,0
RP11-875H7.2,0
WNT5A,9
WNT5A-AS1,0
RP11-875H7.5,0
ERC2,0
RP11-58O15.1,1
CCDC66,733
FAM208A,413
ARHGEF3,232
ARHGEF3-AS1,0
SPATA12,11
RP11-157F20.3,1
IL17RD,9
HESX1,12
APPL1,459
ASB14,0
DNAH12,3
PDE12,95
ARF4,870
RP11-755B10.4,32
DENND6A,92
RP11-755B10.2,4
RP11-755B10.3,13
SLMAP,114
FLNB,131
FLNB-AS1,0
DNASE1L3,12
ABHD6,38
RPP14,188
RPP14,0
RP11-80H18.4,1
PXK,156
PDHB,453
RP11-802O23.3,5
RP11-359I18.5,6
KCTD6,67
ACOX2,10
FAM107A,9
RP11-475O23.2,0
RP11-475O23.3,3
FAM3D,13
C3orf67,20
RP11-147N17.1,1
CTD-2185K10.1,0
RP11-285B24.1,0
RP11-719N22.2,0
FHIT,235
NPCDR1,0
PTPRG,31
C3orf14,67
FEZF2,1
CADPS,3
LINC00698,0
SYNPR,0
SYNPR-AS1,0
SNTN,1
C3orf49,13
THOC7,842
THOC7-AS1,0
ATXN7,245
PSMD6-AS2,38
RP11-245J9.5,2
PSMD6,412
RP11-245J9.4,19
RP11-245J9.6,11
RP11-129B22.1,2
LINC00994,0
PRICKLE2,2
PRICKLE2-AS1,0
PRICKLE2-AS2,0
PRICKLE2-AS3,0
RP11-14D22.2,0
RP11-14D22.1,0
ADAMTS9,11
ADAMTS9-AS1,0
ADAMTS9-AS2,14
RP11-543A18.1,0
MAGI1,19
MAGI1-AS1,0
SLC25A26,353
LRIG1,37
KBTBD8,36
RP11-85I21.1,0
SUCLG2,466
RP11-81N13.1,13
FAM19A1,16
FAM19A4,1
EOGT,91
CTD-2013N24.2,3
TMF1,570
UBA3,294
ARL6IP5,2313
LMOD3,109
FRMD4B,294
RP11-62G11.2,0
RP11-444P10.1,0
MITF,117
RP11-460N16.1,13
RP11-231I13.2,0
FOXP1,1223
FOXP1-AS1,3
RP11-154H23.3,16
EIF4E3,95
GPR27,11
PROK2,9
LINC00877,14
RP11-398A8.4,0
LINC00870,0
RP11-433A10.3,0
RP11-433A10.2,0
RP11-447M4.1,0
RYBP,215
RP11-654C22.2,0
SHQ1,56
GXYLT2,9
PPP4R2,420
EBLN2,40
PDZRN3,9
PDZRN3-AS1,0
RP11-20B7.1,0
RP11-508O18.1,0
CNTN3,0
RP11-803B1.8,15
CTD-2026G6.3,1
FRG2C,0
LINC00960,19
ZNF717,52
ROBO2,0
RP11-354H21.1,0
RP11-354H21.2,0
RP11-314M24.1,0
ROBO1,14
RP11-47P18.1,3
RP11-47P18.2,7
RP11-6B4.1,2
RP11-520D19.1,0
RP11-520D19.2,0
GBE1,155
RP11-142L1.1,0
RP11-359D24.1,0
RP11-260O18.1,0
LINC00971,15
RP11-735B13.2,0
CADM2,6
CADM2-AS2,0
CADM2-AS1,0
RP11-789F5.1,0
RP11-331K15.1,0
VGLL3,17
CHMP2B,400
POU1F1,0
RP11-451B8.1,44
HTR1F,65
CGGBP1,512
RP11-159G9.5,47
ZNF654,120
C3orf38,205
EPHA3,13
PROS1,23
ARL13B,82
STX19,10
DHFRL1,33
NSUN3,112
LINC00879,0
MTRNR2L12,20792
EPHA6,5
ARL6,12
CRYBG3,42
CRYBG3,27
MINA,173
OR5AC2,0
RP11-343D2.11,0
OR5H1,0
OR5H14,0
OR5H15,0
RP11-325B23.2,0
OR5H6,0
OR5H2,0
OR5K4,0
OR5K3,0
OR5K1,0
OR5K2,0
CLDND1,586
CPOX,42
RP11-227H4.5,0
GPR15,0
ST3GAL6-AS1,10
ST3GAL6,118
DCBLD2,10
CTD-2021J15.1,0
LINC00973,0
RP11-779P15.1,0
RP11-779P15.2,0
RP11-201E8.1,0
COL8A1,40
RP11-383I23.2,1
CMSS1,194
FILIP1L,293
TMEM30C,1
TBC1D23,121
NIT2,370
RP11-114I8.4,3
TOMM70A,136
LNP1,21
TMEM45A,66
GPR128,0
TFG,417
ABI3BP,110
IMPG2,9
SENP7,228
TRMT10C,261
PCNP,1461
ZBTB11,215
ZBTB11-AS1,45
RPL24,25663
CEP97,61
NXPE3,127
RP11-49I4.3,1
NFKBIZ,451
RP11-221J22.1,0
RP11-221J22.2,0
ZPLD1,1
RP11-280H21.1,0
ALCAM,250
CBLB,345
LINC00882,10
LINC00883,10
RP11-446H18.5,1
RP11-446H18.6,0
CCDC54,0
RP11-115H18.1,0
BBX,677
LINC00635,0
LINC00636,1
CD47,857
RP11-861A13.4,61
IFT57,359
HHLA2,0
MYH15,2
KIAA1524,55
DZIP3,158
RETNLB,0
TRAT1,432
GUCA1C,0
MORC1,11
MORC1-AS1,1
RP11-59E19.1,0
RP11-59E19.4,1
LINC00488,0
DPPA2,1
DPPA4,74
RP11-702L6.4,4
RP11-457K10.1,0
RP11-119D18.1,0
RP11-553A10.1,0
PVRL3-AS1,5
PVRL3,15
CD96,389
RP11-615J4.3,0
ZBED2,9
PLCXD2,18
PLCXD2-AS1,0
PHLDB2,40
ABHD10,85
TAGLN3,0
TMPRSS7,16
C3orf52,9
GCSAM,70
RP11-757F18.5,2
SLC9C1,5
RP11-90K6.1,6
CD200,77
RP11-231E6.1,2
BTLA,111
ATG3,646
SLC35A5,87
RP11-572C15.6,3
CCDC80,68
RP11-572C15.5,9
CD200R1L,1
CD200R1,46
RP11-484K9.4,7
GTPBP8,216
C3orf17,189
RP11-572M11.4,5
RP11-572M11.1,0
RP11-572M11.3,3
BOC,6
WDR52,36
WDR52-AS1,0
SPICE1,36
SIDT1,61
SIDT1-AS1,137
KIAA2018,100
NAA50,496
RP11-271C24.2,0
ATP6V1A,301
GRAMD1C,14
RP11-255E6.6,4
ZDHHC23,11
KIAA1407,44
QTRTD1,110
DRD3,0
RP11-553L6.2,90
ZNF80,11
TIGIT,156
RP11-553L6.5,96
ZBTB20,334
ZBTB20-AS1,0
RP11-197K3.1,1
ZBTB20-AS2,22
ZBTB20-AS3,2
ZBTB20-AS4,6
RP11-190P13.2,0
GAP43,1
LSAMP,0
LSAMP-AS1,0
LINC00903,0
TUSC7,0
LINC00901,0
RP11-384F7.2,0
RP11-768G7.2,0
RP11-768G7.3,0
RP11-384F7.1,3
IGSF11,1
IGSF11-AS1,0
C3orf30,0
RP11-484M3.5,0
UPK1B,4
B4GALT4,105
B4GALT4-AS1,0
ARHGAP31,38
ARHGAP31-AS1,1
TMEM39A,120
POGLUT1,120
RP11-190C22.8,0
TIMMDC1,456
CD80,5
RP11-190C22.9,4
ADPRH,20
PLA1A,23
POPDC2,8
COX17,1348
MAATS1,4
RP11-169N13.4,0
NR1I2,1
GSK3B,274
RP11-18H7.1,22
GPR156,0
LRRC58,214
RP11-174O3.3,0
FSTL1,154
NDUFB4,2504
HGD,44
RABL3,154
GTF2E1,48
RP11-500K19.1,0
STXBP5L,0
POLQ,33
ARGFX,0
FBXO40,1
HCLS1,1245
GOLGB1,757
IQCB1,176
EAF2,190
SLC15A2,38
ILDR1,16
CD86,213
CASR,0
CSTA,1622
CCDC58,74
FAM162A,1275
WDR5B,36
RP11-299J3.8,21
KPNA1,183
PARP9,167
DTX3L,114
PARP15,96
PARP14,430
HSPBAP1,94
DIRC2,17
RP11-67L2.2,17
SEMA5B,0
PDIA5,104
SEC22A,90
RP11-797D24.3,1
ADCY5,1
RP11-797D24.4,2
PTPLB,205
MYLK-AS1,23
MYLK,64
MYLK-AS2,0
RP11-9N20.3,0
CCDC14,407
ROPN1,0
KALRN,17
UMPS,80
RP11-71H17.9,2
ITGB5,74
ITGB5-AS1,1
MUC13,0
HEG1,36
SLC12A8,13
ZNF148,438
SNX4,262
OSBPL11,167
RP11-379B18.6,0
RP11-379B18.5,18
RP11-666A20.4,17
ALG1L,6
ROPN1B,3
SLC41A3,137
RP11-158I23.1,0
RP11-124N2.1,0
ALDH1L1,15
ALDH1L1-AS1,0
ALDH1L1-AS2,0
RP11-71E19.1,0
RP11-71E19.2,0
KLF15,1
RP11-71E19.5,1
CCDC37,0
ZXDC,73
UROC1,0
CHST13,7
C3orf22,0
TXNRD3,16
TXNRD3NB,0
CHCHD6,249
PLXNA1,30
C3orf56,0
RP11-88I21.2,0
RP11-59J16.1,0
RP11-59J16.2,0
TPRA1,103
MCM2,79
PODXL2,14
ABTB1,300
MGLL,142
KBTBD12,0
SEC61A1,322
RUVBL1,379
RUVBL1-AS1,0
EEFSEC,100
DNAJB8,0
DNAJB8-AS1,0
GATA2,268
RP11-475N22.4,90
C3orf27,2
RPN1,510
RAB7A,1325
RP11-723O4.9,10
RP11-723O4.2,0
ACAD9,132
KIAA1257,14
RP11-723O4.6,0
EFCC1,2
GP9,9
RAB43,0
ISY1-RAB43,0
RP11-434H6.6,4
ISY1,242
RP11-434H6.7,14
CNBP,2950
COPG1,251
HMCES,235
H1FX,29
H1FX-AS1,33
EFCAB12,7
MBD4,474
IFT122,55
RHO,0
H1FOO,0
PLXND1,167
TMCC1,69
TMCC1-AS1,42
RP11-93K22.6,0
TRH,20
RP11-93K22.13,0
RP11-77P16.4,29
COL6A5,1
COL6A6,0
PIK3R4,47
ATP2C1,371
RP11-39E3.3,0
ASTE1,74
NEK11,22
RP11-265F19.1,1
NUDT16,593
MRPL3,850
RP11-517B11.4,7
CPNE4,114
ACPP,219
DNAJC13,171
ACAD11,12
NPHP3,144
ACKR4,20
UBA5,239
NPHP3-AS1,0
RP11-469L4.1,0
TMEM108,22
RP11-402L6.1,0
BFSP2,8
BFSP2-AS1,12
RP11-91K8.5,1
CDV3,303
TOPBP1,164
TF,34
SRPRB,213
RAB6B,42
C3orf36,0
SLCO2A1,11
RP11-202A13.1,0
RYK,108
RP11-200A1.1,0
RP11-375I20.6,0
AMOTL2,13
ANAPC13,470
CEP63,238
EPHB1,1
KY,0
PPP2R3A,73
RP11-305O4.3,2
MSL2,168
PCCB,228
STAG1,280
RP11-102M11.2,17
SLC35G2,45
RP11-731C17.2,25
RP11-85F14.5,82
NCK1,385
IL20RB,7
IL20RB-AS1,0
SOX14,0
RP11-2A4.3,0
RP11-2A4.4,0
CLDN18,3
RP11-461M2.2,0
DZIP1L,14
A4GNT,0
DBR1,81
ARMC8,316
NME9,5
MRAS,51
ESYT3,15
CEP70,419
FAIM,695
PIK3CB,229
RP11-548O1.3,1
FOXL2,45
C3orf72,1
PRR23A,2
MRPS22,433
PRR23B,0
PRR23C,0
BPESC1,0
RP11-219D15.3,1
COPB2,794
RP11-319G6.1,76
RBP2,0
RP11-319G6.3,0
RBP1,193
NMNAT3,92
RP11-442N1.2,11
RP11-442N1.1,0
RP11-166D18.1,0
CLSTN2,8
RP11-68L1.2,0
RP11-68L1.1,0
CLSTN2-AS1,0
TRIM42,0
RP11-691G17.1,0
SLC25A36,631
SPSB4,0
RP11-231L11.1,0
ACPL2,50
RP11-438D8.2,0
ZBTB38,603
RASA2,379
RP11-340E6.1,0
RNF7,1752
GRK7,3
ATP1B3,1221
ATP1B3-AS1,2
RP11-271K21.11,1
TFDP2,276
RP11-485G4.2,83
GK5,36
XRN1,446
ATR,148
PLS1,13
PLS1-AS1,0
TRPC1,7
PCOLCE2,28
RP11-372E1.4,0
PAQR9,0
RP11-372E1.6,17
U2SURP,768
RP11-91G21.1,34
RP11-80H8.3,0
CHST2,14
RP11-80H8.4,4
SLC9A9,171
SLC9A9-AS1,0
SLC9A9-AS2,0
C3orf58,119
RP11-88H10.2,0
RP11-88H10.3,0
RP11-274H2.2,0
AC107021.1,0
RP11-274H2.3,3
PLOD2,44
PLSCR4,14
PLSCR2,12
PLSCR1,371
PLSCR5,0
PLSCR5-AS1,0
RP11-649A16.1,0
RP11-232M24.1,0
ZIC4,3
ZIC4-AS1,0
ZIC1,20
RP11-78O22.1,0
RP11-71N10.1,4
RP11-639B1.1,0
RP11-501O2.1,0
RP11-501O2.3,0
RP11-501O2.4,0
RP11-501O2.5,0
AGTR1,2
CPB1,11
RP11-680B3.2,3
CPA3,103
GYG1,390
HLTF,225
HLTF-AS1,0
HPS3,122
CP,38
RP11-206M11.7,1
TM4SF18,10
TM4SF1,289
TM4SF1-AS1,11
RP11-278L15.2,0
TM4SF4,0
WWTR1,43
WWTR1-AS1,0
COMMD2,302
ANKUB1,14
RNF13,546
PFN2,290
AC117395.1,3
RP11-651P23.5,2
RP11-167H9.4,0
snoU13,0
RP11-167H9.5,0
RP11-167H9.6,42
RP11-483E7.1,0
TSC22D2,346
SERP1,2582
EIF2A,1123
SELT,1147
FAM194A,2
RP11-103G8.2,57
SIAH2,90
SIAH2-AS1,0
CLRN1-AS1,0
FAM188B2,0
RP11-166N6.3,0
RP11-166N6.2,0
RP11-373I8.1,0
CLRN1,0
MED12L,40
GPR171,432
P2RY14,38
GPR87,0
P2RY13,24
P2RY12,4
IGSF10,65
RP11-454C18.1,0
AADACL2,0
RP11-454C18.2,1
RP11-64D22.5,0
AADAC,0
SUCNR1,44
RP11-246A10.1,5
MBNL1,1474
MBNL1-AS1,13
TMEM14E,2
RP11-362A9.3,0
RP11-788A4.1,0
P2RY1,50
RP11-38P22.2,18
RP11-529G21.2,9
RAP2B,194
RP11-292E2.1,0
RP11-292E2.2,1
RP11-292E2.4,0
C3orf79,0
RP11-217E22.5,0
ARHGEF26,57
DHX36,718
GPR149,0
RP11-656A15.1,0
RP11-439C8.1,0
RP11-439C8.2,0
MME,24
MME-AS1,0
RP11-451G4.1,0
RP11-451G4.2,9
RP11-451G4.3,0
PLCH1,8
PLCH1-AS1,0
PLCH1-AS2,0
AC104472.1,1
C3orf33,42
SLC33A1,145
GMPS,303
KCNAB1,4
KCNAB1-AS2,0
KCNAB1-AS1,0
RP11-305K5.1,10
SSR3,1340
TIPARP-AS1,27
TIPARP,293
LINC00886,6
LEKR1,16
LINC00880,4
RP11-6F2.5,0
LINC00881,2
CCNL1,1519
RP11-555M1.3,0
VEPH1,3
PTX3,120
C3orf55,24
RP11-290K4.1,0
RP11-290K4.2,0
SHOX2,2
RSRC1,265
RP11-538P18.2,53
MLF1,53
GFM1,145
LXN,346
RP11-379F4.7,0
RP11-379F4.6,3
RARRES1,18
MFSD1,563
RP11-379F4.4,7
RP11-379F4.9,3
IQCJ-SCHIP1,1
IQCJ,0
IQCJ-SCHIP1-AS1,0
SCHIP1,5
IL12A-AS1,4
IL12A,6
LINC01100,0
C3orf80,5
RP11-431I8.1,0
RP11-432B6.3,1
IFT80,65
SMC4,657
TRIM59,37
KPNA4,293
ARL14,0
RP11-16N11.2,17
PPM1L,39
B3GALNT1,42
NMD3,180
SPTSSB,88
RP11-3P17.4,4
RP11-3P17.5,8
OTOL1,0
RP11-774I5.1,0
RP11-10O22.1,0
CT64,0
RP11-418B12.1,0
RP11-71H9.2,1
RP11-71H9.1,0
SI,0
RP11-747D18.1,1
SLITRK3,0
RP11-85M11.2,0
BCHE,2
RP11-450H5.1,0
RP11-12K11.2,0
ZBBX,4
RP11-576M8.2,0
SERPINI2,1
WDR49,7
PDCD10,638
SERPINI1,61
RP11-298O21.6,1
RP11-298O21.7,0
RP11-298O21.3,0
RP11-298O21.2,1
RP11-298O21.5,6
GOLIM4,245
RP11-637O11.2,1
RP11-368I23.2,1
RP11-368I23.3,0
RP11-368I23.4,0
RP11-152C17.1,0
MECOM,18
RP11-641D5.2,0
TERC,2
ACTRT3,6
RP11-816J6.3,1
MYNN,118
RP11-362K14.5,14
LRRC34,44
RP11-362K14.7,0
RP11-362K14.6,3
LRRIQ4,0
LRRC31,0
SAMD7,0
RP11-379K17.4,8
SEC62,1578
SEC62-AS1,6
GPR160,308
PHC3,254
RP11-379K17.12,35
PRKCI,93
RP11-543D10.2,0
SKIL,431
RP11-469J4.3,0
CLDN11,36
SLC7A14,5
RP11-373E16.4,0
RPL22L1,1873
EIF5A2,43
SLC2A2,0
TNIK,144
RP11-185E8.1,0
PLD1,35
PP13439,6
TMEM212,4
TMEM212-AS1,0
FNDC3B,255
AC092964.2,0
AC092964.1,0
GHSR,0
TNFSF10,394
RP11-408H1.3,1
NCEH1,80
AC007919.2,0
ECT2,66
SPATA16,0
RP11-324C10.1,0
NLGN1,2
NLGN1-AS1,0
NAALADL2,43
NAALADL2-AS2,6
NAALADL2-AS1,0
RP11-523G9.3,1
RP11-809F4.3,0
RP11-71G7.1,0
RP11-644C3.1,0
RP11-255G21.1,11
TBL1XR1,432
TBL1XR1-AS1,1
LINC00501,0
RP11-706D8.3,0
LINC00578,2
RP11-114M1.2,0
RP11-114M1.1,1
RP11-91K9.1,0
RP11-2L8.1,0
RP11-2L8.2,0
RP11-33A14.1,0
KCNMB2,2
RP11-385J1.2,28
ZMAT3,105
RP11-360P21.2,1
PIK3CA,138
RP11-245C23.3,0
KCNMB3,13
ZNF639,46
RP11-255C15.4,4
RP11-255C15.3,3
MFN1,102
RP11-145M9.4,46
AC007620.3,8
GNB4,101
RP11-145M9.5,3
ACTL6A,230
RP11-15L13.4,2
RP11-145M9.6,0
MRPL47,508
NDUFB5,1843
USP13,20
PEX5L,11
RP11-494H4.3,3
PEX5L-AS1,0
PEX5L-AS2,0
RP11-420J11.2,0
RP11-496B10.3,1
TTC14,524
CCDC39,2
CCDC39-AS1,0
FXR1,698
DNAJC19,795
RP11-275H4.1,0
RP11-4B14.3,0
SOX2,2
RP11-416O18.1,0
RP11-416O18.2,0
RP11-338L18.1,0
RP11-139K4.1,0
RP11-139K4.2,0
RP11-646E18.2,1
RP11-646E18.4,0
RP11-225N10.1,0
ATP11B,182
RP11-531F16.4,8
DCUN1D1,228
MCCC1,175
MCCC1-AS1,0
LAMP3,3
MCF2L2,29
B3GNT5,145
KLHL6,235
KLHL6-AS1,1
KLHL24,310
YEATS2,57
YEATS2-AS1,5
MAP6D1,3
PARL,534
ABCC5,139
ABCC5-AS1,0
HTR3D,0
HTR3C,0
HTR3E-AS1,0
HTR3E,0
RP11-778D9.13,0
RP11-778D9.12,8
EIF2B5,215
DVL3,78
AP2M1,1589
ABCF3,97
VWA5B2,0
ALG3,224
ECE2,68
CAMK2N2,1
PSMD2,467
EIF4G1,401
FAM131A,47
CLCN2,7
POLR2H,429
THPO,0
CHRD,5
RP11-433C9.2,0
EIF2B5-AS1,11
EPHB3,10
MAGEF1,247
RP11-329B9.4,6
RP11-329B9.3,0
RP11-329B9.5,1
RP11-329B9.1,4
VPS8,155
C3orf70,7
EHHADH-AS1,0
EHHADH,27
MAP3K13,453
TMEM41A,109
LIPH,2
SENP2,130
IGF2BP2,103
C3orf65,0
TRA2B,1356
ETV5,25
ETV5-AS1,0
DGKG,17
RP11-78H24.1,0
RP11-48F14.1,0
RP11-48F14.2,0
CRYGS,3
TBCCD1,37
DNAJB11,538
AHSG,0
FETUB,0
RP11-134F2.2,0
HRG,3
RP11-573D15.8,6
KNG1,1
RP11-573D15.9,10
EIF4A2,4544
RFC4,141
RP11-573D15.3,0
RP11-573D15.2,6
ADIPOQ,2
ADIPOQ-AS1,1
ST6GAL1,171
RPL39L,223
RP11-208N14.4,0
RTP1,0
MASP1,0
RTP4,42
RP11-567G11.1,1
SST,0
RTP2,0
RP11-211G3.3,0
BCL6,178
RP11-211G3.2,1
RP11-30O15.1,0
