,BMET5_Distal
RP11-30O15.1,0
RP11-44H4.1,0
RP11-132N15.3,0
RP11-132N15.1,0
RP11-132N15.2,0
RP11-430L16.1,0
LPP-AS2,10
LPP,216
AC022498.1,20
LPP-AS1,0
TPRG1-AS1,4
TPRG1,66
TPRG1-AS2,0
TP63,0
LEPREL1,2
LEPREL1-AS1,4
CLDN1,1
CLDN16,1
TMEM207,0
IL1RAP,30
RP11-268E23.2,0
RP11-95L3.2,0
GMNC,0
OSTN,0
OSTN-AS1,0
UTS2B,2
CCDC50,62
PYDC2,0
RP11-197K6.1,0
RP11-655G22.1,0
FGF12,0
FGF12-AS1,0
FGF12-AS2,0
FGF12-AS3,0
MB21D2,2
RP11-143P4.2,0
HRASLS,0
ATP13A5,0
ATP13A5-AS1,0
ATP13A4,2
ATP13A4-AS1,0
OPA1,140
OPA1-AS1,0
RP11-528A4.2,0
RP11-699L21.1,0
RP11-699L21.2,0
RP11-135A1.3,0
RP11-135A1.2,0
HES1,1
RP11-513G11.4,0
RP11-513G11.3,2
RP11-513G11.2,0
LINC00887,9
CPN2,0
LRRC15,0
GP5,0
ATP13A3,81
LINC00884,3
TMEM44-AS1,12
TMEM44,11
AC046143.3,0
RP11-534C12.1,1
LSG1,79
FAM43A,21
AC106706.1,0
AC090505.6,0
AC090505.4,6
AC090505.1,0
XXYLT1,14
XXYLT1-AS1,0
XXYLT1-AS2,7
ACAP2,440
PPP1R2,724
AC091633.3,3
APOD,5
RP11-141C7.4,2
AC069513.4,6
LINC00969,413
MUC20,23
MUC4,0
AC124944.5,0
TNK2,94
TNK2-AS1,2
AC124944.3,12
RP11-352G9.1,1
RP11-480A16.1,10
TFRC,56
LINC00885,1
ZDHHC19,4
SLC51A,31
PCYT1A,153
RP11-447L10.1,0
AC069257.8,0
TCTEX1D2,46
TM4SF19,0
TM4SF19-AS1,9
TM4SF19,4
UBXN7,125
UBXN7-AS1,7
RNF168,199
CTD-2002J20.1,1
SMCO1,1
WDR53,15
FBXO45,13
LINC01063,4
NRROS,125
PIGX,42
CEP19,29
PAK2,605
SENP5,126
NCBP2,245
NCBP2-AS1,4
NCBP2-AS2,285
PIGZ,3
MFI2,3
MFI2-AS1,1
DLG1,132
DLG1-AS1,1
AC128709.3,0
AC128709.4,0
AC128709.2,0
RP13-616I3.1,0
BDH1,38
RP11-496H1.2,1
AC024560.2,0
KIAA0226,92
FYTTD1,262
RP11-803P9.1,1
LRCH3,153
AC055764.1,0
IQCG,59
RPL35A,19699
LMLN,6
LMLN-AS1,1
FAM157A,0
ZNF595,81
ZNF718,37
ZNF732,1
ZNF141,150
RP11-2H3.6,1
ZNF721,221
PIGG,62
RP11-1263C18.1,0
PDE6B,49
RP11-1191J2.2,0
RP11-1191J2.5,16
ATP5I,1013
MYL5,30
MFSD7,7
PCGF3,62
RP11-1191J2.4,0
RP11-440L14.4,15
RP11-440L14.1,76
AC139887.4,0
CPLX1,1
RP11-440L14.3,0
GAK,119
TMEM175,82
DGKQ,35
SLC26A1,0
IDUA,3
FGFRL1,8
RP11-460I19.2,0
RNF212,5
RP11-20I20.2,0
AC092535.3,1
SPON2,1039
RP11-20I20.4,1
CTBP1,240
CTBP1-AS2,46
MAEA,82
UVSSA,58
CRIPAK,23
NKX1-1,0
RP13-1016M1.2,1
RP11-1398P2.1,44
FAM53A,0
SLBP,43
RP11-572O17.1,75
TMEM129,21
TACC3,57
FGFR3,1
LETM1,50
WHSC1,45
NELFA,49
C4orf48,11
NAT8L,1
POLN,11
RP11-317B7.3,1
HAUS3,90
MXD4,132
ZFYVE28,57
RP11-478C1.7,0
RP11-503N18.1,0
RP11-503N18.3,0
RNF4,141
FAM193A,51
TNIP2,22
SH3BP2,184
ADD1,274
MFSD10,384
NOP14-AS1,42
NOP14,69
GRK4,15
HTT-AS,0
HTT,55
MSANTD1,3
RGS12,35
HGFAC,0
DOK7,12
LRPAP1,304
AL590235.1,0
RP11-529E10.7,1
LINC00955,0
RP3-368B9.2,0
RP3-513G18.2,0
AC141928.1,0
ADRA2C,0
OTOP1,0
TMEM128,115
LYAR,1338
ZBTB49,30
RP11-265O12.1,5
NSG1,51
STX18,47
STX18-AS1,9
RP11-326I19.3,0
MSX1,16
CYTL1,112
STK32B,6
C4orf6,0
EVC2,6
EVC,2
CRMP1,0
C4orf50,3
JAKMIP1,67
RP11-586D19.1,10
RP11-586D19.2,0
RP11-1406H17.1,0
WFS1,3
PPP2R2C,1
MAN2B2,80
MRFAP1,440
RP11-539L10.3,44
AC093323.3,17
RP11-539L10.2,115
AC093323.1,0
S100P,10
MRFAP1L1,156
BLOC1S4,10
KIAA0232,73
TBC1D14,68
RP11-367J11.2,1
CCDC96,0
TADA2B,44
GRPEL1,100
RP11-367J11.3,13
SORCS2,0
PSAPL1,0
AFAP1-AS1,0
AFAP1,16
AC097381.1,0
ABLIM2,2
RP11-338K13.1,0
RP11-1258F18.1,0
SH3TC1,32
HTRA3,0
RP11-774O3.2,0
RP11-774O3.1,1
RP11-774O3.3,9
ACOX3,15
TRMT44,12
RP11-689P11.3,0
RP11-689P11.2,2
GPR78,0
CPZ,0
RP11-1338A24.1,0
HMX1,0
FAM90A26,0
USP17L13,0
USP17L10,0
USP17L11,0
USP17L12,0
USP17L15,0
USP17L17,0
USP17L18,0
USP17L19,0
USP17L20,0
USP17L21,0
USP17L22,0
USP17L23,0
USP17L24,0
USP17L25,0
USP17L26,0
USP17L5,0
USP17L27,0
USP17L28,0
USP17L29,0
USP17L30,0
RP11-1396O13.13,0
DEFB131,0
SLC2A9,4
DRD5,0
RP13-560N11.1,0
RP11-448G15.1,0
WDR1,359
ZNF518B,38
CLNK,19
RP11-61G19.1,0
HS3ST1,26
RP11-281P23.1,0
RP11-281P23.2,0
RP11-74M11.2,0
RP11-1J7.1,0
RP11-168E17.1,0
RP11-22A3.2,1
RP11-22A3.1,1
RAB28,100
NKX3-2,0
LINC01096,0
BOD1L1,258
RP11-341G5.1,0
AC007126.1,0
LINC01085,0
RP11-669M16.2,0
RP11-669M16.1,0
AC006296.1,0
AC006296.2,0
LINC00504,16
CPEB2-AS1,1
CPEB2,16
RP11-665G4.1,1
C1QTNF7,0
RP11-484O2.1,2
CC2D2A,44
RP11-799M12.2,0
FBXL5,212
FAM200B,311
BST1,51
CD38,79
FGFBP1,0
FGFBP2,2251
PROM1,25
TAPT1,23
RP11-452J21.2,0
TAPT1-AS1,31
RP11-446J8.1,0
LDB2,3
RP11-141E13.1,0
RP11-576E20.1,0
QDPR,68
CLRN2,0
LAP3,94
AC006160.5,3
MED28,391
FAM184B,143
DCAF16,86
NCAPG,5
LCORL,85
RP11-608B3.1,0
RP11-3J1.1,0
RP11-608O21.1,0
RP11-94H6.1,0
SLIT2,0
PACRGL,21
KCNIP4,0
RP11-362J17.1,0
RP11-120A1.1,0
RP11-556G22.3,0
RP11-556G22.2,0
RP11-17E2.2,0
GPR125,23
RP11-412P11.1,1
RP11-552M14.1,0
RP11-453O5.1,0
RP11-380P13.1,0
RP11-380P13.2,0
PPARGC1A,1
RP13-497K6.1,0
DHX15,131
RP11-496D24.2,0
SOD3,0
CCDC149,2
LGI2,0
SEPSECS,43
PI4K2B,90
RP11-660M5.1,1
ZCCHC4,38
ANAPC4,103
RP11-302F12.3,0
SLC34A2,0
SEL1L3,108
RP11-302F12.10,5
SMIM20,137
RP13-494C23.1,1
RBPJ,241
CCKAR,0
TBC1D19,86
STIM2,268
RP11-293A21.1,3
RP11-415C15.1,0
AC024132.1,0
RP11-415C15.2,0
RP11-415C15.3,0
AC007106.1,0
RP11-180C1.1,1
RP11-123O22.1,0
RP11-292B1.2,0
RP11-769N22.1,0
RP11-472K22.1,0
RP11-472K22.2,0
PCDH7,0
RP11-619J20.1,0
RP11-617I14.1,0
RP11-315A17.1,0
RP11-665I14.1,0
RP11-734I18.1,0
RP11-240A16.1,0
RP11-802H3.2,0
RP11-79E3.3,0
RP11-79E3.2,0
RP11-548L20.1,0
RP11-725M22.1,0
ARAP2,321
RP11-431M7.3,4
DTHD1,232
RP11-431M7.2,0
RP11-722M1.1,0
RP11-103J17.2,0
RP11-103J17.1,0
KIAA1239,0
C4orf19,0
RP11-36B15.1,2
RELL1,16
PGM2,42
TBC1D1,112
PTTG2,7
RP11-600L4.1,0
RP11-83C7.1,0
RP11-83C7.2,0
RP11-213G21.1,0
RP11-213G21.2,0
RP11-617D20.1,9
RP11-617D20.2,0
AC021860.1,33
KLF3,128
TLR10,7
TLR1,38
TLR6,31
FAM114A1,0
TMEM156,176
KLHL5,43
RP11-360F5.1,0
RP11-360F5.3,0
WDR19,19
RFC1,287
KLB,12
RPL9,18955
LIAS,75
UGDH,32
UGDH-AS1,13
SMIM14,199
RP11-539G18.2,3
UBE2K,198
PDS5A,156
N4BP2,118
RHOH,388
RP11-395I6.2,1
AC195454.1,3
CHRNA9,0
RBM47,34
RP11-588L15.2,0
NSUN7,4
APBB2,2
RP11-632F7.3,0
UCHL1-AS1,0
UCHL1,5
LIMCH1,18
RP11-227F19.5,0
PHOX2B,0
RP11-227F19.1,0
RP11-227F19.2,0
LINC00682,2
RP11-457P14.5,0
TMEM33,153
DCAF4L1,3
RP11-814H16.2,3
SLC30A9,88
BEND4,3
RP11-63A11.1,0
SHISA3,0
ATP8A1,157
RP11-109E24.2,0
RP11-109E24.1,0
GRXCR1,0
RP11-395F4.1,0
RP11-324J13.2,0
RP11-663P9.1,0
RP11-328N19.1,0
KCTD8,0
YIPF7,0
GUF1,55
GNPDA2,69
RP11-700J17.1,2
RP11-700J17.2,2
RP11-362I1.1,0
GABRG1,0
GABRA2,0
RP11-436F23.1,0
COX7B2,0
GABRA4,0
GABRB1,0
COMMD8,249
ATP10D,54
AC092597.3,0
CORIN,2
RP11-121C2.2,8
NFXL1,36
NIPAL1,9
CNGA1,1
TXK,543
TEC,29
SLAIN2,130
SLC10A4,0
ZAR1,0
FRYL,261
OCIAD1,456
OCIAD1-AS1,0
OCIAD2,393
CWH43,0
DCUN1D4,54
RP11-365H22.2,0
LRRC66,0
SGCB,21
RP11-535C7.1,0
SPATA18,1
USP46,32
USP46-AS1,1
RP11-177B4.2,0
ERVMER34-1,1
RP11-752D24.3,0
RASL11B,1
SCFD2,23
RP11-752D24.2,0
FIP1L1,201
LNX1,11
LNX1-AS1,0
RP11-571I18.4,3
CHIC2,223
AC110792.1,0
GSX2,0
PDGFRA,0
RP11-231C18.1,0
RP11-231C18.2,0
RP11-545H22.1,0
AC006552.1,0
KIT,23
RP11-273B19.2,0
RP11-273B19.1,0
RP11-463H12.2,0
RP11-530I17.1,0
KDR,0
SRD5A3,36
RP11-177J6.1,1
TMEM165,125
CLOCK,103
RP11-528I4.2,0
PDCL2,0
NMU,0
RP11-345F18.1,0
EXOC1,177
CEP135,157
KIAA1211,1
AASDH,123
RP11-646I6.5,10
PPAT,19
RP11-646I6.6,0
AC068620.1,10
PAICS,76
RP11-393M11.2,1
SRP72,319
ARL9,2
THEGL,0
HOPX,2070
SPINK2,420
REST,169
RP11-738E22.3,3
NOA1,95
POLR2B,340
IGFBP7,35
IGFBP7-AS1,0
RP11-300M6.1,0
RP11-319E12.1,0
RP11-319E12.2,0
RP11-685F15.1,0
RP11-4O3.1,0
RP11-4O3.2,0
RP11-577G20.1,0
RP11-577G20.2,0
RP11-506N2.1,0
RP11-340A13.2,0
RP11-340A13.3,0
RP11-622J8.1,0
RP11-725D20.1,1
RP11-525J21.1,0
RP11-593F5.2,0
RP11-16N2.1,12
LPHN3,0
RP11-798L4.1,7
RP11-84A1.3,0
RP11-257A22.1,0
RP11-12K22.1,0
TECRL,0
RP11-707A18.1,2
EPHA5,0
RP11-807H7.1,0
RP11-807H7.2,0
RP11-51P8.1,0
RP11-25H12.1,0
RP11-19C24.1,0
RP11-584P21.2,2
CENPC,314
STAP1,37
UBA6,209
UBA6-AS1,39
GNRHR,0
TMPRSS11D,0
TMPRSS11A,0
TMPRSS11F,0
TMPRSS11BNL,0
TMPRSS11B,1
YTHDC1,451
TMPRSS11E,0
UGT2B17,8
UGT2B15,2
UGT2B10,0
RP11-468N14.13,0
UGT2A3,0
UGT2B7,1
RP11-704M14.1,0
UGT2B11,0
UGT2B28,0
UGT2B4,0
UGT2A1,0
UGT2A2,0
UGT2A1,0
SULT1B1,18
SULT1E1,0
CSN1S1,1
CSN2,0
STATH,0
HTN3,1
HTN1,1
C4orf40,0
ODAM,13
FDCSP,0
CSN3,0
CABS1,0
SMR3A,1
SMR3B,0
PROL1,0
MUC7,0
AMTN,6
AMBN,0
ENAM,1
IGJ,596
UTP3,107
RP11-46J23.1,0
RUFY3,52
GRSF1,78
MOB1B,42
DCK,357
SLC4A4,12
GC,0
RP11-545L5.1,0
NPFFR2,0
ADAMTS3,0
RP11-373J21.1,0
RP11-352E8.2,2
COX18,50
ANKRD17,107
RP11-692D12.1,5
ALB,0
AFP,0
AFM,0
RP11-622A1.2,0
RASSF6,9
AC112518.3,0
IL8,9
CXCL6,1
PF4V1,0
CXCL1,0
PF4,4
PPBP,1
CXCL5,0
CXCL3,3
CXCL2,2
MTHFD2L,86
AC093677.1,1
EPGN,1
EREG,24
RP11-727M10.1,0
AREG,20
AC142293.3,0
RP11-727M10.2,0
AREGB,0
BTC,0
PARM1,2
RP11-44F21.3,0
RP11-44F21.2,0
RP11-44F21.5,0
RP11-542G1.1,0
RP11-542G1.2,0
RP11-542G1.3,0
RP11-567N4.2,0
RP11-567N4.3,0
RCHY1,134
THAP6,130
C4orf26,3
CDKL2,1
G3BP2,296
USO1,128
RP11-556N4.1,9
PPEF2,0
NAAA,261
SDAD1,187
AC110615.1,0
RP11-630D6.5,3
CXCL9,0
ART3,3
CXCL10,0
CXCL11,0
NUP54,98
SCARB2,31
FAM47E,8
FAM47E-STBD1,0
FAM47E-STBD1,1
CCDC158,1
SHROOM3,1
RP11-359D14.2,0
RP11-359D14.3,0
SOWAHB,0
11-Sep,162
CCNI,1840
CCNG2,36
RP11-625I7.1,0
CXCL13,0
CNOT6L,293
MRPL1,177
FRAS1,0
ANXA3,9
LINC01094,0
RP11-109G23.3,4
BMP2K,37
PAQR3,15
LINC01088,1
NAA11,0
GK2,0
LINC00989,0
RP11-234K19.1,0
RP11-452C8.1,0
PCAT4,9
ANTXR2,71
RP11-377G16.2,0
PRDM8,20
FGF5,5
C4orf22,5
BMP3,1
PRKG2,4
RP11-100N20.1,0
RASGEF1B,21
RP11-689K5.3,0
RP11-127B20.2,18
HNRNPD,301
RP11-127B20.3,53
HNRNPDL,1437
ENOPH1,147
TMEM150C,2
LINC00575,0
SCD5,21
SEC31A,193
THAP9-AS1,115
THAP9,6
LIN54,47
COPS4,107
PLAC8,1554
RP11-576N17.5,0
COQ2,9
HPSE,16
HELQ,89
MRPS18C,376
FAM175A,129
AGPAT9,16
RP11-767N15.1,0
RP11-42A4.1,0
NKX6-1,0
CDS1,1
WDFY3,14
WDFY3-AS1,0
ARHGAP24,98
RP13-514E23.2,0
MAPK10,0
RP11-778J15.1,1
PTPN13,2
SLC10A6,0
C4orf36,41
AFF1,134
KLHL8,73
RP11-529H2.1,0
HSD17B13,4
HSD17B11,686
NUDT9,37
RP11-710E1.2,1
SPARCL1,0
RP11-742B18.1,0
DSPP,0
DMP1,0
IBSP,1
MEPE,0
SPP1,1
PKD2,33
ABCG2,4
PPM1K,349
RP11-10L7.1,1
HERC6,53
HERC5,27
PYURF,632
HERC3,64
PIGY,0
NAP1L5,25
FAM13A-AS1,24
FAM13A,48
RP11-84C13.1,2
TIGD2,22
RP11-84C13.2,0
GPRIN3,174
RP11-115D19.1,0
SNCA,45
RP11-67M1.1,0
MMRN1,58
CCSER1,28
AC004054.1,0
RP11-763F8.1,0
RP11-354O24.1,0
RP11-562F9.2,0
RP11-9B6.1,0
GRID2,0
RP11-428L21.1,0
RP11-703C10.1,0
ATOH1,0
RP11-363G15.2,0
SMARCAD1,118
HPGDS,2
PDLIM5,81
RP11-554D13.1,0
RP11-168E14.1,0
BMPR1B,2
UNC5C,0
RP11-710C12.1,0
PDHA2,0
RP11-145G20.1,2
RP11-431J17.1,0
STPG2,0
STPG2-AS1,0
RP11-323J4.1,0
RAP1GDS1,199
TSPAN5,39
RP11-724M22.1,0
RP11-1299A16.3,2
EIF4E,273
RP11-571L19.7,0
METAP1,65
RP11-571L19.8,1
ADH5,264
RP11-696N14.1,13
ADH4,0
ADH6,0
ADH1A,0
ADH1B,4
ADH7,0
C4orf17,0
TRMT10A,22
MTTP,2
RP11-766F14.1,0
RP11-766F14.2,0
DAPP1,81
LAMTOR3,121
DNAJB14,448
H2AFZ,961
RP11-15B17.1,1
DDIT4L,1
RP11-588P8.1,0
EMCN,10
PPP3CA,243
AP001816.1,50
BANK1,123
RP11-498M5.2,0
SLC39A8,43
RP11-499E18.1,13
AF213884.2,0
NFKB1,66
MANBA,112
UBE2D3,1189
RP11-10L12.4,15
CISD2,120
SLC9B1,12
SLC9B2,28
BDH2,49
CENPE,9
RP11-328K4.1,0
RP11-297P16.3,0
RP11-297P16.4,0
TACR3,0
RP11-703G6.1,1
RP11-729M20.1,0
CXXC4,0
AC004053.1,1
AC004063.1,0
RP11-556I14.2,0
RP11-556I14.1,0
AC004069.2,40
TET2,146
TET2-AS1,0
PPA2,194
AC004066.3,0
ARHGEF38,0
INTS12,51
GSTCD,15
RP11-45L9.1,0
NPNT,0
RP11-710F7.2,0
RP11-710F7.3,0
TBCK,56
AIMP1,325
GIMD1,0
RP13-612N21.1,0
DKK2,0
RP11-713M6.2,0
PAPSS1,53
SGMS2,33
RP11-286E11.1,1
CYP2U1,17
RP11-286E11.2,8
HADH,51
LEF1,112
RPL34-AS1,7
RPL34,34225
OSTC,505
ETNPPL,2
COL25A1,0
AC004051.2,0
SEC24B-AS1,13
SEC24B,71
CCDC109B,110
CASP6,92
AC004067.5,1
PLA2G12A,93
CFI,0
RP11-602N24.3,1
GAR1,86
RRH,1
LRIT3,1
EGF,0
ELOVL6,86
ENPEP,0
RP11-380D23.1,2
RP11-380D23.2,0
PITX2,0
RP11-777N19.1,0
RP11-255I10.2,0
RP11-269F21.1,0
RP11-269F21.2,0
RP11-269F21.3,0
C4orf32,20
RP11-73K9.2,9
AP1AR,41
RP11-73K9.3,2
TIFA,88
ALPK1,27
NEUROG2,0
RP11-402J6.1,0
C4orf21,31
LARP7,309
MIR302B,3
RP11-148B6.2,0
ANK2,0
RP11-119H12.6,0
RP11-650J17.1,0
RP11-650J17.2,0
CAMK2D,113
ARSJ,0
RP11-26P13.2,0
UGT8,4
NDST4,0
RP11-659O3.1,0
MTRNR2L13,2
RP11-55L3.1,0
TRAM1L1,1
AC107399.2,0
AC113617.1,0
AC092661.1,0
AC108056.1,0
NDST3,1
SNHG8,748
PRSS12,0
RP11-384K6.6,5
METTL14,120
SEC24D,54
SYNPO2,3
RP11-21I10.2,0
MYOZ2,0
RP11-455G16.1,2
USP53,80
C4orf3,1015
FABP2,0
RP11-33B1.4,0
RP11-33B1.3,2
PDE5A,4
RP11-236P13.1,0
RP11-700N1.1,0
RP11-96A1.5,0
MAD2L1,51
RP11-679C8.2,9
RP11-501E14.1,0
PRDM5,2
NDNF,0
RP11-647P12.1,0
TNIP3,24
QRFPR,0
ANXA5,302
TMEM155,0
AC079341.1,0
EXOSC9,81
CCNA2,4
BBS7,30
RP11-63B13.1,1
TRPC3,1
KIAA1109,258
ADAD1,0
IL2,0
IL21,0
IL21-AS1,0
BBS12,6
FGF2,0
RP11-170N16.3,0
NUDT6,13
SPATA5,48
SPRY1,56
RP11-381N20.2,0
RP11-381N20.1,1
LINC01091,0
AC096732.2,0
CTD-2325B11.1,0
RP11-93I21.3,0
ANKRD50,13
FAT4,4
RP11-399F2.2,0
RP11-318I4.1,0
RP11-810P8.1,0
RP11-125O18.1,0
INTU,28
SLC25A31,0
HSPA4L,51
RP11-50D9.3,0
PLK4,2
MFSD8,90
C4orf29,123
LARP1B,44
PGRMC2,67
RP11-420A23.1,3
RP11-130C6.1,0
RP11-184M15.1,0
RP11-184M15.2,4
JADE1,175
SCLT1,145
C4orf33,23
RP11-419L4.1,0
RP11-519M16.1,0
RP11-422J15.1,0
RP11-521E5.1,0
RP11-401I19.1,0
RP11-314N14.1,0
RP11-614F17.2,0
RP11-745L13.2,0
RP11-789C2.1,2
RP11-1E22.1,2
RP11-62N21.1,0
RP11-149A7.2,0
RP11-404I7.2,0
RP11-404I7.1,0
RP11-9G1.3,1
PCDH10,0
RP11-427M20.1,0
PABPC4L,0
RP11-400D2.2,0
RP11-400D2.3,0
CTD-2012I17.1,0
RP11-192C21.2,0
RP11-553P9.2,1
RP11-553P9.3,0
RP11-780O17.1,2
LINC00613,0
RP11-775H9.3,1
RP11-775H9.2,0
RP11-775H9.1,0
RP11-138I17.1,0
RP11-785F11.1,0
PCDH18,0
RP11-714L20.1,11
RP13-884E18.2,0
RP13-884E18.4,0
RP11-793B23.1,0
LINC00616,0
SLC7A11,14
RP11-733C7.1,0
LINC00498,0
LINC00499,0
LINC00500,0
RP11-173E2.2,0
RP11-98O2.1,0
RP11-371F15.3,0
RP11-577B7.1,0
CCRN4L,1
ELF2,287
MGARP,2
NDUFC1,525
NAA15,109
RP11-83A24.2,147
RAB33B,28
SETD7,27
RP11-342I1.2,1
RP11-308D13.3,0
MGST2,110
MAML3,32
RP11-392B6.1,0
SCOC,160
RP11-425I13.3,8
CLGN,1
RP11-542P2.1,0
ELMOD2,71
UCP1,0
TBC1D9,23
RP11-102N12.2,0
RP11-102N12.3,5
RNF150,3
ZNF330,95
RP11-586L23.1,0
RP11-362F19.1,6
RP11-362F19.3,2
RP11-208N20.1,0
IL15,51
INPP4B,169
RP11-223C24.2,0
RP11-223C24.1,16
RP11-284M14.1,7
USP38,54
RP11-364L4.3,0
GAB1,11
SMARCA5,374
SMARCA5-AS1,2
FREM3,1
RP13-578N3.3,0
GYPE,5
RP11-673E1.1,0
RP11-673E1.4,1
GYPB,7
GYPA,3
RP11-361D14.2,0
HHIP-AS1,3
HHIP,1
RP13-539F13.3,0
ANAPC10,67
ABCE1,218
OTUD4,67
RP11-142A22.4,0
SMAD1,17
SMAD1-AS2,0
SMAD1-AS1,0
RP11-557J10.5,0
MMAA,13
RP11-557J10.4,0
C4orf51,0
ZNF827,47
RP11-181K12.2,0
RP11-203B7.2,0
RP11-203B7.1,0
LINC01095,0
LSM6,484
RP11-6L6.2,0
RP11-6L6.7,0
SLC10A7,36
POU4F2,0
TTC29,0
RP11-292D4.2,0
RP11-292D4.1,0
RP11-292D4.3,0
EDNRA,0
RP11-752L20.5,0
RP11-425A23.1,1
TMEM184C,56
PRMT10,110
ARHGAP10,23
NR3C2,9
RP11-76G10.1,0
RP11-503L19.1,0
RP11-563M4.1,0
RP11-342A1.1,0
RP11-24I21.1,1
RP11-526A4.1,0
RP11-707F2.1,0
RP11-423J7.1,0
DCLK2,0
LRBA,200
RP11-1336O20.2,1
MAB21L2,1
RPS3A,25655
SH3D19,13
RP11-372K14.2,2
PRSS48,0
RP11-731D1.4,0
RP11-610P16.1,1
FAM160A1,0
RP11-164P12.4,1
PET112,29
RP11-164P12.3,0
RP11-424M21.1,0
RP11-503L23.1,0
RP11-73G16.3,0
RP11-73G16.2,1
RP11-18H21.1,32
RP11-18H21.2,0
RP11-18H21.3,0
RP11-461L13.4,0
RP11-461L13.5,0
RP11-461L13.3,0
FBXW7,142
RP11-461L13.2,0
MIR4453,31
TMEM154,207
RP11-768B22.2,0
TIGD4,3
ARFIP1,54
FHDC1,1
RP11-285C1.2,0
TRIM2,2
MND1,13
KIAA0922,63
TLR2,79
RNF175,0
RP11-153M7.5,0
SFRP2,0
DCHS2,1
PLRG1,90
FGB,0
FGA,0
FGG,0
LRAT,8
RP11-21G20.3,1
RBM46,0
RP11-92A5.2,0
NPY2R,0
AC097467.2,0
RP11-27G13.1,0
MAP9,54
RP13-487K5.1,0
GUCY1A3,56
GUCY1B3,24
ASIC5,0
TDO2,0
CTSO,64
RP11-171N4.1,0
RP11-171N4.2,0
RP11-171N4.3,0
RP11-171N4.4,0
PDGFC,7
RP11-154F14.2,0
GLRB,0
GRIA2,0
RP11-364P22.1,0
RP11-364P22.2,1
FAM198B,35
RP11-597D13.9,28
RP11-597D13.8,0
TMEM144,20
RXFP1,0
RP11-781M16.2,0
C4orf46,15
ETFDH,70
PPID,149
FNIP2,47
C4orf45,0
RAPGEF2,44
RP11-138A23.2,0
RP11-6C14.1,0
RP11-502M1.2,0
RP11-234O6.2,0
FSTL5,0
RP11-497K21.1,4
AC005150.1,1
RP11-563E2.2,0
NAF1,41
NPY1R,0
NPY5R,0
TKTL2,0
TMA16,137
1-Mar,256
RP11-218F10.3,3
RP11-294O2.2,7
TRIM61,20
FAM218A,6
RP11-366M4.13,0
TRIM60,5
RP11-219C20.3,4
TMEM192,150
KLHL2,19
MSMO1,71
CPE,0
RP11-340B18.1,0
TLL1,0
RP11-217C7.1,0
SPOCK3,4
RP11-436A7.1,0
RP11-310I9.1,0
ANXA10,0
DDX60,76
DDX60L,125
PALLD,26
RP11-610J23.1,0
RP11-635L1.3,0
CBR4,175
RP11-483A20.3,0
SH3RF1,8
RP11-327O17.2,0
NEK1,74
CLCN3,93
C4orf27,132
RP11-205M3.3,13
RP11-6E9.5,0
RP11-6E9.4,0
MFAP3L,0
AADAT,7
RP11-789C1.1,0
RP11-789C1.2,0
RP11-322J23.1,0
RP11-344G13.1,0
RP11-717H13.1,0
RP11-97E7.1,1
RP11-97E7.2,0
GALNTL6,6
RP11-10K16.1,8
GALNT7,85
RP11-798M19.3,1
HMGB2,1321
RP11-798M19.6,140
SAP30,42
SCRG1,32
RP11-489G11.3,0
HAND2,0
HAND2-AS1,10
RP11-475B2.1,0
RP11-161D15.2,0
RP11-161D15.1,0
RP11-161D15.3,0
RP11-148L24.1,0
RP11-248N22.1,0
RP11-248N22.2,0
FBXO8,65
CEP44,79
RP11-51M24.1,0
HPGD,47
RP11-440I14.2,1
RP11-440I14.3,0
GLRA3,16
ADAM29,1
RP13-577H12.2,0
RP11-287F9.2,0
RP11-598D14.1,0
GPM6A,59
RP11-806K15.1,0
WDR17,6
SPATA4,0
ASB5,0
RP11-87F15.2,0
SPCS3,301
RP11-313E19.2,0
VEGFC,0
RP11-624A4.1,0
RP11-765K14.1,0
RP11-487E13.1,0
NEIL3,3
RP11-376O6.2,0
AGA,72
RP11-130F10.1,0
RP11-140M13.1,0
LINC01098,0
LINC01099,0
RP11-404J23.1,0
RP11-460H9.1,0
LINC00290,0
RP11-665C14.2,0
RP11-540E16.2,0
AC108142.1,2
TENM3,0
RP11-18D7.3,0
RP11-18D7.2,0
RP11-188P17.2,1
DCTD,86
RP11-335L23.4,0
RP11-335L23.5,0
WWC2-AS2,0
WWC2,6
WWC2-AS1,0
CLDN22,0
CLDN24,0
CDKN2AIP,152
RP11-367N14.2,8
ING2,16
RP11-367N14.3,0
RWDD4,121
TRAPPC11,53
STOX2,3
ENPP6,1
RP11-290F5.2,2
RP11-290F5.1,1
IRF2,259
RP11-326I11.3,68
RP11-326I11.4,0
RP11-242J7.1,0
CASP3,92
PRIMPOL,49
CENPU,20
ACSL1,50
RP11-701P16.2,22
RP11-701P16.5,5
LINC01093,0
RP11-386B13.4,0
HELT,0
RP11-386B13.3,0
SLC25A4,46
KIAA1430,208
SNX25,20
LRP2BP,22
RP11-714G18.1,0
ANKRD37,10
UFSP2,115
C4orf47,1
CCDC110,0
RP11-279O9.4,1
PDLIM3,31
SORBS2,10
RP11-301L8.2,0
RP11-626E13.1,0
RP11-45I20.1,0
TLR3,12
FAM149A,2
AC110771.1,1
CYP4V2,45
KLKB1,4
F11,0
F11-AS1,0
RP11-215A19.2,0
MTNR1A,0
