,BMET6_Distal
CCT5,824
CTD-2256P15.4,1
CTD-2256P15.5,0
CMBL,141
CTD-2256P15.2,28
6-Mar,648
ROPN1L-AS1,0
ROPN1L,14
RP11-1C1.7,21
RP11-1C1.6,0
RP11-1C1.4,0
RP11-1C1.5,0
ANKRD33B,0
ANKRD33B-AS1,0
RP11-215G15.5,6
DAP,143
CTD-2154B17.4,0
CTD-2154B17.1,0
CTNND2,7
RP11-308B16.2,0
CT49,0
RP11-419C19.2,0
CTC-305H11.1,0
DNAH5,2
CTB-51A17.1,0
TRIO,46
FAM105A,324
CTD-2165H16.4,24
FAM105B,112
ANKH,180
CTB-40H15.4,0
RP1-251I12.1,0
RP1-137K24.1,0
FBXL7,1
CTD-2350J17.1,0
11-Mar,0
RP11-19O2.1,0
RP11-19O2.2,0
RP1-167G20.1,1
RP1-167G20.2,0
ZNF622,434
FAM134B,118
RP11-260E18.1,12
CTC-461F20.1,1
MYO10,25
BASP1,68
CTD-2228A4.1,0
AC091878.1,1
CTD-2139B15.2,2
CTD-2139B15.5,0
CTD-2139B15.4,0
RP11-321E2.3,3
RP11-321E2.4,0
RP11-454P21.1,0
CTD-2023M8.1,1
RP11-124N3.3,0
RP11-124N3.2,0
CDH18,0
RP11-420O16.1,0
RP11-774D14.1,2
CTD-2333M24.1,0
RP11-374A4.1,0
RP11-360I2.1,0
RP11-804N13.1,0
CDH12,0
CTD-2234B20.1,0
PRDM9,0
C5orf17,7
CTD-2074D8.1,0
CDH10,1
RP11-116O11.1,0
RP11-730N24.1,0
RP11-730N24.2,0
RP11-549K20.1,0
RP11-184E9.1,0
RP11-192H6.2,0
RP11-184E9.2,0
CTD-2306M5.1,12
RP11-351N6.1,0
CTD-2533K21.4,0
CDH9,0
CTD-3007L5.1,0
LINC01021,1
CTD-2061E9.1,0
CTD-2134P3.1,0
CTD-2118P12.1,20
CTD-2010I22.2,0
RP11-152K4.2,0
CDH6,3
DROSHA,97
C5orf22,129
PDZD2,21
RP11-5N11.4,0
RP11-5N11.5,0
RP11-5N11.6,0
CTD-2152M20.2,2
GOLPH3,198
CTD-2186M15.3,31
MTMR12,170
ZFR,713
SUB1,6891
CTD-2004A9.1,0
NPR3,60
AC026703.1,0
CTD-2066L21.3,0
CTD-2218G20.2,0
CTD-2066L21.1,0
CTD-2066L21.2,0
RP11-113I22.1,0
CTD-2203K17.1,1
TARS,279
CTD-2233C11.2,0
ADAMTS12,0
RXFP3,0
SLC45A2,0
AMACR,19
RP11-1084J3.4,0
C1QTNF3,20
RP11-1250I15.3,10
CTD-2024P10.2,0
RAI14,28
CTD-2024P10.1,0
CTD-2517O10.6,20
TTC23L,2
RAD1,275
BRIX1,552
DNAJC21,310
AGXT2,0
PRLR,13
AC010368.2,0
SPEF2,139
CTD-2113L7.1,0
IL7R,8830
CAPSL,2
RP11-79C6.3,0
UGT3A1,0
UGT3A2,2
LMBRD2,131
SKP2,128
NADK2,77
NADK2-AS1,0
RANBP3L,2
SLC1A3,196
CTD-2353F22.1,10
CTD-2653M23.3,3
NIPBL,1243
C5orf42,128
NUP155,94
WDR70,264
GDNF,0
GDNF-AS1,0
CTD-2194L12.2,0
CTD-2194L12.3,0
CTD-2130F23.2,0
CTD-2130F23.1,0
CTD-2116N24.1,0
CTD-2207A17.1,0
EGFLAM,0
EGFLAM-AS4,1
EGFLAM-AS3,0
EGFLAM-AS2,0
EGFLAM-AS1,0
CTD-2263F21.1,0
LIFR,1
LIFR-AS1,2
CTD-2196P11.2,0
RP11-122C5.1,0
CTD-2127H9.1,1
RP11-122C5.3,0
OSMR,1
RICTOR,947
FYB,3760
AC008964.1,11
C9,0
DAB2,141
CTD-2078B5.2,0
LINC00603,0
LINC00604,0
PTGER4,317
TTC33,90
PRKAA1,689
RPL37,59533
CARD6,42
C7,0
MROH2B,0
C6,0
PLCXD3,1
OXCT1,200
C5orf51,181
FBXO4,237
RP11-112L7.1,3
GHR,1
CCDC152,215
SEPP1,197
CTD-2325A15.5,8
CTD-2201E18.5,9
CTD-2035E11.3,178
CTD-2035E11.4,15
ANXA2R,1074
AC025171.1,53
CTD-2035E11.5,81
ZNF131,785
NIM1K,1
CTD-2636A23.2,0
HMGCS1,110
CCL28,181
C5orf28,235
C5orf34,28
RP11-159F24.6,1
RP11-159F24.5,4
PAIP1,435
NNT-AS1,261
NNT,310
RP11-8L21.1,0
FGF10,0
FGF10-AS1,0
RP11-473L15.3,0
RP11-503D12.1,0
RP11-53O19.1,10
RP11-53O19.2,0
MRPS30,391
RP11-53O19.3,24
RP11-357F12.1,0
HCN1,0
CTD-2013M15.1,0
EMB,2162
RP11-269M20.3,1
PARP8,958
RP11-317O24.1,0
RP11-317O24.2,0
CTD-2089N3.1,0
CTD-2089N3.2,0
CTD-2089N3.3,0
CTD-2314G24.2,0
ISL1,0
CTD-2335O3.3,0
CTD-2203A3.1,0
CTD-2288O8.1,0
ITGA1,45
PELO,153
CTD-2175A23.1,0
ITGA2,24
CTD-2366F13.2,2
MOCS2,597
CTD-2366F13.1,33
FST,3
NDUFS4,976
CTD-2081C10.1,0
CTD-2081C10.7,3
ARL15,58
LINC01033,0
HSPB3,0
SNX18,139
RP11-45H22.3,0
ESM1,13
GZMK,1038
CTD-2313F11.2,0
CTD-2313F11.3,0
GZMA,5216
CDC20B,2
GPX8,48
MCIDAS,0
CCNO,9
RP11-506H20.1,3
DHX29,564
SKIV2L2,273
PPAP2A,123
SLC38A9,128
DDX4,0
IL31RA,1
AC008914.1,0
IL6ST,770
CTD-2031P19.5,30
CTD-2031P19.3,24
CTD-2227I18.1,17
ANKRD55,174
RP11-155L15.1,0
CTC-236F12.4,3
AC022431.2,1
AC008940.1,0
MAP3K1,392
AC008937.2,0
AC008937.3,0
SETD9,115
MIER3,40
CTD-2310F14.1,4
AC016644.1,0
GPBP1,2966
CTD-2023N9.1,0
ACTBL2,0
CTD-2023N9.2,0
CTD-2023N9.3,0
RP11-772C9.1,1
RP11-478P10.1,0
CTD-2037L6.2,0
PLK2,24
GAPT,333
CTD-2117L12.1,1
RAB3C,4
RP11-479O16.1,0
CTD-2176I21.2,0
PDE4D,176
RP11-266N13.2,2
CTD-2254N19.1,0
FKSG52,0
PART1,36
DEPDC1B,27
ELOVL7,2
RP11-231G3.1,3
ERCC8,62
AC104113.3,0
NDUFAF2,399
AC008498.1,0
SMIM15,607
CTC-436P18.1,0
CTC-436P18.3,0
ZSWIM6,112
C5orf64,0
RP11-2O17.2,0
CTD-2170G1.2,0
CTD-2244C20.2,0
KIF2A,1684
DIMT1,320
IPO11,118
CKS1B,0
LRRC70,2
HTR1A,0
RNF180,2
RGS7BP,0
FAM159B,0
SREK1IP1,639
CWC27,467
RP11-307L14.1,0
RP11-307L14.2,2
ADAMTS6,59
CTD-2116N20.1,1
CENPK,187
PPWD1,502
TRIM23,155
TRAPPC13,154
CTC-534A2.2,101
SGTB,258
NLN,58
CTD-2033C11.1,0
ERBB2IP,647
SREK1,777
AC025442.3,1
CTD-2016O11.1,0
RP11-305P14.1,0
RP11-5P22.3,0
MAST4,113
MAST4-AS1,12
CTD-2306M10.1,2
CD180,63
CTD-2187J20.1,0
RP11-434D9.1,1
RP11-83M16.5,2
RP11-83M16.6,0
RP11-434D9.2,2
RP11-404L6.2,0
PIK3R1,1476
CTD-2582M21.1,0
CTC-537E7.3,2
CTC-537E7.1,0
CTC-537E7.2,0
CTC-340D7.1,0
RP11-141O11.1,0
7SK,1
CTC-498J12.1,3
SLC30A5,326
CTC-498J12.3,1
CCNB1,142
CENPH,264
MRPS36,874
CDK7,115
CCDC125,93
TAF9,1315
RAD17,296
MARVELD2,31
RP11-241G9.3,0
OCLN,67
GTF2H2C,129
SERF1B,2
SMN2,2
RP11-497H16.9,32
SERF1A,21
SMN1,60
NAIP,256
RP11-195E2.4,0
GTF2H2,443
RP11-136K7.2,2
RP11-136K7.3,0
RP11-136K7.1,0
BDP1,1221
MCCC2,358
CARTPT,0
MAP1B,10
MRPS27,321
PTCD2,58
CTC-365E16.1,2
RP11-389C8.3,0
ZNF366,8
CTC-347C20.2,0
CTC-347C20.1,0
CTD-2631K10.1,1
TNPO1,383
CTD-2376I4.1,0
CTD-2376I4.2,2
FCHO2,73
TMEM171,1
RP11-232L2.2,0
TMEM174,0
RP11-60A8.1,0
RP11-60A8.2,0
FOXD1,0
RP11-79P5.2,0
RP11-79P5.7,0
RP11-79P5.5,0
RP11-79P5.9,11
BTF3,15351
ANKRA2,342
UTP15,71
AC008387.1,0
ARHGEF28,7
CTC-575I10.1,0
RP11-428C6.2,0
CTD-2292M14.1,0
CTD-2275D24.4,0
CTD-2275D24.1,0
CTD-2275D24.2,0
CTD-2275D24.3,0
CTC-419K13.1,0
ENC1,25
HEXB,555
GFM2,101
NSA2,2101
FAM169A,89
CTD-2377O17.1,1
CTD-2503O16.4,3
GCNT4,8
RP11-229C3.2,14
ANKRD31,15
CTD-2235C13.2,0
HMGCR,78
CTD-2235C13.3,3
COL4A3BP,377
POLK,444
CTC-366B18.2,2
CTC-366B18.4,13
ANKDD1B,13
POC5,118
CTC-235G5.3,0
SV2C,5
RP11-466P24.6,1
RP11-466P24.7,0
IQGAP2,629
CTD-2236F14.1,1
F2RL2,2
CTD-2384B11.2,1
F2R,206
F2RL1,27
S100Z,67
CRHBP,52
AGGF1,646
ZBED3,7
CTC-564N23.2,0
ZBED3-AS1,14
PDE8B,0
WDR41,202
OTP,0
TBCA,2876
RP11-107N7.1,0
AP3B1,449
CTD-2037K23.2,257
SCAMP1,325
LHFPL2,79
ARSB,30
DMGDH,18
BHMT2,13
BHMT,0
AC016559.1,0
JMY,106
HOMER1,59
PAPD4,489
CMYA5,6
CTC-431G16.2,1
RP11-168A11.1,0
MTX3,100
THBS4,1
CTD-2201I18.1,7
SERINC5,442
CTC-458I2.2,2
SPZ1,0
ZFYVE16,242
CTD-2015H6.3,48
FAM151B,18
ANKRD34B,6
CTC-325J23.3,1
DHFR,341
CTC-325J23.2,13
MTRNR2L2,316
MSH3,325
CTC-459I6.1,0
RASGRF2,63
CTD-2193P3.2,1
CKMT2-AS1,154
CKMT2,3
ZCCHC9,312
ACOT12,0
SSBP2,432
CTD-2249K22.1,0
ATG10,237
ATG10-AS1,0
RPS23,92715
ATP6AP1L,54
CTD-2015A6.1,0
CTD-2015A6.2,0
CTD-2218K11.2,0
RP11-78C3.1,0
CTD-2227C6.3,1
CTD-2227C6.2,0
RP11-343L5.2,11
TMEM167A,1166
XRCC4,215
VCAN,2638
VCAN-AS1,0
HAPLN1,0
EDIL3,0
CTD-2269F5.1,1
CTC-384G19.1,2
RP11-1072N2.3,0
CTD-2331D11.2,0
CTD-2331D11.3,0
CTD-2331D11.4,0
CTC-480C2.1,0
CTD-2036A18.2,0
CTC-261N6.3,0
CTC-261N6.1,0
CTC-261N6.2,0
COX7C,14620
CTC-493L21.1,5
CTC-493L21.2,0
RP11-72L22.1,0
AC008394.1,2
RASA1,190
CTC-428H11.2,35
CCNH,1593
CTD-2316B1.1,0
CTD-2316B1.2,0
TMEM161B,285
TMEM161B-AS1,336
CTC-498M16.2,0
CTC-498M16.4,0
LINC00461,2
CTC-467M3.1,0
CTC-467M3.3,0
CTC-467M3.2,0
MEF2C,599
MEF2C-AS1,28
CTD-2232E5.2,0
RP11-116A1.1,0
AC113167.1,0
AC113167.2,0
RP11-61G23.2,0
CETN3,209
MBLAC2,85
POLR3G,40
LYSMD3,183
GPR98,8
RP11-414H23.2,4
RP11-414H23.3,0
RP11-213H15.1,2
LUCAT1,15
RP11-213H15.4,0
CTD-2061E19.6,0
ARRDC3,765
RP11-348J24.2,0
RP11-348J24.1,0
RP11-133F8.2,0
CTC-529L17.1,0
CTC-529L17.2,0
CTC-458G6.4,0
CTC-458G6.2,0
CTD-2091N23.1,0
NR2F1,0
FAM172A,554
POU5F2,60
RP11-185E12.2,2
KIAA0825,35
ANKRD32,335
MCTP1,79
CTC-484P3.3,0
CTC-558O19.1,0
FAM81B,0
TTC37,593
ARSK,118
GPR150,7
RFESD,251
SPATA9,4
CTD-2154I11.2,0
RHOBTB3,103
GLRX,1944
AC008592.4,0
AC008592.8,0
C5orf27,6
ELL2,140
CTD-2337A12.1,0
AC008592.7,0
RP11-254I22.1,2
RP11-254I22.3,0
RP11-254I22.2,0
PCSK1,0
CAST,2383
CTC-506B8.1,0
ERAP1,262
CTD-2260A17.1,6
CTD-2260A17.3,1
CTD-2260A17.2,63
ERAP2,690
LNPEP,1018
CTD-2215E18.1,4
LIX1,0
RIOK2,222
CTD-2215E18.2,0
CTD-2215E18.3,0
RP11-1E3.1,0
RP11-455B3.1,0
AC008834.1,0
RGMB,22
RGMB-AS1,5
CHD1,1223
CTD-2007H13.3,13
CTD-2151A2.1,0
RP11-346J10.1,0
CTD-2001C12.1,9
FAM174A,174
CTC-293G12.1,0
ST8SIA4,309
CTD-2333K2.1,0
SLCO4C1,56
AC008948.1,1
SLCO6A1,0
RP11-58B2.1,0
LINC00492,0
CTD-2340E1.2,6
LINC00491,0
PAM,112
GIN1,118
PPIP5K2,640
CTC-503K11.2,0
C5orf30,93
CTD-2154H6.1,0
CTD-2193G5.1,0
NUDT12,47
RP11-138J23.1,0
RP11-6N13.1,0
RP11-6N13.4,0
CTD-2374C24.1,1
CTC-254B4.1,0
EFNA5,10
RP11-252I13.2,0
FBXL17,130
LINC01023,29
FER,141
CTD-2197I11.1,0
CTD-2587M2.1,16
PJA2,821
RP11-231G15.2,6
RP11-231G15.3,0
RP11-231G15.1,0
CTC-332L22.1,3
MAN2A1,320
AC011366.3,0
TMEM232,2
SLC25A46,338
CTC-551A13.1,0
TSLP,6
CTC-551A13.2,0
WDR36,231
CAMK4,1009
AC010468.2,0
CTC-499J9.1,0
STARD4,87
STARD4-AS1,29
NREP,69
NREP-AS1,0
EPB41L4A,50
EPB41L4A-AS1,1458
CTC-459M5.1,0
CTC-459M5.2,0
RP11-526F3.1,0
EPB41L4A-AS2,0
RP11-159K7.2,0
APC,359
CTC-554D6.1,0
CTC-487M23.8,24
SRP19,695
REEP5,1313
ZRSR1,3
CTC-487M23.5,5
CTC-487M23.7,0
DCP2,835
MCC,50
CTD-2201G3.1,0
TSSK1B,0
YTHDC2,426
RP11-371M22.1,0
KCNN2,3
RP11-492A10.1,0
CTC-313D10.1,0
RP11-438C19.2,0
RP11-438C19.1,0
TRIM36,7
CTC-428G20.2,0
CTC-428G20.3,23
PGGT1B,137
CTC-428G20.6,4
CCDC112,251
FEM1C,75
TICAM2,1
TMED7-TICAM2,0
AC010226.4,33
TMED7,166
CTC-505O3.3,85
CTC-505O3.2,0
CDO1,2
ATG12,950
AP3S1,1215
AQPEP,2
CTD-2287O16.3,0
ARL14EPL,0
CTD-2287O16.4,0
CTD-2287O16.5,47
COMMD10,348
CTC-339F2.2,0
SEMA6A,6
CTB-118N6.3,24
CTB-118N6.2,0
RP11-249M12.2,0
CTC-472C24.1,0
RP11-492L8.2,0
LINC00992,6
CTD-3179P9.1,0
CTD-3179P9.2,0
CTD-2281M20.1,0
RP11-2N5.2,0
RP11-2N5.1,0
CTC-448D22.1,0
DTWD2,67
CTB-161M19.4,2
DMXL1,264
TNFAIP8,1808
HSD17B4,192
FAM170A,0
CTC-552D5.1,0
RP11-574H6.1,0
PRR16,22
CTD-2334D19.1,0
CTC-546K23.1,0
FTMT,1
SRFBP1,373
LOX,3
CTC-441N14.2,1
ZNF474,2
CTC-441N14.1,0
CTD-2544H17.2,0
SNCAIP,0
CTD-2544H17.1,0
CTD-2280E9.1,0
CTC-210G5.1,0
RP11-166A12.1,2
SNX2,755
SNX24,33
PPIC,6
RP11-359P5.1,0
AC106786.1,0
PRDM6,1
CEP120,152
CSNK1G3,270
LINC01170,0
CTC-369A16.2,0
CTC-369A16.3,0
CTD-2308B18.4,0
CTD-2308B18.1,0
CTD-2308B18.2,0
CTD-2308B18.3,0
ZNF608,9
RP11-43D2.2,0
RP11-436H11.2,0
RP11-436H11.3,0
RP11-436H11.4,0
RP11-436H11.6,0
RP11-284A20.3,1
RP11-284A20.2,0
RP11-284A20.1,0
RP11-257I8.2,0
RP11-508M8.1,0
RP11-425E13.1,0
RP11-395P13.2,0
RP11-395P13.1,0
RP11-395P13.3,0
RP11-395P13.4,0
RP11-395P13.5,0
RP11-395P13.6,4
RP11-756H20.1,0
RP11-114J13.1,0
CTC-339D2.1,0
GRAMD3,67
RP11-517I3.1,6
ALDH7A1,12
PHAX,562
C5orf48,0
RP11-434D11.4,0
LMNB1,82
3-Mar,64
C5orf63,172
MEGF10,0
CTD-2195M15.3,0
PRRC1,199
CTXN3,0
CTC-548H10.2,0
CTC-228N24.1,2
CTC-228N24.2,0
CTC-228N24.3,317
SLC12A2,131
FBN2,19
SLC27A6,0
ISOC1,267
ADAMTS19-AS1,0
ADAMTS19,0
CTC-575N7.1,0
KIAA1024L,12
CHSY3,1
HINT1,11688
LYRM7,398
CDC42SE2,2079
RAPGEF6,180
CTC-432M15.3,0
FNIP1,152
ACSL6,191
AC034228.4,0
AC034228.3,0
AC034228.2,0
IL3,0
CSF2,0
AC063976.3,0
P4HA2-AS1,0
P4HA2,13
PDLIM4,4
SLC22A4,10
SLC22A5,23
C5orf56,868
AC116366.5,7
AC116366.6,20
IRF1,1920
IL5,1
RAD50,842
AC004041.2,0
IL13,0
IL4,1
AC004237.1,0
KIF3A,195
CCNI2,4
8-Sep,63
SOWAHA,0
AC004775.5,0
SHROOM1,17
GDF9,5
UQCRQ,3078
LEAP2,76
AFF4,571
CTC-350I8.1,1
ZCCHC10,487
HSPA4,461
RP11-485M7.3,0
CTB-49A3.2,0
FSTL4,1
CTB-49A3.5,0
CTB-49A3.4,0
CTB-3M24.3,0
CTD-2131I18.1,0
C5orf15,286
VDAC1,1149
CTB-113I20.2,42
TCF7,1486
SKP1,4891
CTD-2410N18.5,0
PPP2CA,625
CDKL3,164
CTD-2410N18.3,3
UBE2B,1302
RP11-215P8.3,23
CDKN2AIPNL,331
RP11-215P8.4,0
AC005355.1,1
AC005355.2,7
JADE2,193
SAR1B,456
SEC24A,75
CAMLG,1301
DDX46,2174
C5orf24,622
TXNDC15,364
PCBD2,198
CATSPER3,5
PITX1,0
C5orf66,4
CTC-276P9.1,0
CTC-276P9.2,0
CTC-276P9.3,0
CTC-349C3.2,0
H2AFY,1825
CTC-203F4.2,2
C5orf20,0
TIFAB,1
CTB-138E5.1,1
NEUROG1,0
CTC-321K16.1,0
CXCL14,113
CTC-321K16.4,0
RP11-119J18.1,0
SLC25A48,1
IL9,0
GS1-39E22.1,0
LECT2,0
TGFBI,213
VTRNA2-1,0
SMAD5-AS1,1
SMAD5,367
AC009014.3,0
TRPC7,0
TRPC7-AS1,0
TRPC7-AS2,0
RP11-114H21.2,0
CTB-1I21.1,0
SPOCK1,12
KLHL3,34
RP11-381K20.5,0
HNRNPA0,2698
RP11-381K20.4,0
RP11-381K20.2,47
MYOT,1
PKD2L2,19
FAM13B,415
RP11-325L7.1,1
RP11-325L7.2,0
WNT8A,0
NME5,4
BRD8,306
KIF20A,11
CDC23,132
GFRA3,0
CDC25C,10
FAM53C,178
RP11-256P1.1,0
KDM3B,151
REEP2,1
EGR1,129
ETF1,386
HSPA9,881
CTNNA1,165
AC034243.1,7
LRRTM2,2
SIL1,164
CTB-46B19.2,11
MATR3,1942
PAIP2,2107
CTB-43P18.1,3
SLC23A1,2
MZB1,1399
PROB1,0
SPATA24,48
DNAJC18,38
ECSCR,1
AC138517.1,0
TMEM173,861
UBE2D2,2907
CTD-3224K15.3,0
CXXC5,277
CTD-3224K15.2,0
CTB-35F21.1,1
CTB-35F21.2,0
CTB-35F21.3,0
CTB-35F21.5,0
PSD2,0
NRG2,5
CTB-35F21.4,0
LINC01024,36
PURA,383
IGIP,68
CYSTM1,139
PFDN1,709
HBEGF,5
CTC-329D1.3,0
SLC4A9,0
CTC-329D1.2,3
ANKHD1,182
ANKHD1-EIF4EBP3,15
SRA1,477
EIF4EBP3,2
APBB3,107
SLC35A4,249
CD14,615
NDUFA2,2148
TMCO6,145
IK,1651
WDR55,196
DND1,9
HARS,368
HARS2,99
ZMAT2,928
PCDHA1,3
PCDHA2,1
PCDHA3,1
PCDHA4,0
PCDHA5,1
PCDHA6,0
PCDHA7,0
PCDHA8,0
PCDHA9,2
PCDHA10,0
AC005609.1,4
PCDHA11,1
PCDHA12,2
PCDHA13,0
PCDHAC1,0
PCDHAC2,0
PCDHB1,0
PCDHB2,7
AC005754.7,1
PCDHB3,3
AC005754.8,3
PCDHB4,4
PCDHB5,2
PCDHB6,0
PCDHB17,0
PCDHB7,0
PCDHB8,0
PCDHB16,4
PCDHB10,1
PCDHB11,0
PCDHB12,0
PCDHB13,0
PCDHB14,1
PCDHB15,0
SLC25A2,0
TAF7,2212
AC005618.6,6
PCDHGA1,0
PCDHGA2,0
PCDHGA3,0
PCDHGB1,0
PCDHGA4,0
PCDHGB2,1
PCDHGA5,1
PCDHGB3,1
PCDHGA6,0
PCDHGA7,2
PCDHGB4,0
PCDHGA8,5
PCDHGA9,0
PCDHGB6,3
PCDHGA10,4
PCDHGB7,3
PCDHGA11,0
PCDHGA12,4
PCDHGC3,0
PCDHGC4,0
PCDHGC5,0
DIAPH1,576
CTD-2024I7.13,1
AC008781.7,1
HDAC3,615
RELL2,121
FCHSD1,82
ARAP3,21
PCDH1,1
KIAA0141,235
PCDH12,1
AC005740.6,1
RNF14,232
AC005740.5,0
GNPDA1,200
NDFIP1,1598
SPRY4,1
AC005592.2,0
FGF1,0
AC005592.3,0
AC005592.1,0
ARHGAP26,240
ARHGAP26-AS1,0
NR3C1,856
CTD-2050E21.1,0
CTD-2050E21.2,0
HMHB1,0
YIPF5,496
KCTD16,0
CTC-367F4.1,0
CTC-806A22.1,0
CTB-73N10.1,0
PRELID2,74
GRXCR2,0
SH3RF2,9
PLAC8L1,3
RP11-118M9.3,0
LARS,945
RBM27,983
CTC-359M8.1,0
POU4F3,0
CTC-359M8.3,1
CTB-1H10.1,0
TCERG1,503
GPR151,0
CTB-99A3.1,0
PPP2R2B,281
CTC-255N20.1,0
STK32A,3
DPYSL3,11
CTB-108O6.2,0
JAKMIP2,192
SPINK1,29
SCGB3A2,4
C5orf46,0
CTC-327F10.5,0
CTC-327F10.4,0
SPINK5,10
SPINK14,0
SPINK6,0
CTC-295J13.3,0
SPINK13,0
RP11-373N22.3,1
SPINK7,0
AC091948.1,0
SPINK9,1
FBXO38,196
CTD-2283N19.1,26
HTR4,3
ADRB2,462
SH3TC2,11
RP11-44B19.1,1
CTC-529P8.1,5
ABLIM3,6
RP11-331K21.1,0
AC012613.2,1
AFAP1L1,0
GRPEL2,85
GRPEL2-AS1,1
PCYOX1L,72
IL17B,1
RP11-394O4.3,1
MIR143HG,3
AC131025.8,6
MIR145,3
CSNK1A1,1700
ARHGEF37,54
PPARGC1B,43
PDE6A,8
SLC26A2,260
TIGD6,35
HMGXB3,277
CSF1R,94
PDGFRB,28
CDX1,0
SLC6A7,0
CAMK2A,0
ARSI,1
TCOF1,316
CD74,14081
RPS14,127259
CTC-367J11.1,0
NDST1,22
SYNPO,5
CTB-140J7.2,0
MYOZ3,7
CTC-345K18.2,0
RBM22,430
DCTN4,188
SMIM3,0
AC010441.1,1
IRGM,8
ZNF300,20
GPX3,8
TNIP1,623
ANXA6,1117
CTB-17P3.4,0
CCDC69,1002
GM2A,102
SLC36A3,1
SLC36A2,3
SLC36A1,42
FAT2,0
CTC-251D13.1,6
CTB-113P19.4,0
SPARC,156
CTB-113P19.1,0
CTB-113P19.5,17
ATOX1,876
CTB-113P19.3,0
G3BP1,1032
GLRA1,6
CTB-12O2.1,2
NMUR2,0
AC091969.1,1
GRIA1,0
AC091962.3,0
RP11-461L18.1,0
FAM114A2,186
MFAP3,64
GALNT10,187
SAP30L-AS1,5
SAP30L,56
HAND1,0
CTB-158E9.1,0
LARP1,424
FAXDC2,49
CNOT8,431
GEMIN5,75
MRPL22,691
KIF4B,1
SGCD,5
CTC-340I23.2,0
TIMD4,28
HAVCR1,5
HAVCR2,259
CTB-120L21.1,0
MED7,296
ITK,823
FAM71B,0
CTB-4E7.1,2
CTC-248O19.1,2
CYFIP2,647
FNDC9,0
CTB-47B11.3,4
ADAM19,130
NIPAL4,1
AC106801.1,1
SOX30,0
C5orf52,0
AC008694.3,0
THG1L,194
AC026407.1,0
LSM11,35
CLINT1,707
CTC-436K13.5,0
CTC-436K13.1,0
CTC-436K13.6,0
CTC-436K13.3,0
CTC-436K13.2,0
RP11-542A14.1,0
RP11-542A14.2,0
RP11-32D16.1,0
EBF1,67
CTD-2363C16.1,1
CTD-2363C16.2,0
RP11-175K6.1,5
RNF145,137
CTB-11I22.1,1
CTB-11I22.2,0
UBLCP1,488
AC008697.1,0
IL12B,0
AC008703.1,0
AC008691.1,0
AC011343.1,0
ADRA1B,0
TTC1,797
PWWP2A,398
FABP6,1
CTB-127C13.1,6
CCNJL,9
C1QTNF2,1
C5orf54,13
SLU7,592
PTTG1,471
MIR146A,28
ATP10B,0
CTC-348L5.1,0
CTC-529G1.1,0
RP11-109J4.1,0
GABRB2,1
GABRA6,0
RP11-348M17.2,0
GABRA1,0
GABRG2,0
RP11-96G10.1,0
RP11-167P20.1,0
RP11-541P9.3,3
CCNG1,1499
AC112205.1,0
NUDCD2,772
HMMR,141
RP11-80G7.1,0
MAT2B,560
CTC-207P7.1,0
CTB-32P11.1,0
CTC-340A15.2,7
CTD-2313P7.1,0
CTB-181F24.1,0
CTC-535M15.2,0
RP11-67M9.1,0
CTB-7E3.1,0
CTC-264O10.2,0
CTC-264O10.1,0
TENM2,1
CTB-180C19.1,0
CTC-286N12.1,0
CTB-105L4.2,0
CTB-78F1.1,1
CTC-353G13.1,0
CTB-77H17.1,0
CTB-178M22.1,1
CTB-178M22.2,2
WWC1,16
RARS,390
FBLL1,2
PANK3,231
CTC-558O2.2,0
SLIT3,3
CTC-558O2.1,0
CTB-174D11.2,0
CTB-174D11.1,0
SPDL1,97
DOCK2,413
CTB-37A13.1,0
FAM196B,1
FOXI1,0
CTB-27N1.1,0
C5orf58,0
LCP2,692
CTB-114C7.4,0
CTB-114C7.3,3
KCNIP1,0
KCNMB1,45
CTD-2270F17.1,0
CTB-147C13.1,0
CTC-265N9.1,0
MIR4454,0
GABRP,1
RANBP17,41
TLX3,0
NPM1,17856
FGF18,0
CTB-78H18.1,0
SMIM23,0
FBXW11,218
STK10,718
EFCAB9,1
UBTD2,24
SH3PXD2B,3
CTB-54I1.1,0
AC027309.1,0
NEURL1B,7
CTB-79E8.2,0
RP11-779O18.1,0
RP11-779O18.3,1
DUSP1,974
RP11-536N17.1,0
ERGIC1,409
CTC-308K20.1,11
CTC-308K20.2,0
RPL26L1,635
ATP6V0E1,4064
CREBRF,701
CTC-209H22.3,3
BNIP1,86
NKX2-5,0
STC2,0
CTB-32H22.1,0
CTB-164N12.1,0
CTB-33O18.1,0
CTB-33O18.2,0
CTB-33O18.3,0
BOD1,235
CTB-43E15.1,0
CTB-43E15.2,0
CTB-43E15.3,7
CTB-43E15.4,2
CPEB4,241
C5orf47,0
NSG2,0
RP11-619L12.3,0
RP11-619L12.4,0
CTC-430J12.2,0
RP11-267A15.1,0
RP11-267A15.3,0
MSX2,3
CTD-2532K18.1,0
CTD-2532K18.2,0
CTC-281M20.1,0
CTC-281M20.4,0
DRD1,0
SFXN1,728
HRH2,160
CPLX2,1
THOC3,882
RP11-91H12.3,0
RP11-826N14.1,3
RP11-826N14.2,2
FAM153B,189
RP11-844P9.1,1
RP11-826N14.4,1
RP11-844P9.2,7
SIMC1,128
KIAA1191,255
RP11-843P14.2,0
RP11-843P14.1,0
ARL10,64
NOP16,289
HIGD2A,3937
