,BMM5_Benign
TMEM101,328
LSM12,459
G6PC3,115
HDAC5,246
RP11-546M21.6,3
C17orf53,6
ASB16,5
ASB16-AS1,145
TMUB2,397
ATXN7L3,64
CTB-175E5.7,0
UBTF,454
RP5-882C2.2,66
SLC4A1,38
AC003102.1,0
AC003043.1,0
AC003102.3,4
RUNDC3A,0
SLC25A39,638
RP5-1067M6.3,0
GRN,1348
FAM171A2,1
ITGA2B,20
GPATCH8,771
FZD2,6
RP11-1072C15.2,1
C17orf104,15
CCDC43,239
RP11-1072C15.4,1
DBF4B,78
ADAM11,0
CTC-296K1.3,0
CTC-296K1.4,0
GJC1,35
HIGD1B,12
EFTUD2,191
CCDC103,0
FAM187A,0
AC015936.3,0
GFAP,3
KIF18B,31
CTD-2534I21.8,0
C1QL1,0
CTD-2534I21.9,0
DCAKD,109
NMT1,173
PLCD3,7
ACBD4,165
HEXIM1,213
AC002117.1,150
HEXIM2,53
RP13-890H12.2,4
CTD-2020K17.1,156
FMNL1,610
CTD-2020K17.3,6
CTD-2020K17.4,49
MAP3K14-AS1,5
SPATA32,4
CTB-39G8.2,0
ARHGAP27,250
CTB-39G8.3,0
PLEKHM1,148
AC091132.1,1
RP11-798G7.5,6
RP11-798G7.8,26
RP11-798G7.6,15
CRHR1,14
RP11-293E1.2,0
RP11-293E1.1,0
MAPT-AS1,0
SPPL2C,0
MAPT,12
RP11-669E14.4,0
STH,0
KANSL1,384
RP11-669E14.6,33
KANSL1-AS1,172
ARL17B,102
LRRC37A,8
LRRC37A2,70
ARL17A,158
NSF,147
WNT3,1
WNT9B,0
RP11-63A1.2,0
RP11-63A1.1,0
GOSR2,188
RP11-156P1.2,0
RPRML,0
CDC27,376
RP5-867C24.5,1
MYL4,181
ITGB3,0
ITGB3,0
RP11-290H9.4,4
EFCAB13,100
CTD-2026D20.2,1
NPEPPS,347
RP11-580I16.2,13
KPNB1,1311
RP11-138C9.1,0
TBKBP1,21
TBX21,77
OSBPL7,55
MRPL10,423
LRRC46,11
SCRN2,245
SP6,0
RP11-6N17.1,0
RP11-6N17.2,3
SP2,157
AC003665.1,14
RP11-6N17.3,0
PNPO,62
RP11-6N17.6,3
PRR15L,0
CDK5RAP3,929
RP11-6N17.10,0
COPZ2,0
NFE2L1,134
RP5-890E16.4,0
CBX1,612
SNX11,146
SKAP1,811
RP11-456D7.1,23
AC090627.1,0
RP11-433M22.2,6
HOXB1,0
HOXB2,107
HOXB-AS1,102
HOXB3,30
HOXB-AS3,28
HOXB-AS2,0
HOXB4,21
HOXB5,6
HOXB6,14
HOXB7,7
HOXB8,0
HOXB9,0
HOXB-AS4,0
RP11-357H14.17,13
CTD-2377D24.8,0
CTD-2377D24.6,0
PRAC1,0
PRAC2,1
HOXB13,0
CTD-2377D24.4,0
TTLL6,0
CALCOCO2,537
ATP5G1,1587
UBE2Z,225
SNF8,453
AC091133.1,3
GIP,0
RP11-501C14.5,0
IGF2BP1,25
RP11-501C14.6,0
B4GALNT2,0
RP11-708H21.4,0
GNGT2,82
ABI3,366
PHOSPHO1,1
ZNF652,276
RP11-1079K10.3,2
RP11-81K2.1,1
RP11-1079K10.2,1
PHB,1057
RP11-1079K10.4,12
RP11-1079K10.5,0
NGFR,3
RP5-1029K10.2,0
RP5-1029K10.4,0
NXPH3,0
SPOP,700
SLC35B1,356
RP11-613C6.2,0
FAM117A,213
KAT7,185
RP11-304F15.7,1
TAC4,0
RP11-304F15.3,4
RP11-304F15.4,1
RP11-304F15.6,0
DLX4,1
DLX3,0
RP11-1094H24.3,1
RP11-1094H24.4,0
ITGA3,29
PDK2,154
RP5-875H18.4,0
SAMD14,2
PPP1R9B,188
AC002401.1,0
RP11-893F2.13,0
RP11-893F2.14,0
SGCA,6
COL1A1,9
RP11-893F2.5,1
RP11-893F2.15,0
RP11-893F2.6,0
TMEM92,5
RP11-893F2.9,0
XYLT2,40
MRPL27,621
EME1,23
LRRC59,402
RP1-117B12.4,0
ACSF2,77
CHAD,1
RSAD1,98
RP11-94C24.6,0
MYCBPAP,38
EPN3,0
SPATA20,89
CACNA1G-AS1,0
CACNA1G,0
RP11-94C24.11,0
CTB-22K21.2,0
ABCC3,23
ANKRD40,111
RP11-294J22.6,103
LUC7L3,3991
WFIKKN2,0
RP11-506D12.5,0
TOB1,347
RP11-700H6.4,1
RP11-700H6.1,14
RP11-700H6.2,0
SPAG9,196
RP11-481C4.1,0
NME1,709
NME1-NME2,187
NME2,134
MBTD1,180
UTP18,411
RP11-1018N14.1,10
RP11-1018N14.3,0
RP11-1018N14.4,0
RP11-1018N14.2,2
RP11-1018N14.5,0
CA10,0
RP11-429O1.1,0
AC102948.2,0
C17orf112,0
KIF2B,0
TOM1L1,29
COX11,505
STXBP4,43
CTC-462L7.1,7
HLF,28
RP11-515O17.2,2
RP11-515O17.3,4
MMD,151
RP11-515E23.2,0
RP11-515E23.1,0
TMEM100,0
PCTP,114
RP11-763E3.1,0
ANKFN1,0
NOG,10
C17orf67,16
DGKE,222
RP11-670E13.2,7
TRIM25,189
RP11-670E13.5,0
COIL,381
RP5-1107A17.3,0
SCPEP1,453
RP11-166P13.3,40
AKAP1,66
RP11-166P13.4,51
MSI2,1179
RP11-118E18.2,0
RP11-118E18.4,1
CCDC182,0
RP11-60A24.3,2
MRPS23,581
CUEDC1,40
RP11-343K8.3,0
VEZF1,455
RP11-159D12.5,6
RP11-159D12.2,39
SRSF1,1190
RP11-159D12.10,8
DYNLL2,129
OR4D1,0
OR4D2,0
EPX,2
MKS1,42
LPO,9
MPO,316
BZRAP1,41
BZRAP1-AS1,91
MIR142,1407
SUPT4H1,1099
RNF43,63
HSF5,5
MTMR4,264
RP11-112H10.4,2
4-Sep,5
C17orf47,0
TEX14,7
RAD51C,315
PPM1E,1
TRIM37,106
AC099850.1,14
SKA2,505
PRR11,138
CTD-2510F5.6,0
CTD-2510F5.4,0
SMG8,10
GDPD1,53
YPEL2,187
RP11-567L7.5,0
RP11-567L7.6,0
DHX40,117
CLTC,495
PTRH2,114
VMP1,825
TUBD1,155
RPS6KB1,179
RP11-178C3.1,0
RNFT1,208
TBC1D3P1-DHX40P1,0
RP11-178C3.2,6
HEATR6,126
CTD-2319I12.2,5
CTD-2319I12.5,0
CA4,0
USP32,168
C17orf64,0
APPBP2,197
RP11-15E18.1,10
RP11-15E18.4,0
PPM1D,84
BCAS3,68
RP11-264B14.1,0
RP11-264B14.2,1
RP11-136H19.1,0
RP11-332H18.5,0
RP11-332H18.4,0
TBX2,0
C17orf82,2
TBX4,0
RP11-15K2.2,0
NACA2,1743
BRIP1,50
INTS2,81
MED13,281
RP11-51L5.7,0
EFCAB3,1
METTL2A,160
TLK2,152
MRC2,5
RP11-156L14.1,2
10-Mar,3
RP11-453A12.1,4
RP11-180P8.1,0
RP11-180P8.3,0
TANC2,49
RP11-556O9.2,0
AC037445.1,0
RP11-269G24.2,0
AC015923.1,0
RP11-269G24.3,0
RP11-269G24.4,0
CYB561,76
RP11-269G24.6,0
ACE,72
ACE,0
KCNH6,5
DCAF7,765
TACO1,142
MAP3K3,152
LIMD2,5663
STRADA,35
RP11-51F16.8,0
CCDC47,331
DDX42,287
FTSJ3,155
PSMC5,1283
SMARCD2,205
CSH2,0
GH2,1
CSH1,0
CSHL1,0
GH1,19
CD79B,9659
SCN4A,8
CTC-264K15.6,0
RP11-214C8.2,37
C17orf72,12
ICAM2,543
ERN1,176
SNORA76,75
TEX2,37
MILR1,186
POLG2,142
DDX5,7072
CEP95,332
SMURF2,186
LRRC37A3,36
RP11-927P21.1,6
RP11-927P21.2,2
RP11-583F2.2,18
GNA13,224
RP11-583F2.5,5
RP11-160O5.1,13
RGS9,26
CTD-2535L24.3,0
AXIN2,14
CTD-2535L24.2,0
CEP112,37
APOH,0
PRKCA,112
RP11-4F22.2,0
CACNG5,0
CACNG4,0
RP11-349A8.3,1
AC005544.1,0
RP11-74H8.1,0
CACNG1,0
HELZ,570
RP11-401F2.4,0
RP11-401F2.3,18
PSMD12,448
PITPNC1,140
NOL11,284
BPTF,1230
RP11-855A2.3,3
C17orf58,17
RP11-855A2.5,0
KPNA2,657
AC145343.2,0
RP11-147L13.8,49
RP11-147L13.2,11
AMZ2,458
ARSG,151
SLC16A6,56
WIPI1,130
PRKAR1A,554
FAM20A,2
AC079210.1,63
RP11-120M18.5,0
RP11-118B18.1,4
RP11-118B18.2,1
ABCA8,3
ABCA9,5
ABCA9-AS1,0
ABCA6,10
ABCA10,19
ABCA5,144
MAP2K6,129
RP1-193H18.3,0
RP1-193H18.2,18
AC003051.1,19
AC004562.1,0
AC002539.1,0
LINC01028,0
KCNJ16,0
KCNJ2-AS1,10
KCNJ2,13
CTD-2378E21.1,0
RP11-238F2.1,0
CASC17,0
AC118653.2,0
AC005152.3,0
LINC01152,0
RP11-84E24.2,0
AC007461.1,0
AC007461.2,0
SOX9,0
LINC00511,18
RP11-1124B17.1,0
RP11-57A1.1,0
CTD-3010D24.3,0
SLC39A11,67
RP11-171G2.1,0
SSTR2,0
RP11-143K11.1,0
COG1,135
FAM104A,437
C17orf80,103
CPSF4L,0
CDC42EP4,13
SDK2,39
RP11-449L23.2,0
RP11-449L23.3,0
RP11-277J6.2,0
RP11-277J6.3,0
CTD-2532D12.4,0
LINC00469,0
AC125421.1,1
CTD-2532D12.5,0
CTD-2582D11.1,0
RP11-101O21.1,0
RPL38,33627
CTD-2514K5.2,20
TTYH2,34
CTD-2514K5.4,1
DNAI2,0
RP11-647F2.2,0
KIF19,16
AC103809.2,0
BTBD17,0
GPR142,0
GPRC5C,50
CD300A,262
CD300LB,42
CD300C,59
CD300LD,1
C17orf77,9
CTD-2006K23.1,15
CD300E,47
RAB37,427
CTD-2006K23.2,0
CD300LF,85
MIR3615,0
SLC9A3R1,583
NAT9,315
TMEM104,48
GRIN2C,5
FDXR,53
FADS6,6
USH1G,0
OTOP2,1
OTOP3,0
HID1,5
RP11-309N17.4,0
CDR2L,1
ICT1,248
KCTD2,35
ATP5H,1748
SLC16A5,34
ARMC7,103
NT5C,653
HN1,1156
RP11-649A18.7,5
SUMO2,7714
NUP85,116
GGA3,129
MRPS7,745
MIF4GD,410
RP11-649A18.12,6
SLC25A19,121
GRB2,1246
RP11-16C1.3,1
RP11-16C1.1,0
KIAA0195,86
CASKIN2,1
TSEN54,321
LLGL2,60
MYO15B,152
RECQL5,56
SMIM5,70
SMIM6,22
SAP30BP,427
RP11-474I11.8,0
RP11-474I11.7,0
ITGB4,5
GALK1,287
H3F3B,15098
UNK,157
RP11-552F3.4,0
UNC13D,317
WBP2,545
TRIM47,44
RP11-552F3.9,12
TRIM65,113
RP11-552F3.10,0
MRPL38,23
RP11-552F3.12,0
FBF1,93
ACOX1,116
RP11-552F3.13,0
TEN1,228
CDK3,30
EVPL,6
SRP68,239
ZACN,1
GALR2,0
EXOC7,608
FOXJ1,3
RNF157-AS1,2
RNF157,141
UBALD2,278
QRICH2,5
PRPSAP1,326
SPHK1,6
UBE2O,99
AANAT,2
RHBDF2,276
CYGB,7
PRCD,22
RP11-666A8.8,2
ST6GALNAC2,15
RP11-666A8.9,0
ST6GALNAC1,25
RP11-318A15.2,20
MXRA7,23
JMJD6,261
METTL23,764
RP11-318A15.7,0
SRSF2,3730
MFSD11,193
CTD-2246P4.1,2
LINC00868,0
MGAT5B,6
RP11-87G24.6,1
SEC14L1,264
RP11-285E9.6,0
RP11-285E9.5,0
9-Sep,1751
RP11-936I5.1,84
RP11-75C10.9,1
RP11-13K12.2,5
RP11-13K12.1,2
RP11-13K12.5,2
RP11-316M20.1,0
FLJ45079,2
TNRC6C,358
TMC6,775
TMC8,577
C17orf99,17
SYNGR2,555
TK1,404
AFMID,48
BIRC5,553
AC087645.1,8
TMEM235,0
RP11-219G17.4,11
AC061992.2,16
SOCS3,47
RP11-806H10.4,3
PGS1,218
DNAH17,9
AC061992.1,0
RP11-559N14.5,0
DNAH17-AS1,1
CTD-2357A8.3,9
CYTH1,671
USP36,175
TIMP2,122
RP11-323N12.5,1
DDC8,1
CTD-2373H9.5,10
LGALS3BP,161
CANT1,166
C1QTNF1-AS1,0
C1QTNF1,6
ENGASE,60
RBFOX3,40
RP11-398J5.1,0
CTD-2116F7.1,12
ENPP7,0
CBX2,44
CBX8,31
RP11-353N14.1,0
RP11-353N14.2,0
CBX4,161
RP11-353N14.3,0
RP11-353N14.5,0
RP11-353N14.4,19
TBC1D16,17
CTD-2529O21.2,0
CCDC40,14
GAA,87
EIF4A3,679
CARD14,12
RP11-334C17.5,63
SGSH,60
SLC26A11,89
RNF213,1518
CTD-2047H16.4,13
ENDOV,299
CTD-2526A2.2,1
NPTX1,2
RPTOR,54
RP11-28G8.1,1
CTD-2561B21.4,0
CTD-2561B21.3,0
CTD-2561B21.5,0
CHMP6,247
CTD-2561B21.7,1
AC127496.1,3
CTD-2561B21.11,6
CTD-2561B21.10,0
BAIAP2-AS1,29
BAIAP2,17
AATK,4
RP11-149I9.2,0
AATK-AS1,0
AZI1,47
RP11-455O6.2,0
ENTHD2,118
AC027601.1,0
C17orf89,211
SLC38A10,273
LINC00482,7
TMEM105,6
RP11-1055B8.2,0
RP11-1055B8.3,0
RP11-1055B8.4,11
RP11-1055B8.6,6
RP11-1055B8.7,121
RP11-1055B8.8,0
ACTG1,16558
RP13-766D20.2,1
FSCN2,1
C17orf70,74
NPLOC4,158
PDE6G,49
OXLD1,765
CCDC137,326
ARL16,657
HGS,235
RP13-1032I1.7,121
MRPL12,603
SLC25A10,0
SLC25A10,26
GCGR,0
FAM195B,11
AC174470.1,0
PPP1R27,1
P4HB,1215
RP11-498C9.2,0
RP11-498C9.3,6
ARHGDIA,1501
RP11-498C9.15,34
RP11-498C9.16,1
ALYREF,74
ANAPC11,1568
NPB,0
PCYT2,83
SIRT7,361
MAFG,101
RP11-498C9.12,0
MAFG-AS1,2
PYCR1,34
RP11-498C9.13,1
MYADML2,0
AC137723.5,0
NOTUM,0
RP11-498C9.17,0
ASPSCR1,221
STRA13,677
LRRC45,98
RAC3,15
DCXR,804
RP13-650J16.1,9
RFNG,58
GPS1,261
DUS1L,89
FASN,42
CCDC57,602
RP11-1376P16.2,0
RP11-1376P16.1,4
RP13-516M14.2,4
SLC16A3,204
CSNK1D,487
AC132872.2,25
RP13-516M14.4,36
RP13-516M14.1,15
CD7,2361
SECTM1,6
TEX19,0
UTS2R,0
RP13-20L14.1,4
OGFOD3,203
HEXDC,198
C17orf62,1023
RP13-20L14.6,6
NARF,640
RP13-991F5.2,9
FOXK2,72
RP13-638C3.3,0
RP13-638C3.4,10
WDR45B,372
RAB40B,37
RP11-388C12.1,0
FN3KRP,206
RP11-388C12.5,0
FN3K,28
TBCD,154
RP11-567O16.1,0
ZNF750,0
RP11-497H17.1,2
B3GNTL1,107
RP11-1197K16.2,0
METRNL,32
AC144831.1,0
AC139099.4,0
AC139099.6,0
AC139099.5,0
AP005530.1,0
AP005530.2,0
RP11-683L23.1,0
USP14,410
THOC1,284
RP11-705O1.8,20
RP11-720L2.4,0
RP11-720L2.3,0
COLEC12,1
RP11-14P20.1,0
CETN1,0
CLUL1,1
C18orf56,77
RP11-806L2.2,10
TYMS,425
ENOSF1,347
RP11-806L2.6,0
YES1,83
RP11-769O8.1,11
RP11-769O8.2,3
RP11-672L10.6,5
RP11-672L10.3,0
ADCYAP1,1
RP11-672L10.1,0
RP11-689C9.1,2
RP11-78F17.1,2
LINC00470,0
RP11-476K15.1,0
CTD-2015H3.2,0
CTD-2015H3.1,0
RP11-161I6.2,0
METTL4,210
NDC80,258
SMCHD1,669
RP11-703M24.5,0
EMILIN2,98
LPIN2,375
RP11-737O24.5,5
RP11-737O24.2,1
RP11-737O24.1,1
MYOM1,24
RP13-270P17.2,1
RP13-270P17.3,88
MYL12A,10307
RP13-270P17.1,4
MYL12B,5368
RP11-838N2.5,0
RP11-838N2.3,0
TGIF1,343
RP11-838N2.4,1
DLGAP1,3
DLGAP1-AS1,170
DLGAP1-AS2,20
RP11-874J12.4,0
DLGAP1-AS3,3
DLGAP1-AS4,0
DLGAP1-AS5,0
RP11-172F10.1,0
RP11-92G19.2,0
C18orf42,0
RP11-190I17.2,0
RP11-835E18.5,57
LINC00667,427
LINC00526,65
ZBTB14,128
CTD-3096M3.1,1
CTD-3096M3.2,0
EPB41L3,29
RP11-286N3.1,0
RP11-286N3.2,0
RP11-945C19.1,0
TMEM200C,0
RP11-945C19.4,0
L3MBTL4,70
RP11-793A3.1,0
RP11-793A3.2,0
RP11-760N9.1,0
CTD-2124B20.2,0
C18orf64,0
RP11-91I8.1,0
RP11-91I8.3,0
ARHGAP28,2
RP11-146G7.2,0
LINC00668,0
LAMA1,1
RP11-781P6.1,0
RP11-76K13.3,0
LRRC30,0
PTPRM,14
RP11-678G15.2,0
AP001094.1,0
RP11-789C17.3,0
RP11-789C17.5,0
RAB12,15
RP11-661O13.1,0
RP11-674N23.1,0
SOGA2,3
NDUFV2,1528
RP11-143J12.3,8
RP11-143J12.2,174
ANKRD12,2057
RP11-888D10.3,0
TWSG1,50
RP11-61L19.2,0
RALBP1,365
PPP4R1,116
RP11-881L2.1,0
RP11-692N5.1,0
RAB31,166
TXNDC2,0
RP11-474N24.6,2
VAPA,1847
RP11-419J16.1,0
RP11-138E9.2,0
RP11-243E13.2,0
RP11-243E13.1,9
APCDD1,12
NAPG,185
RP11-883A18.3,1
RP11-856M7.6,2
RP11-856M7.4,0
RP11-856M7.1,0
PIEZO2,1
RP11-856M7.2,0
RP11-513M1.1,0
RP11-128P17.2,0
RP11-128P17.4,0
RP11-128P17.3,0
RP11-128P17.1,0
RP11-712C7.1,0
RP11-677O4.6,0
RP11-677O4.2,0
GNAL,13
RP11-78A19.2,0
CHMP1B,802
RP11-78A19.3,1
RP11-78A19.4,0
MPPE1,417
RP11-820I16.4,0
RP11-820I16.1,4
IMPA2,117
RP11-820I16.3,1
RP11-703I16.1,0
RP11-815J4.1,0
ANKRD62,12
RP11-64C12.4,0
RP11-64C12.6,0
CIDEA,0
RP11-64C12.8,0
TUBB6,123
AFG3L2,101
SLMO1,28
RP11-861E21.1,1
RP11-861E21.2,5
SPIRE1,4
AP005482.1,2
PSMG2,1275
CEP76,88
RP11-973H7.5,1
RP11-973H7.4,7
RP11-973H7.1,10
PTPN2,847
SEH1L,157
RP11-773H22.4,0
CEP192,211
RP11-794M8.2,0
RP11-794M8.1,12
LDLRAD4,486
RP11-756J15.3,2
RP11-691H4.3,0
LDLRAD4-AS1,0
RP11-691H4.4,0
RP11-53B2.1,0
RP11-53B2.5,0
RP11-53B2.3,16
RP11-53B2.4,0
RP11-701H16.4,1
FAM210A,154
RNMT,841
MC5R,0
MC2R,0
ZNF519,89
RP11-411B10.2,0
RP11-411B10.3,0
RP11-757O6.1,0
CYP4F35P,8
CXADRP3,0
POTEC,0
ANKRD30B,22
RP11-1157N2__B.2,3
RP11-527H14.6,0
RP11-527H14.4,0
RP11-527H14.2,0
RP11-527H14.3,0
RP11-527H14.1,0
RP11-805F19.2,0
RP11-805F19.1,0
ROCK1,1667
RP11-699A5.2,0
GREB1L,1
RP11-296E23.1,0
ESCO1,543
SNRPD1,2206
RP11-13N13.2,8
ABHD3,334
RP11-13N13.6,0
MIB1,131
MIR1-2,0
RP11-268I9.3,0
RP11-595B24.1,0
RP11-595B24.2,1
GATA6-AS1,0
GATA6,0
RP11-627G18.2,0
RP11-627G18.1,0
RP11-627G18.4,0
RP11-535A5.1,1
CTAGE1,17
RP11-739L10.1,1
RP11-370A5.1,2
RBBP8,169
CABLES1,6
TMEM241,38
RP11-17J14.2,3
RIOK3,463
C18orf8,168
NPC1,95
ANKRD29,2
LAMA3,3
RP11-403A21.1,3
TTC39C,209
RP11-403A21.2,76
RP11-403A21.3,0
RP11-799B12.2,0
CABYR,2
RP11-799B12.4,0
OSBPL1A,132
RP11-621L6.2,5
RP11-621L6.3,0
IMPACT,141
HRH4,23
RP11-178F10.2,0
RP11-178F10.3,0
RP11-449D8.1,3
RP11-449D8.2,0
RP11-449D8.5,0
RP11-958F21.1,0
RP11-958F21.3,0
ZNF521,29
CTD-2006O16.2,0
SS18,107
PSMA8,30
TAF4B,42
RP11-107K17.1,0
KCTD1,9
AQP4-AS1,1
U3,1
RP11-17A19.2,1
RP11-552O4.1,0
AQP4,0
CHST9,0
RP11-57J16.1,0
RP11-739N10.1,0
RP11-26N15.2,0
RP11-612A1.1,0
CDH2,21
AC015933.2,0
RP11-510D21.1,0
CTD-2515C13.2,0
RP11-784B15.1,0
RP11-675P14.1,0
RP11-25I11.1,0
DSC3,1
RP11-408H20.1,0
DSC2,4
RP11-408H20.2,0
DSC1,10
RP11-408H20.3,0
DSG1,0
RP11-534N16.1,0
DSG4,0
DSG3,3
RP11-650P15.1,1
DSG2,32
RP11-75N4.2,0
TTR,0
B4GALT6,36
RP11-549B18.1,6
SLC25A52,0
TRAPPC8,182
RP11-210K20.2,4
RP11-326K13.4,15
RNF125,421
RP11-53I6.3,38
RNF138,353
RP11-53I6.4,4
GAREM,5
MEP1B,0
RP11-344B2.2,0
AC021224.1,8
RP11-386P4.1,0
KLHL14,92
AC012123.1,5
RP11-746B8.1,0
CCDC178,0
RP11-680N20.1,0
RP11-258B16.1,0
ASXL3,0
NOL4,0
RP11-379L18.1,0
DTNA,1
RP11-138H11.1,0
MAPRE2,295
ZNF397,266
ZSCAN30,86
RP11-158H5.7,10
ZNF24,548
ZNF396,8
RP11-322E11.5,0
RP11-322E11.6,0
INO80C,353
GALNT1,223
RP11-873E20.1,3
RP11-905K4.1,1
C18orf21,284
RPRD1A,318
SLC39A6,229
ELP2,399
RP11-49I11.1,3
MOCOS,8
FHOD3,1
TPGS2,578
KIAA1328,135
RP11-58G13.1,0
RP11-95O2.1,0
CELF4,14
RP11-95O2.5,1
RP11-797E24.3,0
RP11-687D19.1,0
LINC00669,12
RP11-636O21.1,0
RP11-653G8.2,0
RP11-142I20.1,2
PIK3C3,241
LINC00907,6
RIT2,0
SYT4,0
CTC-782O7.1,4
RP11-456K23.1,0
SETBP1,81
RP11-846C15.2,0
SLC14A2,8
RP11-309E23.2,0
RP11-116O18.3,1
SLC14A1,29
SIGLEC15,17
EPG5,122
PSTPIP2,191
ATP5A1,2801
HAUS1,613
C18orf25,129
RNF165,27
LOXHD1,1
ST8SIA5,0
RP11-687F6.1,4
PIAS2,133
KATNAL2,22
TCEB3CL2,0
TCEB3CL,0
TCEB3C,0
TCEB3B,0
RP11-49K24.4,0
RP11-49K24.8,0
HDHD2,369
IER3IP1,0
IER3IP1,694
SKOR2,0
CTD-2130O13.1,0
RP11-157P23.2,0
SMAD2,322
ZBTB7C,0
AC091150.1,0
CTIF,14
RP11-426J5.2,0
RP11-484L8.1,1
SMAD7,43
RP11-1058N17.1,0
RP11-15F12.1,66
DYM,253
RP11-15F12.3,9
RP11-30L3.2,2
C18orf32,82
RPL17-C18orf32,3
MIR1539,9
RPL17,8666
RP11-110H1.8,0
LIPG,0
RP11-813F20.2,0
ACAA2,538
RP11-886H22.1,0
SCARNA17,0
MYO5B,2
CCDC11,12
MBD1,245
CXXC1,356
RP11-1030E3.1,0
SKA1,50
MAPK4,1
MRO,8
ME2,415
ELAC1,109
RP11-729L2.2,1
SMAD4,133
MEX3C,166
RP11-267C16.1,1
RP11-25O3.1,0
DCC,0
RP11-671P2.1,0
RP11-202D1.3,0
RP11-202D1.2,0
MBD2,254
POLI,86
STARD6,3
C18orf54,37
DYNAP,0
RAB27B,79
RP11-99A1.2,0
RP11-839G9.1,0
CCDC68,0
CTD-2171N6.1,0
TCF4,1252
RP11-619L19.1,1
RP11-619L19.2,3
RP11-397A16.1,0
RP11-397A16.2,1
RP11-397A16.3,0
RP11-214L13.1,0
CTD-2008L17.1,0
CTD-2008L17.2,4
RP11-456O19.2,0
RP11-456O19.5,0
RP11-456O19.4,0
RP11-456O19.3,0
TXNL1,1132
WDR7,64
RP11-383D22.1,0
LINC-ROR,0
CTD-2526M8.3,0
BOD1L2,0
CTD-2526M8.2,0
ST8SIA3,0
ONECUT2,4
FECH,103
NARS,564
RP11-35G9.3,275
RP11-35G9.5,1
ATP8B1,23
RP11-693L9.2,0
NEDD4L,15
RP11-718I15.1,0
RP11-845C23.3,0
RP11-1151B14.2,0
RP11-1151B14.3,0
ALPK2,1
RP11-1151B14.4,0
RP11-126O1.2,0
RP11-126O1.5,0
MALT1,126
RP11-126O1.4,0
RP11-108P20.1,43
RP11-108P20.3,1
RP11-108P20.2,0
RP11-108P20.4,0
ZNF532,32
RP11-685A21.1,0
SEC11C,797
GRP,0
RAX,0
CPLX4,0
LMAN1,565
RP11-27G24.1,0
CCBE1,44
RP11-27G24.3,0
RP11-760L24.1,0
RP11-2N1.1,0
RP11-2N1.2,0
PMAIP1,384
RP11-866E20.3,9
RP11-795H16.3,0
RP11-396N11.1,2
MC4R,0
RP11-325K19.1,0
CDH20,4
RP11-879F14.3,0
RP11-879F14.2,0
RP11-879F14.1,0
RP11-1096D5.2,0
RP11-1096D5.1,0
RNF152,10
PIGN,83
KIAA1468,116
RP11-173A16.1,0
TNFRSF11A,0
RP11-640A1.3,0
ZCCHC2,84
PHLPP1,41
AC015989.1,0
AC015989.2,0
BCL2,222
KDSR,191
RP11-635N19.1,63
VPS4B,668
SERPINB5,1
SERPINB12,0
SERPINB13,0
SERPINB4,0
SERPINB3,0
SERPINB7,0
SERPINB2,12
SERPINB10,45
AC009802.1,0
HMSD,3
SERPINB8,109
LINC00305,1
RP11-146N18.1,0
AC100848.1,0
RP11-909B2.1,0
AC007948.1,0
AC007631.1,0
RP11-453M23.1,0
RP11-775G23.1,0
CDH7,12
RP11-389J22.3,0
CDH19,0
CTD-2541J13.1,0
DSEL,22
CTD-2541J13.2,0
RP11-638L3.1,0
RP11-28O3.2,0
RP11-638L3.3,4
RP11-659F24.1,0
RP11-526H11.1,0
RP11-421N8.2,0
RP11-128D14.1,0
TMX3,251
CCDC102B,68
RP11-106E15.1,0
RP11-861L17.3,0
RP11-674P19.2,0
DOK6,3
RP11-465I4.2,0
RP11-543H23.2,0
CD226,87
RTTN,47
SOCS6,28
RP11-41O4.1,1
RP11-484N16.1,0
RP11-41O4.2,1
GTSCR1,85
RP11-384E22.1,0
RP11-47G4.2,0
RP11-510D19.1,0
RP11-723G8.2,0
RP11-723G8.1,0
RP11-736G13.1,0
CBLN2,0
NETO1,0
RP11-676J15.1,3
RP11-169F17.1,5
RP11-126K15.1,0
RP11-25L3.3,0
FBXO15,10
TIMM21,94
RP11-669I1.1,2
CYB5A,469
C18orf63,0
RP11-231E4.2,3
FAM69C,0
CNDP2,513
CNDP1,7
RP11-231E4.3,0
LINC00909,240
ZNF407,86
ZADH2,163
TSHZ1,117
RP11-321M21.3,0
SMIM21,0
RP11-321M21.1,0
RP11-704C2.1,0
RP11-173L6.1,0
RP11-357H3.1,0
RP11-94B19.6,0
RP11-94B19.1,0
RP11-94B19.5,0
RP11-94B19.2,0
RP11-94B19.7,0
RP11-94B19.3,0
RP11-94B19.4,0
ZNF516,66
RP11-504I13.3,0
RP11-17M16.2,3
RP11-17M16.1,0
LINC00908,1
LINC00683,3
RP11-111H3.3,0
AC034110.1,0
RP11-162A12.2,10
ZNF236,139
RP11-862L9.3,3
MBP,1437
RP11-751H17.1,0
GALR1,0
RP11-176N18.2,0
RP11-63N3.1,0
LINC01029,0
RP11-671C19.2,0
RP11-100K18.1,0
RP11-451L19.1,0
RP11-123I22.1,0
RP11-715C4.1,0
CTD-2382H12.2,0
CTD-2382H12.1,0
RP11-849I19.1,0
SALL3,0
ATP9B,208
RP11-1136J12.1,0
RP11-800A18.4,0
NFATC1,174
AC018445.1,3
RP11-567M16.2,0
RP11-567M16.3,0
