,BMET8_Tumor
SPATA9,0
CTD-2154I11.2,0
RHOBTB3,86
GLRX,1157
AC008592.4,1
AC008592.8,0
C5orf27,4
ELL2,641
CTD-2337A12.1,0
AC008592.7,0
RP11-254I22.1,2
RP11-254I22.3,0
RP11-254I22.2,0
PCSK1,0
CAST,852
CTC-506B8.1,1
ERAP1,105
CTD-2260A17.1,3
CTD-2260A17.3,4
CTD-2260A17.2,24
ERAP2,117
LNPEP,259
CTD-2215E18.1,1
LIX1,0
RIOK2,105
CTD-2215E18.2,0
CTD-2215E18.3,0
RP11-1E3.1,0
RP11-455B3.1,0
AC008834.1,0
RGMB,9
RGMB-AS1,0
CHD1,916
CTD-2007H13.3,1
CTD-2151A2.1,0
RP11-346J10.1,0
CTD-2001C12.1,4
FAM174A,130
CTC-293G12.1,0
ST8SIA4,149
CTD-2333K2.1,0
SLCO4C1,26
AC008948.1,0
SLCO6A1,0
RP11-58B2.1,0
LINC00492,0
CTD-2340E1.2,7
LINC00491,0
PAM,31
GIN1,19
PPIP5K2,328
CTC-503K11.2,0
C5orf30,56
CTD-2154H6.1,0
CTD-2193G5.1,0
NUDT12,17
RP11-138J23.1,0
RP11-6N13.1,0
RP11-6N13.4,0
CTD-2374C24.1,0
CTC-254B4.1,0
EFNA5,1
RP11-252I13.2,0
FBXL17,55
LINC01023,21
FER,65
CTD-2197I11.1,0
CTD-2587M2.1,15
PJA2,320
RP11-231G15.2,4
RP11-231G15.3,0
RP11-231G15.1,0
CTC-332L22.1,1
MAN2A1,191
AC011366.3,0
TMEM232,2
SLC25A46,169
CTC-551A13.1,0
TSLP,3
CTC-551A13.2,0
WDR36,90
CAMK4,191
AC010468.2,0
CTC-499J9.1,0
STARD4,65
STARD4-AS1,18
NREP,193
NREP-AS1,0
EPB41L4A,20
EPB41L4A-AS1,576
CTC-459M5.1,0
CTC-459M5.2,0
RP11-526F3.1,0
EPB41L4A-AS2,0
RP11-159K7.2,0
APC,184
CTC-554D6.1,0
CTC-487M23.8,22
SRP19,346
REEP5,569
ZRSR1,0
CTC-487M23.5,1
CTC-487M23.7,0
DCP2,405
MCC,36
CTD-2201G3.1,0
TSSK1B,0
YTHDC2,163
RP11-371M22.1,0
KCNN2,0
RP11-492A10.1,0
CTC-313D10.1,0
RP11-438C19.2,0
RP11-438C19.1,0
TRIM36,6
CTC-428G20.2,0
CTC-428G20.3,8
PGGT1B,63
CTC-428G20.6,1
CCDC112,148
FEM1C,52
TICAM2,2
TMED7-TICAM2,0
AC010226.4,8
TMED7,56
CTC-505O3.3,23
CTC-505O3.2,0
CDO1,10
ATG12,327
AP3S1,677
AQPEP,0
CTD-2287O16.3,0
ARL14EPL,0
CTD-2287O16.4,3
CTD-2287O16.5,12
COMMD10,148
CTC-339F2.2,0
SEMA6A,2
CTB-118N6.3,13
CTB-118N6.2,0
RP11-249M12.2,0
CTC-472C24.1,0
RP11-492L8.2,0
LINC00992,0
CTD-3179P9.1,0
CTD-3179P9.2,0
CTD-2281M20.1,0
RP11-2N5.2,1
RP11-2N5.1,0
CTC-448D22.1,0
DTWD2,35
CTB-161M19.4,1
DMXL1,130
TNFAIP8,526
HSD17B4,105
FAM170A,0
CTC-552D5.1,0
RP11-574H6.1,0
PRR16,3
CTD-2334D19.1,0
CTC-546K23.1,4
FTMT,0
SRFBP1,154
LOX,2
CTC-441N14.2,0
ZNF474,0
CTC-441N14.1,0
CTD-2544H17.2,0
SNCAIP,0
CTD-2544H17.1,0
CTD-2280E9.1,0
CTC-210G5.1,0
RP11-166A12.1,0
SNX2,294
SNX24,14
PPIC,11
RP11-359P5.1,0
AC106786.1,0
PRDM6,0
CEP120,55
CSNK1G3,95
LINC01170,0
CTC-369A16.2,0
CTC-369A16.3,0
CTD-2308B18.4,0
CTD-2308B18.1,0
CTD-2308B18.2,0
CTD-2308B18.3,0
ZNF608,11
RP11-43D2.2,0
RP11-436H11.2,0
RP11-436H11.3,0
RP11-436H11.4,0
RP11-436H11.6,0
RP11-284A20.3,0
RP11-284A20.2,0
RP11-284A20.1,0
RP11-257I8.2,0
RP11-508M8.1,0
RP11-425E13.1,0
RP11-395P13.2,1
RP11-395P13.1,0
RP11-395P13.3,0
RP11-395P13.4,0
RP11-395P13.5,0
RP11-395P13.6,4
RP11-756H20.1,0
RP11-114J13.1,0
CTC-339D2.1,0
GRAMD3,28
RP11-517I3.1,0
ALDH7A1,23
PHAX,127
C5orf48,0
RP11-434D11.4,4
LMNB1,181
3-Mar,47
C5orf63,46
MEGF10,0
CTD-2195M15.3,0
PRRC1,78
CTXN3,0
CTC-548H10.2,0
CTC-228N24.1,2
CTC-228N24.2,0
CTC-228N24.3,121
SLC12A2,73
FBN2,26
SLC27A6,0
ISOC1,100
ADAMTS19-AS1,0
ADAMTS19,0
CTC-575N7.1,0
KIAA1024L,17
CHSY3,0
HINT1,5245
LYRM7,156
CDC42SE2,967
RAPGEF6,70
CTC-432M15.3,0
FNIP1,125
ACSL6,59
AC034228.4,0
AC034228.3,0
AC034228.2,0
IL3,21
CSF2,2
AC063976.3,0
P4HA2-AS1,0
P4HA2,14
PDLIM4,3
SLC22A4,29
SLC22A5,19
C5orf56,235
AC116366.5,0
AC116366.6,43
IRF1,819
IL5,1
RAD50,322
AC004041.2,0
IL13,6
IL4,7
AC004237.1,0
KIF3A,44
CCNI2,3
8-Sep,20
SOWAHA,0
AC004775.5,0
SHROOM1,12
GDF9,4
UQCRQ,2268
LEAP2,48
AFF4,295
CTC-350I8.1,3
ZCCHC10,201
HSPA4,325
RP11-485M7.3,0
CTB-49A3.2,0
FSTL4,0
CTB-49A3.5,0
CTB-49A3.4,0
CTB-3M24.3,0
CTD-2131I18.1,0
C5orf15,131
VDAC1,916
CTB-113I20.2,9
TCF7,339
SKP1,1591
CTD-2410N18.5,0
PPP2CA,320
CDKL3,95
CTD-2410N18.3,1
UBE2B,776
RP11-215P8.3,17
CDKN2AIPNL,193
RP11-215P8.4,0
AC005355.1,0
AC005355.2,0
JADE2,59
SAR1B,212
SEC24A,94
CAMLG,531
DDX46,801
C5orf24,190
TXNDC15,230
PCBD2,82
CATSPER3,2
PITX1,0
C5orf66,3
CTC-276P9.1,0
CTC-276P9.2,0
CTC-276P9.3,0
CTC-349C3.2,0
H2AFY,1708
CTC-203F4.2,1
C5orf20,0
TIFAB,7
CTB-138E5.1,0
NEUROG1,0
CTC-321K16.1,0
CXCL14,130
CTC-321K16.4,0
RP11-119J18.1,0
SLC25A48,0
IL9,0
GS1-39E22.1,0
LECT2,0
TGFBI,332
VTRNA2-1,4
SMAD5-AS1,2
SMAD5,140
AC009014.3,0
TRPC7,0
TRPC7-AS1,0
TRPC7-AS2,0
RP11-114H21.2,0
CTB-1I21.1,0
SPOCK1,8
KLHL3,12
RP11-381K20.5,1
HNRNPA0,1577
RP11-381K20.4,0
RP11-381K20.2,16
MYOT,0
PKD2L2,9
FAM13B,195
RP11-325L7.1,1
RP11-325L7.2,0
WNT8A,0
NME5,3
BRD8,96
KIF20A,16
CDC23,53
GFRA3,0
CDC25C,22
FAM53C,385
RP11-256P1.1,2
KDM3B,111
REEP2,0
EGR1,402
ETF1,437
HSPA9,603
CTNNA1,132
AC034243.1,4
LRRTM2,2
SIL1,158
CTB-46B19.2,4
MATR3,973
PAIP2,918
CTB-43P18.1,8
SLC23A1,4
MZB1,2448
PROB1,0
SPATA24,21
DNAJC18,27
ECSCR,6
AC138517.1,0
TMEM173,290
UBE2D2,1282
CTD-3224K15.3,0
CXXC5,100
CTD-3224K15.2,0
CTB-35F21.1,0
CTB-35F21.2,0
CTB-35F21.3,0
CTB-35F21.5,0
PSD2,0
NRG2,0
CTB-35F21.4,0
LINC01024,9
PURA,73
IGIP,9
CYSTM1,166
PFDN1,245
HBEGF,449
CTC-329D1.3,0
SLC4A9,0
CTC-329D1.2,1
ANKHD1,103
ANKHD1-EIF4EBP3,7
SRA1,283
EIF4EBP3,0
APBB3,62
SLC35A4,131
CD14,283
NDUFA2,1220
TMCO6,44
IK,512
WDR55,127
DND1,11
HARS,142
HARS2,33
ZMAT2,310
PCDHA1,0
PCDHA2,0
PCDHA3,0
PCDHA4,0
PCDHA5,0
PCDHA6,0
PCDHA7,0
PCDHA8,0
PCDHA9,1
PCDHA10,0
AC005609.1,2
PCDHA11,0
PCDHA12,0
PCDHA13,0
PCDHAC1,0
PCDHAC2,0
PCDHB1,0
PCDHB2,0
AC005754.7,0
PCDHB3,0
AC005754.8,1
PCDHB4,1
PCDHB5,0
PCDHB6,0
PCDHB17,0
PCDHB7,0
PCDHB8,0
PCDHB16,0
PCDHB10,0
PCDHB11,0
PCDHB12,1
PCDHB13,0
PCDHB14,0
PCDHB15,0
SLC25A2,0
TAF7,694
AC005618.6,1
PCDHGA1,0
PCDHGA2,0
PCDHGA3,0
PCDHGB1,0
PCDHGA4,0
PCDHGB2,0
PCDHGA5,0
PCDHGB3,0
PCDHGA6,0
PCDHGA7,0
PCDHGB4,0
PCDHGA8,0
PCDHGA9,0
PCDHGB6,0
PCDHGA10,1
PCDHGB7,1
PCDHGA11,0
PCDHGA12,0
PCDHGC3,1
PCDHGC4,0
PCDHGC5,0
DIAPH1,305
CTD-2024I7.13,0
AC008781.7,0
HDAC3,257
RELL2,28
FCHSD1,40
ARAP3,6
PCDH1,0
KIAA0141,132
PCDH12,4
AC005740.6,0
RNF14,66
AC005740.5,0
GNPDA1,65
NDFIP1,412
SPRY4,2
AC005592.2,0
FGF1,0
AC005592.3,0
AC005592.1,0
ARHGAP26,155
ARHGAP26-AS1,0
NR3C1,432
CTD-2050E21.1,0
CTD-2050E21.2,0
HMHB1,8
YIPF5,167
KCTD16,0
CTC-367F4.1,0
CTC-806A22.1,0
CTB-73N10.1,0
PRELID2,35
GRXCR2,0
SH3RF2,0
PLAC8L1,4
RP11-118M9.3,0
LARS,403
RBM27,349
CTC-359M8.1,0
POU4F3,0
CTC-359M8.3,0
CTB-1H10.1,0
TCERG1,286
GPR151,0
CTB-99A3.1,0
PPP2R2B,46
CTC-255N20.1,0
STK32A,1
DPYSL3,3
CTB-108O6.2,0
JAKMIP2,30
SPINK1,0
SCGB3A2,1
C5orf46,0
CTC-327F10.5,0
CTC-327F10.4,0
SPINK5,0
SPINK14,0
SPINK6,0
CTC-295J13.3,0
SPINK13,1
RP11-373N22.3,2
SPINK7,0
AC091948.1,0
SPINK9,0
FBXO38,71
CTD-2283N19.1,3
HTR4,0
ADRB2,42
SH3TC2,3
RP11-44B19.1,0
CTC-529P8.1,0
ABLIM3,0
RP11-331K21.1,0
AC012613.2,0
AFAP1L1,0
GRPEL2,28
GRPEL2-AS1,3
PCYOX1L,13
IL17B,0
RP11-394O4.3,0
MIR143HG,4
AC131025.8,3
MIR145,8
CSNK1A1,850
ARHGEF37,24
PPARGC1B,34
PDE6A,7
SLC26A2,140
TIGD6,10
HMGXB3,81
CSF1R,86
PDGFRB,16
CDX1,1
SLC6A7,0
CAMK2A,0
ARSI,0
TCOF1,244
CD74,11585
RPS14,51813
CTC-367J11.1,1
NDST1,30
SYNPO,3
CTB-140J7.2,0
MYOZ3,7
CTC-345K18.2,0
RBM22,160
DCTN4,112
SMIM3,1
AC010441.1,0
IRGM,4
ZNF300,5
GPX3,32
TNIP1,387
ANXA6,407
CTB-17P3.4,0
CCDC69,424
GM2A,84
SLC36A3,1
SLC36A2,3
SLC36A1,36
FAT2,0
CTC-251D13.1,1
CTB-113P19.4,0
SPARC,69
CTB-113P19.1,0
CTB-113P19.5,6
ATOX1,820
CTB-113P19.3,0
G3BP1,436
GLRA1,5
CTB-12O2.1,0
NMUR2,0
AC091969.1,2
GRIA1,0
AC091962.3,0
RP11-461L18.1,0
FAM114A2,84
MFAP3,27
GALNT10,79
SAP30L-AS1,2
SAP30L,26
HAND1,0
CTB-158E9.1,0
LARP1,294
FAXDC2,14
CNOT8,163
GEMIN5,27
MRPL22,224
KIF4B,5
SGCD,5
CTC-340I23.2,0
TIMD4,3
HAVCR1,1
HAVCR2,107
CTB-120L21.1,0
MED7,72
ITK,244
FAM71B,0
CTB-4E7.1,1
CTC-248O19.1,1
CYFIP2,221
FNDC9,2
CTB-47B11.3,3
ADAM19,63
NIPAL4,2
AC106801.1,0
SOX30,0
C5orf52,0
AC008694.3,0
THG1L,170
AC026407.1,0
LSM11,17
CLINT1,405
CTC-436K13.5,1
CTC-436K13.1,5
CTC-436K13.6,0
CTC-436K13.3,1
CTC-436K13.2,2
RP11-542A14.1,0
RP11-542A14.2,2
RP11-32D16.1,0
EBF1,62
CTD-2363C16.1,0
CTD-2363C16.2,0
RP11-175K6.1,7
RNF145,76
CTB-11I22.1,3
CTB-11I22.2,0
UBLCP1,154
AC008697.1,0
IL12B,2
AC008703.1,0
AC008691.1,0
AC011343.1,0
ADRA1B,0
TTC1,262
PWWP2A,71
FABP6,0
CTB-127C13.1,5
CCNJL,1
C1QTNF2,2
C5orf54,5
SLU7,216
PTTG1,555
MIR146A,9
ATP10B,0
CTC-348L5.1,0
CTC-529G1.1,0
RP11-109J4.1,0
GABRB2,0
GABRA6,0
RP11-348M17.2,0
GABRA1,1
GABRG2,0
RP11-96G10.1,0
RP11-167P20.1,0
RP11-541P9.3,1
CCNG1,637
AC112205.1,0
NUDCD2,373
HMMR,201
RP11-80G7.1,0
MAT2B,155
CTC-207P7.1,0
CTB-32P11.1,0
CTC-340A15.2,5
CTD-2313P7.1,0
CTB-181F24.1,0
CTC-535M15.2,0
RP11-67M9.1,0
CTB-7E3.1,0
CTC-264O10.2,0
CTC-264O10.1,0
TENM2,0
CTB-180C19.1,0
CTC-286N12.1,0
CTB-105L4.2,0
CTB-78F1.1,2
CTC-353G13.1,0
CTB-77H17.1,0
CTB-178M22.1,0
CTB-178M22.2,0
WWC1,1
RARS,147
FBLL1,2
PANK3,99
CTC-558O2.2,0
SLIT3,2
CTC-558O2.1,1
CTB-174D11.2,0
CTB-174D11.1,0
SPDL1,99
DOCK2,226
CTB-37A13.1,0
FAM196B,0
FOXI1,7
CTB-27N1.1,1
C5orf58,0
LCP2,260
CTB-114C7.4,0
CTB-114C7.3,5
KCNIP1,0
KCNMB1,35
CTD-2270F17.1,1
CTB-147C13.1,0
CTC-265N9.1,0
MIR4454,1
GABRP,1
RANBP17,17
TLX3,0
NPM1,9297
FGF18,4
CTB-78H18.1,0
SMIM23,0
FBXW11,57
STK10,232
EFCAB9,1
UBTD2,15
SH3PXD2B,2
CTB-54I1.1,0
AC027309.1,0
NEURL1B,20
CTB-79E8.2,0
RP11-779O18.1,0
RP11-779O18.3,1
DUSP1,1744
RP11-536N17.1,1
ERGIC1,269
CTC-308K20.1,8
CTC-308K20.2,1
RPL26L1,404
ATP6V0E1,1170
CREBRF,228
CTC-209H22.3,0
BNIP1,49
NKX2-5,0
STC2,1
CTB-32H22.1,0
CTB-164N12.1,0
CTB-33O18.1,0
CTB-33O18.2,0
CTB-33O18.3,0
BOD1,22
CTB-43E15.1,0
CTB-43E15.2,0
CTB-43E15.3,4
CTB-43E15.4,1
CPEB4,201
C5orf47,0
NSG2,0
RP11-619L12.3,0
RP11-619L12.4,0
CTC-430J12.2,0
RP11-267A15.1,0
RP11-267A15.3,0
MSX2,2
CTD-2532K18.1,0
CTD-2532K18.2,0
CTC-281M20.1,1
CTC-281M20.4,0
DRD1,0
SFXN1,209
HRH2,77
CPLX2,0
THOC3,223
RP11-91H12.3,0
RP11-826N14.1,2
RP11-826N14.2,0
FAM153B,35
RP11-844P9.1,0
RP11-826N14.4,0
RP11-844P9.2,5
SIMC1,29
KIAA1191,125
RP11-843P14.2,1
RP11-843P14.1,0
ARL10,16
NOP16,130
HIGD2A,1917
CLTB,78
FAF2,91
RNF44,131
CDHR2,0
GPRIN1,0
SNCB,0
EIF4E1B,0
TSPAN17,118
RP11-375B1.1,0
RP11-375B1.2,0
RP11-375B1.3,0
UNC5A,0
HK3,41
UIMC1,100
ZNF346,37
FGFR4,1
NSD1,355
RAB24,32
MXD3,71
PRELID1,482
LMAN2,777
RGS14,143
SLC34A1,0
PFN3,0
F12,20
GRK6,115
PRR7-AS1,8
PRR7,54
DBN1,40
PDLIM7,126
RP11-1334A24.6,0
DOK3,115
DDX41,101
FAM193B,42
RP11-1277A3.3,0
TMED9,607
B4GALT7,123
RP11-1277A3.1,4
RP11-1101H11.1,1
FAM153A,20
RP11-1026M7.2,9
RP11-1026M7.3,1
RP11-423H2.5,0
RP11-1252I4.2,0
RP11-423H2.3,10
PROP1,0
FAM153C,6
N4BP3,7
RMND5B,106
NHP2,850
HNRNPAB,363
PHYKPL,192
COL23A1,14
RP11-1259L22.1,0
CLK4,180
ZNF354A,42
ZNF354B,31
ZFP2,3
RP11-281O15.8,0
ZNF454,1
RP11-281O15.4,0
GRM6,5
ZNF879,16
ZNF354C,13
ADAMTS2,2
RP11-443C10.2,0
RP11-443C10.1,0
RP11-798K23.1,0
RP11-798K23.4,0
RUFY1,61
RP11-1379J22.2,1
HNRNPH1,1699
C5orf60,0
AC136604.1,0
RP11-1379J22.5,4
CBY3,0
CANX,976
MAML1,49
LTC4S,2
MGAT4B,42
SQSTM1,581
C5orf45,95
CTC-241N9.1,7
TBC1D9B,105
RNF130,710
CTC-563A5.2,0
RASGEF1C,0
MAPK9,58
CTB-129O4.1,8
GFPT2,5
CTC-573N18.1,0
CNOT6,67
SCGB3A1,81
FLT4,10
RP11-451H23.3,0
OR2Y1,0
MGAT1,449
LINC00847,43
ZFP62,86
BTNL8,0
BTNL3,0
BTNL9,15
OR2V1,0
OR2V2,0
CTC-338M12.2,1
CTC-338M12.5,27
TRIM7,7
CTC-338M12.6,4
CTC-338M12.1,0
TRIM41,109
CTC-338M12.7,0
GNB2L1,18147
CTC-338M12.4,26
TRIM52,107
AC008443.1,1
TRIM52-AS1,135
CTC-338M12.9,0
AC138035.2,2
AC138035.1,0
OR4F3,0
LINC00266-3,0
RP3-416J7.4,0
RP3-416J7.5,0
DUSP22,201
IRF4,128
EXOC2,62
RP1-20B11.2,0
HUS1B,9
RP11-532F6.3,9
RP11-532F6.4,2
RP11-532F6.5,1
RP11-284J1.1,0
RP5-1077H22.2,0
RP5-1077H22.1,0
RP5-856G1.1,0
AL033381.1,0
FOXQ1,0
RP4-668J24.2,0
FOXF2,0
RP11-157J24.2,4
FOXC1,6
GMDS,42
GMDS-AS1,60
RP1-136B1.1,0
C6orf195,0
RP11-145H9.3,0
MYLK4,3
WRNIP1,85
SERPINB1,1960
RP11-420G6.4,1
SERPINB9,448
RP1-90J20.2,0
SERPINB6,243
LINC01011,7
NQO2,256
RP1-90J20.8,5
RP1-90J20.12,10
RP1-40E16.2,0
RIPK1,58
RP1-40E16.12,1
BPHL,39
RP1-40E16.11,0
TUBB2A,121
RP1-40E16.9,0
TUBB2B,3
PSMG4,247
SLC22A23,8
RP11-506K6.4,0
RP1-223B1.1,0
PXDC1,4
RP11-420L9.5,0
FAM50B,30
RP1-140K8.1,0
RP1-140K8.5,0
C6ORF50,0
RP3-406P24.4,0
RP3-406P24.3,1
PRPF4B,422
FAM217A,0
C6orf201,0
ECI2,235
RP3-400B16.4,2
RP3-400B16.1,0
RP3-400B16.3,0
RP3-527G5.1,0
RP11-274H24.1,5
RP4-529N6.2,0
RP4-529N6.1,0
CDYL,71
RP3-430A16.1,0
RPP40,49
RP11-428J1.5,10
RP11-428J1.4,0
PPP1R3G,0
LYRM4,377
FARS2,61
RP1-232P20.1,0
RP1-256G22.2,0
RP3-380B8.4,0
NRN1,14
F13A1,82
LY86-AS1,9
LY86,433
RP1-80N2.3,3
RP1-80N2.2,2
RP3-470L22.1,0
RP3-429O6.1,0
RP11-556O15.1,0
RREB1,175
SSR1,653
RP11-69L16.4,0
CAGE1,15
RIOK1,156
RP3-512B11.3,0
DSP,1
SNRNP48,87
BMP6,5
TXNDC5,1
BLOC1S5-TXNDC5,0
BLOC1S5,57
EEF1E1-BLOC1S5,0
EEF1E1,301
RP11-203H2.1,0
RP11-203H2.2,0
SLC35B3,76
HULC,0
RP11-314C16.1,1
RP11-354I10.1,0
OFCC1,0
TFAP2A,0
TFAP2A-AS1,0
RP1-290I10.3,0
LINC00518,0
RP1-290I10.7,0
RP1-290I10.5,0
GCNT2,74
RP11-360O19.4,0
GCNT6,0
C6orf52,4
PAK1IP1,155
TMEM14C,1094
RP11-421M1.8,2
TMEM14B,1218
SYCP2L,3
RP11-637O19.3,0
MAK,10
GCM2,0
RP11-637O19.2,3
ELOVL2,0
ELOVL2-AS1,0
SMIM13,24
ERVFRD-1,1
RP3-510L9.1,0
NEDD9,182
RP11-716O23.1,0
RP11-716O23.2,0
TMEM170B,146
RP11-679B17.2,0
ADTRP,79
RP3-413H6.2,0
RP11-456H18.1,0
RP11-456H18.2,3
HIVEP1,86
EDN1,1
RP11-125M16.1,0
PHACTR1,297
RP1-257A7.4,15
TBC1D7,102
RP1-257A7.5,2
GFOD1,51
AL583828.1,0
GFOD1-AS1,0
SIRT5,38
RP1-223E5.4,19
NOL7,533
AL441883.1,2
RANBP9,121
MCUR1,96
RP3-500L14.2,1
RNF182,9
RP3-380E11.2,0
CD83,483
RP11-359N11.1,1
LINC01108,0
RP3-448I9.2,0
RP3-448I9.1,0
RP11-330A16.1,0
RP11-146I2.1,2
RP11-560J1.2,1
JARID2,381
JARID2-AS1,2
DTNBP1,89
RP11-401E14.2,0
MYLIP,303
GMPR,19
ATXN1,222
RP1-151F17.1,8
RP1-151F17.2,23
STMND1,9
RBM24,0
CAP2,0
FAM8A1,29
NUP153,133
RP11-500C11.3,26
KIF13A,80
NHLRC1,4
TPMT,142
KDM1B,47
DEK,1463
RNF144B,303
RP11-686D16.1,0
RP1-167F1.2,0
RP3-471C18.2,0
RP3-471C18.1,0
RP4-625H18.2,0
ID4,1
MBOAT1,108
RP11-239H6.2,1
E2F3,161
CDKAL1,98
RP3-348I23.2,0
RP1-135L22.1,0
RP11-204E9.1,0
SOX4,601
CASC15,8
CASC14,0
RP11-524C21.2,1
RP3-404K8.2,0
PRL,0
HDGFL1,0
RP1-309H15.2,0
RP1-209A6.1,0
RP11-439H9.1,0
NRSN1,0
DCDC2,0
KAAG1,0
MRS2,103
GPLD1,1
ALDH5A1,28
KIAA0319,1
TDP2,124
ACOT13,149
RP1-30M3.5,3
C6orf62,660
RP1-30M3.6,0
RP3-369A17.4,0
GMNN,214
C6orf229,0
FAM65B,501
RP11-367G6.3,33
RP3-425P12.5,0
RP3-425P12.1,0
RP3-425P12.2,0
RP3-522P13.3,1
LRRC16A,71
SCGN,0
HIST1H2AA,0
HIST1H2BA,0
SLC17A4,1
SLC17A1,1
SLC17A3,1
SLC17A2,0
TRIM38,355
U91328.21,0
U91328.20,9
U91328.19,9
U91328.22,3
HIST1H1A,21
HIST1H3A,27
HIST1H4A,21
HIST1H4B,12
HIST1H3B,13
HIST1H2AB,11
HIST1H2BB,6
HIST1H3C,9
HIST1H1C,454
HFE,20
HIST1H4C,3749
HIST1H1T,0
HIST1H2BC,15
HIST1H2AC,90
HIST1H1E,455
HIST1H2BD,20
HIST1H2BE,0
HIST1H4D,0
HIST1H3D,28
HIST1H2AD,5
HIST1H2BF,15
HIST1H4E,27
HIST1H2BG,24
HIST1H2AE,31
HIST1H3E,2
HIST1H1D,404
HIST1H4F,5
HIST1H4G,0
HIST1H3F,6
HIST1H2BH,30
HIST1H3G,10
HIST1H2BI,1
HIST1H4H,17
BTN3A2,342
BTN2A2,49
BTN3A1,107
BTN3A3,59
BTN2A1,67
BTN1A1,0
HCG11,46
CTA-14H9.5,9
HMGN4,64
ABT1,119
ZNF322,42
RP11-457M11.5,6
LINC00240,4
RP11-239L20.6,0
RP1-86C11.7,3
HIST1H2BJ,39
HIST1H2AG,44
HIST1H2BK,432
HIST1H4I,2
HIST1H2AH,61
PRSS16,13
POM121L2,0
ZNF391,3
RP1-153G14.4,1
ZNF184,60
HIST1H2BL,5
HIST1H2AI,7
HIST1H3H,8
HIST1H2AJ,26
HIST1H2BM,1
HIST1H4J,15
HIST1H4K,3
HIST1H2AK,21
HIST1H2BN,75
HIST1H2AL,36
HIST1H1B,191
HIST1H3I,9
HIST1H4L,2
HIST1H3J,9
HIST1H2AM,39
HIST1H2BO,2
OR2B2,0
OR2B6,0
RP1-313I6.12,298
ZNF165,41
ZSCAN16-AS1,290
ZSCAN16,14
RP1-265C24.8,0
ZKSCAN8,27
ZSCAN9,26
ZKSCAN4,12
NKAPL,2
PGBD1,35
ZSCAN31,16
ZKSCAN3,19
ZSCAN12,17
ZSCAN23,2
GPX6,0
GPX5,0
SCAND3,0
LINC00533,0
XXbac-BPG308K3.5,1
XXbac-BPG308K3.6,1
HCG14,2
TRIM27,191
C6orf100,1
HCG15,5
HCG16,0
ZNF311,1
OR2W1,0
OR2B3,0
OR2J1,0
OR2J3,0
XXbac-BCX196D17.5,0
OR2J2,0
XXbac-BPG308J9.3,0
OR14J1,0
OR5V1,0
OR12D3,0
OR12D2,0
OR11A1,0
OR10C1,0
OR2H1,0
MAS1L,0
XXbac-BPG13B8.10,1
LINC01015,0
UBD,0
GABBR1,34
OR2H2,0
MOG,4
ZFP57,0
HLA-F,458
XXbac-BPG170G13.32,0
HLA-G,413
HLA-A,7756
HCG9,0
ZNRD1-AS1,28
ZNRD1,377
PPP1R11,280
RNF39,0
TRIM31,4
TRIM31-AS1,0
TRIM40,0
TRIM10,7
TRIM15,1
TRIM26,92
HCG17,0
HCG18,276
TRIM39,47
TRIM39-RPP21,0
RPP21,127
HLA-E,3632
XXbac-BPG249D20.9,1
GNL1,185
PRR3,86
ABCF1,210
PPP1R10,956
MRPS18B,283
ATAT1,23
C6orf136,54
DHX16,81
PPP1R18,658
NRM,107
MDC1,54
MDC1-AS1,0
TUBB,3716
XXbac-BPG252P9.9,3
FLOT1,357
XXbac-BPG252P9.10,27
IER3,1781
HCG20,2
XXbac-BPG27H4.8,4
DDR1-AS1,35
DDR1,4
GTF2H4,2
VARS2,34
SFTA2,0
DPCR1,0
HCG21,0
MUC21,0
MUC22,0
HCG22,0
C6orf15,0
PSORS1C1,4
CDSN,0
PSORS1C2,0
CCHCR1,40
TCF19,86
POU5F1,14
XXbac-BPG299F13.17,113
HCG27,3
XXbac-BPG299F13.14,0
HLA-C,7786
XXbac-BPG248L24.13,0
HLA-B,8043
XXbac-BPG181B23.7,1
MICA,62
LINC01149,1
MICB,65
MCCD1,0
ATP6V1G2-DDX39B,0
DDX39B,486
DDX39B-AS1,0
ATP6V1G2,7
NFKBIL1,119
LTA,22
TNF,275
LTB,2984
LST1,3295
NCR3,52
AIF1,2072
PRRC2A,179
BAG6,239
APOM,39
C6orf47,70
C6orf47-AS1,0
GPANK1,145
CSNK2B,825
CSNK2B-LY6G5B-1181,0
LY6G5B,9
LY6G5C,31
ABHD16A,7
XXbac-BPG32J3.20,0
LY6G6F,0
MEGT1,1
LY6G6E,0
LY6G6D,0
C6orf25,14
LY6G6C,11
DDAH2,422
CLIC1,2682
MSH5,23
MSH5-SAPCD1,0
SAPCD1,0
SAPCD1-AS1,1
VWA7,4
VARS,101
LSM2,749
HSPA1L,25
HSPA1A,12210
HSPA1B,2992
C6orf48,1835
NEU1,214
SLC44A4,22
EHMT2,88
EHMT2-AS1,0
C2,18
ZBTB12,0
CFB,0
CFB,0
NELFE,288
SKIV2L,32
DXO,98
STK19,82
C4A,1
C4A-AS1,0
AL645922.1,0
C4B,0
C4B-AS1,0
CYP21A2,0
TNXB,6
ATF6B,327
FKBPL,35
PRRT1,13
PPT2,45
PPT2-EGFL8,7
EGFL8,17
AGPAT1,119
RNF5,337
AGER,33
PBX2,107
GPSM3,1874
NOTCH4,24
XXbac-BPG154L12.4,4
C6orf10,0
HCG23,5
BTNL2,0
HLA-DRA,7381
